date,Current_Stress
12/11/2010,0.138316262
12/12/2010,0.577041937
12/13/2010,2.5484947
12/14/2010,1.003212992
12/15/2010,0.224114034
12/16/2010,0.047711421
12/17/2010,0.15686283
12/18/2010,0.082226468
12/19/2010,0.358645992
12/20/2010,0.603592867
12/21/2010,0.146199036
12/22/2010,0.117315219
12/23/2010,0.457086846
12/24/2010,0.55505021
12/25/2010,0.163810789
12/26/2010,2.581144702
12/27/2010,1.236776493
12/28/2010,0.248253476
12/29/2010,0.170310434
12/30/2010,0.127233071
12/31/2010,0.178887835
1/1/2011,0.194080305
1/2/2011,0.104305476
1/3/2011,0.084704298
1/4/2011,0.07670701
1/5/2011,0.136111031
1/6/2011,0.729725033
1/7/2011,0.722932074
1/8/2011,0.476913611
1/9/2011,0.294713471
1/10/2011,0.26422477
1/11/2011,0.078588835
1/12/2011,1.153314282
1/13/2011,1.6771208
1/14/2011,0.551223875
1/15/2011,0.15790868
1/16/2011,0.098870015
1/17/2011,0.26422477
1/18/2011,0.094265551
1/19/2011,0.187053445
1/20/2011,0.073021621
1/21/2011,0.16828266
1/22/2011,0.850916322
1/23/2011,0.820443897
1/24/2011,0.286742729
1/25/2011,0.617487121
1/26/2011,0.573774781
1/27/2011,0.468805756
1/28/2011,0.544251218
1/29/2011,0.132977357
1/30/2011,0.094487214
1/31/2011,0.113331071
2/1/2011,0.194757569
2/2/2011,0.17298384
2/3/2011,0.137073262
2/4/2011,0.128257419
2/5/2011,0.18249485
2/6/2011,0.234812954
2/7/2011,1.043054807
2/8/2011,0.888381921
2/9/2011,0.442414724
2/10/2011,0.456307317
2/11/2011,0.529537689
2/12/2011,1.661207323
2/13/2011,1.187644214
2/14/2011,0.380249822
2/15/2011,0.615697062
2/16/2011,0.16239936
2/17/2011,0.309092679
2/18/2011,0.252536578
2/19/2011,0.214608545
2/20/2011,0.212861955
2/21/2011,0.202951022
2/22/2011,0.144914831
2/23/2011,0.310828096
2/24/2011,0.300173898
2/25/2011,0.31465541
2/26/2011,0.124872453
2/27/2011,0.178887835
2/28/2011,0.372754396
3/1/2011,0.499352257
3/2/2011,1.093350923
3/3/2011,1.249984932
3/4/2011,0.88549695
3/5/2011,0.84634273
3/6/2011,0.568571107
3/7/2011,0.563719183
3/8/2011,0.435016217
3/9/2011,0.645250913
3/10/2011,0.481365398
3/11/2011,0.88549695
3/12/2011,0.457157753
3/13/2011,0.134811501
3/14/2011,0.149040539
3/15/2011,0.120643544
3/16/2011,0.077743728
3/17/2011,0.237379421
3/18/2011,0.271039463
3/19/2011,0.155412934
3/20/2011,0.417623461
3/21/2011,0.561302828
3/22/2011,0.184704212
3/23/2011,0.17298384
3/24/2011,0.562751873
3/25/2011,0.389248795
3/26/2011,0.110547242
3/27/2011,0.248841638
3/28/2011,0.69725665
3/29/2011,0.28122029
3/30/2011,0.763116515
3/31/2011,0.87560465
4/1/2011,0.422876925
4/2/2011,0.184088918
4/3/2011,0.53000344
4/4/2011,0.747456645
4/5/2011,0.835490532
4/6/2011,0.726889837
4/7/2011,0.202300281
4/8/2011,0.15809587
4/9/2011,0.116938294
4/10/2011,0.138108638
4/11/2011,0.155969648
4/12/2011,0.408625468
4/13/2011,0.334160429
4/14/2011,0.533972502
4/15/2011,0.230291493
4/16/2011,0.280587245
4/17/2011,0.282012805
4/18/2011,0.562268602
4/19/2011,0.363003949
4/20/2011,0.379869726
4/21/2011,0.398767558
4/22/2011,0.376459269
4/23/2011,0.416215913
4/24/2011,0.445549066
4/25/2011,0.363928739
4/26/2011,0.240971705
4/27/2011,0.80737985
4/28/2011,0.395449251
4/29/2011,0.636086119
4/30/2011,0.903867618
5/1/2011,0.685453196
5/2/2011,0.795943433
5/3/2011,0.392535354
5/4/2011,0.255516085
5/5/2011,0.842612133
5/6/2011,0.512937957
5/7/2011,0.185320723
5/8/2011,0.119877992
5/9/2011,0.270111065
5/10/2011,0.242707489
5/11/2011,0.155969648
5/12/2011,0.387707999
5/13/2011,0.176440217
5/14/2011,0.579581858
5/15/2011,1.049453538
5/16/2011,0.314994474
5/17/2011,0.458861535
5/18/2011,0.125591011
5/19/2011,0.163199556
5/20/2011,0.23967476
5/21/2011,0.236236707
5/22/2011,0.178364536
5/23/2011,0.347680487
5/24/2011,0.328738745
5/25/2011,0.420851616
5/26/2011,0.365225847
5/27/2011,0.24154947
5/28/2011,0.236950517
5/29/2011,0.491530463
5/30/2011,0.84572025
5/31/2011,0.724626615
6/1/2011,0.31959348
6/2/2011,0.576878307
6/3/2011,0.566627261
6/4/2011,0.541729247
6/5/2011,0.350206565
6/6/2011,0.182372569
6/7/2011,0.404862165
6/8/2011,0.609584081
6/9/2011,0.52211989
6/10/2011,0.557449955
6/11/2011,0.339281053
6/12/2011,0.128754798
6/13/2011,0.253428228
6/14/2011,0.284398415
6/15/2011,0.559133575
6/16/2011,0.245179306
6/17/2011,0.211257265
6/18/2011,0.174885801
6/19/2011,0.222642688
6/20/2011,0.135836838
6/21/2011,0.20859885
6/22/2011,0.211123868
6/23/2011,0.196627279
6/24/2011,0.248988808
6/25/2011,0.294550592
6/26/2011,0.292113922
6/27/2011,0.176440217
6/28/2011,0.242997512
6/29/2011,0.238668922
6/30/2011,0.143460369
7/1/2011,0.115531119
7/2/2011,0.108824015
7/3/2011,0.25075893
7/4/2011,0.206223407
7/5/2011,0.350025763
7/6/2011,0.234955097
7/7/2011,0.329958302
7/8/2011,0.776911184
7/9/2011,0.09635548
7/10/2011,0.107923372
7/11/2011,0.128655232
7/12/2011,0.164346725
7/13/2011,0.224575018
7/14/2011,0.207673141
7/15/2011,0.157759022
7/16/2011,0.068698836
7/17/2011,0.287598084
7/18/2011,0.385020555
7/19/2011,0.145484766
7/20/2011,0.107474681
7/21/2011,0.159560445
7/22/2011,0.177400831
7/23/2011,0.250315694
7/24/2011,0.204256236
7/25/2011,0.187053445
7/26/2011,0.192183012
7/27/2011,0.261841474
7/28/2011,0.447856193
7/29/2011,0.30292683
7/30/2011,0.254769242
7/31/2011,0.212460103
8/1/2011,0.141663179
8/2/2011,0.109457056
8/3/2011,0.195478698
8/4/2011,0.193067037
8/5/2011,0.162285236
8/6/2011,0.134198483
8/7/2011,0.395449251
8/8/2011,0.44137295
8/9/2011,0.413409513
8/10/2011,0.608568913
8/11/2011,0.241838664
8/12/2011,0.125591011
8/13/2011,0.201391333
8/14/2011,0.138628041
8/15/2011,0.233111242
8/16/2011,0.187425987
8/17/2011,0.1721556
8/18/2011,0.125492884
8/19/2011,0.241983339
8/20/2011,0.154303026
8/21/2011,0.210191491
8/22/2011,0.155412934
8/23/2011,0.111277527
8/24/2011,0.532335975
8/25/2011,1.361799781
8/26/2011,0.807682181
8/27/2011,0.540549554
8/28/2011,0.526748471
8/29/2011,0.572959779
8/30/2011,0.259722688
8/31/2011,0.329261078
9/1/2011,0.237665616
9/2/2011,0.387323381
9/3/2011,0.262752693
9/4/2011,0.209394268
9/5/2011,0.477860226
9/6/2011,0.774552289
9/7/2011,0.142824546
9/8/2011,0.182861982
9/9/2011,0.132166904
9/10/2011,0.065285951
9/11/2011,0.111460536
9/12/2011,0.142190383
9/13/2011,0.176080782
9/14/2011,0.228749371
9/15/2011,0.117126668
9/16/2011,0.149583703
9/17/2011,0.381010707
9/18/2011,0.30127325
9/19/2011,0.204517877
9/20/2011,0.261235051
9/21/2011,0.413809718
9/22/2011,0.227213439
9/23/2011,0.090084019
9/24/2011,0.06569026
9/25/2011,0.122473146
9/26/2011,0.261386578
9/27/2011,0.136660391
9/28/2011,0.137383395
9/29/2011,0.146879498
9/30/2011,0.15731055
10/1/2011,0.42531514
10/2/2011,0.460996723
10/3/2011,0.29536553
10/4/2011,0.410813938
10/5/2011,0.70029624
10/6/2011,0.684361549
10/7/2011,1.174218352
10/8/2011,1.037741277
10/9/2011,0.673774452
10/10/2011,0.05812423
10/11/2011,0.168399257
10/12/2011,0.112470214
10/13/2011,0.069672279
10/14/2011,0.220309681
10/15/2011,0.635825459
10/16/2011,0.822888851
10/17/2011,0.237379421
10/18/2011,0.726606695
10/19/2011,1.093472745
10/20/2011,0.293574459
10/21/2011,0.330656421
10/22/2011,0.983826695
10/23/2011,0.704176682
10/24/2011,0.562027063
10/25/2011,0.543383477
10/26/2011,0.117598377
10/27/2011,0.066911745
10/28/2011,0.117315219
10/29/2011,0.628553792
10/30/2011,1.341749579
10/31/2011,0.552417853
11/1/2011,1.362219493
11/2/2011,0.628295046
11/3/2011,0.1138556
11/4/2011,0.624164066
11/5/2011,1.267422063
11/6/2011,0.53116892
11/7/2011,0.425926032
11/8/2011,0.385787235
11/9/2011,0.419235641
11/10/2011,0.339991053
11/11/2011,1.130032241
11/12/2011,0.527212711
11/13/2011,0.201132081
11/14/2011,0.161146597
11/15/2011,0.094931444
11/16/2011,0.105070498
11/17/2011,0.102959919
11/18/2011,1.319005804
11/19/2011,0.557209694
11/20/2011,0.42450145
11/21/2011,0.207673141
11/22/2011,0.186681342
11/23/2011,0.207673141
11/24/2011,0.847276987
11/25/2011,0.604266107
11/26/2011,0.564929761
11/27/2011,0.480706981
11/28/2011,0.488201443
11/29/2011,0.406444126
11/30/2011,0.252833585
12/1/2011,0.867361332
12/2/2011,0.680005744
12/3/2011,0.535143342
12/4/2011,0.287598084
12/5/2011,0.170388712
12/6/2011,0.13045432
12/7/2011,0.214070226
12/8/2011,0.6128906
12/9/2011,0.250168054
12/10/2011,0.482903853
12/11/2011,0.430012345
12/12/2011,0.288883996
12/13/2011,0.566627261
12/14/2011,0.576878307
12/15/2011,0.202560428
12/16/2011,0.098415196
12/17/2011,0.058713558
12/18/2011,0.868520903
12/19/2011,0.5927176
12/20/2011,0.34176999
12/21/2011,0.182861982
12/22/2011,0.190798695
12/23/2011,0.066367277
12/24/2011,0.121315737
12/25/2011,0.09065147
12/26/2011,0.127562981
12/27/2011,0.599982145
12/28/2011,0.473283502
12/29/2011,0.239243377
12/30/2011,0.114412522
12/31/2011,0.054052797
1/1/2012,0.043843478
1/2/2012,0.482903853
1/3/2012,1.458746128
1/4/2012,0.495543631
1/5/2012,0.178002784
1/6/2012,0.035197014
1/7/2012,0.058882558
1/8/2012,0.056005884
1/9/2012,0.082739192
1/10/2012,0.076118183
1/11/2012,0.264123088
1/12/2012,0.12237645
1/13/2012,0.30094319
1/14/2012,0.706121895
1/15/2012,0.215417536
1/16/2012,0.333984697
1/17/2012,0.091384076
1/18/2012,0.068976164
1/19/2012,0.386746891
1/20/2012,0.154635506
1/21/2012,0.057872694
1/22/2012,0.096692332
1/23/2012,0.092202081
1/24/2012,0.094931444
1/25/2012,0.216228344
1/26/2012,0.303921602
1/27/2012,0.414610837
1/28/2012,0.191930876
1/29/2012,0.722649891
1/30/2012,1.116280113
1/31/2012,0.455245635
2/1/2012,0.160692466
2/2/2012,0.078788446
2/3/2012,0.351655024
2/4/2012,0.421863528
2/5/2012,0.101306646
2/6/2012,0.21758373
2/7/2012,0.352017705
2/8/2012,0.471547086
2/9/2012,0.701680584
2/10/2012,0.198550477
2/11/2012,1.244690941
2/12/2012,1.553099139
2/13/2012,0.517745984
2/14/2012,0.124221308
2/15/2012,0.080673972
2/16/2012,0.070442626
2/17/2012,0.038558203
2/18/2012,0.045416023
2/19/2012,0.833536128
2/20/2012,0.716926981
2/21/2012,0.225822501
2/22/2012,0.137176594
2/23/2012,0.282330187
2/24/2012,0.443249225
2/25/2012,0.67323428
2/26/2012,0.677834304
2/27/2012,0.239243377
2/28/2012,0.192435345
2/29/2012,0.240971705
3/1/2012,0.06223341
3/2/2012,0.130153456
3/3/2012,0.66409239
3/4/2012,1.808425824
3/5/2012,0.728873754
3/6/2012,0.888381921
3/7/2012,0.647093617
3/8/2012,0.381391496
3/9/2012,0.150019072
3/10/2012,0.153418472
3/11/2012,0.517057434
3/12/2012,0.638173779
3/13/2012,0.328738745
3/14/2012,0.354198563
3/15/2012,0.496438168
3/16/2012,0.362080589
3/17/2012,0.265803837
3/18/2012,0.430422288
3/19/2012,0.407038331
3/20/2012,0.622876589
3/21/2012,0.881659437
3/22/2012,0.492420547
3/23/2012,0.286635918
3/24/2012,0.257464022
3/25/2012,0.926422203
3/26/2012,0.34462801
3/27/2012,0.545277829
3/28/2012,0.522581618
3/29/2012,0.203733553
3/30/2012,0.282647784
3/31/2012,0.427149423
4/1/2012,0.220720322
4/2/2012,0.113115498
4/3/2012,0.197395222
4/4/2012,0.194334115
4/5/2012,0.522812576
4/6/2012,0.929389768
4/7/2012,1.356769612
4/8/2012,0.45503348
4/9/2012,0.230853802
4/10/2012,0.165498641
4/11/2012,0.197139043
4/12/2012,0.505438102
4/13/2012,0.641837374
4/14/2012,1.083996266
4/15/2012,0.670806829
4/16/2012,0.52698056
4/17/2012,0.490863548
4/18/2012,0.287758634
4/19/2012,0.226517332
4/20/2012,0.359870351
4/21/2012,1.056949794
4/22/2012,1.265417718
4/23/2012,1.186489659
4/24/2012,0.60552968
4/25/2012,0.175961067
4/26/2012,0.139983848
4/27/2012,0.121315737
4/28/2012,0.246640333
4/29/2012,0.452703772
4/30/2012,1.3803445
5/1/2012,0.748609716
5/2/2012,0.597721781
5/3/2012,0.466145971
5/4/2012,0.248694519
5/5/2012,0.190296781
5/6/2012,0.208863789
5/7/2012,0.158320671
5/8/2012,0.206091913
5/9/2012,0.267183765
5/10/2012,0.305084659
5/11/2012,0.698361006
5/12/2012,0.854461002
5/13/2012,0.445130372
5/14/2012,0.141663179
5/15/2012,0.145377803
5/16/2012,0.101393273
5/17/2012,0.270111065
5/18/2012,0.208069573
5/19/2012,0.181274233
5/20/2012,0.235951545
5/21/2012,0.213667016
5/22/2012,0.421661027
5/23/2012,0.379300017
5/24/2012,0.345165496
5/25/2012,0.189295305
5/26/2012,0.233961172
5/27/2012,0.568571107
5/28/2012,0.76545369
5/29/2012,0.455670126
5/30/2012,0.367642208
5/31/2012,0.196755146
6/1/2012,0.62984851
6/2/2012,0.46378155
6/3/2012,0.257163761
6/4/2012,0.482244147
6/5/2012,0.343912151
6/6/2012,0.261841474
6/7/2012,0.286155563
6/8/2012,0.125885661
6/9/2012,0.246933163
6/10/2012,0.273213181
6/11/2012,0.295528681
6/12/2012,0.240106609
6/13/2012,0.217991332
6/14/2012,0.149583703
6/15/2012,0.318738769
6/16/2012,0.733136324
6/17/2012,0.562027063
6/18/2012,0.699742977
6/19/2012,0.979045528
6/20/2012,0.745153817
6/21/2012,0.334512061
6/22/2012,0.215012814
6/23/2012,0.452915261
6/24/2012,1.55127553
6/25/2012,1.252239169
6/26/2012,2.066465437
6/27/2012,0.889023822
6/28/2012,0.147418018
6/29/2012,0.121219576
6/30/2012,0.158770838
7/1/2012,0.159108958
7/2/2012,0.159108958
7/3/2012,0.135528759
7/4/2012,0.147849669
7/5/2012,0.166192074
7/6/2012,0.115344245
7/7/2012,0.230010647
7/8/2012,0.15078276
7/9/2012,0.170976477
7/10/2012,0.21420473
7/11/2012,0.300448509
7/12/2012,0.151329649
7/13/2012,0.360054224
7/14/2012,0.517745984
7/15/2012,0.256713764
7/16/2012,0.211925006
7/17/2012,0.261538157
7/18/2012,0.152097254
7/19/2012,0.230994507
7/20/2012,0.270884597
7/21/2012,0.38482903
7/22/2012,0.478735046
7/23/2012,0.332055339
7/24/2012,0.12344256
7/25/2012,0.137901197
7/26/2012,0.182739556
7/27/2012,0.227771244
7/28/2012,0.150019072
7/29/2012,0.20992555
7/30/2012,0.121508193
7/31/2012,0.152207098
8/1/2012,0.17274696
8/2/2012,0.081970794
8/3/2012,0.176800085
8/4/2012,0.193953474
8/5/2012,0.381963115
8/6/2012,0.398571896
8/7/2012,0.369881298
8/8/2012,0.21420473
8/9/2012,0.225683688
8/10/2012,0.209659809
8/11/2012,0.204648773
8/12/2012,0.115157548
8/13/2012,0.067870681
8/14/2012,0.099668873
8/15/2012,0.107385074
8/16/2012,0.156751018
8/17/2012,0.177521125
8/18/2012,0.2360941
8/19/2012,0.331180596
8/20/2012,0.24154947
8/21/2012,0.277120839
8/22/2012,0.235666588
8/23/2012,0.126279157
8/24/2012,0.484665777
8/25/2012,1.168874887
8/26/2012,2.554126614
8/27/2012,1.880657116
8/28/2012,0.596718866
8/29/2012,0.212192454
8/30/2012,0.184827417
8/31/2012,0.155746821
9/1/2012,0.387707999
9/2/2012,0.359319076
9/3/2012,0.1929406
9/4/2012,0.229589761
9/5/2012,0.400334966
9/6/2012,0.200226263
9/7/2012,0.153528877
9/8/2012,0.228329867
9/9/2012,0.731429443
9/10/2012,0.248547453
9/11/2012,0.432064449
9/12/2012,0.808287057
9/13/2012,0.638173779
9/14/2012,0.33609718
9/15/2012,0.377783334
9/16/2012,0.260780789
9/17/2012,0.302430182
9/18/2012,0.614930877
9/19/2012,0.191678936
9/20/2012,0.112654362
9/21/2012,0.245325175
9/22/2012,0.122279799
9/23/2012,0.148173894
9/24/2012,0.333457837
9/25/2012,0.358034763
9/26/2012,0.148173894
9/27/2012,0.229589761
9/28/2012,0.174528245
9/29/2012,0.130253698
9/30/2012,0.160239091
10/1/2012,0.608568913
10/2/2012,0.705009937
10/3/2012,0.269184582
10/4/2012,0.234812954
10/5/2012,0.221268554
10/6/2012,0.191175647
10/7/2012,0.18495067
10/8/2012,0.154081606
10/9/2012,0.224713423
10/10/2012,0.465500399
10/11/2012,0.761949594
10/12/2012,0.912978305
10/13/2012,1.043409648
10/14/2012,0.682181491
10/15/2012,0.241983339
10/16/2012,0.235381837
10/17/2012,0.133180424
10/18/2012,0.132470484
10/19/2012,0.1257874
10/20/2012,0.251943192
10/21/2012,0.531402205
10/22/2012,0.706400055
10/23/2012,0.622362058
10/24/2012,0.717020571
10/25/2012,1.010732487
10/26/2012,2.634451052
10/27/2012,2.422357855
10/28/2012,1.44389127
10/29/2012,1.680794533
10/30/2012,1.020852204
10/31/2012,0.177641467
11/1/2012,0.237093433
11/2/2012,0.112286242
11/3/2012,0.086801587
11/4/2012,0.034912807
11/5/2012,0.055636685
11/6/2012,0.173220912
11/7/2012,0.911673279
11/8/2012,0.984168766
11/9/2012,0.741421136
11/10/2012,0.322165926
11/11/2012,0.224990387
11/12/2012,0.121219576
11/13/2012,0.165845144
11/14/2012,0.204779718
11/15/2012,0.276023327
11/16/2012,0.597972673
11/17/2012,0.557449955
11/18/2012,1.003790165
11/19/2012,0.744866274
11/20/2012,0.60477134
11/21/2012,1.023304373
11/22/2012,1.287980835
11/23/2012,0.597470955
11/24/2012,0.225406214
11/25/2012,0.143036303
11/26/2012,0.077966922
11/27/2012,0.026366269
11/28/2012,0.275553768
11/29/2012,0.584764858
11/30/2012,0.302430182
12/1/2012,0.302264742
12/2/2012,0.313639541
12/3/2012,0.197779862
12/4/2012,0.239243377
12/5/2012,0.115531119
12/6/2012,0.127068304
12/7/2012,0.113762933
12/8/2012,0.096776651
12/9/2012,0.048712016
12/10/2012,0.199451782
12/11/2012,0.229730005
12/12/2012,0.178002784
12/13/2012,0.750630251
12/14/2012,0.896749246
12/15/2012,0.267337355
12/16/2012,0.105868382
12/17/2012,0.112654362
12/18/2012,0.225683688
12/19/2012,0.147202471
12/20/2012,0.25701371
12/21/2012,1.756660505
12/22/2012,1.01491229
12/23/2012,0.172865376
12/24/2012,0.03986934
12/25/2012,0.070091868
12/26/2012,0.55793067
12/27/2012,0.304918344
12/28/2012,0.160919437
12/29/2012,0.607554791
12/30/2012,1.139384235
12/31/2012,0.200873027
1/1/2013,0.083047707
1/2/2013,0.037320586
1/3/2013,0.059073013
1/4/2013,0.268722058
1/5/2013,0.230291493
1/6/2013,0.092612664
1/7/2013,0.370442362
1/8/2013,0.198679087
1/9/2013,0.251943192
1/10/2013,0.287116758
1/11/2013,0.201521034
1/12/2013,0.207013421
1/13/2013,0.25357702
1/14/2013,0.140088462
1/15/2013,0.143354283
1/16/2013,0.074584881
1/17/2013,0.545040813
1/18/2013,0.664628006
1/19/2013,0.409022841
1/20/2013,0.251943192
1/21/2013,0.205303997
1/22/2013,1.209066351
1/23/2013,0.84054402
1/24/2013,0.275553768
1/25/2013,0.172273776
1/26/2013,0.174647382
1/27/2013,0.209394268
1/28/2013,0.202170282
1/29/2013,0.184088918
1/30/2013,0.425111628
1/31/2013,0.904408322
2/1/2013,0.981092813
2/2/2013,0.357302123
2/3/2013,0.31465541
2/4/2013,0.159334607
2/5/2013,0.076559559
2/6/2013,0.092859519
2/7/2013,0.136145328
2/8/2013,0.133383672
2/9/2013,0.507930513
2/10/2013,0.39642347
2/11/2013,0.29749073
2/12/2013,0.137901197
2/13/2013,0.478735046
2/14/2013,0.551223875
2/15/2013,0.234528821
2/16/2013,0.793548705
2/17/2013,1.189570044
2/18/2013,0.549316818
2/19/2013,0.046629829
2/20/2013,0.079389027
2/21/2013,0.120356129
2/22/2013,0.158658225
2/23/2013,0.120164741
2/24/2013,0.138732059
2/25/2013,0.102610571
2/26/2013,0.669998885
2/27/2013,0.359135432
2/28/2013,0.702234797
3/1/2013,0.723496648
3/2/2013,0.967833295
3/3/2013,1.075656372
3/4/2013,0.644462179
3/5/2013,0.109819753
3/6/2013,1.006563495
3/7/2013,0.440540611
3/8/2013,0.19369996
3/9/2013,0.276806996
3/10/2013,0.199967904
3/11/2013,0.32113545
3/12/2013,0.507930513
3/13/2013,0.500925722
3/14/2013,0.99653298
3/15/2013,0.364854959
3/16/2013,0.071359289
3/17/2013,0.104276117
3/18/2013,0.264733528
3/19/2013,0.102174855
3/20/2013,0.221542974
3/21/2013,0.351836336
3/22/2013,0.175005082
3/23/2013,0.206354951
3/24/2013,0.922146194
3/25/2013,0.863257916
3/26/2013,1.294067294
3/27/2013,0.669460592
3/28/2013,0.43165355
3/29/2013,0.313470423
3/30/2013,0.151987456
3/31/2013,0.232686971
4/1/2013,0.25075893
4/2/2013,0.198936454
4/3/2013,0.421053879
4/4/2013,0.595967363
4/5/2013,0.956365762
4/6/2013,1.006910498
4/7/2013,0.344807115
4/8/2013,0.192435345
4/9/2013,0.357302123
4/10/2013,0.357424166
4/11/2013,0.723684899
4/12/2013,0.455387105
4/13/2013,0.248253476
4/14/2013,0.53116892
4/15/2013,0.39642347
4/16/2013,0.431448191
4/17/2013,0.53701997
4/18/2013,0.489531385
4/19/2013,0.87211115
4/20/2013,0.537959801
4/21/2013,0.476986386
4/22/2013,0.465715529
4/23/2013,0.829328451
4/24/2013,0.26047821
4/25/2013,0.3170335
4/26/2013,0.28122029
4/27/2013,0.609330191
4/28/2013,0.62984851
4/29/2013,0.324578144
4/30/2013,0.151658342
5/1/2013,0.281061948
5/2/2013,0.426333591
5/3/2013,0.143036303
5/4/2013,0.447646153
5/5/2013,0.681909287
5/6/2013,0.457583334
5/7/2013,0.400531155
5/8/2013,0.145057191
5/9/2013,0.236950517
5/10/2013,0.212861955
5/11/2013,0.214878007
5/12/2013,0.273213181
5/13/2013,0.346241993
5/14/2013,0.68846079
5/15/2013,0.384446155
5/16/2013,0.306250401
5/17/2013,0.234670861
5/18/2013,0.295202434
5/19/2013,0.330481807
5/20/2013,0.242417673
5/21/2013,0.390020589
5/22/2013,0.207805235
5/23/2013,0.134913829
5/24/2013,0.158658225
5/25/2013,0.763992434
5/26/2013,0.717301388
5/27/2013,0.798042507
5/28/2013,0.886457955
5/29/2013,0.75816477
5/30/2013,1.092741944
5/31/2013,0.757874115
6/1/2013,0.34337585
6/2/2013,0.106313167
6/3/2013,0.161829212
6/4/2013,0.153749828
6/5/2013,0.431242891
6/6/2013,1.255027351
6/7/2013,0.536081151
6/8/2013,0.242128065
6/9/2013,0.442206249
6/10/2013,0.271194382
6/11/2013,0.142295961
6/12/2013,0.083821888
6/13/2013,0.169919362
6/14/2013,0.325615287
6/15/2013,0.180058468
6/16/2013,0.269030354
6/17/2013,0.231839815
6/18/2013,0.224575018
6/19/2013,0.212460103
6/20/2013,0.145698831
6/21/2013,0.174528245
6/22/2013,0.275240995
6/23/2013,0.288240608
6/24/2013,0.358768314
6/25/2013,0.32147872
6/26/2013,0.229169336
6/27/2013,0.12500292
6/28/2013,0.198936454
6/29/2013,0.277434895
6/30/2013,0.519584871
7/1/2013,0.511341405
7/2/2013,0.263970611
7/3/2013,0.547176243
7/4/2013,0.574672108
7/5/2013,0.653436178
7/6/2013,0.570031686
7/7/2013,0.504533637
7/8/2013,0.32613461
7/9/2013,0.257614231
7/10/2013,0.230572545
7/11/2013,0.203081319
7/12/2013,0.086643265
7/13/2013,0.263361229
7/14/2013,0.487316048
7/15/2013,0.255366611
7/16/2013,0.600233621
7/17/2013,0.342840056
7/18/2013,0.197779862
7/19/2013,0.254172711
7/20/2013,0.164346725
7/21/2013,0.132166904
7/22/2013,0.126969503
7/23/2013,0.078788446
7/24/2013,0.371003944
7/25/2013,0.474153177
7/26/2013,0.279008389
7/27/2013,0.15686283
7/28/2013,0.153087536
7/29/2013,0.113485198
7/30/2013,0.199451782
7/31/2013,0.275397355
8/1/2013,0.264428203
8/2/2013,0.136042453
8/3/2013,0.246201479
8/4/2013,0.202690576
8/5/2013,0.230151044
8/6/2013,0.060609256
8/7/2013,0.217719547
8/8/2013,0.502051487
8/9/2013,0.416215913
8/10/2013,0.397203897
8/11/2013,0.304087589
8/12/2013,0.271039463
8/13/2013,0.137590379
8/14/2013,0.211257265
8/15/2013,0.138420143
8/16/2013,0.14991016
8/17/2013,0.359319076
8/18/2013,0.52211989
8/19/2013,0.425518711
8/20/2013,0.43185897
8/21/2013,0.573204205
8/22/2013,0.325961447
8/23/2013,0.152646943
8/24/2013,0.25075893
8/25/2013,0.300118994
8/26/2013,0.187177577
8/27/2013,0.221817598
8/28/2013,0.198421918
8/29/2013,0.149801294
8/30/2013,0.103047364
8/31/2013,0.204387032
9/1/2013,0.077446708
9/2/2013,0.072496812
9/3/2013,0.055391322
9/4/2013,0.102000869
9/5/2013,0.220857304
9/6/2013,0.210457634
9/7/2013,0.241116068
9/8/2013,0.178726723
9/9/2013,0.331005815
9/10/2013,0.587987663
9/11/2013,0.36745599
9/12/2013,0.112378206
9/13/2013,0.09065147
9/14/2013,0.20048482
9/15/2013,0.334160429
9/16/2013,0.479829952
9/17/2013,0.356570394
9/18/2013,0.241116068
9/19/2013,0.325096465
9/20/2013,0.32285402
9/21/2013,0.154413806
9/22/2013,0.210857223
9/23/2013,0.118640031
9/24/2013,0.337509988
9/25/2013,0.5246625
9/26/2013,0.37513803
9/27/2013,0.358401424
9/28/2013,0.477204754
9/29/2013,0.223883755
9/30/2013,0.158208247
10/1/2013,0.407831429
10/2/2013,0.555289897
10/3/2013,0.276650156
10/4/2013,0.200743575
10/5/2013,0.191427193
10/6/2013,0.154746427
10/7/2013,0.489309574
10/8/2013,0.431448191
10/9/2013,0.533036965
10/10/2013,0.536785171
10/11/2013,0.184334889
10/12/2013,0.095935372
10/13/2013,0.283124583
10/14/2013,0.393505194
10/15/2013,0.348401092
10/16/2013,0.133485365
10/17/2013,0.092859519
10/18/2013,0.121027388
10/19/2013,0.151001376
10/20/2013,0.151877705
10/21/2013,0.152426927
10/22/2013,0.289850701
10/23/2013,0.386362854
10/24/2013,1.190340926
10/25/2013,1.006216566
10/26/2013,0.480706981
10/27/2013,0.429807463
10/28/2013,0.32526935
10/29/2013,0.403086955
10/30/2013,0.225822501
10/31/2013,0.216905405
11/1/2013,0.063616628
11/2/2013,0.363558652
11/3/2013,1.324771844
11/4/2013,0.998603094
11/5/2013,0.771316095
11/6/2013,0.177521125
11/7/2013,0.228190135
11/8/2013,0.792054281
11/9/2013,0.68381613
11/10/2013,0.332405628
11/11/2013,0.32113545
11/12/2013,0.194334115
11/13/2013,2.150663273
11/14/2013,0.761658037
11/15/2013,0.339813468
11/16/2013,0.181030692
11/17/2013,0.098898481
11/18/2013,0.051961457
11/19/2013,0.153860374
11/20/2013,0.207013421
