date,Net_Inflow,LOSA_dmd_SFWMM,C44RO,C43RO,Cutback,Stage,Storage,S77_Q,S308_Q,S77EW,TotRegEW,TotRegSo
1/2/2010,390.2930852,0.83,141.0000001,136,0,12.84881095,3049641.025,0,0,0,0,2023.17
1/3/2010,568.0147915,17.43,0,0,0,12.8291332,3042045.414,0,0,0,0,2023.17
1/4/2010,712.3540103,90.85,0,0,0,12.80781211,3033815.474,0,0,0,0,2023.17
1/5/2010,213.6823762,120.77,0,0,0,12.78604484,3025413.31,0,0,0,0,2023.17
1/6/2010,57.24373227,232.57,0,0,0,12.76029823,3015475.118,0,0,0,0,2023.17
1/7/2010,43.53783792,537.53,0,0,0,12.75885395,3014917.626,0,0,0,0,2023.17
1/8/2010,160.8220684,702.08,69.00000004,0,0,12.75094619,3011865.231,0,0,0,0,2023.17
1/9/2010,240.5189887,130.68,0,70,0,12.70147999,2992771.278,0,0,0,0,2023.17
1/10/2010,636.7231658,1.02,0,0,0,12.66745955,2979639.387,0,0,0,0,2023.17
1/11/2010,501.6866724,0.25,0,0,0,12.68375355,2985928.87,0,0,0,0,2023.17
1/12/2010,683.0775942,17.75,13.00000001,346,0,12.69262502,2989353.259,0,0,0,0,2023.17
1/13/2010,305.736648,150.42,120.0000001,937,0,12.68974558,2988241.792,0,0,300,0,2023.17
1/14/2010,535.9416671,204.68,173.0000001,753,0,12.68861388,2987804.959,0,0,300,0,2023.17
1/15/2010,1598.978465,303.34,7.50000002,557,0,12.68415393,2986083.416,0,0,300,0,2023.17
1/16/2010,745.4389452,640.1,0,491,0,12.68974819,2988242.8,0,0,300,0,2023.17
1/17/2010,809.0299139,105.62,208.0000001,652,0,12.70726542,2995004.451,0,0,300,0,595.05
1/18/2010,1041.71425,83.59,153.0000001,629,0,12.70707188,2994929.747,0,0,300,0,595.05
1/19/2010,836.9179127,114.84,121.0000001,366,0,12.69701151,2991046.443,84,0,0,166.614,595.05
1/20/2010,896.3435709,189.86,90.00000006,229,0,12.69745219,2991216.546,221,0,0,438.3535,595.05
1/21/2010,1076.604079,236.36,47.00000004,0,0,12.70982172,2995991.184,450,0,0,892.575,595.05
1/22/2010,1048.676153,300.18,35.00000001,0,0,12.70828599,2995398.394,450,0,0,892.575,595.05
1/23/2010,935.2399916,370.09,1.800000005,0,0,12.71072622,2996340.319,450,0,0,892.575,595.05
1/24/2010,828.9244623,386.02,0,327,0,12.72693591,3002597.26,123,0,0,243.9705,595.05
1/25/2010,1587.037853,205.66,8.199999998,643,0,12.7262926,3002348.943,0,0,300,0,595.05
1/26/2010,1410.169315,36.31,71.00000003,168,0,12.71885554,2999478.239,282,0,0,559.347,595.05
1/27/2010,1151.917602,30.82,113.0000001,1028,0,12.70598839,2994511.52,0,0,300,0,2023.17
1/28/2010,926.0564929,52.87,0,1238,0,12.69982645,2992133.008,0,0,300,0,2023.17
1/29/2010,1646.424034,210.48,0,429,0,12.70145733,2992762.528,21,0,0,41.6535,2023.17
1/30/2010,1573.966776,291.61,109.0000001,417,0,12.70745387,2995077.192,33,0,0,65.4555,2023.17
1/31/2010,1062.679903,323.11,151.0000001,547,0,12.67335788,2981916.142,0,0,300,0,2023.17
2/1/2010,2131.508671,73.47,48.00000002,376,0,12.69621614,2990739.43,74,0,0,146.779,595.05
2/2/2010,2371.988308,22.06,103.0000001,328,0,12.72097806,3000297.531,122,0,0,241.987,595.05
2/3/2010,1918.103976,37.37,178.0000001,511,0,12.70538343,2994278.005,0,0,300,0,595.05
2/4/2010,2049.98695,33.66,0,343,0,12.71651875,2998576.236,107,0,0,212.2345,595.05
2/5/2010,2357.012826,21.79,46.00000003,1176,0,12.7351408,3005764.348,0,0,300,0,595.05
2/6/2010,2334.381171,0.26,0,888,0,12.717276,2998868.536,0,0,300,0,595.05
2/7/2010,2087.812217,0.27,98.00000007,258,0,12.71692328,2998732.387,192,0,0,380.832,595.05
2/8/2010,2465.589681,3.53,29.00000003,526,0,12.71618186,2998446.197,0,0,300,0,595.05
2/9/2010,2215.133158,72.61,97.00000006,188,0,12.73115788,3004226.94,262,0,0,519.677,595.05
2/10/2010,3050.027943,84.78,0,300,0,12.67282149,2981709.094,150,0,0,297.525,595.05
2/11/2010,2315.041992,71.83,0,330,0,12.67500937,2982553.616,120,0,0,238.02,595.05
2/12/2010,3882.641664,16.78,0,146,0,12.69826907,2991531.862,304,0,0,602.984,595.05
2/13/2010,4354.913062,0.27,0,579,0,12.65178268,2973588.116,0,0,300,0,595.05
2/14/2010,5715.970966,0.27,43.00000002,781,0,12.70002762,2992210.66,0,0,300,0,595.05
2/15/2010,5686.992065,0.27,78.00000006,353,0,12.71733094,2998889.743,97,0,0,192.3995,595.05
2/16/2010,6442.566688,32.39,4.4,0,0,12.68743331,2987349.258,450,0,0,892.575,595.05
2/17/2010,5540.907259,160.62,0,0,0,12.68588155,2986750.277,450,0,0,892.575,595.05
2/18/2010,5087.756842,207.31,0,0,0,12.68668896,2987061.937,450,0,0,892.575,595.05
2/19/2010,5059.035773,268.54,29.00000003,0,0,12.69065331,2988592.178,450,0,0,892.575,595.05
2/20/2010,4987.709105,336.47,7.800000021,344,0,12.70143832,2992755.192,106,0,0,210.251,2023.17
2/21/2010,5213.05455,416.14,0,398,0,12.71177548,2996745.336,52,0,0,103.142,2023.17
2/22/2010,5224.975183,502.57,104.0000001,183,0,12.72686031,3002568.078,267,0,0,529.5945,595.05
2/23/2010,5006.532496,462.99,0,0,0,12.7250571,3001872.039,450,0,0,892.575,595.05
2/24/2010,5329.049623,166.56,0,0,0,12.73442992,3005489.948,450,0,0,892.575,595.05
2/25/2010,4757.623122,29.46,61.00000003,0,0,12.70024147,2992293.209,450,0,0,892.575,595.05
2/26/2010,4310.264384,31.53,142.0000001,0,0,12.73159585,3004395.998,450,0,0,892.575,595.05
2/27/2010,4703.374382,37.29,64.00000004,0,0,12.74501802,3009576.956,450,0,0,892.575,595.05
2/28/2010,5216.862877,642.82,0,258,0,12.72636058,3002375.184,192,0,0,380.832,595.05
3/1/2010,4291.460929,661.39,62.00000005,102,0,12.75457722,3013266.805,348,0,0,690.258,595.05
3/2/2010,3854.634651,638.06,63.00000002,683,0,12.76727868,3018169.569,0,0,300,0,595.05
3/3/2010,4280.154977,78.89,0,914,0,12.73363025,3005181.278,0,0,300,0,595.05
3/4/2010,3717.138496,140.69,0,0,0,12.74601198,3009960.623,450,0,0,892.575,595.05
3/5/2010,3566.392495,255,0,0,0,12.74857586,3010950.281,450,0,0,892.575,595.05
3/6/2010,2847.671264,409.62,79.00000004,0,0,12.73887428,3007205.47,450,0,0,892.575,595.05
3/7/2010,2975.448375,502.38,68.00000003,326,0,12.72542018,3002012.189,0,0,0,0,595.05
3/8/2010,3163.861027,866.21,0,0,0,12.72549869,3002042.496,0,0,0,0,2023.17
3/9/2010,2588.031135,1997.98,0,14,0,12.72103895,3000321.036,0,0,0,0,2023.17
3/10/2010,2583.687256,2018.36,0,122,0,12.72031403,3000041.214,0,0,0,0,2023.17
3/11/2010,2990.919524,1233.28,0,0,0,12.75923529,3015064.821,0,0,0,0,595.05
3/12/2010,13569.3411,0,936.0000001,6559,0,13.03605224,3123069.835,0,0,0,0,595.05
3/13/2010,24684.2801,0,1696,8718,0,13.18458017,3185154.512,0,0,0,0,0
3/14/2010,17804.57009,0,1290,5802,0,13.24931497,3212213.657,0,0,0,0,0
3/15/2010,15568.70946,0,534.7,3422,0,13.27542283,3223126.741,0,0,0,0,0
3/16/2010,15462.63191,0,238,3558,0,13.3060442,3235926.477,0,0,0,0,0
3/17/2010,14355.04556,0,309,2303,0,13.33426549,3247722.974,0,0,0,0,0
3/18/2010,12539.58783,0,112,1640,0,13.34656018,3252862.156,0,0,0,0,0
3/19/2010,11848.79409,0,45.00000003,1288,0,13.37385713,3264272.279,0,0,0,0,0
3/20/2010,11300.01934,0.66,23.00000001,1085,0,13.39259605,3272105.149,0,0,0,0,0
3/21/2010,10149.4702,0,36.00000002,1156,0,13.42872466,3287206.91,0,0,0,0,0
3/22/2010,12062.97221,0,543.0000001,1840,0,13.4899437,3312796.468,0,0,0,0,0
3/23/2010,9149.587715,0,467,1701,0,13.51023812,3321300.012,0,0,0,0,0
3/24/2010,7145.201542,0,17,1434,0,13.50569204,3319390.656,1400,1183,0,5123.3805,0
3/25/2010,8541.982425,0,396.0000001,864,0,13.51548742,3323504.717,1400,803.9999999,0,4371.634,0
3/26/2010,10628.54479,3.33,806.0000001,1212,0,13.52464303,3327350.073,1400,393.9999999,0,3558.399,0
3/27/2010,11971.71178,109.42,0,1273,0,13.53009108,3329638.253,1400,1200,0,5157.1,367.3328139
3/28/2010,14600.58299,57.69,0,842,0,13.55316426,3339328.988,1400,1200,0,5157.1,404.5683535
3/29/2010,32011.19022,0,1157,2572,0,13.7577576,3425258.192,1400,43,0,2862.1905,595.05
3/30/2010,26788.27799,0,930.9999998,2966,0,13.83351674,3457077.033,1400,269.0000002,0,3310.4615,286.5828207
3/31/2010,22569.94875,0,931.9999999,2524,0,13.86529354,3470423.285,1400,268.0000001,0,3308.478,0
4/1/2010,21764.92547,0,578.9999997,1372,0,13.89859238,3484408.799,1400,621.0000003,0,4008.653501,404.5683535
4/2/2010,20006.59244,0,72.99999929,1271,0,13.92936568,3497333.584,1400,1127.000001,0,5012.304501,595.05
4/3/2010,18204.32499,0,61.99999959,1018,0,13.94933968,3505722.666,1400,1138,0,5034.123001,595.05
4/4/2010,17556.09735,7.52,77.99999949,762,0,13.96087075,3510565.717,1400,1122.000001,0,5002.387001,595.05
4/5/2010,16849.53475,127.91,0,758,0,13.97457918,3516323.255,1400,1200,0,5157.1,595.05
4/6/2010,15983.79674,1494.95,0,442,0,13.98669572,3521412.204,1400,1200,0,5157.1,595.05
4/7/2010,12505.27328,2908.14,0,244,0,13.98331786,3519993.501,1400,1200,0,5157.1,595.05
4/8/2010,12898.10546,3009.18,0,0,0,13.97963957,3518448.62,1400,1200,0,5157.1,595.05
4/9/2010,12042.50276,2279.73,0,115,0,13.97841724,3517935.243,1400,1200,0,5157.1,595.05
4/10/2010,10796.74588,1946.36,0,880,0,13.95268527,3507127.814,1400,1200,0,5157.1,595.05
4/11/2010,9944.832636,46.18,19.99999959,602,0,13.9469214,3504706.987,1400,1180,0,5117.430001,595.05
4/12/2010,10303.46917,5.43,572,1306,0,13.95428201,3507798.442,1400,628,0,4022.538,595.05
4/13/2010,9102.817049,12.56,819.7,1371,0,13.95616234,3508588.182,1400,380.3,0,3531.22505,595.05
4/14/2010,7526.906465,38.34,375.9999999,516,0,13.93018203,3497676.452,1400,824.0000001,0,4411.304,595.05
4/15/2010,7380.34565,200.12,0,84,0,13.91589565,3491676.174,1400,1200,0,5157.1,595.05
4/16/2010,6719.64172,160.54,0,0,0,13.90630174,3487646.729,1400,1200,0,5157.1,580.8236779
4/17/2010,6567.308999,207.89,96.99999987,362,0,13.91108849,3489657.164,1400,1103,0,4964.7005,503.4938119
4/18/2010,5872.607958,10.73,284.9999999,1091,0,13.92203927,3494256.492,1400,915.0000001,0,4591.8025,595.05
4/19/2010,6404.820679,2.47,368,2923,0,13.95840988,3509532.151,1400,832,0,4427.172,595.05
4/20/2010,7802.533624,2.47,115.9999998,2423,0,13.97605557,3516943.337,1400,1084,0,4927.014,595.05
4/21/2010,13444.57941,2.47,336,1740,0,13.97889555,3518136.131,1400,864,0,4490.644,529.820283
4/22/2010,10727.40272,21.84,14.99999962,1747,0,13.9847938,3520613.394,1400,1185,0,5127.347501,405.6536854
4/23/2010,7323.954685,62,0,1295,0,13.98739868,3521707.445,1400,1200,0,5157.1,353.8494873
4/24/2010,7253.401649,308.58,0,907,0,13.97153194,3515043.416,1400,1200,0,5157.1,241.3882212
4/25/2010,8088.33614,337.21,0,1350,0,13.95930306,3509907.286,1400,1200,0,5157.1,203.2032435
4/26/2010,15136.76246,147.47,2516,5407,0,14.19699859,3616831.356,1400,0,0,2776.9,595.05
4/27/2010,15045.75963,0,2566,6604,0,14.25759002,3644461.05,1700,0,0,3371.95,595.05
4/28/2010,12787.22754,0,1257,5406,0,14.25458859,3643092.398,1700,243,0,3853.9405,595.05
4/29/2010,11184.44058,0,774.9999999,3780,0,14.25013146,3641059.946,1700,725.0000001,0,4809.9875,595.05
4/30/2010,11917.93895,2.13,228.9999998,3294,0,14.25501282,3643285.845,1700,1271,0,5892.9785,595.05
5/1/2010,10472.24529,2.18,316.9999999,2331,0,14.250171,3641077.974,1700,1183,0,5718.4305,595.05
5/2/2010,10477.36272,5.82,385,2259,0,14.25491377,3643240.678,1700,1115,0,5583.5525,595.05
5/3/2010,9209.251464,4.86,0,1616,0,14.25802708,3644660.348,1700,1500,0,6347.2,595.05
5/4/2010,8491.46268,152.42,0,1250,0,14.24681432,3639547.328,1700,1500,0,6347.2,595.05
5/5/2010,8162.419756,497.89,134.9999991,1273,0,14.23923696,3636092.055,1700,1365.000001,0,6079.427502,595.05
5/6/2010,8114.577845,314.75,76.99999909,966,0,14.2347281,3634036.016,1700,1423.000001,0,6194.470502,572.0127565
5/7/2010,7083.931341,643.19,0,1248,0,14.2460678,3639206.917,1700,1500,0,6347.2,495.1449887
5/8/2010,6700.838219,1211.02,0,2002,0,14.23108424,3632374.411,1700,1500,0,6347.2,450.6146631
5/9/2010,6377.091349,2480.22,114.9999988,1442,0,14.20370407,3619889.058,1700,1385.000001,0,6119.097502,364.1263029
5/10/2010,6388.337793,3731.35,0,1347,0,14.16559023,3602509.143,1700,1500,0,6347.2,297.0417762
5/11/2010,6423.207724,4664.9,0,751,0,14.12410634,3583592.493,1700,1500,0,6347.2,258.6236608
5/12/2010,6075.222533,5537.9,0,1070,0,14.07686567,3562050.746,1700,1500,0,6347.2,194.4172609
5/13/2010,5242.707939,6430.13,0,672,0,14.03558393,3543226.271,1700,1500,0,6347.2,169.3960331
5/14/2010,4519.543671,7262.55,0,684,0,13.99250172,3523850.723,1700,1500,0,6347.2,205.906313
5/15/2010,4261.291971,7285.51,0,574,0,13.94133787,3502361.907,1700,1500,0,6347.2,183.0784483
5/16/2010,4360.764495,1551.83,0,1413,0,13.91295922,3490442.871,1700,1500,0,6347.2,240.2865762
5/17/2010,5511.491812,58.27,0,2650,0,13.92956132,3497415.756,1700,1500,0,6347.2,315.2196928
5/18/2010,6797.097405,611.69,123.9999993,2909,0,13.94304824,3503080.262,1700,1376.000001,0,6101.246001,591.1378416
5/19/2010,6928.980389,294.25,50.99999945,2426,0,13.92748792,3496544.928,1700,1449.000001,0,6246.041501,595.05
5/20/2010,6883.062293,1315.67,0,1780,0,13.9112507,3489725.296,1700,1500,0,6347.2,595.05
5/21/2010,6385.084854,2943.64,0,1574,0,13.88780523,3479878.195,1700,1500,0,6347.2,563.6251326
5/22/2010,4919.417198,4436.91,0,1327,0,13.84079628,3460134.438,1700,1500,0,6347.2,272.5962645
5/23/2010,5281.663803,5472.59,0,1002,0,13.79122592,3439314.885,1700,1500,0,6347.2,354.0347141
5/24/2010,4176.81497,5330.34,0,844,0,13.75394793,3423658.129,1700,1500,0,6347.2,288.138907
5/25/2010,4171.340434,5004.71,0,748,0,13.72092399,3409788.074,1700,1500,0,6347.2,255.890416
5/26/2010,4334.324443,4971.92,0,942,0,13.69008767,3396836.821,1700,1500,0,6347.2,314.6408895
5/27/2010,3911.402498,2671.93,0,292,0,13.67577812,3390826.81,1400,1200,0,5157.1,281.6281567
5/28/2010,4159.439172,557.53,0,462,0,13.67532587,3390636.866,1400,1200,0,5157.1,284.3709955
5/29/2010,3724.596467,91.74,0,1152,0,13.68975389,3396696.633,1400,1200,0,5157.1,595.05
5/30/2010,2992.684967,331.15,29.99999962,2098,0,13.68135257,3393168.081,1700,1470,0,6287.695001,595.05
5/31/2010,3641.924187,6.57,300.9999997,2556,0,13.70160789,3401675.314,1700,1199,0,5750.166501,595.05
6/1/2010,5291.362743,4.66,569.9999996,2353,0,13.87198559,3473233.947,0,0,0,0,595.05
6/2/2010,4927.271705,4.66,679.9999994,2585,0,13.90637368,3487676.944,0,0,0,0,595.05
6/3/2010,6071.830541,0,575.9999995,2805,0,13.91405859,3490904.607,0,0,0,0,595.05
6/4/2010,7669.876961,0.12,353.9999994,2838,0,13.92463455,3495346.509,0,0,0,0,595.05
6/5/2010,5985.587994,0.12,241.9999993,2800,0,13.92632266,3496055.517,0,0,0,0,595.05
6/6/2010,7792.001238,0.12,352.9999994,2385,0,13.94757633,3504982.06,0,0,0,0,595.05
6/7/2010,6895.260684,4.91,303.9999996,1948,0,13.97259564,3515490.17,0,0,0,0,404.5683535
6/8/2010,5255.223748,5.02,286.9999997,1886,0,13.98505386,3520722.621,0,0,0,0,404.5683535
6/9/2010,4119.035091,10.25,27.99999945,1825,0,13.95381587,3507602.664,0,0,0,0,595.05
6/10/2010,2625.182086,117.86,40.9999996,1097,0,13.94193445,3502612.467,0,0,0,0,595.05
6/11/2010,1397.752489,353.53,0,1458,0,13.92019562,3493482.16,0,0,0,0,595.05
6/12/2010,1294.927976,352.76,0,409,0,13.89924151,3484681.433,41,0,0,81.3235,595.05
6/13/2010,1519.87671,492.74,0,175,0,13.88755245,3479772.027,275,0,0,545.4625,595.05
6/14/2010,1024.954245,2439.79,0,792,0,13.86354236,3469687.79,0,0,0,0,595.05
6/15/2010,923.7956052,2163.96,0,470,0,13.84687126,3462685.929,0,0,0,0,595.05
6/16/2010,846.7561506,2218.67,0,577,0,13.82384558,3453015.146,0,0,0,0,595.05
6/17/2010,-66.78444503,10.28,0,613,0,13.79948069,3442781.888,0,0,0,0,595.05
6/18/2010,73.52818701,44.32,0,439,0,13.78368842,3436149.136,11,0,0,21.8185,595.05
6/19/2010,1037.84654,134.21,121.9999996,1367,0,13.7823395,3435582.59,0,0,0,0,595.05
6/20/2010,1427.306766,78.5,307.9999997,1419,0,13.77158271,3431064.74,0,0,0,0,595.05
6/21/2010,2093.92136,619.59,426.9999996,1754,0,13.76116805,3426690.583,0,0,0,0,404.5683535
6/22/2010,1727.231801,1035.1,265.9999993,1302,0,13.74594724,3420297.839,0,0,0,0,595.05
6/23/2010,762.4970704,1750.09,130.9999991,874,0,13.70781683,3404283.067,0,0,0,0,595.05
6/24/2010,730.5825554,3200.83,0,676,0,13.66282108,3385384.853,0,0,0,0,595.05
6/25/2010,562.4016333,5903.09,0,569,0,13.62496589,3369485.672,0,0,0,0,595.05
6/26/2010,797.446408,3876.74,0,606,0,13.59381934,3356404.125,0,0,0,0,595.05
6/27/2010,718.4832698,6753.62,156.9999996,1619,0,13.58535035,3352847.147,0,0,0,0,595.05
6/28/2010,248.1755802,7883.61,116.9999994,1190,0,13.54352258,3335279.484,0,0,0,0,595.05
6/29/2010,681.133959,9275.82,0,1151,0,13.49925946,3316690.453,0,0,0,0,595.05
6/30/2010,986.0177394,746.12,0,1353,0,13.49977467,3316905.811,0,0,0,0,595.05
7/1/2010,2941.530548,0,0,1872,0,13.5270446,3328358.733,1400,1200,0,5157.1,595.05
7/2/2010,5316.771765,0,0,4299,0,13.56442752,3344059.56,1400,1200,0,5157.1,595.05
7/3/2010,5829.129457,0,137.9999999,5127,0,13.64745951,3378932.994,1400,1062,0,4883.377,595.05
7/4/2010,6113.265916,0,320.0000001,5926,0,13.67522313,3390593.714,1400,879.9999999,0,4522.38,595.05
7/5/2010,13113.67223,0,616.0000003,6480,0,13.75265298,3423114.252,1400,583.9999997,0,3935.263999,595.05
7/6/2010,24348.19622,0,846.0000001,8676,0,13.85945427,3467970.792,1400,353.9999999,0,3479.059,595.05
7/7/2010,20773.88973,0,884,8218,0,13.89837079,3484315.731,1400,316,0,3403.686,595.05
7/8/2010,18740.46489,0.12,555,6084,0,13.91090874,3489581.67,1400,645,0,4056.2575,595.05
7/9/2010,15934.82412,0.11,575,4732,0,13.93251968,3498658.267,1400,625,0,4016.5875,595.05
7/10/2010,16559.3291,0.11,359.9999999,4392,0,13.93882673,3501307.226,1400,840.0000001,0,4443.04,595.05
7/11/2010,13037.94221,0.11,216.9999996,2968,0,13.95353206,3507483.464,1400,983.0000004,0,4726.680501,595.05
7/12/2010,12295.83542,0.12,0,3012,0,13.96045592,3510391.486,1400,1200,0,5157.1,595.05
7/13/2010,8228.05388,69.27,49.99999923,3016,0,13.97530408,3516627.716,1400,1150.000001,0,5057.925002,595.05
7/14/2010,5137.165827,823.86,121.999999,2908,0,13.96876877,3513882.883,1400,1078.000001,0,4915.113002,595.05
7/15/2010,4566.195518,1408.52,96.99999909,2759,0,13.95645109,3508709.456,1400,1103.000001,0,4964.700502,595.05
7/16/2010,3872.030022,126.04,0,1889,0,13.9437527,3503376.134,1400,1200,0,5157.1,595.05
7/17/2010,3714.500451,2388.08,55.99999901,2326,0,13.90360338,3486513.418,1400,1144.000001,0,5046.024002,595.05
7/18/2010,1431.848981,3276.93,45.99999901,1906,0,13.85867276,3467642.56,1400,1154.000001,0,5065.859002,566.497842
7/19/2010,1748.990796,2862.34,0,1517,0,13.82436874,3453234.873,1400,1200,0,5157.1,405.5368896
7/20/2010,2065.458221,5890.28,10.99999907,1188,0,13.76751765,3429357.414,1400,1189.000001,0,5135.281502,279.5112449
7/21/2010,2739.491218,8577.43,286.9999992,1602,0,13.703074,3402291.082,1400,913.0000008,0,4587.835502,228.0364903
7/22/2010,2206.86198,7592.45,0,1990,0,13.63197675,3372430.234,1400,1200,0,5157.1,217.5734794
7/23/2010,2949.464515,353.41,0,2885,0,13.62115583,3367885.448,1400,1200,0,5157.1,310.5987396
7/24/2010,4892.897802,974.35,112.9999996,1540,0,13.62924609,3371283.358,1400,1087,0,4932.964501,276.3429597
7/25/2010,2466.006212,421.77,41.99999954,1310,0,13.61068538,3363487.86,1400,1158,0,5073.793001,292.7397033
7/26/2010,2425.622151,1328.44,0,1082,0,13.58454313,3352508.114,1400,1200,0,5157.1,225.2708614
7/27/2010,2306.255121,896.92,0,812,0,13.56559046,3344547.993,0,0,0,0,238.094575
7/28/2010,686.5686904,780.74,0,568,0,13.55004612,3338019.371,0,0,0,0,256.8324395
7/29/2010,564.9206353,2358.65,0,542,0,13.53055223,3329831.938,0,0,0,0,277.5266858
7/30/2010,160.5053239,854.78,78.99999972,536,0,13.51224213,3322141.694,0,0,0,0,298.0369765
7/31/2010,311.8861911,1607.64,41.99999975,778,0,13.49737749,3315903.792,0,0,0,0,595.05
8/1/2010,1153.723003,1803.82,177.9999996,746,0,13.48639628,3311313.646,0,0,0,0,595.05
8/2/2010,1122.740453,1652.76,0,1246,0,13.46746279,3303399.447,0,0,0,0,564.6938787
8/3/2010,818.6701311,1382.86,0,1133,0,13.46844761,3303811.101,0,0,0,0,595.05
8/4/2010,734.470385,345.28,0,1043,0,13.48437406,3310468.357,0,0,0,0,595.05
8/5/2010,764.4412507,139.32,4.999999515,838,0,13.46775452,3303521.388,0,0,0,0,595.05
8/6/2010,1365.877903,63.34,0,270,0,13.46234546,3301260.403,0,0,0,0,595.05
8/7/2010,1176.195968,86.56,88.99999965,680,0,13.48296249,3309878.323,0,0,0,0,595.05
8/8/2010,2867.685125,0,162.9999999,742,0,13.53043208,3329781.472,0,0,0,0,595.05
8/9/2010,3712.675393,0.11,210.9999999,1582,0,13.5892441,3354482.524,0,0,0,0,595.05
8/10/2010,3575.456978,0,221.9999999,1530,0,13.61532439,3365436.243,0,0,0,0,595.05
8/11/2010,3055.958617,0,156.9999999,1966,0,13.61332911,3364598.227,0,0,0,0,595.05
8/12/2010,3409.259468,0.1,128.9999999,1367,0,13.63545166,3373889.698,0,0,0,0,595.05
8/13/2010,3202.301247,0.1,48.89999999,940,0,13.62736217,3370492.109,0,0,0,0,595.05
8/14/2010,2539.554392,15.22,151,876,0,13.63705202,3374561.848,0,0,0,0,595.05
8/15/2010,2046.456291,5.65,176.9999999,872,0,13.62779891,3370675.542,0,0,0,0,595.05
8/16/2010,2510.11911,14.54,365.9999999,940,0,13.64094494,3376196.877,0,0,0,0,595.05
8/17/2010,3758.454812,39.15,273.9999999,1668,0,13.69551762,3399117.4,0,0,0,0,595.05
8/18/2010,2575.039206,49.76,380,1982,0,13.69494105,3398875.242,0,0,0,0,595.05
8/19/2010,2979.336012,43.97,375,1951,0,13.69925158,3400685.662,0,0,0,0,595.05
8/20/2010,1900.549955,19,497,1687,0,13.68804697,3395979.726,0,0,0,0,595.05
8/21/2010,3344.676877,0.09,263,3884,0,13.72043889,3409584.333,0,0,0,0,404.5683535
8/22/2010,5993.046077,0,489.0000001,3996,0,13.73835829,3417110.482,0,0,0,0,404.5683535
8/23/2010,8874.297909,0,249.0000001,5294,0,13.77251551,3431456.512,0,0,0,0,283.660869
8/24/2010,9501.877414,0.1,567,4970,0,13.80133507,3443560.728,0,0,0,0,0
8/25/2010,9470.498341,0,409,4914,0,13.82546179,3453693.952,0,0,0,0,404.5683535
8/26/2010,7133.697423,0,212,4196,0,13.82596239,3453904.202,1400,988,0,4736.598,404.5683535
8/27/2010,6747.192523,0.29,528,3688,0,13.82673702,3454229.55,1400,672,0,4109.812,0
8/28/2010,6826.453273,0.38,454,3291,0,13.82924383,3455282.408,0,0,0,0,0
8/29/2010,7054.972309,3.96,402,2543,0,13.83460207,3457532.869,0,0,0,0,595.05
8/30/2010,6799.021377,15.27,427.9999999,2469,0,13.83323718,3456959.616,0,0,0,0,149.7920823
8/31/2010,5851.245663,35.45,468.9999999,2930,0,13.83169919,3456313.658,0,0,0,0,0
9/1/2010,4645.733878,66,180.9999999,2664,0,13.80208657,3443876.358,0,0,0,0,0
9/2/2010,4595.075292,163.16,156.9999999,1604,0,13.79440083,3440648.347,0,0,0,0,0
9/3/2010,4254.448837,82.01,49.99999981,1484,0,13.79900277,3442581.163,0,0,0,0,0
9/4/2010,3319.664956,55.18,0,934,0,13.80252197,3444059.229,0,0,0,0,0
9/5/2010,3986.973859,7.15,39.99999971,345,0,13.82100134,3451820.562,0,0,0,0,0
9/6/2010,6309.949581,0,202.9999998,1252,0,13.86019665,3468282.592,0,0,0,0,0
9/7/2010,10277.08856,0,234,1974,0,13.9194486,3493168.414,0,0,0,0,0
9/8/2010,11905.64122,0.1,403.9999999,2525,0,13.99163917,3523488.45,0,0,0,0,0
9/9/2010,8687.650663,0,156,3165,0,14.00615569,3529806.995,0,0,0,0,0
9/10/2010,8696.635707,0.1,304,2713,0,14.01402933,3533397.375,0,0,0,0,0
9/11/2010,7354.917177,0.1,190.9999999,2444,0,14.02097301,3536563.694,0,0,0,0,0
9/12/2010,6674.021299,0.1,240.9999999,1930,0,14.01600369,3534297.684,0,0,0,0,0
9/13/2010,4445.479534,0,157.9999999,2013,0,14.01559571,3534111.645,0,0,0,0,0
9/14/2010,3690.896802,88.83,143.9999998,1587,0,14.01316692,3533004.116,0,0,0,0,0
9/15/2010,3581.010902,175.91,0,979,0,13.98107277,3519050.565,0,0,0,0,0
9/16/2010,3567.721452,212.87,0,946,0,13.96791241,3513523.211,0,0,0,0,0
9/17/2010,3146.128411,295.72,9.99999979,810,0,13.95090045,3506378.189,0,0,0,0,0
9/18/2010,2701.090631,544.86,141.9999999,341,0,13.92526603,3495611.733,0,0,0,0,0
9/19/2010,1618.099631,771.89,46.99999984,186,0,13.90029344,3485123.246,0,0,0,0,0
9/20/2010,1625.02208,1520.98,0,561,0,13.88488935,3478653.527,0,0,0,0,0
9/21/2010,1029.932457,1452.2,0,345,0,13.86692034,3471106.543,0,0,0,0,225.2572416
9/22/2010,1812.859575,1486.84,0,0,0,13.84325799,3461168.355,0,0,0,0,288.6182872
9/23/2010,1220.288944,412.89,0,0,0,13.82889884,3455137.511,0,0,0,0,363.6165965
9/24/2010,2385.595187,572.87,139,305,0,13.82152548,3452040.7,0,0,0,0,244.145724
9/25/2010,1655.607675,843.08,0,453,0,13.81822757,3450655.578,0,0,0,0,191.3727173
