date,S352_Out,S351_Out,S354_Out,RegWCA_cfs,RegWCA_acft
6/12/2013,0,0,0,0,0
6/13/2013,0,0,0,0,0
6/14/2013,0,0,0,0,0
6/15/2013,0,0,0,0,0
6/16/2013,0,0,0,0,0
6/17/2013,0,0,0,0,0
6/18/2013,0,10.8200102,52.98004994,63.80006014,126.5474193
6/19/2013,0,0,0,0,0
6/20/2013,0,0,0,0,0
6/21/2013,0,0,0,0,0
6/22/2013,0,0,0,0,0
6/23/2013,0,0,0,0,0
6/24/2013,0,0,0,0,0
6/25/2013,0,0,0,0,0
6/26/2013,0,0,0,0,0
6/27/2013,0,0,0,0,0
6/28/2013,0,0,0,0,0
6/29/2013,0,0,0,0,0
6/30/2013,0,0,0,0,0
7/1/2013,0,0,0,0,0
7/2/2013,0,0,0,0,0
7/3/2013,0,0,0,0,0
7/4/2013,0,0,0,0,0
7/5/2013,0,0,0,0,0
7/6/2013,0,0,0,0,0
7/7/2013,0,0,0,0,0
7/8/2013,0,0,0,0,0
7/9/2013,0,0,0,0,0
7/10/2013,0,0,0,0,0
7/11/2013,0,0,0,0,0
7/12/2013,0,0,0,0,0
7/13/2013,0,0,0,0,0
7/14/2013,0,0,0,0,0
7/15/2013,0,0,0,0,0
7/16/2013,0,0.600000566,0,0.600000566,1.190101122
7/17/2013,0,0,0,0,0
7/18/2013,0,0,0,0,0
7/19/2013,0,0,0,0,0
7/20/2013,0,0,0,0,0
7/21/2013,0,0,0,0,0
7/22/2013,0,0,0,0,0
7/23/2013,0,0,0,0,0
7/24/2013,0,0,0,0,0
7/25/2013,0,0,0,0,0
7/26/2013,0,0,0,0,0
7/27/2013,0,0,0,0,0
7/28/2013,0,0,0,0,0
7/29/2013,0,0,0,0,0
7/30/2013,0.110000104,0,0,0.110000104,0.218185206
7/31/2013,0,0,0,0,0
8/1/2013,0,64.45006075,0,64.45006075,127.8366955
8/2/2013,0,0,0,0,0
8/3/2013,0,0,0,0,0
8/4/2013,0,0,0,0,0
8/5/2013,0,0,0,0,0
8/6/2013,0,0,0,0,0
8/7/2013,0,0,0,0,0
8/8/2013,0,0,0,0,0
8/9/2013,0,0,0,0,0
8/10/2013,0,0,0,0,0
8/11/2013,0,0,0,0,0
8/12/2013,441.0704158,0,0,441.0704158,874.8631697
8/13/2013,528.7504984,0,0,528.7504984,1048.776614
8/14/2013,521.2204913,262.5502475,166.8701573,950.6408961,1885.596217
8/15/2013,444.0604186,55.03005187,153.6301448,652.7206153,1294.67134
8/16/2013,647.0406099,225.980213,120.7001138,993.7209367,1971.045478
8/17/2013,1040.430981,275.2402594,74.53007025,1390.20131,2757.464299
8/18/2013,972.3709166,306.5202889,47.8500451,1326.741251,2631.591271
8/19/2013,906.3908544,353.3603331,79.65007508,1339.401263,2656.702404
8/20/2013,922.97087,677.6606388,332.3603133,1932.991822,3834.089279
8/21/2013,605.2605705,497.4104689,201.3001898,1303.971229,2586.426933
8/22/2013,864.600815,820.3907733,632.1905959,2317.182184,4596.130862
8/23/2013,904.1008522,321.9603035,336.0003167,1562.061472,3098.348931
8/24/2013,677.7106388,90.0700849,88.15008309,855.9308068,1697.738755
8/25/2013,718.3706772,0,0,718.3706772,1424.888238
8/26/2013,316.6202985,0,0,316.6202985,628.016362
8/27/2013,280.4902644,0,0,280.4902644,556.3524394
8/28/2013,661.970624,0,0,661.970624,1313.018733
8/29/2013,219.630207,0,0,219.630207,435.6365156
8/30/2013,789.3607441,0,0,789.3607441,1565.697036
8/31/2013,672.2706337,0,0,672.2706337,1333.448802
9/1/2013,235.1002216,0,0,235.1002216,466.3212896
9/2/2013,136.3001285,0,0,136.3001285,270.3513048
9/3/2013,431.9404072,0,0,431.9404072,856.7537976
9/4/2013,561.210529,0,0,561.210529,1113.161084
9/5/2013,486.980459,0,0,486.980459,965.9257405
9/6/2013,648.6806115,0,0,648.6806115,1286.657993
9/7/2013,407.5803842,0,0,407.5803842,808.4356921
9/8/2013,315.4202973,0,0,315.4202973,625.6361597
9/9/2013,196.0401848,0,0,196.0401848,388.8457065
9/10/2013,293.4902767,0,0,293.4902767,582.1379637
9/11/2013,30.81002904,0,0,30.81002904,61.11169261
9/12/2013,466.1304394,0,0,466.1304394,924.5697265
9/13/2013,15.13001426,0,0,15.13001426,30.01038329
9/14/2013,181.430171,0,0,181.430171,359.8667442
9/15/2013,123.090116,0,0,123.090116,244.1492451
9/16/2013,62.10005854,0,0,62.10005854,123.1754661
9/17/2013,0,0,0,0,0
9/18/2013,0,0,0,0,0
9/19/2013,107.3701012,0,0,107.3701012,212.9685957
9/20/2013,74.29007003,0,0,74.29007003,147.3543539
9/21/2013,295.1102782,0,0,295.1102782,585.3512368
9/22/2013,304.9102874,0,0,304.9102874,604.7895551
9/23/2013,263.0402479,0,0,263.0402479,521.7403318
9/24/2013,1.800001697,0,0.090000085,1.890001782,3.748818534
9/25/2013,48.64004585,0,0,48.64004585,96.47753094
9/26/2013,219.9702073,0,0,219.9702073,436.3109063
9/27/2013,76.72007232,0,0,76.72007232,152.1742634
9/28/2013,102.910097,0,0,102.910097,204.1221774
9/29/2013,83.1700784,0,0,83.1700784,164.9678505
9/30/2013,338.420319,0,0,338.420319,671.2567027
10/1/2013,536.0005052,0,0,536.0005052,1063.157002
10/2/2013,650.4706131,0,0,650.4706131,1290.208461
10/3/2013,905.1408532,0,0,905.1408532,1795.346882
10/4/2013,891.9808408,0,0,891.9808408,1769.243998
10/5/2013,935.6108819,0,0,935.6108819,1855.784184
10/6/2013,937.1408834,0,221.7902091,1158.931092,2298.739822
10/7/2013,895.1108438,43.61004111,0,938.7208849,1861.952875
10/8/2013,559.7405276,0,0,559.7405276,1110.245337
10/9/2013,767.8807238,0,0,767.8807238,1523.091416
10/10/2013,843.420795,0,0,843.420795,1672.925147
10/11/2013,875.6208254,0,0,875.6208254,1736.793907
10/12/2013,926.0408729,0,0,926.0408729,1836.802071
10/13/2013,917.7808651,0,0,917.7808651,1820.418346
10/14/2013,1019.910961,65.66006189,0,1085.571023,2153.230125
10/15/2013,1050.17099,97.24009166,0,1147.411082,2275.88988
10/16/2013,1103.50104,340.500321,206.1301943,1650.131555,3273.03594
10/17/2013,1068.691007,373.5003521,174.6101646,1616.801524,3206.925823
10/18/2013,1069.981009,214.7802025,62.3800588,1347.14127,2672.054709
10/19/2013,1089.101027,473.9304467,428.640404,1991.671877,3950.481169
10/20/2013,1063.661003,423.8503995,235.7502222,1723.261624,3418.089432
10/21/2013,1085.991024,0,80.05007546,1166.041099,2312.84252
10/22/2013,1057.150996,0,50.0700472,1107.221044,2196.17294
10/23/2013,773.6307292,349.2003292,0,1122.831058,2227.135404
10/24/2013,578.7005455,958.000903,132.4601249,1669.161573,3310.781981
10/25/2013,254.4202398,866.1508165,84.0200792,1204.591135,2389.306517
10/26/2013,22.82002151,875.3608251,0,898.1808466,1781.541709
10/27/2013,94.14008874,1032.370973,133.6001259,1260.111188,2499.430541
10/28/2013,239.8902261,1160.151094,93.77008839,1493.811408,2962.974928
10/29/2013,286.3602699,1484.201399,96.72009117,1867.28176,3703.753371
10/30/2013,312.4502945,1420.781339,276.5602607,2009.791894,3986.422223
10/31/2013,346.3103264,990.0309332,344.2803245,1680.621584,3333.512912
11/1/2013,697.4606574,757.2707138,79.29007474,1534.021446,3042.731538
11/2/2013,421.0503969,646.0106089,237.4402238,1304.50123,2587.478189
11/3/2013,340.9603214,729.3606875,59.99005655,1130.311065,2241.971998
11/4/2013,716.7606756,760.8607172,322.7603042,1800.381697,3571.057096
11/5/2013,748.1507052,804.2507581,462.6404361,2015.041899,3996.835608
11/6/2013,562.7305304,740.6106981,1148.381082,2451.722311,4862.991204
11/7/2013,455.6704295,1217.761148,1342.341265,3015.772843,5981.785434
11/8/2013,371.5503502,1076.891015,1366.871288,2815.312654,5584.172649
11/9/2013,136.860129,643.1806063,569.2205366,1349.261272,2676.259733
11/10/2013,0,308.3102906,205.4601937,513.7704843,1019.063756
11/11/2013,99.60009389,200.7201892,205.9401941,506.2604772,1004.167657
11/12/2013,158.2401492,774.5507301,365.6103446,1298.401224,2575.378828
11/13/2013,116.8801102,922.4208695,750.7807077,1790.081687,3550.627027
11/14/2013,159.7501506,518.2904886,1039.14098,1717.181619,3406.029741
11/15/2013,232.2702189,665.9706278,969.4009138,1867.64176,3704.467432
11/16/2013,164.3701549,462.4304359,386.8403646,1013.640955,2010.556835
11/17/2013,93.45008809,291.1002744,380.0703583,764.6207207,1516.6252
11/18/2013,187.9701772,341.600322,539.5105086,1069.081008,2120.522179
11/19/2013,286.7502703,425.1104007,320.6103022,1032.470973,2047.906175
11/20/2013,269.8402544,526.1204959,375.4303539,1171.391104,2323.454255
11/21/2013,407.6303842,1094.611032,1237.581167,2739.822583,5434.438093
11/22/2013,230.7802175,561.0305288,892.4308412,1684.241588,3340.693189
11/23/2013,0,380.3903586,861.5508121,1241.941171,2463.390312
11/24/2013,0,268.3202529,381.6503598,649.9706127,1289.21671
11/25/2013,49.17004635,1256.311184,1222.431152,2527.912383,5014.114211
11/26/2013,318.8503006,1188.791121,1188.69112,2696.332542,5348.175596
11/27/2013,330.0403111,140.6801326,1178.731111,1649.451555,3271.687159
11/28/2013,38.7200365,0,71.17006709,109.8901036,217.9670205
11/29/2013,0,0,0,0,0
11/30/2013,0,0,171.3301615,171.3301615,339.8333753
12/1/2013,0,0,220.0702074,220.0702074,436.5092565
12/2/2013,0,578.7405455,624.7205889,1203.461134,2387.06516
12/3/2013,0,639.0106023,575.9905429,1215.001145,2409.954772
12/4/2013,162.280153,1027.760969,1046.080986,2236.122108,4435.348201
12/5/2013,444.3104188,1556.771467,1452.581369,3453.663256,6850.341067
12/6/2013,371.9103506,1545.511457,1457.381374,3374.803181,6693.92211
12/7/2013,32.47003061,933.7408802,619.0905836,1585.301494,3144.445514
12/8/2013,64.9200612,528.1204978,319.0503007,912.0908598,1809.13222
12/9/2013,536.6805059,1531.451444,1472.921388,3541.053338,7023.679296
12/10/2013,520.1904903,1567.581478,1501.871416,3589.643384,7120.057652
12/11/2013,487.8904599,1563.401474,1503.321417,3554.613351,7050.575581
12/12/2013,464.5304379,1576.281486,1497.731412,3538.543336,7018.700706
12/13/2013,514.560485,1525.291438,1449.481366,3489.333289,6921.092579
12/14/2013,220.0802075,1396.941317,1359.871282,2976.892806,5904.666881
12/15/2013,73.90006966,1175.811108,1286.921213,2536.632391,5031.410348
12/16/2013,433.3004084,1168.801102,1262.01119,2864.1127,5680.96754
12/17/2013,579.9905467,1340.111263,1437.321355,3357.423165,6659.448847
12/18/2013,550.9705194,1458.651375,1460.961377,3470.583271,6883.901919
12/19/2013,479.4404519,1477.511393,1448.771366,3405.72321,6755.251988
12/20/2013,153.4301446,1467.551383,1429.721348,3050.702876,6051.069154
12/21/2013,0,1313.251238,1359.121281,2672.372519,5300.650892
12/22/2013,43.82004131,800.3107544,1277.991205,2122.122,4209.228988
12/23/2013,165.1801557,962.7609075,1335.401259,2463.342322,4886.039496
12/24/2013,193.3601823,1278.291205,860.2508109,2331.902198,4625.32801
12/25/2013,92.28008699,282.9802667,21.88002062,397.1403744,787.7279325
12/26/2013,0,932.480879,894.5608432,1827.041722,3623.937256
12/27/2013,12.43001172,1169.081102,1429.911348,2611.422462,5179.756453
12/28/2013,54.50005137,686.7506473,1305.521231,2046.771929,4059.772122
12/29/2013,17.13001615,389.4603671,1229.041159,1635.631542,3244.275163
12/30/2013,197.6501863,798.2107524,1344.691268,2340.552206,4642.485301
12/31/2013,73.81006958,1460.531377,1443.00136,2977.342807,5905.559457
1/1/2014,126.3601191,1384.221305,1377.831299,2888.412723,5729.166635
1/2/2014,253.550239,1384.101305,1361.671284,2999.322827,5949.156828
1/3/2014,333.6403145,1634.761541,1477.851393,3446.253249,6835.643318
1/4/2014,119.7401129,1474.021389,1371.411293,2965.172795,5881.420239
1/5/2014,2.62000247,1218.511149,513.6804842,1734.811635,3440.998879
1/6/2014,0,923.4608705,936.8108831,1860.271754,3689.849023
1/7/2014,0,1493.621408,1494.701409,2988.322817,5927.338307
1/8/2014,0,710.79067,1398.241318,2109.031988,4183.264948
1/9/2014,0,851.2108024,1363.671285,2214.882088,4393.218621
1/10/2014,0,167.6901581,584.0205505,751.7107086,1491.01819
1/11/2014,0,0,0,0,0
1/12/2014,0,0,0,0,0
1/13/2014,0,0,930.8708775,930.8708775,1846.382385
1/14/2014,0,0,1339.021262,1339.021262,2655.948674
1/15/2014,0,0,1246.041175,1246.041175,2471.52267
1/16/2014,182.2901718,0,1251.071179,1433.361351,2843.07224
1/17/2014,298.6502815,76.11007174,1457.011373,1831.771727,3633.31922
1/18/2014,43.08004061,186.9501762,1161.501095,1391.531312,2760.102357
1/19/2014,182.8601724,90.41008522,772.0507278,1045.320985,2073.394174
1/20/2014,154.5801457,31.56002975,526.140496,712.2806714,1412.808712
1/21/2014,187.3501766,504.1404752,1308.271233,1999.761885,3966.527699
1/22/2014,333.3603142,580.6905474,1375.441297,2289.492158,4541.207696
1/23/2014,366.4403454,975.3209194,1403.701323,2745.462588,5445.625043
1/24/2014,226.9102139,907.2808552,1380.661301,2514.852371,4988.209677
1/25/2014,20.2600191,312.0702942,1256.311184,1588.641497,3151.07041
1/26/2014,0,145.4001371,1237.911167,1383.311304,2743.797971
1/27/2014,165.8601563,115.9001093,1350.241273,1632.001538,3237.075051
1/28/2014,53.28005022,989.5109327,1438.331356,2481.122339,4921.306159
1/29/2014,228.4202153,961.5909064,1065.121004,2255.132126,4473.054571
1/30/2014,0,0,0,0,0
1/31/2014,0,0,0,0,0
2/1/2014,0,0,0,0,0
2/2/2014,0,0,0,0,0
2/3/2014,0,0,0,0,0
2/4/2014,0,0,0,0,0
2/5/2014,0,0,0,0,0
2/6/2014,0,0,0,0,0
2/7/2014,0,466.0904393,0,466.0904393,924.4903864
2/8/2014,0,801.9307559,1009.200951,1811.131707,3592.379741
2/9/2014,0,1298.231224,991.6509348,2289.882158,4541.981261
2/10/2014,0,1226.231156,503.9904751,1730.221631,3431.894605
2/11/2014,0,575.8105428,0,575.8105428,1142.120212
2/12/2014,0,2.870002705,0,2.870002705,5.692650366
2/13/2014,0,0,0,0,0
2/14/2014,0,0,0,0,0
2/15/2014,0,0,0,0,0
2/16/2014,0,0,0,0,0
2/17/2014,0,709.8506691,0,709.8506691,1407.988802
2/18/2014,0,969.7809141,0,969.7809141,1923.560443
2/19/2014,0,973.6009177,0,973.6009177,1931.13742
2/20/2014,0,980.5409243,0,980.5409243,1944.902923
2/21/2014,0,674.3706357,0,674.3706357,1337.614156
2/22/2014,0,0,0,0,0
2/23/2014,0,0,0,0,0
2/24/2014,0,0,0,0,0
2/25/2014,0,382.0103601,0,382.0103601,757.7175492
2/26/2014,0,570.9505382,0.100000094,571.0505383,1132.678743
2/27/2014,0,515.8904863,0,515.8904863,1023.26878
2/28/2014,0,576.6205435,0,576.6205435,1143.726848
3/1/2014,0,5.58000526,0,5.58000526,11.06794043
3/2/2014,0,76.92007251,57.96005463,134.8801271,267.5347322
3/3/2014,130.3701229,722.2006808,992.8609359,1845.43174,3660.413855
3/4/2014,194.6101834,639.5706029,933.4708799,1767.651666,3506.13708
3/5/2014,6.660006278,365.1903442,898.7808472,1270.631198,2520.296981
3/6/2014,0,0,327.3503086,327.3503086,649.299337
3/7/2014,0,0,0,0,0
3/8/2014,10.26000967,495.1704668,167.8601582,673.2906347,1335.471974
3/9/2014,0,426.0704016,165.8401563,591.9105579,1174.054592
3/10/2014,0,721.8206804,164.2601548,886.0808352,1757.541337
3/11/2014,3.510003309,742.5206999,163.9501545,909.9808578,1804.947031
3/12/2014,56.08005286,752.160709,158.5501495,966.7909113,1917.629773
3/13/2014,214.9602026,778.5507339,326.780308,1320.291245,2618.797684
3/14/2014,249.4002351,652.3606149,405.6403824,1307.401232,2593.230344
3/15/2014,331.4303124,805.3607592,371.8403505,1508.631422,2992.370426
3/16/2014,318.9903007,755.4707121,413.78039,1488.241403,2951.926823
3/17/2014,70.37006633,498.4204698,84.53007968,653.3206158,1295.861442
3/18/2014,66.55006273,445.9704204,451.8504259,964.370909,1912.829698
3/19/2014,92.26008697,788.4607432,847.0507985,1727.771629,3427.035025
3/20/2014,538.2405074,671.6206331,914.9108624,2124.772003,4214.485268
3/21/2014,664.0406259,674.2906356,1415.441334,2753.772596,5462.107944
3/22/2014,513.8004843,728.9206871,1356.431279,2599.15245,5155.418885
3/23/2014,319.1703009,668.7106303,1314.651239,2302.53217,4567.07256
3/24/2014,159.4201503,400.5103775,967.0009115,1526.931439,3028.66851
3/25/2014,0,0,0,0,0
3/26/2014,0,202.4901909,0,202.4901909,401.6392936
3/27/2014,0,684.1606449,365.0203441,1049.180989,2081.050492
3/28/2014,0,285.1002687,222.6402099,507.7404786,1007.103239
3/29/2014,0,0,0,0,0
3/30/2014,0,423.3603991,295.940279,719.300678,1426.732895
3/31/2014,97.76009215,665.8906277,703.6106632,1467.261383,2910.312953
4/1/2014,236.3902228,698.7806587,343.0003233,1278.171205,2535.252585
4/2/2014,290.4102737,755.5007122,615.0705798,1660.981566,3294.556936
4/3/2014,622.4805868,746.3307035,851.5808027,2220.392093,4404.147716
4/4/2014,581.8505485,739.3206969,958.7009037,2279.872149,4522.126408
4/5/2014,589.1905554,734.120692,748.5807056,2071.891953,4109.597689
4/6/2014,494.1104658,711.1306703,581.6205482,1786.861684,3544.240151
4/7/2014,495.2904669,690.7006511,688.490649,1874.481767,3718.034585
4/8/2014,559.7905277,670.9106324,610.3205753,1841.021735,3651.666612
4/9/2014,307.0402894,726.2506846,580.9805476,1614.271522,3201.907563
4/10/2014,733.7706917,807.4807612,826.7207793,2367.972232,4696.872922
4/11/2014,959.1509041,1085.441023,1020.410962,3065.002889,6079.433231
4/12/2014,868.1408183,1123.261059,575.1205421,2566.522419,5090.697219
4/13/2014,752.140709,888.3308374,350.8103307,1991.281877,3949.707603
4/14/2014,572.7105399,536.750506,213.6402014,1323.101247,2624.371324
4/15/2014,551.61052,186.6001759,379.800358,1118.011054,2217.574925
4/16/2014,509.7704805,162.8201535,625.1905893,1297.781223,2574.149056
4/17/2014,260.3802454,187.5701768,436.4404114,884.3908336,1754.189219
4/18/2014,397.6303748,0,271.560256,669.1906308,1327.339616
4/19/2014,7.630007192,0,0,7.630007192,15.13411927
4/20/2014,0,0,270.9102554,270.9102554,537.3504915
4/21/2014,0,423.0203987,111.8001054,534.8205041,1060.81647
4/22/2014,61.13005762,674.2006355,346.1503263,1081.481019,2145.117602
4/23/2014,581.340548,683.6206444,501.760473,1766.721665,3504.292423
4/24/2014,779.5207348,942.7808887,694.3306545,2416.632278,4793.390123
4/25/2014,816.92077,1087.131025,838.10079,2742.152585,5439.059652
4/26/2014,795.8207502,1007.60095,660.7906229,2464.212323,4887.765142
4/27/2014,694.860655,886.1608353,590.870557,2171.892047,4307.947876
4/28/2014,750.5407075,995.120938,723.480682,2469.142327,4897.543807
4/29/2014,846.0207975,1008.18095,816.4207696,2670.622517,5297.179763
4/30/2014,914.4108619,982.6509263,923.5008705,2820.562659,5594.586034
5/1/2014,909.5308573,1013.060955,982.3109259,2904.902738,5761.874581
5/2/2014,576.2005431,716.130675,798.2507525,2090.581971,4146.669339
5/3/2014,381.7303598,258.0802433,85.85008092,725.660684,1439.347967
5/4/2014,378.4903568,0,0,378.4903568,750.7356227
5/5/2014,645.6306086,317.7802995,183.3601728,1146.771081,2274.620439
5/6/2014,907.8608558,563.0105307,220.2202076,1691.091594,3354.280177
5/7/2014,930.370877,656.5706189,442.1804168,2029.121913,4024.763314
5/8/2014,961.0409059,1065.901005,568.9405363,2595.882447,5148.932834
5/9/2014,964.0009087,2069.411951,648.0806109,3681.49347,7302.242298
5/10/2014,977.4709214,2250.132121,622.3705867,3849.973629,7636.422693
5/11/2014,969.3009137,2268.672139,588.6305549,3826.603607,7590.068255
5/12/2014,980.230924,2387.17225,885.6908349,4253.094009,8436.011967
5/13/2014,977.6209215,2239.922111,778.3007336,3995.843767,7925.756111
5/14/2014,886.0208352,1481.921397,700.7706606,3068.712893,6086.792023
5/15/2014,862.2608128,437.0104119,691.3606517,1990.631876,3948.418327
5/16/2014,767.3907234,0,509.0204798,1276.411203,2531.761621
5/17/2014,825.2807779,0,131.6101241,956.890902,1897.993104
5/18/2014,834.5907867,0,0,834.5907867,1655.410825
5/19/2014,866.2808166,0,0,866.2808166,1718.268
5/20/2014,957.1909023,609.3005743,400.6703777,1967.161854,3901.865538
5/21/2014,1006.320949,1015.440957,439.8104146,2461.57232,4882.528697
5/22/2014,1025.470967,1115.801052,526.5704964,2667.842515,5291.665628
5/23/2014,1026.410968,1394.501314,907.7808557,3328.693138,6602.462839
5/24/2014,1030.810972,1460.641377,694.5706547,3186.023003,6319.476627
5/25/2014,990.5709337,1400.33132,673.3606347,3064.262888,6077.965439
5/26/2014,954.5308998,1359.811282,650.8406135,2965.182795,5881.440074
5/27/2014,949.3708949,1399.211319,756.8707134,3105.452927,6159.665881
5/28/2014,918.8008661,1447.031364,827.7907803,3193.62301,6334.551241
5/29/2014,866.730817,1372.211293,728.5206867,2967.462797,5885.962458
5/30/2014,794.9507493,1212.891143,594.5505604,2602.392453,5161.845431
5/31/2014,779.9007352,734.160692,500.8504721,2014.911899,3996.577752
6/1/2014,773.1907288,468.9904421,288.0502715,1530.231442,3035.214066
6/2/2014,701.5306613,437.3304122,290.3802737,1429.241347,2834.900212
6/3/2014,700.6506605,722.8506814,448.8104231,1872.311765,3713.730386
6/4/2014,724.7506832,629.1605931,524.090494,1878.00177,3725.016511
6/5/2014,717.8906767,1046.860987,740.480698,2505.232361,4969.128389
6/6/2014,795.8007501,1053.990994,711.9206711,2561.712415,5081.156575
6/7/2014,830.9707833,961.5809064,717.7606766,2510.312366,4979.204579
6/8/2014,795.3107497,1142.381077,624.9705891,2562.662416,5083.040901
6/9/2014,793.4107479,1210.011141,178.3701681,2181.792057,4327.584544
6/10/2014,732.1006901,1234.581164,357.6503371,2324.332191,4610.312901
6/11/2014,689.1906496,1105.091042,230.6202174,2024.901909,4016.392936
6/12/2014,432.1204073,113.8301073,0,545.9505146,1082.892846
6/13/2014,52.17004918,0,0,52.17004918,103.4792925
6/14/2014,0,0,0,0,0
6/15/2014,0,0,0,0,0
6/16/2014,0,0,0,0,0
6/17/2014,418.8903949,0,0,418.8903949,830.8690982
6/18/2014,237.9702243,0,0,237.9702243,472.0139399
6/19/2014,0,0,0,0,0
6/20/2014,68.30006438,0,0,68.30006438,135.4731777
6/21/2014,487.5404596,0,0,487.5404596,967.0365016
6/22/2014,773.340729,0,0,773.340729,1533.921336
6/23/2014,750.4607074,0,0,750.4607074,1488.538813
6/24/2014,737.8706955,0,211.3301992,949.2008947,1882.739975
6/25/2014,782.8007379,0,127.3601201,910.1608579,1805.304062
6/26/2014,471.1004441,382.6303607,0,853.7308047,1693.375051
6/27/2014,235.8002223,38.5100363,0,274.3102586,544.0943979
6/28/2014,498.0504695,0,0,498.0504695,987.8831062
6/29/2014,338.5403191,0,0,338.5403191,671.494723
6/30/2014,243.3002293,0,0,243.3002293,482.5860049
7/1/2014,477.6504502,0,0,477.6504502,947.4196681
7/2/2014,665.9606278,18.48001742,137.5901297,822.0307749,1630.498042
7/3/2014,758.4107149,681.2806422,406.2503829,1845.94174,3661.425441
7/4/2014,758.8207153,409.1703857,0,1167.991101,2316.710349
7/5/2014,846.7507982,445.0704195,0,1291.821218,2562.327385
7/6/2014,810.1607637,218.3402058,0,1028.500969,2040.031673
7/7/2014,503.3604745,167.4601579,48.25004548,719.0706778,1426.276689
7/8/2014,616.8205814,0,0,616.8205814,1223.463623
7/9/2014,210.5301985,0,0,210.5301985,417.5866486
7/10/2014,0,0,0,0,0
7/11/2014,0,0,0,0,0
7/12/2014,0,0,0,0,0
7/13/2014,0,0,0,0,0
7/14/2014,0,0,0,0,0
7/15/2014,0,0,0,0,0
7/16/2014,0,0,0,0,0
7/17/2014,0,0,0,0,0
7/18/2014,0,0,0,0,0
7/19/2014,0,0,0,0,0
7/20/2014,0,0,0,0,0
7/21/2014,0,0,0,0,0
7/22/2014,0,0,0,0,0
7/23/2014,0,0,0,0,0
7/24/2014,0,0,138.1001302,138.1001302,273.9216082
7/25/2014,0,0,187.1501764,187.1501764,371.2123749
7/26/2014,0,0,265.20025,265.20025,526.0246958
7/27/2014,0,0,0,0,0
7/28/2014,0,0,0,0,0
