date,Value,Data_L001,Data_L004,Data_L005,Data_L006,Data_L007,Data_L008,Data_LZ40,Mean_NO,Max,Min
2019-11-30,,0.20269166666666663,0.33577738095238097,0.06870039682539678,0.3166285714285714,0.3694571428571428,0.13722261904761898,0.3690880952380952,0.2570808390022675,0.3694571428571428,0.06870039682539678
2019-12-31,,0.23472465437788015,0.34663248847926265,0.13635829493087553,0.2618110599078341,0.41457142857142854,0.23905721966205834,0.36725115207373266,0.2857723282861532,0.41457142857142854,0.13635829493087553
2020-01-31,,0.4459466073414905,0.38976974416017796,0.11975510204081628,0.2906244239631336,0.4003456221198156,0.11017204301075266,0.35728587319243604,0.3019856308326604,0.4459466073414905,0.11017204301075266
2020-02-29,,0.34251684502576296,0.3978668252080856,0.10322448979591832,0.3447142857142857,0.27451724137931033,0.12766666666666662,0.35290253949379985,0.2776298418976899,0.3978668252080856,0.10322448979591832
2020-03-31,,0.04305376344086015,0.3466532258064516,0.07217083607636601,0.4306589861751152,0.4302027649769585,0.20392473118279567,0.3671601382488479,0.27054634941534217,0.4306589861751152,0.04305376344086015
2020-04-30,,0.07899999999999992,0.256675,0.020435714285714255,0.3788809523809524,0.3746702380952381,0.2952857142857142,0.3268107142857143,0.2473940476190476,0.3788809523809524,0.020435714285714255
2020-05-31,,0.10099751861042178,0.29723697270471466,0.014428571428571384,0.29071818504076563,0.2406677596596951,0.29736618220489186,0.26010749734136823,0.21450324099863266,0.29736618220489186,0.014428571428571384
2020-06-30,,0.036969230769230754,0.09140512820512817,0.01007142857142853,0.15945692307692305,0.10892307692307689,0.09964923076923073,0.11672820512820509,0.08902903192046047,0.15945692307692305,0.01007142857142853
2020-07-31,,0.013232718894009171,0.10428341013824881,0.007175386283545632,0.09873133640552992,0.12830414746543775,0.08538341013824881,0.057596774193548354,0.07067245478836692,0.12830414746543775,0.007175386283545632
2020-08-31,,0.016283410138248806,0.06123271889400917,0.022697478991596583,0.1560506912442396,0.19477419354838707,0.07992626728110595,0.07686866359447,0.08683334624172244,0.19477419354838707,0.016283410138248806
2020-09-30,,0.019799999999999967,0.0676179487179487,0.04345798319327725,0.15443369963369957,0.21259340659340656,0.09658461538461535,0.06304725274725273,0.09393355803860003,0.21259340659340656,0.019799999999999967
2020-10-31,,0.07549103942652327,0.20685718224427896,0.06421848739495793,0.1828122415219189,0.2664441687344913,0.14447605918573658,0.1574008572073088,0.1568142908164594,0.2664441687344913,0.06421848739495793
2020-11-30,,0.2518592592592592,0.2655546296296296,0.09656428571428566,0.24510793650793647,0.48375476190476185,0.2515901234567901,0.26298181818181815,0.26534468780778303,0.48375476190476185,0.09656428571428566
2020-12-31,,0.21436098310291854,0.3419105222734255,0.2429270353302611,0.3538617511520737,0.33698617511520734,0.32641628264208905,0.37128990364474235,0.3125360933229597,0.37128990364474235,0.21436098310291854
2021-01-31,,0.35552565284178184,0.3726933947772657,0.3361130568356374,0.40731336405529955,0.3371981566820276,0.29464362519201226,0.41391244239631336,0.35962852754004826,0.41391244239631336,0.29464362519201226
2021-02-28,,0.23777452498240673,0.35125840957072485,0.20937002111189298,0.3513509852216749,0.36126864883884585,0.2911664320900774,0.37751847290640395,0.3113867849602895,0.37751847290640395,0.20937002111189298
2021-03-31,,0.301270423927821,0.34534816462736373,0.3193694228154739,0.3824392534915338,0.3868551476949697,0.3492091212458287,0.35750661228525515,0.34885687801260656,0.3868551476949697,0.301270423927821
2021-04-30,,0.2469814814814815,0.29542857142857143,0.19686243386243382,0.35448042328042323,0.3309037037037037,0.30223809523809525,0.3046116402116402,0.29021519274376417,0.35448042328042323,0.19686243386243382
2021-05-31,,0.07320430107526878,0.234042242703533,0.15085714285714283,0.26220737327188937,0.2583963133640553,0.20816743471582178,0.2673847926267281,0.20775137151634843,0.2673847926267281,0.07320430107526878
2021-06-30,,0.08488888888888885,0.15085277777777775,0.11089999999999997,0.21549047619047615,0.2216238095238095,0.18960555555555553,0.1935833333333333,0.16670640589569158,0.2216238095238095,0.08488888888888885
2021-07-31,,0.04858755760368662,0.06927729528535977,0.07999999999999999,0.07893548387096772,0.06462211981566818,0.0734640198511166,0.08320046082949303,0.07115527675089883,0.08320046082949303,0.04858755760368662
2021-08-31,,0.03339452124935991,0.06526625310173693,0.07062007168458778,0.0828838709677419,0.08014562211981563,0.07629404466501237,0.0612543778801843,0.0671226802383484,0.0828838709677419,0.03339452124935991
2021-09-30,,0.02056613756613752,0.037432380952380905,0.09030952380952376,0.05663428571428567,0.05519714285714281,0.0633571428571428,0.05819428571428567,0.054527271352985594,0.09030952380952376,0.02056613756613752
2021-10-31,,0.07157142857142854,0.04075115207373268,0.08535688684075776,0.05665898617511516,0.09326728110599075,0.05028571428571424,0.06478110599078336,0.06609607929193177,0.09326728110599075,0.04075115207373268
2021-11-30,,0.1496885714285714,0.10846142857142853,0.039103174603174556,0.11054142857142854,0.12554999999999994,0.10294761904761902,0.1968985714285714,0.11902725623582763,0.1968985714285714,0.039103174603174556
2021-12-31,,0.218210752688172,0.1801548387096774,0.010499231950844812,0.13527557603686632,0.2211428571428571,0.200184331797235,0.22297142857142854,0.16977700241386876,0.22297142857142854,0.010499231950844812
2022-01-31,,0.23377777777777775,0.22237096774193543,0.0537174760723147,0.28862580645161284,0.22799078341013818,0.24111566820276495,0.2523705069124424,0.21713842665271235,0.28862580645161284,0.0537174760723147
2022-02-28,,0.20819841269841266,0.2473928571428571,0.14460439560439556,0.31719489795918365,0.1716224489795918,0.29811428571428567,0.2759010204081633,0.2375754740724128,0.31719489795918365,0.14460439560439556
2022-03-31,,0.11403225806451613,0.2938433179723502,0.236021978021978,0.26549423963133634,0.337610599078341,0.32485714285714284,0.20000460829493086,0.25312344913151363,0.337610599078341,0.11403225806451613
2022-04-30,,0.1495773809523809,0.35201190476190475,0.22541664537013373,0.3591964285714286,0.39903571428571427,0.21248809523809523,0.3017857142857142,0.2856445547807674,0.39903571428571427,0.1495773809523809
2022-05-31,,0.16796382488479258,0.2506548387096774,0.04636041671708244,0.30544176790950983,0.3237630917469627,0.09279308755760365,0.27257457059069956,0.20850737115947546,0.3237630917469627,0.04636041671708244
2022-06-30,,0.10601517241379306,0.21974,0.011701612903225756,0.2343430303030303,0.2465424242424242,0.14678999999999995,0.2768981818181818,0.17743291738295072,0.2768981818181818,0.011701612903225756
2022-07-31,,0.14834804103324675,0.15487096774193546,0.012875934159492907,0.07904423963133637,0.08559677419354834,0.019104454685099796,0.1185953917050691,0.08834797187853267,0.15487096774193546,0.012875934159492907
2022-08-31,,0.15082222222222216,0.181,0.04718181818181814,0.043013824884792586,0.11577419354838706,0.029777777777777726,0.051327188940092125,0.08841386079358425,0.181,0.029777777777777726
2022-09-30,,0.15217777777777775,0.181,0.08877272727272724,0.09228571428571425,0.12606428571428566,0.05366931216931213,0.04957142857142853,0.10622017797017792,0.181,0.04957142857142853
2022-10-31,,0.10707204301075265,0.2593548387096774,0.0644538123167155,0.38276958525345617,0.36408064516129035,0.13365552995391702,0.3346520737327189,0.23514836116264684,0.38276958525345617,0.0644538123167155
2022-11-30,,0.31392857142857145,0.38390476190476186,0.17741071428571425,0.4389523809523809,0.4531190476190476,0.3201488095238095,0.3579047619047619,0.3493384353741496,0.4531190476190476,0.17741071428571425
2022-12-31,,0.423221198156682,0.4401981566820276,0.29864976958525347,0.4387465437788018,0.4708986175115207,0.41179723502304144,0.4376682027649769,0.41731138907175774,0.4708986175115207,0.29864976958525347
2023-01-31,,0.4564527649769585,0.45997465437788015,0.36247695852534556,0.4743502304147465,0.4812304147465437,0.399647465437788,0.45194470046082946,0.44086816984858457,0.4812304147465437,0.36247695852534556
2023-02-28,,0.4759553571428571,0.48328571428571426,0.3999196428571428,0.46771428571428564,0.49774999999999997,0.4238035714285714,0.43683928571428565,0.4550382653061224,0.49774999999999997,0.3999196428571428
2023-03-31,,0.39255760368663595,0.4415,0.3786532258064516,0.42276497695852533,0.4362857142857143,0.3854608294930875,0.41755299539170504,0.41068219223173136,0.4415,0.3786532258064516
2023-04-30,,0.34776785714285713,0.4007642857142857,0.2783035714285714,0.3962321428571428,0.41247023809523803,0.3660642857142857,0.41366071428571427,0.37360901360544213,0.41366071428571427,0.2783035714285714
2023-05-31,,0.3036232718894009,0.3640023041474654,0.09047942725477283,0.398655529953917,0.4119688940092166,0.30657142857142855,0.4112430875576037,0.326649134769115,0.4119688940092166,0.09047942725477283
2023-06-30,,0.12214523809523808,0.12540833333333332,0.06942346938775507,0.1646166666666666,0.11061574074074071,0.1872440476190476,0.15633333333333332,0.13368383273944495,0.1872440476190476,0.06942346938775507
2023-07-31,,0.09075806451612899,0.02739516129032257,0.13384693877551015,0.05078341013824882,0.013537762416794628,0.0401854838709677,0.04337327188940088,0.057125727556767675,0.13384693877551015,0.013537762416794628
2023-08-31,,0.023944700460829447,0.07318894009216585,0.19406998847926266,0.07540552995391701,0.10559677419354833,0.014642857142857098,0.07481566820276493,0.08023777978933505,0.19406998847926266,0.014642857142857098
2023-09-30,,0.07115476190476186,0.1275571428571428,0.17503124999999997,0.1440238095238095,0.2047738095238095,0.008416666666666617,0.11235714285714282,0.12047351190476187,0.2047738095238095,0.008416666666666617
2023-10-31,,0.1275571428571428,0.1875138248847926,0.12900892857142854,0.13652995391705064,0.21700460829493087,0.10497004608294927,0.09865898617511518,0.14303478439762998,0.21700460829493087,0.09865898617511518
2023-11-30,,0.1755719047619047,0.19499523809523805,0.0829866071428571,0.19282142857142853,0.1385,0.12120952380952378,0.18248809523809523,0.1555103996598639,0.19499523809523805,0.0829866071428571
2023-12-31,,0.22355911330049258,0.24676934689337354,0.04177429286508815,0.25453432385189895,0.17346051167964402,0.10653472111870328,0.31622175433020816,0.1946934377199155,0.31622175433020816,0.04177429286508815
2024-01-31,,0.34843103448275864,0.29037931034482756,0.02525862068965512,0.2078793103448276,0.3216724137931034,0.19841379310344825,0.327948275862069,0.2457118226600985,0.34843103448275864,0.02525862068965512
