date,RAD
4/14/2012,0.111
4/15/2012,0.2835
4/16/2012,0.228
4/17/2012,0.2875
4/18/2012,0.3085
4/19/2012,0.212
4/20/2012,0.207
4/21/2012,0.0925
4/22/2012,0.249
4/23/2012,0.312
4/24/2012,0.3435
4/25/2012,0.3265
4/26/2012,0.334
4/27/2012,0.2835
4/28/2012,0.2215
4/29/2012,0.0725
4/30/2012,0.202
5/1/2012,0.221
5/2/2012,0.283
5/3/2012,0.32
5/4/2012,0.3035
5/5/2012,0.323
5/6/2012,0.327
5/7/2012,0.2515
5/8/2012,0.1625
5/9/2012,0.2785
5/10/2012,0.2565
5/11/2012,0.296
5/12/2012,0.291
5/13/2012,0.25
5/14/2012,0.261
5/15/2012,0.194
5/16/2012,0.0925
5/17/2012,0.2075
5/18/2012,0.298
5/19/2012,0.266
5/20/2012,0.3305
5/21/2012,0.327
5/22/2012,0.3305
5/23/2012,0.32
5/24/2012,0.2215
5/25/2012,0.3215
5/26/2012,0.307
5/27/2012,0.263
5/28/2012,0.215
5/29/2012,0.2325
5/30/2012,0.245
5/31/2012,0.1525
6/1/2012,0.113
6/2/2012,0.254
6/3/2012,0.2975
6/4/2012,0.233
6/5/2012,0.1085
6/6/2012,0.0635
6/7/2012,0.111
6/8/2012,0.106
6/9/2012,0.24
6/10/2012,0.2275
6/11/2012,0.3205
6/12/2012,0.316
6/13/2012,0.307
6/14/2012,0.308
6/15/2012,0.2635
6/16/2012,0.3245
6/17/2012,0.3105
6/18/2012,0.3315
6/19/2012,0.2035
6/20/2012,0.111
6/21/2012,0.203
6/22/2012,0.2015
6/23/2012,0.0795
6/24/2012,0.041
6/25/2012,0.089
6/26/2012,0.2125
6/27/2012,0.2015
6/28/2012,0.33
6/29/2012,0.318
6/30/2012,0.308
7/1/2012,0.3215
7/2/2012,0.2985
7/3/2012,0.3065
7/4/2012,0.271
7/5/2012,0.1855
7/6/2012,0.257
7/7/2012,0.3005
7/8/2012,0.2135
7/9/2012,0.2235
7/10/2012,0.2665
7/11/2012,0.18
7/12/2012,0.2125
7/13/2012,0.27
7/14/2012,0.26
7/15/2012,0.216
7/16/2012,0.1255
7/17/2012,0.1875
7/18/2012,0.23
7/19/2012,0.3105
7/20/2012,0.3125
7/21/2012,0.272
7/22/2012,0.126
7/23/2012,0.196
7/24/2012,0.206
7/25/2012,0.2875
7/26/2012,0.303
7/27/2012,0.2905
7/28/2012,0.311
7/29/2012,0.276
7/30/2012,0.2905
7/31/2012,0.2775
8/1/2012,0.225
8/2/2012,0.297
8/3/2012,0.2215
8/4/2012,0.2365
8/5/2012,0.223
8/6/2012,0.1725
8/7/2012,0.242
8/8/2012,0.3095
8/9/2012,0.301
8/10/2012,0.185
8/11/2012,0.233
8/12/2012,0.1325
8/13/2012,0.256
8/14/2012,0.222
8/15/2012,0.2735
8/16/2012,0.204
8/17/2012,0.197
8/18/2012,0.1385
8/19/2012,0.2425
8/20/2012,0.1965
8/21/2012,0.1585
8/22/2012,0.2515
8/23/2012,0.2855
8/24/2012,0.237
8/25/2012,0.1205
8/26/2012,0.03
8/27/2012,0.0355
8/28/2012,0.207
8/29/2012,0.286
8/30/2012,0.274
8/31/2012,0.239
9/1/2012,0.2485
9/2/2012,0.2875
9/3/2012,0.286
9/4/2012,0.2575
9/5/2012,0.2375
9/6/2012,0.172
9/7/2012,0.273
9/8/2012,0.198
9/9/2012,0.201
9/10/2012,0.138
9/11/2012,0.184
9/12/2012,0.261
9/13/2012,0.1385
9/14/2012,0.18
9/15/2012,0.1875
9/16/2012,0.2125
9/17/2012,0.2005
9/18/2012,0.2125
9/19/2012,0.225
9/20/2012,0.225
9/21/2012,0.165
9/22/2012,0.1245
9/23/2012,0.2315
9/24/2012,0.177
9/25/2012,0.1745
9/26/2012,0.1205
9/27/2012,0.2495
9/28/2012,0.2305
9/29/2012,0.2645
9/30/2012,0.2215
10/1/2012,0.1505
10/2/2012,0.1205
10/3/2012,0.1935
10/4/2012,0.1595
10/5/2012,0.2145
10/6/2012,0.1925
10/7/2012,0.2045
10/8/2012,0.163
10/9/2012,0.2445
10/10/2012,0.2355
10/11/2012,0.2475
10/12/2012,0.243
10/13/2012,0.203
10/14/2012,0.164
10/15/2012,0.207
10/16/2012,0.2345
10/17/2012,0.101
10/18/2012,0.18
10/19/2012,0.223
10/20/2012,0.2105
10/21/2012,0.238
10/22/2012,0.225
10/23/2012,0.197
10/24/2012,0.2125
10/25/2012,0.0745
10/26/2012,0.092
10/27/2012,0.1515
10/28/2012,0.21
10/29/2012,0.231
10/30/2012,0.2275
10/31/2012,0.1965
11/1/2012,0.179
11/2/2012,0.223
11/3/2012,0.218
11/4/2012,0.2055
11/5/2012,0.125
11/6/2012,0.132
11/7/2012,0.2
11/8/2012,0.215
11/9/2012,0.203
11/10/2012,0.1275
11/11/2012,0.1925
11/12/2012,0.1335
11/13/2012,0.133
11/14/2012,0.138
11/15/2012,0.1995
11/16/2012,0.109
11/17/2012,0.1855
11/18/2012,0.1435
11/19/2012,0.0775
11/20/2012,0.1325
11/21/2012,0.19
11/22/2012,0.196
11/23/2012,0.1945
11/24/2012,0.1875
11/25/2012,0.195
11/26/2012,0.17
11/27/2012,0.13
11/28/2012,0.155
11/29/2012,0.1735
11/30/2012,0.144
12/1/2012,0.147
12/2/2012,0.159
12/3/2012,0.1835
12/4/2012,0.126
12/5/2012,0.107
12/6/2012,0.1525
12/7/2012,0.1665
12/8/2012,0.143
12/9/2012,0.1625
12/10/2012,0.1375
12/11/2012,0.0655
12/12/2012,0.0815
12/13/2012,0.04
12/14/2012,0.153
12/15/2012,0.1675
12/16/2012,0.105
12/17/2012,0.1345
12/18/2012,0.1405
12/19/2012,0.179
12/20/2012,0.169
12/21/2012,0.171
12/22/2012,0.183
12/23/2012,0.146
12/24/2012,0.129
12/25/2012,0.1305
12/26/2012,0.125
12/27/2012,0.1765
12/28/2012,0.12
12/29/2012,0.1015
12/30/2012,0.169
12/31/2012,0.1625
1/1/2013,0.1525
1/2/2013,0.1605
1/3/2013,0.1545
1/4/2013,0.1055
1/5/2013,0.089
1/6/2013,0.125
1/7/2013,0.1205
1/8/2013,0.096
1/9/2013,0.168
1/10/2013,0.122
1/11/2013,0.131
1/12/2013,0.133
1/13/2013,0.155
1/14/2013,0.144
1/15/2013,0.0575
1/16/2013,0.1455
1/17/2013,0.167
1/18/2013,0.1815
1/19/2013,0.0485
1/20/2013,0.1515
1/21/2013,0.135
1/22/2013,0.155
1/23/2013,0.198
1/24/2013,0.207
1/25/2013,0.1975
1/26/2013,0.207
1/27/2013,0.1975
1/28/2013,0.1975
1/29/2013,0.127
1/30/2013,0.1935
1/31/2013,0.1105
2/1/2013,0.2195
2/2/2013,0.212
2/3/2013,0.2175
2/4/2013,0.227
2/5/2013,0.215
2/6/2013,0.198
2/7/2013,0.2035
2/8/2013,0.176
2/9/2013,0.2175
2/10/2013,0.141
2/11/2013,0.1915
2/12/2013,0.212
2/13/2013,0.181
2/14/2013,0.0255
2/15/2013,0.0505
2/16/2013,0.191
2/17/2013,0.2505
2/18/2013,0.216
2/19/2013,0.195
2/20/2013,0.2105
2/21/2013,0.212
2/22/2013,0.2055
2/23/2013,0.2255
2/24/2013,0.2055
2/25/2013,0.186
2/26/2013,0.176
2/27/2013,0.0825
2/28/2013,0.1475
3/1/2013,0.0935
3/2/2013,0.1695
3/3/2013,0.2445
3/4/2013,0.2705
3/5/2013,0.261
3/6/2013,0.1975
3/7/2013,0.273
3/8/2013,0.276
3/9/2013,0.1225
3/10/2013,0.1045
3/11/2013,0.0905
3/12/2013,0.045
3/13/2013,0.111
3/14/2013,0.14
3/15/2013,0.1385
3/16/2013,0.133
3/17/2013,0.177
3/18/2013,0.1195
3/19/2013,0.174
3/20/2013,0.1445
3/21/2013,0.2975
3/22/2013,0.1605
3/23/2013,0.251
3/24/2013,0.212
3/25/2013,0.28
3/26/2013,0.289
3/27/2013,0.314
3/28/2013,0.1485
3/29/2013,0.145
3/30/2013,0.141
3/31/2013,0.133
4/1/2013,0.1265
4/2/2013,0.1365
4/3/2013,0.1375
4/4/2013,0.0565
4/5/2013,0.088
4/6/2013,0.3075
4/7/2013,0.221
4/8/2013,0.31
4/9/2013,0.218
4/10/2013,0.29
4/11/2013,0.2445
4/12/2013,0.262
4/13/2013,0.244
4/14/2013,0.2815
4/15/2013,0.2505
4/16/2013,0.1995
4/17/2013,0.3035
4/18/2013,0.294
4/19/2013,0.2755
4/20/2013,0.1905
4/21/2013,0.2915
4/22/2013,0.1565
4/23/2013,0.318
4/24/2013,0.319
4/25/2013,0.321
4/26/2013,0.3045
4/27/2013,0.313
4/28/2013,0.325
4/29/2013,0.2455
4/30/2013,0.17
5/1/2013,0.147
5/2/2013,0.0625
5/3/2013,0.2895
5/4/2013,0.2995
5/5/2013,0.2975
5/6/2013,0.255
5/7/2013,0.334
5/8/2013,0.3335
5/9/2013,0.33
5/10/2013,0.293
5/11/2013,0.2995
5/12/2013,0.2465
5/13/2013,0.2635
5/14/2013,0.3355
5/15/2013,0.3285
5/16/2013,0.3245
5/17/2013,0.314
5/18/2013,0.3285
5/19/2013,0.287
5/20/2013,0.2635
5/21/2013,0.2525
5/22/2013,0.244
5/23/2013,0.329
5/24/2013,0.33
5/25/2013,0.332
5/26/2013,0.3005
5/27/2013,0.298
5/28/2013,0.2185
5/29/2013,0.1515
5/30/2013,0.1835
5/31/2013,0.174
6/1/2013,0.18
6/2/2013,0.279
6/3/2013,0.227
6/4/2013,0.1315
6/5/2013,0.068
6/6/2013,0.083
6/7/2013,0.218
6/8/2013,0.1225
6/9/2013,0.3145
6/10/2013,0.279
6/11/2013,0.2545
6/12/2013,0.2285
6/13/2013,0.28
6/14/2013,0.272
6/15/2013,0.2805
6/16/2013,0.299
6/17/2013,0.3295
6/18/2013,0.3225
6/19/2013,0.3165
6/20/2013,0.228
6/21/2013,0.2945
6/22/2013,0.3195
6/23/2013,0.151
6/24/2013,0.2495
6/25/2013,0.248
6/26/2013,0.218
6/27/2013,0.2235
6/28/2013,0.1825
6/29/2013,0.1645
6/30/2013,0.1555
7/1/2013,0.1025
7/2/2013,0.107
7/3/2013,0.172
7/4/2013,0.21
7/5/2013,0.116
7/6/2013,0.305
7/7/2013,0.284
7/8/2013,0.25
7/9/2013,0.2245
7/10/2013,0.2085
7/11/2013,0.2145
7/12/2013,0.2885
7/13/2013,0.15
7/14/2013,0.119
7/15/2013,0.239
7/16/2013,0.1135
7/17/2013,0.1825
7/18/2013,0.1345
7/19/2013,0.1585
7/20/2013,0.1565
7/21/2013,0.1425
7/22/2013,0.2945
7/23/2013,0.3135
7/24/2013,0.2115
7/25/2013,0.221
7/26/2013,0.1695
7/27/2013,0.1915
7/28/2013,0.2505
7/29/2013,0.197
7/30/2013,0.139
7/31/2013,0.203
8/1/2013,0.2875
8/2/2013,0.232
8/3/2013,0.0595
8/4/2013,0.2025
8/5/2013,0.2095
8/6/2013,0.2725
8/7/2013,0.172
8/8/2013,0.1815
8/9/2013,0.18
8/10/2013,0.2085
8/11/2013,0.1855
8/12/2013,0.26
8/13/2013,0.277
8/14/2013,0.223
8/15/2013,0.1295
8/16/2013,0.257
8/17/2013,0.18
8/18/2013,0.223
8/19/2013,0.292
8/20/2013,0.2455
8/21/2013,0.171
8/22/2013,0.149
8/23/2013,0.1665
8/24/2013,0.2475
8/25/2013,0.1315
8/26/2013,0.199
8/27/2013,0.19
8/28/2013,0.105
8/29/2013,0.2535
8/30/2013,0.2465
8/31/2013,0.2265
9/1/2013,0.154
9/2/2013,0.1235
9/3/2013,0.2285
9/4/2013,0.142
9/5/2013,0.21
9/6/2013,0.2095
9/7/2013,0.16
9/8/2013,0.203
9/9/2013,0.1835
9/10/2013,0.204
9/11/2013,0.1765
9/12/2013,0.0905
9/13/2013,0.1735
9/14/2013,0.1615
9/15/2013,0.122
9/16/2013,0.0935
9/17/2013,0.0955
9/18/2013,0.131
9/19/2013,0.113
9/20/2013,0.242
9/21/2013,0.1775
9/22/2013,0.142
9/23/2013,0.0735
9/24/2013,0.0975
9/25/2013,0.136
9/26/2013,0.0875
9/27/2013,0.13
9/28/2013,0.1845
9/29/2013,0.187
9/30/2013,0.206
10/1/2013,0.179
10/2/2013,0.2145
10/3/2013,0.185
10/4/2013,0.1875
10/5/2013,0.1695
10/6/2013,0.1965
10/7/2013,0.0595
10/8/2013,0.095
10/9/2013,0.1335
10/10/2013,0.1495
10/11/2013,0.229
10/12/2013,0.183
10/13/2013,0.19
10/14/2013,0.245
10/15/2013,0.236
10/16/2013,0.2205
10/17/2013,0.232
10/18/2013,0.2315
10/19/2013,0.2045
10/20/2013,0.2245
10/21/2013,0.2095
10/22/2013,0.211
10/23/2013,0.146
10/24/2013,0.091
10/25/2013,0.174
10/26/2013,0.2125
10/27/2013,0.21
10/28/2013,0.22
10/29/2013,0.2035
10/30/2013,0.21
10/31/2013,0.172
11/1/2013,0.1945
11/2/2013,0.178
11/3/2013,0.2115
11/4/2013,0.1375
11/5/2013,0.108
11/6/2013,0.1825
11/7/2013,0.1815
11/8/2013,0.1375
11/9/2013,0.088
11/10/2013,0.15
11/11/2013,0.178
11/12/2013,0.134
11/13/2013,0.1135
11/14/2013,0.1355
11/15/2013,0.089
11/16/2013,0.055
11/17/2013,0.154
11/18/2013,0.182
11/19/2013,0.1265
11/20/2013,0.167
11/21/2013,0.0825
11/22/2013,0.135
11/23/2013,0.1505
11/24/2013,0.1325
11/25/2013,0.106
11/26/2013,0.0985
11/27/2013,0.1165
11/28/2013,0.189
11/29/2013,0.148
11/30/2013,0.086
12/1/2013,0.121
12/2/2013,0.06
12/3/2013,0.082
12/4/2013,0.113
12/5/2013,0.159
12/6/2013,0.166
12/7/2013,0.097
12/8/2013,0.1385
12/9/2013,0.1505
12/10/2013,0.1175
12/11/2013,0.151
12/12/2013,0.0475
12/13/2013,0.107
12/14/2013,0.096
12/15/2013,0.0435
12/16/2013,0.14
12/17/2013,0.168
12/18/2013,0.129
12/19/2013,0.115
12/20/2013,0.1085
12/21/2013,0.155
12/22/2013,0.1505
12/23/2013,0.1285
12/24/2013,0.0325
12/25/2013,0.0665
12/26/2013,0.075
12/27/2013,0.074
12/28/2013,0.061
12/29/2013,0.0545
12/30/2013,0.0425
12/31/2013,0.052
1/1/2014,0.048
1/2/2014,0.0935
1/3/2014,0.1015
1/4/2014,0.0185
1/5/2014,0.0765
1/6/2014,0.0895
1/7/2014,0.1285
1/8/2014,0.0335
1/9/2014,0.08
1/10/2014,0.076
1/11/2014,0.127
1/12/2014,0.0435
1/13/2014,0.0365
1/14/2014,0.06
1/15/2014,0.025
1/16/2014,0.1375
1/17/2014,0.0805
1/18/2014,0.0715
1/19/2014,0.0955
1/20/2014,0.098
1/21/2014,0.053
1/22/2014,0.141
1/23/2014,0.111
1/24/2014,0.0905
1/25/2014,0.1185
1/26/2014,0.0655
1/27/2014,0.176
1/28/2014,0.126
1/29/2014,0.0225
1/30/2014,0.0145
1/31/2014,0.0475
2/1/2014,0.14
2/2/2014,0.131
2/3/2014,0.1475
2/4/2014,0.0785
2/5/2014,0.078
2/6/2014,0.0935
2/7/2014,0.0895
2/8/2014,0.051
2/9/2014,0.0745
2/10/2014,0.1265
2/11/2014,0.182
2/12/2014,0.1295
2/13/2014,0.0645
2/14/2014,0.18
2/15/2014,0.1525
2/16/2014,0.1595
2/17/2014,0.15
2/18/2014,0.109
2/19/2014,0.1445
2/20/2014,0.1185
2/21/2014,0.1065
2/22/2014,0.142
2/23/2014,0.156
2/24/2014,0.1315
2/25/2014,0.0955
2/26/2014,0.056
2/27/2014,0.111
2/28/2014,0.15
3/1/2014,0.171
3/2/2014,0.219
3/3/2014,0.223
3/4/2014,0.153
3/5/2014,0.116
3/6/2014,0.034
3/7/2014,0.155
3/8/2014,0.218
3/9/2014,0.119
3/10/2014,0.221
3/11/2014,0.207
3/12/2014,0.176
3/13/2014,0.211
3/14/2014,0.087
3/15/2014,0.228
3/16/2014,0.241
3/17/2014,0.055
3/18/2014,0.247
3/19/2014,0.224
3/20/2014,0.207
3/21/2014,0.195
3/22/2014,0.237
3/23/2014,0.199
3/24/2014,0.05
3/25/2014,0.183
3/26/2014,0.262
3/27/2014,0.103
3/28/2014,0.197
3/29/2014,0.075
3/30/2014,0.083
3/31/2014,0.1375
4/1/2014,0.192
4/2/2014,0.2465
4/3/2014,0.301
4/4/2014,0.259
4/5/2014,0.265
4/6/2014,0.281
4/7/2014,0.261
4/8/2014,0.102
4/9/2014,0.281
4/10/2014,0.265
4/11/2014,0.244
4/12/2014,0.281
4/13/2014,0.131
4/14/2014,0.259
4/15/2014,0.2845
4/16/2014,0.1775
4/17/2014,0.144
4/18/2014,0.178
4/19/2014,0.258
4/20/2014,0.2055
4/21/2014,0.2615
4/22/2014,0.2985
4/23/2014,0.295
4/24/2014,0.2995
4/25/2014,0.3045
4/26/2014,0.309
4/27/2014,0.2995
4/28/2014,0.2665
4/29/2014,0.2475
4/30/2014,0.2145
5/1/2014,0.218
5/2/2014,0.207
5/3/2014,0.065
5/4/2014,0.3105
5/5/2014,0.3195
5/6/2014,0.313
5/7/2014,0.2745
5/8/2014,0.254
5/9/2014,0.303
5/10/2014,0.2225
5/11/2014,0.2035
5/12/2014,0.2925
5/13/2014,0.2115
5/14/2014,0.2575
5/15/2014,0.1375
5/16/2014,0.2315
5/17/2014,0.2785
5/18/2014,0.3125
5/19/2014,0.319
5/20/2014,0.257
5/21/2014,0.3135
5/22/2014,0.321
5/23/2014,0.309
5/24/2014,0.2825
5/25/2014,0.252
5/26/2014,0.2335
5/27/2014,0.22
5/28/2014,0.265
5/29/2014,0.2415
5/30/2014,0.2385
5/31/2014,0.227
6/1/2014,0.2235
6/2/2014,0.135
6/3/2014,0.1805
6/4/2014,0.2685
6/5/2014,0.287
6/6/2014,0.292
6/7/2014,0.1915
6/8/2014,0.2745
6/9/2014,0.284
6/10/2014,0.171
6/11/2014,0.174
6/12/2014,0.177
6/13/2014,0.216
6/14/2014,0.185
6/15/2014,0.188
6/16/2014,0.161
6/17/2014,0.173
6/18/2014,0.1045
6/19/2014,0.1765
6/20/2014,0.227
6/21/2014,0.2635
6/22/2014,0.1915
6/23/2014,0.1775
6/24/2014,0.158
6/25/2014,0.21
6/26/2014,0.1465
6/27/2014,0.1645
6/28/2014,0.1605
6/29/2014,0.161
6/30/2014,0.1645
7/1/2014,0.14
7/2/2014,0.152
7/3/2014,0.196
7/4/2014,0.1205
7/5/2014,0.143
7/6/2014,0.1065
7/7/2014,0.1095
7/8/2014,0.176
7/9/2014,0.134
7/10/2014,0.1155
7/11/2014,0.132
7/12/2014,0.1065
7/13/2014,0.147
7/14/2014,0.2105
7/15/2014,0.0795
7/16/2014,0.072
7/17/2014,0.092
7/18/2014,0.2055
7/19/2014,0.143
7/20/2014,0.175
7/21/2014,0.1565
7/22/2014,0.125
7/23/2014,0.099
7/24/2014,0.205
7/25/2014,0.2205
7/26/2014,0.1235
7/27/2014,0.2325
7/28/2014,0.164
7/29/2014,0.082
7/30/2014,0.175
7/31/2014,0.0925
8/1/2014,0.248
8/2/2014,0.2055
8/3/2014,0.1845
8/4/2014,0.091
8/5/2014,0.109
8/6/2014,0.2335
8/7/2014,0.161
8/8/2014,0.256
8/9/2014,0.244
8/10/2014,0.173
8/11/2014,0.236
8/12/2014,0.168
8/13/2014,0.151
8/14/2014,0.114
8/15/2014,0.084
8/16/2014,0.159
8/17/2014,0.193
8/18/2014,0.146
8/19/2014,0.229
8/20/2014,0.2055
8/21/2014,0.2485
8/22/2014,0.2165
8/23/2014,0.213
8/24/2014,0.2155
8/25/2014,0.236
8/26/2014,0.263
8/27/2014,0.161
8/28/2014,0.16
8/29/2014,0.215
8/30/2014,0.123
8/31/2014,0.1715
9/1/2014,0.188
9/2/2014,0.1835
9/3/2014,0.143
9/4/2014,0.1355
9/5/2014,0.1585
9/6/2014,0.1285
9/7/2014,0.0735
9/8/2014,0.188
9/9/2014,0.2135
9/10/2014,0.19
9/11/2014,0.132
9/12/2014,0.135
9/13/2014,0.0895
9/14/2014,0.18
9/15/2014,0.197
9/16/2014,0.174
9/17/2014,0.084
9/18/2014,0.208
9/19/2014,0.089
9/20/2014,0.059
9/21/2014,0.0925
9/22/2014,0.0945
9/23/2014,0.081
9/24/2014,0.138
9/25/2014,0.091
9/26/2014,0.108
9/27/2014,0.097
9/28/2014,0.141
9/29/2014,0.1495
9/30/2014,0.092
10/1/2014,0.106
10/2/2014,0.155
10/3/2014,0.154
10/4/2014,0.1345
10/5/2014,0.2025
10/6/2014,0.1665
10/7/2014,0.0865
10/8/2014,0.127
10/9/2014,0.209
10/10/2014,0.1805
10/11/2014,0.1865
10/12/2014,0.1735
10/13/2014,0.1435
10/14/2014,0.1425
10/15/2014,0.119
10/16/2014,0.189
10/17/2014,0.2025
10/18/2014,0.222
10/19/2014,0.175
10/20/2014,0.156
10/21/2014,0.044
10/22/2014,0.1015
10/23/2014,0.0555
10/24/2014,0.1875
10/25/2014,0.1495
10/26/2014,0.1855
10/27/2014,0.1585
10/28/2014,0.1495
10/29/2014,0.1695
10/30/2014,0.149
10/31/2014,0.1465
11/1/2014,0.1615
11/2/2014,0.1895
11/3/2014,0.1365
11/4/2014,0.1075
11/5/2014,0.16
11/6/2014,0.1085
11/7/2014,0.1085
11/8/2014,0.107
11/9/2014,0.0135
11/10/2014,0.0855
11/11/2014,0.156
11/12/2014,0.1055
11/13/2014,0.1135
11/14/2014,0.113
11/15/2014,0.083
11/16/2014,0.096
11/17/2014,0.089
11/18/2014,0.016
11/19/2014,0.06
11/20/2014,0.131
11/21/2014,0.041
11/22/2014,0.0515
11/23/2014,0.0945
11/24/2014,0.075
11/25/2014,0.0945
11/26/2014,0.013
11/27/2014,0.1265
11/28/2014,0.1815
11/29/2014,0.105
11/30/2014,0.1065
12/1/2014,0.0885
12/2/2014,0.0835
12/3/2014,0.076
12/4/2014,0.0585
12/5/2014,0.096
12/6/2014,0.1315
12/7/2014,0.022
12/8/2014,0.093
12/9/2014,0.032
12/10/2014,0.074
12/11/2014,0.1205
12/12/2014,0.065
12/13/2014,0.1015
12/14/2014,0.1175
12/15/2014,0.1095
12/16/2014,0.14
12/17/2014,0.1125
12/18/2014,0.094
12/19/2014,0.0915
12/20/2014,0.0985
12/21/2014,0.086
12/22/2014,0.1145
12/23/2014,0.0585
12/24/2014,0.0535
12/25/2014,0.021
12/26/2014,0.0305
12/27/2014,0.049
12/28/2014,0.0705
12/29/2014,0.081
12/30/2014,0.126
12/31/2014,0.0225
1/1/2015,0.0645
1/2/2015,0.0575
1/3/2015,0.103
1/4/2015,0.077
1/5/2015,0.0565
1/6/2015,0.063
1/7/2015,0.065
1/8/2015,0.1
1/9/2015,0.076
1/10/2015,0.1165
1/11/2015,0.0585
1/12/2015,0.029
1/13/2015,0.0865
1/14/2015,0.0455
1/15/2015,0.062
1/16/2015,0.098
1/17/2015,0.122
1/18/2015,0.1105
1/19/2015,0.1245
1/20/2015,0.029
1/21/2015,0.1395
1/22/2015,0.143
1/23/2015,0.114
1/24/2015,0.052
1/25/2015,0.147
1/26/2015,0.07
1/27/2015,0.155
1/28/2015,0.188
1/29/2015,0.195
1/30/2015,0.189
1/31/2015,0.191
2/1/2015,0.178
2/2/2015,0.119
2/3/2015,0.1915
2/4/2015,0.1515
2/5/2015,0.0595
2/6/2015,0.207
2/7/2015,0.2
2/8/2015,0.1865
2/9/2015,0.0835
2/10/2015,0.143
2/11/2015,0.228
2/12/2015,0.222
2/13/2015,0.212
2/14/2015,0.209
2/15/2015,0.224
2/16/2015,0.174
2/17/2015,0.081
2/18/2015,0.19
2/19/2015,0.217
2/20/2015,0.238
2/21/2015,0.074
2/22/2015,0.1885
2/23/2015,0.1555
2/24/2015,0.094
2/25/2015,0.1355
2/26/2015,0.0635
2/27/2015,0.0185
2/28/2015,0.0615
3/1/2015,0.2185
3/2/2015,0.1565
3/3/2015,0.2
3/4/2015,0.161
3/5/2015,0.172
3/6/2015,0.1435
3/7/2015,0.132
3/8/2015,0.062
3/9/2015,0.1735
3/10/2015,0.218
3/11/2015,0.131
3/12/2015,0.2345
3/13/2015,0.147
3/14/2015,0.236
3/15/2015,0.2245
3/16/2015,0.2345
3/17/2015,0.2265
3/18/2015,0.2095
3/19/2015,0.205
3/20/2015,0.207
3/21/2015,0.2205
3/22/2015,0.2045
3/23/2015,0.113
3/24/2015,0.149
3/25/2015,0.1535
3/26/2015,0.1515
3/27/2015,0.098
3/28/2015,0.207
3/29/2015,0.2925
3/30/2015,0.272
3/31/2015,0.262
4/1/2015,0.298
4/2/2015,0.245
4/3/2015,0.293
4/4/2015,0.291
4/5/2015,0.278
4/6/2015,0.268
4/7/2015,0.22
4/8/2015,0.268
4/9/2015,0.273
4/10/2015,0.254
4/11/2015,0.243
4/12/2015,0.207
4/13/2015,0.199
4/14/2015,0.271
4/15/2015,0.2815
4/16/2015,0.244
4/17/2015,0.248
4/18/2015,0.264
4/19/2015,0.268
4/20/2015,0.2215
4/21/2015,0.12
4/22/2015,0.223
4/23/2015,0.129
4/24/2015,0.271
4/25/2015,0.2415
4/26/2015,0.272
4/27/2015,0.261
4/28/2015,0.0895
4/29/2015,0.2125
4/30/2015,0.1375
5/1/2015,0.3075
5/2/2015,0.2875
5/3/2015,0.2805
5/4/2015,0.2545
5/5/2015,0.1235
5/6/2015,0.274
5/7/2015,0.2945
5/8/2015,0.3165
5/9/2015,0.3095
5/10/2015,0.2735
5/11/2015,0.2945
5/12/2015,0.2595
5/13/2015,0.273
5/14/2015,0.3125
5/15/2015,0.309
5/16/2015,0.1675
5/17/2015,0.252
5/18/2015,0.265
5/19/2015,0.27
5/20/2015,0.3295
5/21/2015,0.274
5/22/2015,0.286
5/23/2015,0.208
5/24/2015,0.3165
5/25/2015,0.315
5/26/2015,0.306
5/27/2015,0.3035
5/28/2015,0.3205
5/29/2015,0.187
5/30/2015,0.3015
5/31/2015,0.332
6/1/2015,0.2985
6/2/2015,0.13
6/3/2015,0.221
6/4/2015,0.299
6/5/2015,0.206
6/6/2015,0.1925
6/7/2015,0.3055
6/8/2015,0.3275
6/9/2015,0.2285
6/10/2015,0.2005
6/11/2015,0.2435
6/12/2015,0.1655
6/13/2015,0.2275
6/14/2015,0.214
6/15/2015,0.233
6/16/2015,0.2415
6/17/2015,0.3215
6/18/2015,0.314
6/19/2015,0.3055
6/20/2015,0.313
6/21/2015,0.3195
6/22/2015,0.304
6/23/2015,0.239
6/24/2015,0.262
6/25/2015,0.2585
6/26/2015,0.241
6/27/2015,0.234
6/28/2015,0.319
6/29/2015,0.1755
6/30/2015,0.26
7/1/2015,0.2165
7/2/2015,0.209
7/3/2015,0.1805
7/4/2015,0.1835
7/5/2015,0.271
7/6/2015,0.1935
7/7/2015,0.1395
7/8/2015,0.265
7/9/2015,0.2785
7/10/2015,0.233
7/11/2015,0.249
7/12/2015,0.2575
7/13/2015,0.2505
7/14/2015,0.2095
7/15/2015,0.181
7/16/2015,0.1155
7/17/2015,0.223
7/18/2015,0.2015
7/19/2015,0.2725
7/20/2015,0.2715
7/21/2015,0.286
7/22/2015,0.1655
7/23/2015,0.1945
7/24/2015,0.089
7/25/2015,0.1265
7/26/2015,0.2095
7/27/2015,0.1925
7/28/2015,0.211
7/29/2015,0.0615
7/30/2015,0.149
7/31/2015,0.1565
8/1/2015,0.1695
8/2/2015,0.1075
8/3/2015,0.1695
8/4/2015,0.272
8/5/2015,0.2235
8/6/2015,0.2945
8/7/2015,0.3025
8/8/2015,0.189
8/9/2015,0.238
8/10/2015,0.278
8/11/2015,0.273
8/12/2015,0.2465
8/13/2015,0.2495
8/14/2015,0.193
8/15/2015,0.189
8/16/2015,0.2215
