date,LO_Avg_OP
12/12/2010,34.23142651
12/13/2010,34.35005154
12/14/2010,34.46867656
12/15/2010,34.58730159
12/16/2010,34.6484127
12/17/2010,34.70952381
12/18/2010,34.77063492
12/19/2010,34.83174603
12/20/2010,34.89285714
12/21/2010,34.85714286
12/22/2010,34.82142857
12/23/2010,34.78571429
12/24/2010,34.75
12/25/2010,34.71428571
12/26/2010,34.67857143
12/27/2010,34.64285714
12/28/2010,34.60714286
12/29/2010,34.57142857
12/30/2010,34.53571429
12/31/2010,34.5
1/1/2011,34.46428571
1/2/2011,34.42857143
1/3/2011,34.39285714
1/4/2011,34.54761905
1/5/2011,34.80603949
1/6/2011,35.06445993
1/7/2011,35.32288037
1/8/2011,35.58130081
1/9/2011,35.83972125
1/10/2011,36.0981417
1/11/2011,36.35656214
1/12/2011,36.61498258
1/13/2011,36.87340302
1/14/2011,37.13182346
1/15/2011,37.3902439
1/16/2011,37.64866434
1/17/2011,37.90708479
1/18/2011,38.16550523
1/19/2011,38.42392567
1/20/2011,38.68234611
1/21/2011,38.94076655
1/22/2011,39.19918699
1/23/2011,39.45760743
1/24/2011,39.71602787
1/25/2011,39.97444832
1/26/2011,40.23286876
1/27/2011,40.4912892
1/28/2011,40.74970964
1/29/2011,41.00813008
1/30/2011,41.26655052
1/31/2011,41.52497096
2/1/2011,41.78339141
2/2/2011,42.04181185
2/3/2011,42.30023229
2/4/2011,42.55865273
2/5/2011,42.81707317
2/6/2011,43.07549361
2/7/2011,43.33391405
2/8/2011,43.59233449
2/9/2011,43.85075494
2/10/2011,44.10917538
2/11/2011,44.36759582
2/12/2011,44.62601626
2/13/2011,44.8844367
2/14/2011,45.14285714
2/15/2011,45.01169638
2/16/2011,44.88053561
2/17/2011,44.74937485
2/18/2011,44.61821408
2/19/2011,44.48705332
2/20/2011,44.35589255
2/21/2011,44.22473179
2/22/2011,44.09357103
2/23/2011,43.96241026
2/24/2011,43.8312495
2/25/2011,43.70008873
2/26/2011,43.56892797
2/27/2011,43.4377672
2/28/2011,43.30660644
3/1/2011,43.17544567
3/2/2011,43.04428491
3/3/2011,42.91312414
3/4/2011,42.78196338
3/5/2011,42.65080261
3/6/2011,42.51964185
3/7/2011,42.38848108
3/8/2011,42.25732032
3/9/2011,42.01941264
3/10/2011,41.95420607
3/11/2011,41.8889995
3/12/2011,41.82379293
3/13/2011,41.75858636
3/14/2011,41.69337979
3/15/2011,41.62817322
3/16/2011,41.56296665
3/17/2011,41.49776008
3/18/2011,41.43255351
3/19/2011,41.36734694
3/20/2011,41.30214037
3/21/2011,41.2369338
3/22/2011,41.23224799
3/23/2011,41.22756218
3/24/2011,41.22287637
3/25/2011,41.21819056
3/26/2011,41.21350475
3/27/2011,41.20881894
3/28/2011,41.20413313
3/29/2011,41.19944731
3/30/2011,41.1947615
3/31/2011,41.19007569
4/1/2011,41.18538988
4/2/2011,41.18070407
4/3/2011,41.17601826
4/4/2011,41.17133245
4/5/2011,41.16664664
4/6/2011,41.16196083
4/7/2011,41.15727502
4/8/2011,41.15258921
4/9/2011,41.1479034
4/10/2011,41.14321759
4/11/2011,41.13853178
4/12/2011,41.13384597
4/13/2011,41.12916016
4/14/2011,41.12447435
4/15/2011,41.11978854
4/16/2011,41.11510273
4/17/2011,41.11041692
4/18/2011,41.10573111
4/19/2011,41.16780045
4/20/2011,40.97029478
4/21/2011,40.77278912
4/22/2011,40.57528345
4/23/2011,40.37777778
4/24/2011,40.18027211
4/25/2011,39.98276644
4/26/2011,39.78526077
4/27/2011,39.5877551
4/28/2011,39.39024943
4/29/2011,39.19274376
4/30/2011,38.9952381
5/1/2011,38.79773243
5/2/2011,38.60022676
5/3/2011,38.40272109
5/4/2011,38.20521542
5/5/2011,38.00770975
5/6/2011,37.81020408
5/7/2011,37.61269841
5/8/2011,37.41519274
5/9/2011,37.21768707
5/10/2011,36.63571038
5/11/2011,36.05373368
5/12/2011,35.47175698
5/13/2011,34.88978028
5/14/2011,34.30780358
5/15/2011,33.72582688
5/16/2011,33.14385018
5/17/2011,32.56187349
5/18/2011,31.97989679
5/19/2011,31.39792009
5/20/2011,30.81594339
5/21/2011,30.23396669
5/22/2011,29.65198999
5/23/2011,29.07001329
5/24/2011,28.64926108
5/25/2011,28.13553835
5/26/2011,27.62181562
5/27/2011,27.10809289
5/28/2011,26.59437016
5/29/2011,26.08064743
5/30/2011,25.5669247
5/31/2011,25.05320197
6/1/2011,24.53947924
6/2/2011,24.02575651
6/3/2011,23.51203378
6/4/2011,22.99831105
6/5/2011,22.48458832
6/6/2011,21.97086559
6/7/2011,21.45714286
6/8/2011,21.24846939
6/9/2011,21.03979592
6/10/2011,20.83112245
6/11/2011,20.62244898
6/12/2011,20.41377551
6/13/2011,20.20510204
6/14/2011,19.99642857
6/15/2011,19.7877551
6/16/2011,19.57908163
6/17/2011,19.37040816
6/18/2011,19.16173469
6/19/2011,18.95306122
6/20/2011,18.74438776
6/21/2011,18.53571429
6/22/2011,18.32704082
6/23/2011,18.11836735
6/24/2011,17.90969388
6/25/2011,17.70102041
6/26/2011,17.49234694
6/27/2011,17.28367347
6/28/2011,17.075
6/29/2011,16.86632653
6/30/2011,16.65765306
7/1/2011,16.44897959
7/2/2011,16.24030612
7/3/2011,16.03163265
7/4/2011,15.82295918
7/5/2011,15.61428571
7/6/2011,15.40561224
7/7/2011,15.19693878
7/8/2011,14.98826531
7/9/2011,14.77959184
7/10/2011,14.57091837
7/11/2011,14.3622449
7/12/2011,14.15357143
7/13/2011,14.21428571
7/14/2011,14.275
7/15/2011,14.33571429
7/16/2011,14.39642857
7/17/2011,14.45714286
7/18/2011,14.51785714
7/19/2011,14.57857143
7/20/2011,14.63928571
7/21/2011,14.7
7/22/2011,14.76071429
7/23/2011,14.82142857
7/24/2011,14.88214286
7/25/2011,14.94285714
7/26/2011,15.00357143
7/27/2011,15.06428571
7/28/2011,15.125
7/29/2011,15.18571429
7/30/2011,15.24642857
7/31/2011,15.30714286
8/1/2011,15.36785714
8/2/2011,15.42857143
8/3/2011,15.48384354
8/4/2011,15.53911565
8/5/2011,15.59438776
8/6/2011,15.64965986
8/7/2011,15.70493197
8/8/2011,15.76020408
8/9/2011,15.81547619
8/10/2011,15.8707483
8/11/2011,15.92602041
8/12/2011,15.98129252
8/13/2011,16.03656463
8/14/2011,16.09183673
8/15/2011,16.14710884
8/16/2011,16.20238095
8/17/2011,16.25765306
8/18/2011,16.31292517
8/19/2011,16.36819728
8/20/2011,16.42346939
8/21/2011,16.4787415
8/22/2011,16.53401361
8/23/2011,16.58928571
8/24/2011,16.64455782
8/25/2011,16.69982993
8/26/2011,16.75510204
8/27/2011,16.81037415
8/28/2011,16.86564626
8/29/2011,16.92091837
8/30/2011,16.97619048
8/31/2011,17.03146259
9/1/2011,17.08673469
9/2/2011,17.1420068
9/3/2011,17.19727891
9/4/2011,17.25255102
9/5/2011,17.30782313
9/6/2011,17.36309524
9/7/2011,17.41836735
9/8/2011,17.47363946
9/9/2011,17.52891156
9/10/2011,17.58418367
9/11/2011,17.63945578
9/12/2011,17.69472789
9/13/2011,17.75
9/14/2011,17.80527211
9/15/2011,17.86054422
9/16/2011,17.91581633
9/17/2011,17.97108844
9/18/2011,18.02636054
9/19/2011,18.08163265
9/20/2011,18.55782313
9/21/2011,19.03401361
9/22/2011,19.51020408
9/23/2011,19.98639456
9/24/2011,20.46258503
9/25/2011,20.93877551
9/26/2011,21.41496599
9/27/2011,21.89115646
9/28/2011,22.36734694
9/29/2011,22.84353741
9/30/2011,23.31972789
10/1/2011,23.79591837
10/2/2011,24.27210884
10/3/2011,24.74829932
10/4/2011,25.2244898
10/5/2011,25.70068027
10/6/2011,26.17687075
10/7/2011,26.65306122
10/8/2011,27.1292517
10/9/2011,27.60544218
10/10/2011,28.08163265
10/11/2011,28.24370748
10/12/2011,28.40578231
10/13/2011,28.56785714
10/14/2011,28.72993197
10/15/2011,28.8920068
10/16/2011,29.05408163
10/17/2011,29.21615646
10/18/2011,29.37823129
10/19/2011,29.54030612
10/20/2011,29.70238095
10/21/2011,29.86445578
10/22/2011,30.02653061
10/23/2011,30.18860544
10/24/2011,30.35068027
10/25/2011,30.5127551
10/26/2011,30.67482993
10/27/2011,30.83690476
10/28/2011,30.99897959
10/29/2011,31.16105442
10/30/2011,31.32312925
10/31/2011,31.48520408
11/1/2011,31.64727891
11/2/2011,31.80935374
11/3/2011,31.97142857
11/4/2011,32.1335034
11/5/2011,32.29557823
11/6/2011,32.45765306
11/7/2011,32.61972789
11/8/2011,32.78180272
11/9/2011,32.94387755
11/10/2011,33.10595238
11/11/2011,33.26802721
11/12/2011,33.43010204
11/13/2011,33.59217687
11/14/2011,33.7542517
11/15/2011,33.92949907
11/16/2011,34.02685529
11/17/2011,34.1242115
11/18/2011,34.22156772
11/19/2011,34.31892393
11/20/2011,34.41628015
11/21/2011,34.51363636
11/22/2011,34.61099258
11/23/2011,34.70834879
11/24/2011,34.80570501
11/25/2011,34.90306122
11/26/2011,35.00041744
11/27/2011,35.09777365
11/28/2011,35.19512987
11/29/2011,35.29248609
11/30/2011,35.3898423
12/1/2011,35.48719852
12/2/2011,35.58455473
12/3/2011,35.68191095
12/4/2011,35.77926716
12/5/2011,35.87662338
12/6/2011,35.88046647
12/7/2011,35.65597668
12/8/2011,35.43148688
12/9/2011,35.20699708
12/10/2011,34.98250729
12/11/2011,34.75801749
12/12/2011,34.5335277
12/13/2011,34.3090379
12/14/2011,34.0845481
12/15/2011,33.86005831
12/16/2011,33.63556851
12/17/2011,33.41107872
12/18/2011,33.18658892
12/19/2011,32.96209913
12/20/2011,32.73760933
12/21/2011,32.51311953
12/22/2011,32.28862974
12/23/2011,32.06413994
12/24/2011,31.83965015
12/25/2011,31.61516035
12/26/2011,31.39067055
12/27/2011,31.16618076
12/28/2011,30.94169096
12/29/2011,30.71720117
12/30/2011,30.49271137
12/31/2011,30.26822157
1/1/2012,30.04373178
1/2/2012,29.81924198
1/3/2012,29.59475219
1/4/2012,29.37026239
1/5/2012,29.14577259
1/6/2012,28.9212828
1/7/2012,28.696793
1/8/2012,28.47230321
1/9/2012,28.24781341
1/10/2012,28.02332362
1/11/2012,27.79883382
1/12/2012,27.57434402
1/13/2012,27.34985423
1/14/2012,27.12536443
1/15/2012,26.90087464
1/16/2012,26.67638484
1/17/2012,26.45189504
1/18/2012,26.22740525
1/19/2012,26.00291545
1/20/2012,25.77842566
1/21/2012,25.55393586
1/22/2012,25.32944606
1/23/2012,25.10495627
1/24/2012,25.46666667
1/25/2012,25.76849817
1/26/2012,26.07032967
1/27/2012,26.37216117
1/28/2012,26.67399267
1/29/2012,26.97582418
1/30/2012,27.27765568
1/31/2012,27.57948718
2/1/2012,27.88131868
2/2/2012,28.18315018
2/3/2012,28.48498168
2/4/2012,28.78681319
2/5/2012,29.08864469
2/6/2012,29.39047619
2/7/2012,30.03864312
2/8/2012,30.20969042
2/9/2012,30.38073772
2/10/2012,30.55178502
2/11/2012,30.72283232
2/12/2012,30.89387962
2/13/2012,31.06492692
2/14/2012,31.23597422
2/15/2012,31.40702152
2/16/2012,31.57806882
2/17/2012,31.74911613
2/18/2012,31.92016343
2/19/2012,32.09121073
2/20/2012,32.26225803
2/21/2012,32.43330533
2/22/2012,32.60435263
2/23/2012,32.77539993
2/24/2012,32.94644723
2/25/2012,33.11749453
2/26/2012,33.28854183
2/27/2012,33.45958913
2/28/2012,33.63063643
2/29/2012,33.80168373
3/1/2012,33.97273103
3/2/2012,34.14377833
3/3/2012,34.31482563
3/4/2012,34.48587294
3/5/2012,34.65692024
3/6/2012,34.82796754
3/7/2012,34.99901484
3/8/2012,35.17006214
3/9/2012,35.34110944
3/10/2012,35.51215674
3/11/2012,35.68320404
3/12/2012,35.85425134
3/13/2012,36.02529864
3/14/2012,36.19634594
3/15/2012,36.36739324
3/16/2012,36.53844054
3/17/2012,36.70948784
3/18/2012,36.88053514
3/19/2012,37.05158244
3/20/2012,37.34362692
3/21/2012,37.69262442
3/22/2012,38.04162191
3/23/2012,38.39061941
3/24/2012,38.7396169
3/25/2012,39.08861439
3/26/2012,39.43761189
3/27/2012,39.78660938
3/28/2012,40.13560687
3/29/2012,40.48460437
3/30/2012,40.83360186
3/31/2012,41.18259936
4/1/2012,41.53159685
4/2/2012,41.88059434
4/3/2012,42.09693878
4/4/2012,41.87244898
4/5/2012,41.64795918
4/6/2012,41.42346939
4/7/2012,41.19897959
4/8/2012,40.9744898
4/9/2012,40.75
4/10/2012,40.5255102
4/11/2012,40.30102041
4/12/2012,40.07653061
4/13/2012,39.85204082
4/14/2012,39.62755102
4/15/2012,39.40306122
4/16/2012,39.17857143
4/17/2012,38.95408163
4/18/2012,38.72959184
4/19/2012,38.50510204
4/20/2012,38.28061224
4/21/2012,38.05612245
4/22/2012,37.83163265
4/23/2012,37.60714286
4/24/2012,37.38265306
4/25/2012,37.15816327
4/26/2012,36.93367347
4/27/2012,36.70918367
4/28/2012,36.48469388
4/29/2012,36.26020408
4/30/2012,36.03571429
5/1/2012,35.81122449
5/2/2012,35.58673469
5/3/2012,35.3622449
5/4/2012,35.1377551
5/5/2012,34.91326531
5/6/2012,34.68877551
5/7/2012,34.46428571
5/8/2012,34.23979592
5/9/2012,34.01530612
5/10/2012,33.79081633
5/11/2012,33.56632653
5/12/2012,33.34183673
5/13/2012,33.11734694
5/14/2012,32.89285714
5/15/2012,32.66836735
5/16/2012,32.44387755
5/17/2012,32.21938776
5/18/2012,31.99489796
5/19/2012,31.77040816
5/20/2012,31.54591837
5/21/2012,31.32142857
5/22/2012,31.36519871
5/23/2012,31.40896885
5/24/2012,31.45273899
5/25/2012,31.49650913
5/26/2012,31.54027927
5/27/2012,31.58404941
5/28/2012,31.62781955
5/29/2012,31.67158969
5/30/2012,31.71535983
5/31/2012,31.75912997
6/1/2012,31.80290011
6/2/2012,31.84667025
6/3/2012,31.89044039
6/4/2012,31.93421053
6/5/2012,31.97798067
6/6/2012,32.02175081
6/7/2012,32.06552095
6/8/2012,32.10929108
6/9/2012,32.15306122
6/10/2012,32.19683136
6/11/2012,32.2406015
6/12/2012,32.1587268
6/13/2012,32.0768521
6/14/2012,31.9949774
6/15/2012,31.9131027
6/16/2012,31.831228
6/17/2012,31.74935329
6/18/2012,31.66747859
6/19/2012,31.58560389
6/20/2012,31.50372919
6/21/2012,31.42185449
6/22/2012,31.33997979
6/23/2012,31.25810508
6/24/2012,31.17623038
6/25/2012,31.09435568
6/26/2012,31.01248098
6/27/2012,30.93060628
6/28/2012,30.84873158
6/29/2012,30.76685687
6/30/2012,30.68498217
7/1/2012,30.60310747
7/2/2012,30.52123277
7/3/2012,30.43935807
7/4/2012,30.35748337
7/5/2012,30.27560866
7/6/2012,30.19373396
7/7/2012,30.11185926
7/8/2012,30.02998456
7/9/2012,29.94810986
7/10/2012,29.86623516
7/11/2012,29.78436045
7/12/2012,29.70248575
7/13/2012,29.62061105
7/14/2012,29.53873635
7/15/2012,29.45686165
7/16/2012,29.37498695
7/17/2012,29.21045918
7/18/2012,29.13807398
7/19/2012,29.06568878
7/20/2012,28.99330357
7/21/2012,28.92091837
7/22/2012,28.84853316
7/23/2012,28.77614796
7/24/2012,28.70376276
7/25/2012,28.63137755
7/26/2012,28.55899235
7/27/2012,28.48660714
7/28/2012,28.41422194
7/29/2012,28.34183673
7/30/2012,28.26945153
7/31/2012,28.19706633
8/1/2012,28.12468112
8/2/2012,28.05229592
8/3/2012,27.97991071
8/4/2012,27.90752551
8/5/2012,27.83514031
8/6/2012,27.7627551
8/7/2012,27.6903699
8/8/2012,27.61798469
8/9/2012,27.54559949
8/10/2012,27.47321429
8/11/2012,27.40082908
8/12/2012,27.32844388
8/13/2012,27.25605867
8/14/2012,27.45238095
8/15/2012,27.97559524
8/16/2012,28.49880952
8/17/2012,29.02202381
8/18/2012,29.5452381
8/19/2012,30.06845238
8/20/2012,30.59166667
8/21/2012,31.11488095
8/22/2012,31.63809524
8/23/2012,32.16130952
8/24/2012,32.68452381
8/25/2012,33.2077381
8/26/2012,33.73095238
8/27/2012,34.25416667
8/28/2012,34.77738095
8/29/2012,35.30059524
8/30/2012,35.82380952
8/31/2012,36.34702381
9/1/2012,36.8702381
9/2/2012,37.39345238
9/3/2012,37.91666667
9/4/2012,38.43988095
9/5/2012,38.96309524
9/6/2012,39.48630952
9/7/2012,40.00952381
9/8/2012,40.5327381
9/9/2012,41.05595238
9/10/2012,41.57916667
9/11/2012,42.10238095
9/12/2012,42.62559524
9/13/2012,43.14880952
9/14/2012,43.67202381
9/15/2012,44.1952381
9/16/2012,44.71845238
9/17/2012,45.24166667
9/18/2012,45.76488095
9/19/2012,46.09285714
9/20/2012,45.9452381
9/21/2012,45.79761905
9/22/2012,45.65
9/23/2012,45.50238095
9/24/2012,45.3547619
9/25/2012,45.20714286
9/26/2012,45.05952381
9/27/2012,44.91190476
9/28/2012,44.76428571
9/29/2012,44.61666667
9/30/2012,44.46904762
10/1/2012,44.32142857
10/2/2012,44.17380952
10/3/2012,44.02619048
10/4/2012,43.87857143
10/5/2012,43.73095238
10/6/2012,43.58333333
10/7/2012,43.43571429
10/8/2012,43.28809524
10/9/2012,43.16132167
10/10/2012,43.33819242
10/11/2012,43.51506317
10/12/2012,43.69193392
10/13/2012,43.86880466
10/14/2012,44.04567541
10/15/2012,44.22254616
10/16/2012,44.39941691
10/17/2012,44.57628766
10/18/2012,44.75315841
10/19/2012,44.93002915
10/20/2012,45.1068999
10/21/2012,45.28377065
10/22/2012,45.4606414
10/23/2012,45.63751215
10/24/2012,45.8143829
10/25/2012,45.99125364
10/26/2012,46.16812439
10/27/2012,46.34499514
10/28/2012,46.52186589
10/29/2012,46.69873664
10/30/2012,46.87560739
10/31/2012,47.05247813
11/1/2012,47.22934888
11/2/2012,47.40621963
11/3/2012,47.58309038
11/4/2012,47.75996113
11/5/2012,47.93683188
11/6/2012,48.11370262
11/7/2012,48.29057337
11/8/2012,48.46744412
11/9/2012,48.64431487
11/10/2012,48.82118562
11/11/2012,48.99805637
11/12/2012,49.17492711
11/13/2012,49.35179786
11/14/2012,49.52866861
11/15/2012,49.70553936
11/16/2012,49.88241011
11/17/2012,50.05928086
11/18/2012,50.2361516
11/19/2012,50.41302235
11/20/2012,50.5898931
11/21/2012,50.76676385
11/22/2012,50.9436346
11/23/2012,51.12050534
11/24/2012,51.29737609
11/25/2012,51.47424684
11/26/2012,51.65111759
11/27/2012,51.90816327
11/28/2012,51.84693878
11/29/2012,51.78571429
11/30/2012,51.7244898
12/1/2012,51.66326531
12/2/2012,51.60204082
12/3/2012,51.54081633
12/4/2012,51.47959184
12/5/2012,51.41836735
12/6/2012,51.35714286
12/7/2012,51.29591837
12/8/2012,51.23469388
12/9/2012,51.17346939
12/10/2012,51.1122449
12/11/2012,51.14795918
12/12/2012,51.28061224
12/13/2012,51.41326531
12/14/2012,51.54591837
12/15/2012,51.67857143
12/16/2012,51.81122449
12/17/2012,51.94387755
12/18/2012,52.07653061
12/19/2012,52.20918367
12/20/2012,52.34183673
12/21/2012,52.4744898
12/22/2012,52.60714286
12/23/2012,52.73979592
12/24/2012,52.87244898
12/25/2012,53.00510204
12/26/2012,53.1377551
12/27/2012,53.27040816
12/28/2012,53.40306122
12/29/2012,53.53571429
12/30/2012,53.66836735
12/31/2012,53.80102041
1/1/2013,53.93367347
1/2/2013,54.06632653
1/3/2013,54.19897959
1/4/2013,54.33163265
1/5/2013,54.46428571
1/6/2013,54.59693878
1/7/2013,54.72959184
1/8/2013,54.75396825
1/9/2013,54.77264239
1/10/2013,54.79131653
1/11/2013,54.80999066
1/12/2013,54.8286648
1/13/2013,54.84733894
1/14/2013,54.86601307
1/15/2013,54.88468721
1/16/2013,54.90336134
1/17/2013,54.92203548
1/18/2013,54.94070962
1/19/2013,54.95938375
1/20/2013,54.97805789
1/21/2013,54.99673203
1/22/2013,55.01540616
1/23/2013,55.0340803
1/24/2013,55.05275444
1/25/2013,55.07142857
1/26/2013,55.09010271
1/27/2013,55.10877684
1/28/2013,55.12745098
1/29/2013,55.14612512
1/30/2013,55.16479925
1/31/2013,55.18347339
2/1/2013,55.20214753
2/2/2013,55.22082166
2/3/2013,55.2394958
2/4/2013,55.25816993
2/5/2013,55.27684407
2/6/2013,55.29551821
2/7/2013,55.31419234
2/8/2013,55.33286648
2/9/2013,55.35154062
2/10/2013,55.37021475
2/11/2013,55.38888889
2/12/2013,55.5974026
2/13/2013,55.77597403
2/14/2013,55.95454545
2/15/2013,56.13311688
2/16/2013,56.31168831
2/17/2013,56.49025974
2/18/2013,56.66883117
2/19/2013,56.8474026
2/20/2013,57.02597403
2/21/2013,57.20454545
2/22/2013,57.38311688
2/23/2013,57.56168831
2/24/2013,57.74025974
2/25/2013,57.91883117
2/26/2013,58.0974026
2/27/2013,58.27597403
2/28/2013,58.45454545
3/1/2013,58.63311688
3/2/2013,58.81168831
3/3/2013,58.99025974
3/4/2013,59.16883117
3/5/2013,59.3474026
3/6/2013,59.52597403
3/7/2013,59.70454545
3/8/2013,59.88311688
3/9/2013,60.06168831
3/10/2013,60.24025974
3/11/2013,60.41883117
3/12/2013,60.5974026
3/13/2013,60.77597403
3/14/2013,60.95454545
3/15/2013,61.13311688
3/16/2013,61.31168831
3/17/2013,61.49025974
3/18/2013,61.66883117
3/19/2013,61.8474026
3/20/2013,62.02597403
3/21/2013,62.20454545
3/22/2013,62.38311688
3/23/2013,62.56168831
3/24/2013,62.74025974
3/25/2013,62.91883117
3/26/2013,63.0974026
3/27/2013,63.27597403
3/28/2013,62.69047619
3/29/2013,62
3/30/2013,61.30952381
3/31/2013,60.61904762
4/1/2013,59.92857143
4/2/2013,59.23809524
4/3/2013,58.54761905
4/4/2013,57.85714286
4/5/2013,57.16666667
4/6/2013,56.47619048
4/7/2013,55.78571429
4/8/2013,55.0952381
4/9/2013,55.03571429
4/10/2013,55.00396825
4/11/2013,54.97222222
4/12/2013,54.94047619
4/13/2013,54.90873016
4/14/2013,54.87698413
4/15/2013,54.8452381
4/16/2013,54.81349206
4/17/2013,54.78174603
4/18/2013,54.75
4/19/2013,54.71825397
4/20/2013,54.68650794
4/21/2013,54.6547619
4/22/2013,54.62301587
4/23/2013,54.59126984
4/24/2013,54.55952381
4/25/2013,54.52777778
4/26/2013,54.49603175
4/27/2013,54.46428571
4/28/2013,54.43253968
4/29/2013,54.40079365
4/30/2013,54.36904762
5/1/2013,54.33730159
5/2/2013,54.30555556
5/3/2013,54.27380952
5/4/2013,54.24206349
5/5/2013,54.21031746
5/6/2013,54.17857143
5/7/2013,54.1468254
5/8/2013,54.11507937
5/9/2013,54.08333333
5/10/2013,54.0515873
5/11/2013,54.01984127
5/12/2013,53.98809524
5/13/2013,53.95634921
5/14/2013,53.92460317
5/15/2013,53.72008929
5/16/2013,53.69732143
5/17/2013,53.67455357
5/18/2013,53.65178571
5/19/2013,53.62901786
5/20/2013,53.60625
5/21/2013,53.58348214
5/22/2013,53.56071429
5/23/2013,53.53794643
5/24/2013,53.51517857
5/25/2013,53.49241071
5/26/2013,53.46964286
5/27/2013,53.446875
5/28/2013,53.42410714
5/29/2013,53.40133929
5/30/2013,53.37857143
5/31/2013,53.35580357
6/1/2013,53.33303571
6/2/2013,53.31026786
6/3/2013,53.2875
6/4/2013,52.9705763
6/5/2013,52.53936688
6/6/2013,52.10815747
6/7/2013,51.67694805
6/8/2013,51.24573864
6/9/2013,50.81452922
6/10/2013,50.38331981
6/11/2013,49.95211039
6/12/2013,49.52090097
6/13/2013,49.08969156
6/14/2013,48.65848214
6/15/2013,48.22727273
6/16/2013,47.79606331
6/17/2013,47.3648539
6/18/2013,46.93364448
6/19/2013,46.50243506
6/20/2013,46.07122565
6/21/2013,45.64001623
6/22/2013,45.20880682
6/23/2013,44.7775974
6/24/2013,44.34638799
6/25/2013,43.91517857
6/26/2013,43.48396916
6/27/2013,43.05275974
6/28/2013,42.62155032
6/29/2013,42.19034091
6/30/2013,41.75913149
7/1/2013,41.32792208
7/2/2013,40.89671266
7/3/2013,40.46550325
7/4/2013,40.03429383
7/5/2013,39.60308442
7/6/2013,39.171875
7/7/2013,38.74066558
7/8/2013,38.30945617
7/9/2013,37.87824675
7/10/2013,37.44703734
7/11/2013,37.01582792
7/12/2013,36.58461851
7/13/2013,36.15340909
7/14/2013,35.72219968
7/15/2013,35.29099026
7/16/2013,34.85978084
7/17/2013,34.35
7/18/2013,34.56428571
7/19/2013,34.77857143
7/20/2013,34.99285714
7/21/2013,35.20714286
7/22/2013,35.42142857
7/23/2013,35.63571429
7/24/2013,35.85
7/25/2013,36.06428571
7/26/2013,36.27857143
7/27/2013,36.49285714
7/28/2013,36.70714286
7/29/2013,36.92142857
7/30/2013,37.13571429
7/31/2013,37.35
8/1/2013,37.56428571
8/2/2013,37.77857143
8/3/2013,37.99285714
8/4/2013,38.20714286
8/5/2013,38.42142857
8/6/2013,38.70748299
8/7/2013,38.93877551
8/8/2013,39.17006803
8/9/2013,39.40136054
8/10/2013,39.63265306
8/11/2013,39.86394558
8/12/2013,40.0952381
8/13/2013,40.32653061
8/14/2013,40.55782313
8/15/2013,40.78911565
8/16/2013,41.02040816
8/17/2013,41.25170068
8/18/2013,41.4829932
8/19/2013,41.71428571
8/20/2013,41.94557823
8/21/2013,42.17687075
8/22/2013,42.40816327
8/23/2013,42.63945578
8/24/2013,42.8707483
8/25/2013,43.10204082
8/26/2013,43.33333333
8/27/2013,43.56462585
8/28/2013,43.79591837
8/29/2013,44.02721088
8/30/2013,44.2585034
8/31/2013,44.48979592
9/1/2013,44.72108844
9/2/2013,44.95238095
9/3/2013,45.18367347
9/4/2013,45.41496599
9/5/2013,45.6462585
9/6/2013,45.87755102
9/7/2013,46.10884354
9/8/2013,46.34013605
9/9/2013,46.57142857
9/10/2013,46.80272109
9/11/2013,47.03401361
9/12/2013,47.26530612
9/13/2013,47.49659864
9/14/2013,47.72789116
9/15/2013,47.95918367
9/16/2013,48.19047619
9/17/2013,48.375
9/18/2013,47.74489796
9/19/2013,47.11479592
9/20/2013,46.48469388
9/21/2013,45.85459184
9/22/2013,45.2244898
9/23/2013,44.59438776
9/24/2013,43.96428571
9/25/2013,43.33418367
9/26/2013,42.70408163
9/27/2013,42.07397959
9/28/2013,41.44387755
9/29/2013,40.81377551
9/30/2013,40.18367347
10/1/2013,39.55357143
10/2/2013,39.59013605
10/3/2013,39.51613837
10/4/2013,39.44214069
10/5/2013,39.368143
10/6/2013,39.29414532
10/7/2013,39.22014763
10/8/2013,39.14614995
10/9/2013,39.07215227
10/10/2013,38.99815458
10/11/2013,38.9241569
10/12/2013,38.85015921
10/13/2013,38.77616153
10/14/2013,38.70216384
10/15/2013,38.62816616
10/16/2013,38.55416848
10/17/2013,38.48017079
10/18/2013,38.40617311
10/19/2013,38.33217542
10/20/2013,38.25817774
10/21/2013,38.18418006
10/22/2013,38.11018237
10/23/2013,38.03618469
10/24/2013,37.962187
10/25/2013,37.88818932
10/26/2013,37.81419163
10/27/2013,37.74019395
10/28/2013,37.66619627
10/29/2013,37.59219858
10/30/2013,37.5182009
10/31/2013,37.44420321
11/1/2013,37.37020553
11/2/2013,37.29620784
11/3/2013,37.22221016
11/4/2013,37.14821248
11/5/2013,37.07421479
11/6/2013,37.00021711
11/7/2013,36.92621942
11/8/2013,36.85222174
11/9/2013,36.77822406
11/10/2013,36.70422637
11/11/2013,36.63022869
11/12/2013,36.556231
11/13/2013,36.58040895
11/14/2013,36.6045869
11/15/2013,36.62876485
11/16/2013,36.6529428
11/17/2013,36.67712075
11/18/2013,36.7012987
11/19/2013,36.88468428
11/20/2013,37.06806986
11/21/2013,37.25145544
11/22/2013,37.43484102
11/23/2013,37.6182266
11/24/2013,37.80161218
