date,NH4,NO,DIN
3/3/2011,9.230016169,326.0444156,335.2744318
3/4/2011,9.309727221,323.5646753,332.8744025
3/5/2011,9.389438273,321.0849351,330.4743733
3/6/2011,9.469149325,318.6051948,328.0743441
3/7/2011,9.548860377,316.1254545,325.6743149
3/8/2011,9.628571429,313.6457143,323.2742857
3/9/2011,9.588850174,310.0406969,319.629547
3/10/2011,9.54912892,306.4356794,315.9848084
3/11/2011,9.509407666,302.830662,312.3400697
3/12/2011,9.469686411,299.2256446,308.695331
3/13/2011,9.429965157,295.6206272,305.0505923
3/14/2011,9.390243902,292.0156098,301.4058537
3/15/2011,9.350522648,288.4105923,297.761115
3/16/2011,9.310801394,284.8055749,294.1163763
3/17/2011,9.271080139,281.2005575,290.4716376
3/18/2011,9.231358885,277.5955401,286.826899
3/19/2011,9.191637631,273.9905226,283.1821603
3/20/2011,9.151916376,270.3855052,279.5374216
3/21/2011,9.112195122,266.7804878,275.8926829
3/22/2011,9.043902439,263.395963,272.4398654
3/23/2011,8.975609756,260.0114382,268.9870479
3/24/2011,8.907317073,256.6269134,265.5342304
3/25/2011,8.83902439,253.2423886,262.081413
3/26/2011,8.770731707,249.8578638,258.6285955
3/27/2011,8.702439024,246.4733389,255.175778
3/28/2011,8.634146341,243.0888141,251.7229605
3/29/2011,8.565853659,239.7042893,248.270143
3/30/2011,8.497560976,236.3197645,244.8173255
3/31/2011,8.429268293,232.9352397,241.364508
4/1/2011,8.36097561,229.5507149,237.9116905
4/2/2011,8.292682927,226.1661901,234.458873
4/3/2011,8.224390244,222.7816653,231.0060555
4/4/2011,8.156097561,219.3971405,227.553238
4/5/2011,8.087804878,216.0126156,224.1004205
4/6/2011,8.019512195,212.6280908,220.647603
4/7/2011,7.951219512,209.243566,217.1947855
4/8/2011,7.882926829,205.8590412,213.741968
4/9/2011,7.814634146,202.4745164,210.2891505
4/10/2011,7.746341463,199.0899916,206.8363331
4/11/2011,7.67804878,195.7054668,203.3835156
4/12/2011,7.609756098,192.320942,199.9306981
4/13/2011,7.541463415,188.9364172,196.4778806
4/14/2011,7.473170732,185.5518923,193.0250631
4/15/2011,7.404878049,182.1673675,189.5722456
4/16/2011,7.336585366,178.7828427,186.1194281
4/17/2011,7.268292683,175.3983179,182.6666106
4/18/2011,7.2,172.0137931,179.2137931
4/19/2011,7.335714286,168.9617251,176.2974394
4/20/2011,7.500840336,165.2175678,172.7184081
4/21/2011,7.665966387,161.4734105,169.1393769
4/22/2011,7.831092437,157.7292532,165.5603456
4/23/2011,7.996218487,153.9850959,161.9813144
4/24/2011,8.161344538,150.2409386,158.4022832
4/25/2011,8.326470588,146.4967814,154.8232519
4/26/2011,8.491596639,142.7526241,151.2442207
4/27/2011,8.656722689,139.0084668,147.6651895
4/28/2011,8.821848739,135.2643095,144.0861582
4/29/2011,8.98697479,131.5201522,140.507127
4/30/2011,9.15210084,127.7759949,136.9280958
5/1/2011,9.317226891,124.0318376,133.3490645
5/2/2011,9.482352941,120.2876804,129.7700333
5/3/2011,9.647478992,116.5435231,126.1910021
5/4/2011,9.812605042,112.7993658,122.6119708
5/5/2011,9.977731092,109.0552085,119.0329396
5/6/2011,10.14285714,105.3110512,115.4539084
5/7/2011,10.30798319,101.5668939,111.8748771
5/8/2011,10.47310924,97.82273664,108.2958459
5/9/2011,10.63823529,94.07857936,104.7168147
5/10/2011,10.80336134,90.33442207,101.1377834
5/11/2011,10.96848739,86.59026479,97.55875218
5/12/2011,11.13361345,82.8461075,93.97972094
5/13/2011,11.2987395,79.10195021,90.40068971
5/14/2011,11.46386555,75.35779293,86.82165847
5/15/2011,11.6289916,71.61363564,83.24262724
5/16/2011,11.79411765,67.86947836,79.663596
5/17/2011,11.9592437,64.12532107,76.08456477
5/18/2011,12.12436975,60.38116379,72.50553353
5/19/2011,12.2894958,56.6370065,68.9265023
5/20/2011,12.45462185,52.89284922,65.34747106
5/21/2011,12.6197479,49.14869193,61.76843983
5/22/2011,12.78487395,45.40453464,58.18940859
5/23/2011,12.95,41.66037736,54.61037736
5/24/2011,12.90666667,41.39258982,54.29925649
5/25/2011,12.77047619,41.12480228,53.89527847
5/26/2011,12.63428571,40.85701475,53.49130046
5/27/2011,12.49809524,40.58922721,53.08732245
5/28/2011,12.36190476,40.32143967,52.68334443
5/29/2011,12.22571429,40.05365213,52.27936642
5/30/2011,12.08952381,39.78586459,51.8753884
5/31/2011,11.95333333,39.51807706,51.47141039
6/1/2011,11.81714286,39.25028952,51.06743238
6/2/2011,11.68095238,38.98250198,50.66345436
6/3/2011,11.5447619,38.71471444,50.25947635
6/4/2011,11.40857143,38.44692691,49.85549834
6/5/2011,11.27238095,38.17913937,49.45152032
6/6/2011,11.13619048,37.91135183,49.04754231
6/7/2011,11,37.64356429,48.64356429
6/8/2011,10.93428571,37.30385368,48.23813939
6/9/2011,10.86857143,36.96414306,47.83271449
6/10/2011,10.80285714,36.62443245,47.42728959
6/11/2011,10.73714286,36.28472184,47.02186469
6/12/2011,10.67142857,35.94501122,46.61643979
6/13/2011,10.60571429,35.60530061,46.21101489
6/14/2011,10.54,35.26558999,45.80558999
6/15/2011,10.47428571,34.92587938,45.40016509
6/16/2011,10.40857143,34.58616876,44.99474019
6/17/2011,10.34285714,34.24645815,44.58931529
6/18/2011,10.27714286,33.90674753,44.18389039
6/19/2011,10.21142857,33.56703692,43.77846549
6/20/2011,10.14571429,33.2273263,43.37304059
6/21/2011,10.08,32.88761569,42.96761569
6/22/2011,10.01428571,32.54790507,42.56219079
6/23/2011,9.948571429,32.20819446,42.15676589
6/24/2011,9.882857143,31.86848385,41.75134099
6/25/2011,9.817142857,31.52877323,41.34591609
6/26/2011,9.751428571,31.18906262,40.94049119
6/27/2011,9.685714286,30.849352,40.53506629
6/28/2011,9.62,30.50964139,40.12964139
6/29/2011,9.554285714,30.16993077,39.72421649
6/30/2011,9.488571429,29.83022016,39.31879159
7/1/2011,9.422857143,29.49050954,38.91336669
7/2/2011,9.357142857,29.15079893,38.50794179
7/3/2011,9.291428571,28.81108831,38.10251689
7/4/2011,9.225714286,28.4713777,37.69709199
7/5/2011,9.16,28.13166709,37.29166709
7/6/2011,9.094285714,27.79195647,36.88624219
7/7/2011,9.028571429,27.45224586,36.48081728
7/8/2011,8.962857143,27.11253524,36.07539238
7/9/2011,8.897142857,26.77282463,35.66996748
7/10/2011,8.831428571,26.43311401,35.26454258
7/11/2011,8.765714286,26.0934034,34.85911768
7/12/2011,8.7,25.75369278,34.45369278
7/13/2011,8.598412698,25.53850391,34.13691661
7/14/2011,8.496825397,25.32331503,33.82014043
7/15/2011,8.395238095,25.10812616,33.50336425
7/16/2011,8.293650794,24.89293728,33.18658808
7/17/2011,8.192063492,24.67774841,32.8698119
7/18/2011,8.09047619,24.46255953,32.55303572
7/19/2011,7.988888889,24.24737066,32.23625954
7/20/2011,7.887301587,24.03218178,31.91948337
7/21/2011,7.785714286,23.8169929,31.60270719
7/22/2011,7.684126984,23.60180403,31.28593101
7/23/2011,7.582539683,23.38661515,30.96915484
7/24/2011,7.480952381,23.17142628,30.65237866
7/25/2011,7.379365079,22.9562374,30.33560248
7/26/2011,7.277777778,22.74104853,30.0188263
7/27/2011,7.176190476,22.52585965,29.70205013
7/28/2011,7.074603175,22.31067078,29.38527395
7/29/2011,6.973015873,22.0954819,29.06849777
7/30/2011,6.871428571,21.88029303,28.7517216
7/31/2011,6.76984127,21.66510415,28.43494542
8/1/2011,6.668253968,21.44991527,28.11816924
8/2/2011,6.566666667,21.2347264,27.80139307
8/3/2011,6.56678744,21.64414786,28.2109353
8/4/2011,6.566908213,22.05356932,28.62047753
8/5/2011,6.567028986,22.46299078,29.03001977
8/6/2011,6.567149758,22.87241224,29.439562
8/7/2011,6.567270531,23.2818337,29.84910423
8/8/2011,6.567391304,23.69125516,30.25864647
8/9/2011,6.567512077,24.10067663,30.6681887
8/10/2011,6.56763285,24.51009809,31.07773094
8/11/2011,6.567753623,24.91951955,31.48727317
8/12/2011,6.567874396,25.32894101,31.8968154
8/13/2011,6.567995169,25.73836247,32.30635764
8/14/2011,6.568115942,26.14778393,32.71589987
8/15/2011,6.568236715,26.55720539,33.12544211
8/16/2011,6.568357488,26.96662685,33.53498434
8/17/2011,6.568478261,27.37604831,33.94452657
8/18/2011,6.568599034,27.78546977,34.35406881
8/19/2011,6.568719807,28.19489123,34.76361104
8/20/2011,6.56884058,28.60431269,35.17315327
8/21/2011,6.568961353,29.01373416,35.58269551
8/22/2011,6.569082126,29.42315562,35.99223774
8/23/2011,6.569202899,29.83257708,36.40177998
8/24/2011,6.569323671,30.24199854,36.81132221
8/25/2011,6.569444444,30.65142,37.22086444
8/26/2011,6.569565217,31.06084146,37.63040668
8/27/2011,6.56968599,31.47026292,38.03994891
8/28/2011,6.569806763,31.87968438,38.44949115
8/29/2011,6.569927536,32.28910584,38.85903338
8/30/2011,6.570048309,32.6985273,39.26857561
8/31/2011,6.570169082,33.10794876,39.67811785
9/1/2011,6.570289855,33.51737023,40.08766008
9/2/2011,6.570410628,33.92679169,40.49720231
9/3/2011,6.570531401,34.33621315,40.90674455
9/4/2011,6.570652174,34.74563461,41.31628678
9/5/2011,6.570772947,35.15505607,41.72582902
9/6/2011,6.57089372,35.56447753,42.13537125
9/7/2011,6.571014493,35.97389899,42.54491348
9/8/2011,6.571135266,36.38332045,42.95445572
9/9/2011,6.571256039,36.79274191,43.36399795
9/10/2011,6.571376812,37.20216337,43.77354019
9/11/2011,6.571497585,37.61158483,44.18308242
9/12/2011,6.571618357,38.0210063,44.59262465
9/13/2011,6.57173913,38.43042776,45.00216689
9/14/2011,6.571859903,38.83984922,45.41170912
9/15/2011,6.571980676,39.24927068,45.82125135
9/16/2011,6.572101449,39.65869214,46.23079359
9/17/2011,6.572222222,40.0681136,46.64033582
9/18/2011,6.572342995,40.47753506,47.04987806
9/19/2011,6.572463768,40.88695652,47.45942029
9/20/2011,6.583298827,44.98757764,51.57087647
9/21/2011,6.594133885,49.08819876,55.68233264
9/22/2011,6.604968944,53.18881988,59.79378882
9/23/2011,6.615804003,57.28944099,63.905245
9/24/2011,6.626639061,61.39006211,68.01670117
9/25/2011,6.63747412,65.49068323,72.12815735
9/26/2011,6.648309179,69.59130435,76.23961353
9/27/2011,6.659144237,73.69192547,80.3510697
9/28/2011,6.669979296,77.79254658,84.46252588
9/29/2011,6.680814355,81.8931677,88.57398206
9/30/2011,6.691649413,85.99378882,92.68543823
10/1/2011,6.702484472,90.09440994,96.79689441
10/2/2011,6.713319531,94.19503106,100.9083506
10/3/2011,6.724154589,98.29565217,105.0198068
10/4/2011,6.734989648,102.3962733,109.1312629
10/5/2011,6.745824707,106.4968944,113.2427191
10/6/2011,6.756659765,110.5975155,117.3541753
10/7/2011,6.767494824,114.6981366,121.4656315
10/8/2011,6.778329883,118.7987578,125.5770876
10/9/2011,6.789164941,122.8993789,129.6885438
10/10/2011,6.8,127,133.8
10/11/2011,6.833174603,128.3990476,135.2322222
10/12/2011,6.866349206,129.7980952,136.6644444
10/13/2011,6.89952381,131.1971429,138.0966667
10/14/2011,6.932698413,132.5961905,139.5288889
10/15/2011,6.965873016,133.9952381,140.9611111
10/16/2011,6.999047619,135.3942857,142.3933333
10/17/2011,7.032222222,136.7933333,143.8255556
10/18/2011,7.065396825,138.192381,145.2577778
10/19/2011,7.098571429,139.5914286,146.69
10/20/2011,7.131746032,140.9904762,148.1222222
10/21/2011,7.164920635,142.3895238,149.5544444
10/22/2011,7.198095238,143.7885714,150.9866667
10/23/2011,7.231269841,145.187619,152.4188889
10/24/2011,7.264444444,146.5866667,153.8511111
10/25/2011,7.297619048,147.9857143,155.2833333
10/26/2011,7.330793651,149.3847619,156.7155556
10/27/2011,7.363968254,150.7838095,158.1477778
10/28/2011,7.397142857,152.1828571,159.58
10/29/2011,7.43031746,153.5819048,161.0122222
10/30/2011,7.463492063,154.9809524,162.4444444
10/31/2011,7.496666667,156.38,163.8766667
11/1/2011,7.52984127,157.7790476,165.3088889
11/2/2011,7.563015873,159.1780952,166.7411111
11/3/2011,7.596190476,160.5771429,168.1733333
11/4/2011,7.629365079,161.9761905,169.6055556
11/5/2011,7.662539683,163.3752381,171.0377778
11/6/2011,7.695714286,164.7742857,172.47
11/7/2011,7.728888889,166.1733333,173.9022222
11/8/2011,7.762063492,167.572381,175.3344444
11/9/2011,7.795238095,168.9714286,176.7666667
11/10/2011,7.828412698,170.3704762,178.1988889
11/11/2011,7.861587302,171.7695238,179.6311111
11/12/2011,7.894761905,173.1685714,181.0633333
11/13/2011,7.927936508,174.567619,182.4955556
11/14/2011,7.961111111,175.9666667,183.9277778
11/15/2011,7.97900128,176.1727273,184.1517286
11/16/2011,7.936408358,184.7154545,192.6518629
11/17/2011,7.893815435,193.2581818,201.1519973
11/18/2011,7.851222513,201.8009091,209.6521316
11/19/2011,7.80862959,210.3436364,218.152266
11/20/2011,7.766036668,218.8863636,226.6524003
11/21/2011,7.723443745,227.4290909,235.1525347
11/22/2011,7.680850823,235.9718182,243.652669
11/23/2011,7.6382579,244.5145455,252.1528034
11/24/2011,7.595664978,253.0572727,260.6529377
11/25/2011,7.553072056,261.6,269.1530721
11/26/2011,7.510479133,270.1427273,277.6532064
11/27/2011,7.467886211,278.6854545,286.1533408
11/28/2011,7.425293288,287.2281818,294.6534751
11/29/2011,7.382700366,295.7709091,303.1536095
11/30/2011,7.340107443,304.3136364,311.6537438
12/1/2011,7.297514521,312.8563636,320.1538782
12/2/2011,7.254921598,321.3990909,328.6540125
12/3/2011,7.212328676,329.9418182,337.1541469
12/4/2011,7.169735753,338.4845455,345.6542812
12/5/2011,7.127142831,347.0272727,354.1544156
12/6/2011,7.147611133,346.1795918,353.327203
12/7/2011,7.18217962,344.2326531,351.4148327
12/8/2011,7.216748108,342.2857143,349.5024624
12/9/2011,7.251316595,340.3387755,347.5900921
12/10/2011,7.285885083,338.3918367,345.6777218
12/11/2011,7.32045357,336.444898,343.7653515
12/12/2011,7.355022058,334.4979592,341.8529812
12/13/2011,7.389590545,332.5510204,339.940611
12/14/2011,7.424159033,330.6040816,338.0282407
12/15/2011,7.45872752,328.6571429,336.1158704
12/16/2011,7.493296008,326.7102041,334.2035001
12/17/2011,7.527864495,324.7632653,332.2911298
12/18/2011,7.562432983,322.8163265,330.3787595
12/19/2011,7.597001471,320.8693878,328.4663892
12/20/2011,7.631569958,318.922449,326.5540189
12/21/2011,7.666138446,316.9755102,324.6416486
12/22/2011,7.700706933,315.0285714,322.7292784
12/23/2011,7.735275421,313.0816327,320.8169081
12/24/2011,7.769843908,311.1346939,318.9045378
12/25/2011,7.804412396,309.1877551,316.9921675
12/26/2011,7.838980883,307.2408163,315.0797972
12/27/2011,7.873549371,305.2938776,313.1674269
12/28/2011,7.908117858,303.3469388,311.2550566
12/29/2011,7.942686346,301.4,309.3426863
12/30/2011,7.977254833,299.4530612,307.4303161
12/31/2011,8.011823321,297.5061224,305.5179458
1/1/2012,8.046391808,295.5591837,303.6055755
1/2/2012,8.080960296,293.6122449,301.6932052
1/3/2012,8.115528783,291.6653061,299.7808349
1/4/2012,8.150097271,289.7183673,297.8684646
1/5/2012,8.184665759,287.7714286,295.9560943
1/6/2012,8.219234246,285.8244898,294.043724
1/7/2012,8.253802734,283.877551,292.1313538
1/8/2012,8.288371221,281.9306122,290.2189835
1/9/2012,8.322939709,279.9836735,288.3066132
1/10/2012,8.357508196,278.0367347,286.3942429
1/11/2012,8.392076684,276.0897959,284.4818726
1/12/2012,8.426645171,274.1428571,282.5695023
1/13/2012,8.461213659,272.1959184,280.657132
1/14/2012,8.495782146,270.2489796,278.7447617
1/15/2012,8.530350634,268.3020408,276.8323915
1/16/2012,8.564919121,266.355102,274.9200212
1/17/2012,8.599487609,264.4081633,273.0076509
1/18/2012,8.634056096,262.4612245,271.0952806
1/19/2012,8.668624584,260.5142857,269.1829103
1/20/2012,8.703193071,258.5673469,267.27054
1/21/2012,8.737761559,256.6204082,265.3581697
1/22/2012,8.772330047,254.6734694,263.4457994
1/23/2012,8.806898534,252.7265306,261.5334291
1/24/2012,8.64,255.52,264.16
1/25/2012,8.618461538,253.6861538,262.3046154
1/26/2012,8.596923077,251.8523077,260.4492308
1/27/2012,8.575384615,250.0184615,258.5938462
1/28/2012,8.553846154,248.1846154,256.7384615
1/29/2012,8.532307692,246.3507692,254.8830769
1/30/2012,8.510769231,244.5169231,253.0276923
1/31/2012,8.489230769,242.6830769,251.1723077
2/1/2012,8.467692308,240.8492308,249.3169231
2/2/2012,8.446153846,239.0153846,247.4615385
2/3/2012,8.424615385,237.1815385,245.6061538
2/4/2012,8.403076923,235.3476923,243.7507692
2/5/2012,8.381538462,233.5138462,241.8953846
2/6/2012,8.36,231.68,240.04
2/7/2012,8.223255814,235.7029784,243.9262342
2/8/2012,8.280657969,236.332786,244.613444
2/9/2012,8.338060125,236.9625937,245.3006538
2/10/2012,8.39546228,237.5924013,245.9878636
2/11/2012,8.452864436,238.222209,246.6750734
2/12/2012,8.510266591,238.8520166,247.3622832
2/13/2012,8.567668746,239.4818242,248.049493
2/14/2012,8.625070902,240.1116319,248.7367028
2/15/2012,8.682473057,240.7414395,249.4239126
2/16/2012,8.739875213,241.3712472,250.1111224
2/17/2012,8.797277368,242.0010548,250.7983322
2/18/2012,8.854679524,242.6308625,251.485542
2/19/2012,8.912081679,243.2606701,252.1727518
2/20/2012,8.969483834,243.8904778,252.8599616
2/21/2012,9.02688599,244.5202854,253.5471714
2/22/2012,9.084288145,245.150093,254.2343812
2/23/2012,9.141690301,245.7799007,254.921591
2/24/2012,9.199092456,246.4097083,255.6088008
2/25/2012,9.256494611,247.039516,256.2960106
2/26/2012,9.313896767,247.6693236,256.9832204
2/27/2012,9.371298922,248.2991313,257.6704302
2/28/2012,9.428701078,248.9289389,258.35764
2/29/2012,9.486103233,249.5587466,259.0448498
3/1/2012,9.543505389,250.1885542,259.7320596
3/2/2012,9.600907544,250.8183618,260.4192694
3/3/2012,9.658309699,251.4481695,261.1064792
3/4/2012,9.715711855,252.0779771,261.793689
3/5/2012,9.77311401,252.7077848,262.4808988
3/6/2012,9.830516166,253.3375924,263.1681086
3/7/2012,9.887918321,253.9674001,263.8553184
3/8/2012,9.945320476,254.5972077,264.5425282
3/9/2012,10.00272263,255.2270154,265.229738
3/10/2012,10.06012479,255.856823,265.9169478
3/11/2012,10.11752694,256.4866306,266.6041576
3/12/2012,10.1749291,257.1164383,267.2913674
3/13/2012,10.23233125,257.7462459,267.9785772
3/14/2012,10.28973341,258.3760536,268.665787
3/15/2012,10.34713556,259.0058612,269.3529968
3/16/2012,10.40453772,259.6356689,270.0402066
3/17/2012,10.46193988,260.2654765,270.7274164
3/18/2012,10.51934203,260.8952842,271.4146262
3/19/2012,10.57674419,261.5250918,272.101836
3/20/2012,10.6,261.8566416,272.4566416
3/21/2012,10.56774194,258.083208,268.65095
3/22/2012,10.53548387,254.3097744,264.8452583
3/23/2012,10.50322581,250.5363409,261.0395667
3/24/2012,10.47096774,246.7629073,257.233875
3/25/2012,10.43870968,242.9894737,253.4281834
3/26/2012,10.40645161,239.2160401,249.6224917
3/27/2012,10.37419355,235.4426065,245.8168001
3/28/2012,10.34193548,231.6691729,242.0111084
3/29/2012,10.30967742,227.8957393,238.2054168
3/30/2012,10.27741935,224.1223058,234.3997251
3/31/2012,10.24516129,220.3488722,230.5940335
4/1/2012,10.21290323,216.5754386,226.7883418
4/2/2012,10.18064516,212.802005,222.9826502
4/3/2012,10.1483871,209.2693878,219.4177749
4/4/2012,10.11612903,207.8887755,218.0049045
4/5/2012,10.08387097,206.5081633,216.5920342
4/6/2012,10.0516129,205.127551,215.1791639
4/7/2012,10.01935484,203.7469388,213.7662936
4/8/2012,9.987096774,202.3663265,212.3534233
4/9/2012,9.95483871,200.9857143,210.940553
4/10/2012,9.922580645,199.605102,209.5276827
4/11/2012,9.890322581,198.2244898,208.1148124
4/12/2012,9.858064516,196.8438776,206.7019421
4/13/2012,9.825806452,195.4632653,205.2890718
4/14/2012,9.793548387,194.0826531,203.8762014
4/15/2012,9.761290323,192.7020408,202.4633311
4/16/2012,9.729032258,191.3214286,201.0504608
4/17/2012,9.696774194,189.9408163,199.6375905
4/18/2012,9.664516129,188.5602041,198.2247202
4/19/2012,9.632258065,187.1795918,196.8118499
4/20/2012,9.6,185.7989796,195.3989796
4/21/2012,9.567741935,184.4183673,193.9861093
4/22/2012,9.535483871,183.0377551,192.573239
4/23/2012,9.503225806,181.6571429,191.1603687
4/24/2012,9.470967742,180.2765306,189.7474984
4/25/2012,9.438709677,178.8959184,188.334628
4/26/2012,9.406451613,177.5153061,186.9217577
4/27/2012,9.374193548,176.1346939,185.5088874
4/28/2012,9.341935484,174.7540816,184.0960171
4/29/2012,9.309677419,173.3734694,182.6831468
4/30/2012,9.277419355,171.9928571,181.2702765
5/1/2012,9.24516129,170.6122449,179.8574062
5/2/2012,9.212903226,169.2316327,178.4445359
5/3/2012,9.180645161,167.8510204,177.0316656
5/4/2012,9.148387097,166.4704082,175.6187953
5/5/2012,9.116129032,165.0897959,174.205925
5/6/2012,9.083870968,163.7091837,172.7930546
5/7/2012,9.051612903,162.3285714,171.3801843
5/8/2012,9.019354839,160.9479592,169.967314
5/9/2012,8.987096774,159.5673469,168.5544437
5/10/2012,8.95483871,158.1867347,167.1415734
5/11/2012,8.922580645,156.8061224,165.7287031
5/12/2012,8.890322581,155.4255102,164.3158328
5/13/2012,8.858064516,154.044898,162.9029625
5/14/2012,8.825806452,152.6642857,161.4900922
5/15/2012,8.793548387,151.2836735,160.0772219
5/16/2012,8.761290323,149.9030612,158.6643515
5/17/2012,8.729032258,148.522449,157.2514812
5/18/2012,8.696774194,147.1418367,155.8386109
5/19/2012,8.664516129,145.7612245,154.4257406
5/20/2012,8.632258065,144.3806122,153.0128703
5/21/2012,8.6,143,151.6
5/22/2012,8.676190476,142.4095238,151.0857143
5/23/2012,8.752380952,141.8190476,150.5714286
5/24/2012,8.828571429,141.2285714,150.0571429
5/25/2012,8.904761905,140.6380952,149.5428571
5/26/2012,8.980952381,140.047619,149.0285714
5/27/2012,9.057142857,139.4571429,148.5142857
5/28/2012,9.133333333,138.8666667,148
5/29/2012,9.20952381,138.2761905,147.4857143
5/30/2012,9.285714286,137.6857143,146.9714286
5/31/2012,9.361904762,137.0952381,146.4571429
6/1/2012,9.438095238,136.5047619,145.9428571
6/2/2012,9.514285714,135.9142857,145.4285714
6/3/2012,9.59047619,135.3238095,144.9142857
6/4/2012,9.666666667,134.7333333,144.4
6/5/2012,9.742857143,134.1428571,143.8857143
6/6/2012,9.819047619,133.552381,143.3714286
6/7/2012,9.895238095,132.9619048,142.8571429
6/8/2012,9.971428571,132.3714286,142.3428571
6/9/2012,10.04761905,131.7809524,141.8285714
6/10/2012,10.12380952,131.1904762,141.3142857
6/11/2012,10.2,130.6,140.8
6/12/2012,10.21417659,130.7478783,140.9620549
6/13/2012,10.22835317,130.8957566,141.1241097
6/14/2012,10.24252976,131.0436348,141.2861646
6/15/2012,10.25670635,131.1915131,141.4482195
6/16/2012,10.27088294,131.3393914,141.6102743
6/17/2012,10.28505952,131.4872697,141.7723292
6/18/2012,10.29923611,131.6351479,141.934384
6/19/2012,10.3134127,131.7830262,142.0964389
6/20/2012,10.32758929,131.9309045,142.2584938
6/21/2012,10.34176587,132.0787828,142.4205486
6/22/2012,10.35594246,132.226661,142.5826035
6/23/2012,10.37011905,132.3745393,142.7446584
6/24/2012,10.38429563,132.5224176,142.9067132
6/25/2012,10.39847222,132.6702959,143.0687681
6/26/2012,10.41264881,132.8181741,143.2308229
6/27/2012,10.4268254,132.9660524,143.3928778
6/28/2012,10.44100198,133.1139307,143.5549327
6/29/2012,10.45517857,133.261809,143.7169875
6/30/2012,10.46935516,133.4096872,143.8790424
7/1/2012,10.48353175,133.5575655,144.0410973
7/2/2012,10.49770833,133.7054438,144.2031521
7/3/2012,10.51188492,133.8533221,144.365207
7/4/2012,10.52606151,134.0012003,144.5272618
7/5/2012,10.5402381,134.1490786,144.6893167
7/6/2012,10.55441468,134.2969569,144.8513716
7/7/2012,10.56859127,134.4448352,145.0134264
7/8/2012,10.58276786,134.5927134,145.1754813
7/9/2012,10.59694444,134.7405917,145.3375362
7/10/2012,10.61112103,134.88847,145.499591
7/11/2012,10.62529762,135.0363483,145.6616459
7/12/2012,10.63947421,135.1842265,145.8237007
7/13/2012,10.65365079,135.3321048,145.9857556
7/14/2012,10.66782738,135.4799831,146.1478105
7/15/2012,10.68200397,135.6278614,146.3098653
7/16/2012,10.69618056,135.7757396,146.4719202
7/17/2012,10.65892857,134.2579036,144.9168322
7/18/2012,10.64151786,132.2757819,142.9172998
7/19/2012,10.62410714,130.2936602,140.9177673
7/20/2012,10.60669643,128.3115385,138.9182349
7/21/2012,10.58928571,126.3294167,136.9187025
7/22/2012,10.571875,124.347295,134.91917
7/23/2012,10.55446429,122.3651733,132.9196376
7/24/2012,10.53705357,120.3830516,130.9201051
7/25/2012,10.51964286,118.4009298,128.9205727
7/26/2012,10.50223214,116.4188081,126.9210403
7/27/2012,10.48482143,114.4366864,124.9215078
7/28/2012,10.46741071,112.4545647,122.9219754
7/29/2012,10.45,110.4724429,120.9224429
7/30/2012,10.43258929,108.4903212,118.9229105
7/31/2012,10.41517857,106.5081995,116.9233781
8/1/2012,10.39776786,104.5260778,114.9238456
8/2/2012,10.38035714,102.543956,112.9243132
8/3/2012,10.36294643,100.5618343,110.9247807
8/4/2012,10.34553571,98.5797126,108.9252483
8/5/2012,10.328125,96.59759087,106.9257159
8/6/2012,10.31071429,94.61546915,104.9261834
8/7/2012,10.29330357,92.63334742,102.926651
8/8/2012,10.27589286,90.6512257,100.9271186
8/9/2012,10.25848214,88.66910397,98.92758612
8/10/2012,10.24107143,86.68698225,96.92805368
8/11/2012,10.22366071,84.70486052,94.92852124
8/12/2012,10.20625,82.7227388,92.9289888
8/13/2012,10.18883929,80.74061708,90.92945636
8/14/2012,10.23888889,82.51166995,92.75055884
8/15/2012,10.31714286,87.25811966,97.57526252
8/16/2012,10.39539683,92.00456936,102.3999662
8/17/2012,10.47365079,96.75101907,107.2246699
8/18/2012,10.55190476,101.4974688,112.0493735
8/19/2012,10.63015873,106.2439185,116.8740772
8/20/2012,10.7084127,110.9903682,121.6987809
8/21/2012,10.78666667,115.7368179,126.5234845
8/22/2012,10.86492063,120.4832676,131.3481882
8/23/2012,10.9431746,125.2297173,136.1728919
8/24/2012,11.02142857,129.976167,140.9975956
8/25/2012,11.09968254,134.7226167,145.8222992
8/26/2012,11.17793651,139.4690664,150.6470029
8/27/2012,11.25619048,144.2155161,155.4717066
8/28/2012,11.33444444,148.9619658,160.2964103
8/29/2012,11.41269841,153.7084155,165.1211139
8/30/2012,11.49095238,158.4548652,169.9458176
8/31/2012,11.56920635,163.2013149,174.7705213
9/1/2012,11.64746032,167.9477646,179.5952249
9/2/2012,11.72571429,172.6942143,184.4199286
9/3/2012,11.80396825,177.440664,189.2446323
9/4/2012,11.88222222,182.1871137,194.069336
9/5/2012,11.96047619,186.9335634,198.8940396
9/6/2012,12.03873016,191.6800131,203.7187433
9/7/2012,12.11698413,196.4264629,208.543447
9/8/2012,12.1952381,201.1729126,213.3681507
9/9/2012,12.27349206,205.9193623,218.1928543
9/10/2012,12.35174603,210.665812,223.017558
9/11/2012,12.43,215.4122617,227.8422617
9/12/2012,12.50825397,220.1587114,232.6669653
9/13/2012,12.58650794,224.9051611,237.491669
9/14/2012,12.6647619,229.6516108,242.3163727
9/15/2012,12.74301587,234.3980605,247.1410764
9/16/2012,12.82126984,239.1445102,251.96578
9/17/2012,12.89952381,243.8909599,256.7904837
9/18/2012,12.97777778,248.6374096,261.6151874
