date,Data_x,Data_y,Data,Mean_OP,OP
8/24/2011,0.011458333,0.004095238,0.011333333,0.008962302,8.962301587
8/25/2011,0.011479167,0.004190476,0.011666667,0.009112103,9.112103175
8/26/2011,0.0115,0.004285714,0.012,0.009261905,9.261904762
8/27/2011,0.011520833,0.004380952,0.012333333,0.009411706,9.411706349
8/28/2011,0.011541667,0.00447619,0.012666667,0.009561508,9.561507937
8/29/2011,0.0115625,0.004571429,0.013,0.00971131,9.711309524
8/30/2011,0.011583333,0.004666667,0.013333333,0.009861111,9.861111111
8/31/2011,0.011604167,0.004761905,0.013666667,0.010010913,10.0109127
9/1/2011,0.011625,0.004857143,0.014,0.010160714,10.16071429
9/2/2011,0.011645833,0.004952381,0.014333333,0.010310516,10.31051587
9/3/2011,0.011666667,0.005047619,0.014666667,0.010460317,10.46031746
9/4/2011,0.0116875,0.005142857,0.015,0.010610119,10.61011905
9/5/2011,0.011708333,0.005238095,0.015333333,0.010759921,10.75992063
9/6/2011,0.011729167,0.005333333,0.015666667,0.010909722,10.90972222
9/7/2011,0.01175,0.005428571,0.016,0.011059524,11.05952381
9/8/2011,0.011770833,0.00552381,0.016333333,0.011209325,11.2093254
9/9/2011,0.011791667,0.005619048,0.016666667,0.011359127,11.35912698
9/10/2011,0.0118125,0.005714286,0.017,0.011508929,11.50892857
9/11/2011,0.011833333,0.005809524,0.017333333,0.01165873,11.65873016
9/12/2011,0.011854167,0.005904762,0.017666667,0.011808532,11.80853175
9/13/2011,0.011875,0.006,0.018,0.011958333,11.95833333
9/14/2011,0.011895833,0.006095238,0.018333333,0.012108135,12.10813492
9/15/2011,0.011916667,0.006190476,0.018666667,0.012257937,12.25793651
9/16/2011,0.0119375,0.006285714,0.019,0.012407738,12.4077381
9/17/2011,0.011958333,0.006380952,0.019333333,0.01255754,12.55753968
9/18/2011,0.011979167,0.00647619,0.019666667,0.012707341,12.70734127
9/19/2011,0.012,0.006571429,0.02,0.012857143,12.85714286
9/20/2011,0.012428571,0.006666667,0.020238095,0.013111111,13.11111111
9/21/2011,0.012857143,0.006761905,0.02047619,0.013365079,13.36507937
9/22/2011,0.013285714,0.006857143,0.020714286,0.013619048,13.61904762
9/23/2011,0.013714286,0.006952381,0.020952381,0.013873016,13.87301587
9/24/2011,0.014142857,0.007047619,0.021190476,0.014126984,14.12698413
9/25/2011,0.014571429,0.007142857,0.021428571,0.014380952,14.38095238
9/26/2011,0.015,0.007238095,0.021666667,0.014634921,14.63492063
9/27/2011,0.015428571,0.007333333,0.021904762,0.014888889,14.88888889
9/28/2011,0.015857143,0.007428571,0.022142857,0.015142857,15.14285714
9/29/2011,0.016285714,0.00752381,0.022380952,0.015396825,15.3968254
9/30/2011,0.016714286,0.007619048,0.022619048,0.015650794,15.65079365
10/1/2011,0.017142857,0.007714286,0.022857143,0.015904762,15.9047619
10/2/2011,0.017571429,0.007809524,0.023095238,0.01615873,16.15873016
10/3/2011,0.018,0.007904762,0.023333333,0.016412698,16.41269841
10/4/2011,0.018428571,0.008,0.023571429,0.016666667,16.66666667
10/5/2011,0.018857143,0.008095238,0.023809524,0.016920635,16.92063492
10/6/2011,0.019285714,0.008190476,0.024047619,0.017174603,17.17460317
10/7/2011,0.019714286,0.008285714,0.024285714,0.017428571,17.42857143
10/8/2011,0.020142857,0.008380952,0.02452381,0.01768254,17.68253968
10/9/2011,0.020571429,0.00847619,0.024761905,0.017936508,17.93650794
10/10/2011,0.021,0.008571429,0.025,0.018190476,18.19047619
10/11/2011,0.0214,0.008666667,0.025485714,0.01851746,18.51746032
10/12/2011,0.0218,0.008761905,0.025971429,0.018844444,18.84444444
10/13/2011,0.0222,0.008857143,0.026457143,0.019171429,19.17142857
10/14/2011,0.0226,0.008952381,0.026942857,0.019498413,19.4984127
10/15/2011,0.023,0.009047619,0.027428571,0.019825397,19.82539683
10/16/2011,0.0234,0.009142857,0.027914286,0.020152381,20.15238095
10/17/2011,0.0238,0.009238095,0.0284,0.020479365,20.47936508
10/18/2011,0.0242,0.009333333,0.028885714,0.020806349,20.80634921
10/19/2011,0.0246,0.009428571,0.029371429,0.021133333,21.13333333
10/20/2011,0.025,0.00952381,0.029857143,0.021460317,21.46031746
10/21/2011,0.0254,0.009619048,0.030342857,0.021787302,21.78730159
10/22/2011,0.0258,0.009714286,0.030828571,0.022114286,22.11428571
10/23/2011,0.0262,0.009809524,0.031314286,0.02244127,22.44126984
10/24/2011,0.0266,0.009904762,0.0318,0.022768254,22.76825397
10/25/2011,0.027,0.01,0.032285714,0.023095238,23.0952381
10/26/2011,0.0274,0.010095238,0.032771429,0.023422222,23.42222222
10/27/2011,0.0278,0.010190476,0.033257143,0.023749206,23.74920635
10/28/2011,0.0282,0.010285714,0.033742857,0.02407619,24.07619048
10/29/2011,0.0286,0.010380952,0.034228571,0.024403175,24.4031746
10/30/2011,0.029,0.01047619,0.034714286,0.024730159,24.73015873
10/31/2011,0.0294,0.010571429,0.0352,0.025057143,25.05714286
11/1/2011,0.0298,0.010666667,0.035685714,0.025384127,25.38412698
11/2/2011,0.0302,0.010761905,0.036171429,0.025711111,25.71111111
11/3/2011,0.0306,0.010857143,0.036657143,0.026038095,26.03809524
11/4/2011,0.031,0.010952381,0.037142857,0.026365079,26.36507937
11/5/2011,0.0314,0.011047619,0.037628571,0.026692063,26.69206349
11/6/2011,0.0318,0.011142857,0.038114286,0.027019048,27.01904762
11/7/2011,0.0322,0.011238095,0.0386,0.027346032,27.34603175
11/8/2011,0.0326,0.011333333,0.039085714,0.027673016,27.67301587
11/9/2011,0.033,0.011428571,0.039571429,0.028,28
11/10/2011,0.0334,0.01152381,0.040057143,0.028326984,28.32698413
11/11/2011,0.0338,0.011619048,0.040542857,0.028653968,28.65396825
11/12/2011,0.0342,0.011714286,0.041028571,0.028980952,28.98095238
11/13/2011,0.0346,0.011809524,0.041514286,0.029307937,29.30793651
11/14/2011,0.035,0.011904762,0.042,0.029634921,29.63492063
11/15/2011,0.035,0.012,0.042136364,0.029712121,29.71212121
11/16/2011,0.035,0.01155,0.042272727,0.029607576,29.60757576
11/17/2011,0.035,0.0111,0.042409091,0.02950303,29.5030303
11/18/2011,0.035,0.01065,0.042545455,0.029398485,29.39848485
11/19/2011,0.035,0.0102,0.042681818,0.029293939,29.29393939
11/20/2011,0.035,0.00975,0.042818182,0.029189394,29.18939394
11/21/2011,0.035,0.0093,0.042954545,0.029084848,29.08484848
11/22/2011,0.035,0.00885,0.043090909,0.028980303,28.98030303
11/23/2011,0.035,0.0084,0.043227273,0.028875758,28.87575758
11/24/2011,0.035,0.00795,0.043363636,0.028771212,28.77121212
11/25/2011,0.035,0.0075,0.0435,0.028666667,28.66666667
11/26/2011,0.035,0.00705,0.043636364,0.028562121,28.56212121
11/27/2011,0.035,0.0066,0.043772727,0.028457576,28.45757576
11/28/2011,0.035,0.00615,0.043909091,0.02835303,28.3530303
11/29/2011,0.035,0.0057,0.044045455,0.028248485,28.24848485
11/30/2011,0.035,0.00525,0.044181818,0.028143939,28.14393939
12/1/2011,0.035,0.0048,0.044318182,0.028039394,28.03939394
12/2/2011,0.035,0.00435,0.044454545,0.027934848,27.93484848
12/3/2011,0.035,0.0039,0.044590909,0.027830303,27.83030303
12/4/2011,0.035,0.00345,0.044727273,0.027725758,27.72575758
12/5/2011,0.035,0.003,0.044863636,0.027621212,27.62121212
12/6/2011,0.035,0.003,0.045,0.027666667,27.66666667
12/7/2011,0.034734694,0.003,0.044755102,0.027496599,27.49659864
12/8/2011,0.034469388,0.003,0.044510204,0.027326531,27.32653061
12/9/2011,0.034204082,0.003,0.044265306,0.027156463,27.15646259
12/10/2011,0.033938776,0.003,0.044020408,0.026986395,26.98639456
12/11/2011,0.033673469,0.003,0.04377551,0.026816327,26.81632653
12/12/2011,0.033408163,0.003,0.043530612,0.026646259,26.6462585
12/13/2011,0.033142857,0.003,0.043285714,0.02647619,26.47619048
12/14/2011,0.032877551,0.003,0.043040816,0.026306122,26.30612245
12/15/2011,0.032612245,0.003,0.042795918,0.026136054,26.13605442
12/16/2011,0.032346939,0.003,0.04255102,0.025965986,25.96598639
12/17/2011,0.032081633,0.003,0.042306122,0.025795918,25.79591837
12/18/2011,0.031816327,0.003,0.042061224,0.02562585,25.62585034
12/19/2011,0.03155102,0.003,0.041816327,0.025455782,25.45578231
12/20/2011,0.031285714,0.003,0.041571429,0.025285714,25.28571429
12/21/2011,0.031020408,0.003,0.041326531,0.025115646,25.11564626
12/22/2011,0.030755102,0.003,0.041081633,0.024945578,24.94557823
12/23/2011,0.030489796,0.003,0.040836735,0.02477551,24.7755102
12/24/2011,0.03022449,0.003,0.040591837,0.024605442,24.60544218
12/25/2011,0.029959184,0.003,0.040346939,0.024435374,24.43537415
12/26/2011,0.029693878,0.003,0.040102041,0.024265306,24.26530612
12/27/2011,0.029428571,0.003,0.039857143,0.024095238,24.0952381
12/28/2011,0.029163265,0.003,0.039612245,0.02392517,23.92517007
12/29/2011,0.028897959,0.003,0.039367347,0.023755102,23.75510204
12/30/2011,0.028632653,0.003,0.039122449,0.023585034,23.58503401
12/31/2011,0.028367347,0.003,0.038877551,0.023414966,23.41496599
1/1/2012,0.028102041,0.003,0.038632653,0.023244898,23.24489796
1/2/2012,0.027836735,0.003,0.038387755,0.02307483,23.07482993
1/3/2012,0.027571429,0.003,0.038142857,0.022904762,22.9047619
1/4/2012,0.027306122,0.003,0.037897959,0.022734694,22.73469388
1/5/2012,0.027040816,0.003,0.037653061,0.022564626,22.56462585
1/6/2012,0.02677551,0.003,0.037408163,0.022394558,22.39455782
1/7/2012,0.026510204,0.003,0.037163265,0.02222449,22.2244898
1/8/2012,0.026244898,0.003,0.036918367,0.022054422,22.05442177
1/9/2012,0.025979592,0.003,0.036673469,0.021884354,21.88435374
1/10/2012,0.025714286,0.003,0.036428571,0.021714286,21.71428571
1/11/2012,0.02544898,0.003,0.036183673,0.021544218,21.54421769
1/12/2012,0.025183673,0.003,0.035938776,0.02137415,21.37414966
1/13/2012,0.024918367,0.003,0.035693878,0.021204082,21.20408163
1/14/2012,0.024653061,0.003,0.03544898,0.021034014,21.03401361
1/15/2012,0.024387755,0.003,0.035204082,0.020863946,20.86394558
1/16/2012,0.024122449,0.003,0.034959184,0.020693878,20.69387755
1/17/2012,0.023857143,0.003,0.034714286,0.02052381,20.52380952
1/18/2012,0.023591837,0.003,0.034469388,0.020353741,20.3537415
1/19/2012,0.023326531,0.003,0.03422449,0.020183673,20.18367347
1/20/2012,0.023061224,0.003,0.033979592,0.020013605,20.01360544
1/21/2012,0.022795918,0.003,0.033734694,0.019843537,19.84353741
1/22/2012,0.022530612,0.003,0.033489796,0.019673469,19.67346939
1/23/2012,0.022265306,0.003,0.033244898,0.019503401,19.50340136
1/24/2012,0.022,0.003,0.033,0.019333333,19.33333333
1/25/2012,0.022769231,0.003,0.031153846,0.018974359,18.97435897
1/26/2012,0.023538462,0.003,0.029307692,0.018615385,18.61538462
1/27/2012,0.024307692,0.003,0.027461538,0.01825641,18.25641026
1/28/2012,0.025076923,0.003,0.025615385,0.017897436,17.8974359
1/29/2012,0.025846154,0.003,0.023769231,0.017538462,17.53846154
1/30/2012,0.026615385,0.003,0.021923077,0.017179487,17.17948718
1/31/2012,0.027384615,0.003,0.020076923,0.016820513,16.82051282
2/1/2012,0.028153846,0.003,0.018230769,0.016461538,16.46153846
2/2/2012,0.028923077,0.003,0.016384615,0.016102564,16.1025641
2/3/2012,0.029692308,0.003,0.014538462,0.01574359,15.74358974
2/4/2012,0.030461538,0.003,0.012692308,0.015384615,15.38461538
2/5/2012,0.031230769,0.003,0.010846154,0.015025641,15.02564103
2/6/2012,0.032,0.003,0.009,0.014666667,14.66666667
2/7/2012,0.032023256,0.003,0.009534884,0.014852713,14.85271318
2/8/2012,0.032046512,0.003,0.010069767,0.01503876,15.03875969
2/9/2012,0.032069767,0.003,0.010604651,0.015224806,15.2248062
2/10/2012,0.032093023,0.003,0.011139535,0.015410853,15.41085271
2/11/2012,0.032116279,0.003,0.011674419,0.015596899,15.59689922
2/12/2012,0.032139535,0.003,0.012209302,0.015782946,15.78294574
2/13/2012,0.032162791,0.003,0.012744186,0.015968992,15.96899225
2/14/2012,0.032186047,0.003,0.01327907,0.016155039,16.15503876
2/15/2012,0.032209302,0.003,0.013813953,0.016341085,16.34108527
2/16/2012,0.032232558,0.003,0.014348837,0.016527132,16.52713178
2/17/2012,0.032255814,0.003,0.014883721,0.016713178,16.71317829
2/18/2012,0.03227907,0.003,0.015418605,0.016899225,16.89922481
2/19/2012,0.032302326,0.003,0.015953488,0.017085271,17.08527132
2/20/2012,0.032325581,0.003,0.016488372,0.017271318,17.27131783
2/21/2012,0.032348837,0.003,0.017023256,0.017457364,17.45736434
2/22/2012,0.032372093,0.003,0.01755814,0.017643411,17.64341085
2/23/2012,0.032395349,0.003,0.018093023,0.017829457,17.82945736
2/24/2012,0.032418605,0.003,0.018627907,0.018015504,18.01550388
2/25/2012,0.03244186,0.003,0.019162791,0.01820155,18.20155039
2/26/2012,0.032465116,0.003,0.019697674,0.018387597,18.3875969
2/27/2012,0.032488372,0.003,0.020232558,0.018573643,18.57364341
2/28/2012,0.032511628,0.003,0.020767442,0.01875969,18.75968992
2/29/2012,0.032534884,0.003,0.021302326,0.018945736,18.94573643
3/1/2012,0.03255814,0.003,0.021837209,0.019131783,19.13178295
3/2/2012,0.032581395,0.003,0.022372093,0.019317829,19.31782946
3/3/2012,0.032604651,0.003,0.022906977,0.019503876,19.50387597
3/4/2012,0.032627907,0.003,0.02344186,0.019689922,19.68992248
3/5/2012,0.032651163,0.003,0.023976744,0.019875969,19.87596899
3/6/2012,0.032674419,0.003,0.024511628,0.020062016,20.0620155
3/7/2012,0.032697674,0.003,0.025046512,0.020248062,20.24806202
3/8/2012,0.03272093,0.003,0.025581395,0.020434109,20.43410853
3/9/2012,0.032744186,0.003,0.026116279,0.020620155,20.62015504
3/10/2012,0.032767442,0.003,0.026651163,0.020806202,20.80620155
3/11/2012,0.032790698,0.003,0.027186047,0.020992248,20.99224806
3/12/2012,0.032813953,0.003,0.02772093,0.021178295,21.17829457
3/13/2012,0.032837209,0.003,0.028255814,0.021364341,21.36434109
3/14/2012,0.032860465,0.003,0.028790698,0.021550388,21.5503876
3/15/2012,0.032883721,0.003,0.029325581,0.021736434,21.73643411
3/16/2012,0.032906977,0.003,0.029860465,0.021922481,21.92248062
3/17/2012,0.032930233,0.003,0.030395349,0.022108527,22.10852713
3/18/2012,0.032953488,0.003,0.030930233,0.022294574,22.29457364
3/19/2012,0.032976744,0.003,0.031465116,0.02248062,22.48062016
3/20/2012,0.033,0.002988095,0.032,0.022662698,22.66269841
3/21/2012,0.033642857,0.00297619,0.032214286,0.022944444,22.94444444
3/22/2012,0.034285714,0.002964286,0.032428571,0.02322619,23.22619048
3/23/2012,0.034928571,0.002952381,0.032642857,0.023507937,23.50793651
3/24/2012,0.035571429,0.002940476,0.032857143,0.023789683,23.78968254
3/25/2012,0.036214286,0.002928571,0.033071429,0.024071429,24.07142857
3/26/2012,0.036857143,0.002916667,0.033285714,0.024353175,24.3531746
3/27/2012,0.0375,0.002904762,0.0335,0.024634921,24.63492063
3/28/2012,0.038142857,0.002892857,0.033714286,0.024916667,24.91666667
3/29/2012,0.038785714,0.002880952,0.033928571,0.025198413,25.1984127
3/30/2012,0.039428571,0.002869048,0.034142857,0.025480159,25.48015873
3/31/2012,0.040071429,0.002857143,0.034357143,0.025761905,25.76190476
4/1/2012,0.040714286,0.002845238,0.034571429,0.026043651,26.04365079
4/2/2012,0.041357143,0.002833333,0.034785714,0.026325397,26.32539683
4/3/2012,0.042,0.002821429,0.035,0.026607143,26.60714286
4/4/2012,0.041458333,0.002809524,0.034958333,0.02640873,26.40873016
4/5/2012,0.040916667,0.002797619,0.034916667,0.026210317,26.21031746
4/6/2012,0.040375,0.002785714,0.034875,0.026011905,26.01190476
4/7/2012,0.039833333,0.00277381,0.034833333,0.025813492,25.81349206
4/8/2012,0.039291667,0.002761905,0.034791667,0.025615079,25.61507937
4/9/2012,0.03875,0.00275,0.03475,0.025416667,25.41666667
4/10/2012,0.038208333,0.002738095,0.034708333,0.025218254,25.21825397
4/11/2012,0.037666667,0.00272619,0.034666667,0.025019841,25.01984127
4/12/2012,0.037125,0.002714286,0.034625,0.024821429,24.82142857
4/13/2012,0.036583333,0.002702381,0.034583333,0.024623016,24.62301587
4/14/2012,0.036041667,0.002690476,0.034541667,0.024424603,24.42460317
4/15/2012,0.0355,0.002678571,0.0345,0.02422619,24.22619048
4/16/2012,0.034958333,0.002666667,0.034458333,0.024027778,24.02777778
4/17/2012,0.034416667,0.002654762,0.034416667,0.023829365,23.82936508
4/18/2012,0.033875,0.002642857,0.034375,0.023630952,23.63095238
4/19/2012,0.033333333,0.002630952,0.034333333,0.02343254,23.43253968
4/20/2012,0.032791667,0.002619048,0.034291667,0.023234127,23.23412698
4/21/2012,0.03225,0.002607143,0.03425,0.023035714,23.03571429
4/22/2012,0.031708333,0.002595238,0.034208333,0.022837302,22.83730159
4/23/2012,0.031166667,0.002583333,0.034166667,0.022638889,22.63888889
4/24/2012,0.030625,0.002571429,0.034125,0.022440476,22.44047619
4/25/2012,0.030083333,0.002559524,0.034083333,0.022242063,22.24206349
4/26/2012,0.029541667,0.002547619,0.034041667,0.022043651,22.04365079
4/27/2012,0.029,0.002535714,0.034,0.021845238,21.8452381
4/28/2012,0.028458333,0.00252381,0.033958333,0.021646825,21.6468254
4/29/2012,0.027916667,0.002511905,0.033916667,0.021448413,21.4484127
4/30/2012,0.027375,0.0025,0.033875,0.02125,21.25
5/1/2012,0.026833333,0.002488095,0.033833333,0.021051587,21.0515873
5/2/2012,0.026291667,0.00247619,0.033791667,0.020853175,20.8531746
5/3/2012,0.02575,0.002464286,0.03375,0.020654762,20.6547619
5/4/2012,0.025208333,0.002452381,0.033708333,0.020456349,20.45634921
5/5/2012,0.024666667,0.002440476,0.033666667,0.020257937,20.25793651
5/6/2012,0.024125,0.002428571,0.033625,0.020059524,20.05952381
5/7/2012,0.023583333,0.002416667,0.033583333,0.019861111,19.86111111
5/8/2012,0.023041667,0.002404762,0.033541667,0.019662698,19.66269841
5/9/2012,0.0225,0.002392857,0.0335,0.019464286,19.46428571
5/10/2012,0.021958333,0.002380952,0.033458333,0.019265873,19.26587302
5/11/2012,0.021416667,0.002369048,0.033416667,0.01906746,19.06746032
5/12/2012,0.020875,0.002357143,0.033375,0.018869048,18.86904762
5/13/2012,0.020333333,0.002345238,0.033333333,0.018670635,18.67063492
5/14/2012,0.019791667,0.002333333,0.033291667,0.018472222,18.47222222
5/15/2012,0.01925,0.002321429,0.03325,0.01827381,18.27380952
5/16/2012,0.018708333,0.002309524,0.033208333,0.018075397,18.07539683
5/17/2012,0.018166667,0.002297619,0.033166667,0.017876984,17.87698413
5/18/2012,0.017625,0.002285714,0.033125,0.017678571,17.67857143
5/19/2012,0.017083333,0.00227381,0.033083333,0.017480159,17.48015873
5/20/2012,0.016541667,0.002261905,0.033041667,0.017281746,17.28174603
5/21/2012,0.016,0.00225,0.033,0.017083333,17.08333333
5/22/2012,0.015842105,0.002238095,0.033857143,0.017312448,17.31244779
5/23/2012,0.015684211,0.00222619,0.034714286,0.017541562,17.54156224
5/24/2012,0.015526316,0.002214286,0.035571429,0.017770677,17.77067669
5/25/2012,0.015368421,0.002202381,0.036428571,0.017999791,17.99979114
5/26/2012,0.015210526,0.002190476,0.037285714,0.018228906,18.2289056
5/27/2012,0.015052632,0.002178571,0.038142857,0.01845802,18.45802005
5/28/2012,0.014894737,0.002166667,0.039,0.018687135,18.6871345
5/29/2012,0.014736842,0.002154762,0.039857143,0.018916249,18.91624896
5/30/2012,0.014578947,0.002142857,0.040714286,0.019145363,19.14536341
5/31/2012,0.014421053,0.002130952,0.041571429,0.019374478,19.37447786
6/1/2012,0.014263158,0.002119048,0.042428571,0.019603592,19.60359231
6/2/2012,0.014105263,0.002107143,0.043285714,0.019832707,19.83270677
6/3/2012,0.013947368,0.002095238,0.044142857,0.020061821,20.06182122
6/4/2012,0.013789474,0.002083333,0.045,0.020290936,20.29093567
6/5/2012,0.013631579,0.002071429,0.045857143,0.02052005,20.52005013
6/6/2012,0.013473684,0.002059524,0.046714286,0.020749165,20.74916458
6/7/2012,0.013315789,0.002047619,0.047571429,0.020978279,20.97827903
6/8/2012,0.013157895,0.002035714,0.048428571,0.021207393,21.20739348
6/9/2012,0.013,0.00202381,0.049285714,0.021436508,21.43650794
6/10/2012,0.012842105,0.002011905,0.050142857,0.021665622,21.66562239
6/11/2012,0.012684211,0.002,0.051,0.021894737,21.89473684
6/12/2012,0.012526316,0.002,0.050609375,0.021711897,21.71189693
6/13/2012,0.012368421,0.002,0.05021875,0.021529057,21.52905702
6/14/2012,0.012210526,0.002,0.049828125,0.021346217,21.34621711
6/15/2012,0.012052632,0.002,0.0494375,0.021163377,21.16337719
6/16/2012,0.011894737,0.002,0.049046875,0.020980537,20.98053728
6/17/2012,0.011736842,0.002,0.04865625,0.020797697,20.79769737
6/18/2012,0.011578947,0.002,0.048265625,0.020614857,20.61485746
6/19/2012,0.011421053,0.002,0.047875,0.020432018,20.43201754
6/20/2012,0.011263158,0.002,0.047484375,0.020249178,20.24917763
6/21/2012,0.011105263,0.002,0.04709375,0.020066338,20.06633772
6/22/2012,0.010947368,0.002,0.046703125,0.019883498,19.88349781
6/23/2012,0.010789474,0.002,0.0463125,0.019700658,19.70065789
6/24/2012,0.010631579,0.002,0.045921875,0.019517818,19.51781798
6/25/2012,0.010473684,0.002,0.04553125,0.019334978,19.33497807
6/26/2012,0.010315789,0.002,0.045140625,0.019152138,19.15213816
6/27/2012,0.010157895,0.002,0.04475,0.018969298,18.96929825
6/28/2012,0.01,0.002,0.044359375,0.018786458,18.78645833
6/29/2012,0.009842105,0.002,0.04396875,0.018603618,18.60361842
6/30/2012,0.009684211,0.002,0.043578125,0.018420779,18.42077851
7/1/2012,0.009526316,0.002,0.0431875,0.018237939,18.2379386
7/2/2012,0.009368421,0.002,0.042796875,0.018055099,18.05509868
7/3/2012,0.009210526,0.002,0.04240625,0.017872259,17.87225877
7/4/2012,0.009052632,0.002,0.042015625,0.017689419,17.68941886
7/5/2012,0.008894737,0.002,0.041625,0.017506579,17.50657895
7/6/2012,0.008736842,0.002,0.041234375,0.017323739,17.32373904
7/7/2012,0.008578947,0.002,0.04084375,0.017140899,17.14089912
7/8/2012,0.008421053,0.002,0.040453125,0.016958059,16.95805921
7/9/2012,0.008263158,0.002,0.0400625,0.016775219,16.7752193
7/10/2012,0.008105263,0.002,0.039671875,0.016592379,16.59237939
7/11/2012,0.007947368,0.002,0.03928125,0.016409539,16.40953947
7/12/2012,0.007789474,0.002,0.038890625,0.0162267,16.22669956
7/13/2012,0.007631579,0.002,0.0385,0.01604386,16.04385965
7/14/2012,0.007473684,0.002,0.038109375,0.01586102,15.86101974
7/15/2012,0.007315789,0.002,0.03771875,0.01567818,15.67817982
7/16/2012,0.007157895,0.002,0.037328125,0.01549534,15.49533991
7/17/2012,0.007,0.002,0.0369375,0.0153125,15.3125
7/18/2012,0.0083125,0.002,0.036546875,0.015619792,15.61979167
7/19/2012,0.009625,0.002,0.03615625,0.015927083,15.92708333
7/20/2012,0.0109375,0.002,0.035765625,0.016234375,16.234375
7/21/2012,0.01225,0.002,0.035375,0.016541667,16.54166667
7/22/2012,0.0135625,0.002,0.034984375,0.016848958,16.84895833
7/23/2012,0.014875,0.002,0.03459375,0.01715625,17.15625
7/24/2012,0.0161875,0.002,0.034203125,0.017463542,17.46354167
7/25/2012,0.0175,0.002,0.0338125,0.017770833,17.77083333
7/26/2012,0.0188125,0.002,0.033421875,0.018078125,18.078125
7/27/2012,0.020125,0.002,0.03303125,0.018385417,18.38541667
7/28/2012,0.0214375,0.002,0.032640625,0.018692708,18.69270833
7/29/2012,0.02275,0.002,0.03225,0.019,19
7/30/2012,0.0240625,0.002,0.031859375,0.019307292,19.30729167
7/31/2012,0.025375,0.002,0.03146875,0.019614583,19.61458333
8/1/2012,0.0266875,0.002,0.031078125,0.019921875,19.921875
8/2/2012,0.028,0.002,0.0306875,0.020229167,20.22916667
8/3/2012,0.0293125,0.002,0.030296875,0.020536458,20.53645833
8/4/2012,0.030625,0.002,0.02990625,0.02084375,20.84375
8/5/2012,0.0319375,0.002,0.029515625,0.021151042,21.15104167
8/6/2012,0.03325,0.002,0.029125,0.021458333,21.45833333
8/7/2012,0.0345625,0.002,0.028734375,0.021765625,21.765625
8/8/2012,0.035875,0.002,0.02834375,0.022072917,22.07291667
8/9/2012,0.0371875,0.002,0.027953125,0.022380208,22.38020833
8/10/2012,0.0385,0.002,0.0275625,0.0226875,22.6875
8/11/2012,0.0398125,0.002,0.027171875,0.022994792,22.99479167
8/12/2012,0.041125,0.002,0.02678125,0.023302083,23.30208333
8/13/2012,0.0424375,0.002,0.026390625,0.023609375,23.609375
8/14/2012,0.04375,0.002027778,0.026,0.023925926,23.92592593
8/15/2012,0.0450625,0.002055556,0.026266667,0.024461574,24.46157407
8/16/2012,0.046375,0.002083333,0.026533333,0.024997222,24.99722222
8/17/2012,0.0476875,0.002111111,0.0268,0.02553287,25.53287037
8/18/2012,0.049,0.002138889,0.027066667,0.026068519,26.06851852
8/19/2012,0.0503125,0.002166667,0.027333333,0.026604167,26.60416667
8/20/2012,0.051625,0.002194444,0.0276,0.027139815,27.13981481
8/21/2012,0.0529375,0.002222222,0.027866667,0.027675463,27.67546296
8/22/2012,0.05425,0.00225,0.028133333,0.028211111,28.21111111
8/23/2012,0.0555625,0.002277778,0.0284,0.028746759,28.74675926
8/24/2012,0.056875,0.002305556,0.028666667,0.029282407,29.28240741
8/25/2012,0.0581875,0.002333333,0.028933333,0.029818056,29.81805556
8/26/2012,0.0595,0.002361111,0.0292,0.030353704,30.3537037
8/27/2012,0.0608125,0.002388889,0.029466667,0.030889352,30.88935185
8/28/2012,0.062125,0.002416667,0.029733333,0.031425,31.425
8/29/2012,0.0634375,0.002444444,0.03,0.031960648,31.96064815
8/30/2012,0.06475,0.002472222,0.030266667,0.032496296,32.4962963
8/31/2012,0.0660625,0.0025,0.030533333,0.033031944,33.03194444
9/1/2012,0.067375,0.002527778,0.0308,0.033567593,33.56759259
9/2/2012,0.0686875,0.002555556,0.031066667,0.034103241,34.10324074
9/3/2012,0.07,0.002583333,0.031333333,0.034638889,34.63888889
9/4/2012,0.0713125,0.002611111,0.0316,0.035174537,35.17453704
9/5/2012,0.072625,0.002638889,0.031866667,0.035710185,35.71018519
9/6/2012,0.0739375,0.002666667,0.032133333,0.036245833,36.24583333
9/7/2012,0.07525,0.002694444,0.0324,0.036781481,36.78148148
9/8/2012,0.0765625,0.002722222,0.032666667,0.03731713,37.31712963
9/9/2012,0.077875,0.00275,0.032933333,0.037852778,37.85277778
9/10/2012,0.0791875,0.002777778,0.0332,0.038388426,38.38842593
9/11/2012,0.0805,0.002805556,0.033466667,0.038924074,38.92407407
9/12/2012,0.0818125,0.002833333,0.033733333,0.039459722,39.45972222
9/13/2012,0.083125,0.002861111,0.034,0.03999537,39.99537037
9/14/2012,0.0844375,0.002888889,0.034266667,0.040531019,40.53101852
9/15/2012,0.08575,0.002916667,0.034533333,0.041066667,41.06666667
9/16/2012,0.0870625,0.002944444,0.0348,0.041602315,41.60231481
9/17/2012,0.088375,0.002972222,0.035066667,0.042137963,42.13796296
9/18/2012,0.0896875,0.003,0.035333333,0.042673611,42.67361111
9/19/2012,0.091,0.0034,0.0356,0.043333333,43.33333333
9/20/2012,0.09015,0.0038,0.035866667,0.043272222,43.27222222
9/21/2012,0.0893,0.0042,0.036133333,0.043211111,43.21111111
