date,Mean_OP,LO_Avg_OP
12/1/2011,0.035487199,35.48719852
12/2/2011,0.035584555,35.58455473
12/3/2011,0.035681911,35.68191095
12/4/2011,0.035779267,35.77926716
12/5/2011,0.035876623,35.87662338
12/6/2011,0.035880466,35.88046647
12/7/2011,0.035655977,35.65597668
12/8/2011,0.035431487,35.43148688
12/9/2011,0.035206997,35.20699708
12/10/2011,0.034982507,34.98250729
12/11/2011,0.034758017,34.75801749
12/12/2011,0.034533528,34.5335277
12/13/2011,0.034309038,34.3090379
12/14/2011,0.034084548,34.0845481
12/15/2011,0.033860058,33.86005831
12/16/2011,0.033635569,33.63556851
12/17/2011,0.033411079,33.41107872
12/18/2011,0.033186589,33.18658892
12/19/2011,0.032962099,32.96209913
12/20/2011,0.032737609,32.73760933
12/21/2011,0.03251312,32.51311953
12/22/2011,0.03228863,32.28862974
12/23/2011,0.03206414,32.06413994
12/24/2011,0.03183965,31.83965015
12/25/2011,0.03161516,31.61516035
12/26/2011,0.031390671,31.39067055
12/27/2011,0.031166181,31.16618076
12/28/2011,0.030941691,30.94169096
12/29/2011,0.030717201,30.71720117
12/30/2011,0.030492711,30.49271137
12/31/2011,0.030268222,30.26822157
1/1/2012,0.030043732,30.04373178
1/2/2012,0.029819242,29.81924198
1/3/2012,0.029594752,29.59475219
1/4/2012,0.029370262,29.37026239
1/5/2012,0.029145773,29.14577259
1/6/2012,0.028921283,28.9212828
1/7/2012,0.028696793,28.696793
1/8/2012,0.028472303,28.47230321
1/9/2012,0.028247813,28.24781341
1/10/2012,0.028023324,28.02332362
1/11/2012,0.027798834,27.79883382
1/12/2012,0.027574344,27.57434402
1/13/2012,0.027349854,27.34985423
1/14/2012,0.027125364,27.12536443
1/15/2012,0.026900875,26.90087464
1/16/2012,0.026676385,26.67638484
1/17/2012,0.026451895,26.45189504
1/18/2012,0.026227405,26.22740525
1/19/2012,0.026002915,26.00291545
1/20/2012,0.025778426,25.77842566
1/21/2012,0.025553936,25.55393586
1/22/2012,0.025329446,25.32944606
1/23/2012,0.025104956,25.10495627
1/24/2012,0.025466667,25.46666667
1/25/2012,0.025768498,25.76849817
1/26/2012,0.02607033,26.07032967
1/27/2012,0.026372161,26.37216117
1/28/2012,0.026673993,26.67399267
1/29/2012,0.026975824,26.97582418
1/30/2012,0.027277656,27.27765568
1/31/2012,0.027579487,27.57948718
2/1/2012,0.027881319,27.88131868
2/2/2012,0.02818315,28.18315018
2/3/2012,0.028484982,28.48498168
2/4/2012,0.028786813,28.78681319
2/5/2012,0.029088645,29.08864469
2/6/2012,0.029390476,29.39047619
2/7/2012,0.030038643,30.03864312
2/8/2012,0.03020969,30.20969042
2/9/2012,0.030380738,30.38073772
2/10/2012,0.030551785,30.55178502
2/11/2012,0.030722832,30.72283232
2/12/2012,0.03089388,30.89387962
2/13/2012,0.031064927,31.06492692
2/14/2012,0.031235974,31.23597422
2/15/2012,0.031407022,31.40702152
2/16/2012,0.031578069,31.57806882
2/17/2012,0.031749116,31.74911613
2/18/2012,0.031920163,31.92016343
2/19/2012,0.032091211,32.09121073
2/20/2012,0.032262258,32.26225803
2/21/2012,0.032433305,32.43330533
2/22/2012,0.032604353,32.60435263
2/23/2012,0.0327754,32.77539993
2/24/2012,0.032946447,32.94644723
2/25/2012,0.033117495,33.11749453
2/26/2012,0.033288542,33.28854183
2/27/2012,0.033459589,33.45958913
2/28/2012,0.033630636,33.63063643
2/29/2012,0.033801684,33.80168373
3/1/2012,0.033972731,33.97273103
3/2/2012,0.034143778,34.14377833
3/3/2012,0.034314826,34.31482563
3/4/2012,0.034485873,34.48587294
3/5/2012,0.03465692,34.65692024
3/6/2012,0.034827968,34.82796754
3/7/2012,0.034999015,34.99901484
3/8/2012,0.035170062,35.17006214
3/9/2012,0.035341109,35.34110944
3/10/2012,0.035512157,35.51215674
3/11/2012,0.035683204,35.68320404
3/12/2012,0.035854251,35.85425134
3/13/2012,0.036025299,36.02529864
3/14/2012,0.036196346,36.19634594
3/15/2012,0.036367393,36.36739324
3/16/2012,0.036538441,36.53844054
3/17/2012,0.036709488,36.70948784
3/18/2012,0.036880535,36.88053514
3/19/2012,0.037051582,37.05158244
3/20/2012,0.037343627,37.34362692
3/21/2012,0.037692624,37.69262442
3/22/2012,0.038041622,38.04162191
3/23/2012,0.038390619,38.39061941
3/24/2012,0.038739617,38.7396169
3/25/2012,0.039088614,39.08861439
3/26/2012,0.039437612,39.43761189
3/27/2012,0.039786609,39.78660938
3/28/2012,0.040135607,40.13560687
3/29/2012,0.040484604,40.48460437
3/30/2012,0.040833602,40.83360186
3/31/2012,0.041182599,41.18259936
4/1/2012,0.041531597,41.53159685
4/2/2012,0.041880594,41.88059434
4/3/2012,0.042096939,42.09693878
4/4/2012,0.041872449,41.87244898
4/5/2012,0.041647959,41.64795918
4/6/2012,0.041423469,41.42346939
4/7/2012,0.04119898,41.19897959
4/8/2012,0.04097449,40.9744898
4/9/2012,0.04075,40.75
4/10/2012,0.04052551,40.5255102
4/11/2012,0.04030102,40.30102041
4/12/2012,0.040076531,40.07653061
4/13/2012,0.039852041,39.85204082
4/14/2012,0.039627551,39.62755102
4/15/2012,0.039403061,39.40306122
4/16/2012,0.039178571,39.17857143
4/17/2012,0.038954082,38.95408163
4/18/2012,0.038729592,38.72959184
4/19/2012,0.038505102,38.50510204
4/20/2012,0.038280612,38.28061224
4/21/2012,0.038056122,38.05612245
4/22/2012,0.037831633,37.83163265
4/23/2012,0.037607143,37.60714286
4/24/2012,0.037382653,37.38265306
4/25/2012,0.037158163,37.15816327
4/26/2012,0.036933673,36.93367347
4/27/2012,0.036709184,36.70918367
4/28/2012,0.036484694,36.48469388
4/29/2012,0.036260204,36.26020408
4/30/2012,0.036035714,36.03571429
5/1/2012,0.035811224,35.81122449
5/2/2012,0.035586735,35.58673469
5/3/2012,0.035362245,35.3622449
5/4/2012,0.035137755,35.1377551
5/5/2012,0.034913265,34.91326531
5/6/2012,0.034688776,34.68877551
5/7/2012,0.034464286,34.46428571
5/8/2012,0.034239796,34.23979592
5/9/2012,0.034015306,34.01530612
5/10/2012,0.033790816,33.79081633
5/11/2012,0.033566327,33.56632653
5/12/2012,0.033341837,33.34183673
5/13/2012,0.033117347,33.11734694
5/14/2012,0.032892857,32.89285714
5/15/2012,0.032668367,32.66836735
5/16/2012,0.032443878,32.44387755
5/17/2012,0.032219388,32.21938776
5/18/2012,0.031994898,31.99489796
5/19/2012,0.031770408,31.77040816
5/20/2012,0.031545918,31.54591837
5/21/2012,0.031321429,31.32142857
5/22/2012,0.031365199,31.36519871
5/23/2012,0.031408969,31.40896885
5/24/2012,0.031452739,31.45273899
5/25/2012,0.031496509,31.49650913
5/26/2012,0.031540279,31.54027927
5/27/2012,0.031584049,31.58404941
5/28/2012,0.03162782,31.62781955
5/29/2012,0.03167159,31.67158969
5/30/2012,0.03171536,31.71535983
5/31/2012,0.03175913,31.75912997
6/1/2012,0.0318029,31.80290011
6/2/2012,0.03184667,31.84667025
6/3/2012,0.03189044,31.89044039
6/4/2012,0.031934211,31.93421053
6/5/2012,0.031977981,31.97798067
6/6/2012,0.032021751,32.02175081
6/7/2012,0.032065521,32.06552095
6/8/2012,0.032109291,32.10929108
6/9/2012,0.032153061,32.15306122
6/10/2012,0.032196831,32.19683136
6/11/2012,0.032240602,32.2406015
6/12/2012,0.032158727,32.1587268
6/13/2012,0.032076852,32.0768521
6/14/2012,0.031994977,31.9949774
6/15/2012,0.031913103,31.9131027
6/16/2012,0.031831228,31.831228
6/17/2012,0.031749353,31.74935329
6/18/2012,0.031667479,31.66747859
6/19/2012,0.031585604,31.58560389
6/20/2012,0.031503729,31.50372919
6/21/2012,0.031421854,31.42185449
6/22/2012,0.03133998,31.33997979
6/23/2012,0.031258105,31.25810508
6/24/2012,0.03117623,31.17623038
6/25/2012,0.031094356,31.09435568
6/26/2012,0.031012481,31.01248098
6/27/2012,0.030930606,30.93060628
6/28/2012,0.030848732,30.84873158
6/29/2012,0.030766857,30.76685687
6/30/2012,0.030684982,30.68498217
7/1/2012,0.030603107,30.60310747
7/2/2012,0.030521233,30.52123277
7/3/2012,0.030439358,30.43935807
7/4/2012,0.030357483,30.35748337
7/5/2012,0.030275609,30.27560866
7/6/2012,0.030193734,30.19373396
7/7/2012,0.030111859,30.11185926
7/8/2012,0.030029985,30.02998456
7/9/2012,0.02994811,29.94810986
7/10/2012,0.029866235,29.86623516
7/11/2012,0.02978436,29.78436045
7/12/2012,0.029702486,29.70248575
7/13/2012,0.029620611,29.62061105
7/14/2012,0.029538736,29.53873635
7/15/2012,0.029456862,29.45686165
7/16/2012,0.029374987,29.37498695
7/17/2012,0.029210459,29.21045918
7/18/2012,0.029138074,29.13807398
7/19/2012,0.029065689,29.06568878
7/20/2012,0.028993304,28.99330357
7/21/2012,0.028920918,28.92091837
7/22/2012,0.028848533,28.84853316
7/23/2012,0.028776148,28.77614796
7/24/2012,0.028703763,28.70376276
7/25/2012,0.028631378,28.63137755
7/26/2012,0.028558992,28.55899235
7/27/2012,0.028486607,28.48660714
7/28/2012,0.028414222,28.41422194
7/29/2012,0.028341837,28.34183673
7/30/2012,0.028269452,28.26945153
7/31/2012,0.028197066,28.19706633
8/1/2012,0.028124681,28.12468112
8/2/2012,0.028052296,28.05229592
8/3/2012,0.027979911,27.97991071
8/4/2012,0.027907526,27.90752551
8/5/2012,0.02783514,27.83514031
8/6/2012,0.027762755,27.7627551
8/7/2012,0.02769037,27.6903699
8/8/2012,0.027617985,27.61798469
8/9/2012,0.027545599,27.54559949
8/10/2012,0.027473214,27.47321429
8/11/2012,0.027400829,27.40082908
8/12/2012,0.027328444,27.32844388
8/13/2012,0.027256059,27.25605867
8/14/2012,0.027452381,27.45238095
8/15/2012,0.027975595,27.97559524
8/16/2012,0.02849881,28.49880952
8/17/2012,0.029022024,29.02202381
8/18/2012,0.029545238,29.5452381
8/19/2012,0.030068452,30.06845238
8/20/2012,0.030591667,30.59166667
8/21/2012,0.031114881,31.11488095
8/22/2012,0.031638095,31.63809524
8/23/2012,0.03216131,32.16130952
8/24/2012,0.032684524,32.68452381
8/25/2012,0.033207738,33.2077381
8/26/2012,0.033730952,33.73095238
8/27/2012,0.034254167,34.25416667
8/28/2012,0.034777381,34.77738095
8/29/2012,0.035300595,35.30059524
8/30/2012,0.03582381,35.82380952
8/31/2012,0.036347024,36.34702381
9/1/2012,0.036870238,36.8702381
9/2/2012,0.037393452,37.39345238
9/3/2012,0.037916667,37.91666667
9/4/2012,0.038439881,38.43988095
9/5/2012,0.038963095,38.96309524
9/6/2012,0.03948631,39.48630952
9/7/2012,0.040009524,40.00952381
9/8/2012,0.040532738,40.5327381
9/9/2012,0.041055952,41.05595238
9/10/2012,0.041579167,41.57916667
9/11/2012,0.042102381,42.10238095
9/12/2012,0.042625595,42.62559524
9/13/2012,0.04314881,43.14880952
9/14/2012,0.043672024,43.67202381
9/15/2012,0.044195238,44.1952381
9/16/2012,0.044718452,44.71845238
9/17/2012,0.045241667,45.24166667
9/18/2012,0.045764881,45.76488095
9/19/2012,0.046092857,46.09285714
9/20/2012,0.045945238,45.9452381
9/21/2012,0.045797619,45.79761905
9/22/2012,0.04565,45.65
9/23/2012,0.045502381,45.50238095
9/24/2012,0.045354762,45.3547619
9/25/2012,0.045207143,45.20714286
9/26/2012,0.045059524,45.05952381
9/27/2012,0.044911905,44.91190476
9/28/2012,0.044764286,44.76428571
9/29/2012,0.044616667,44.61666667
9/30/2012,0.044469048,44.46904762
10/1/2012,0.044321429,44.32142857
10/2/2012,0.04417381,44.17380952
10/3/2012,0.04402619,44.02619048
10/4/2012,0.043878571,43.87857143
10/5/2012,0.043730952,43.73095238
10/6/2012,0.043583333,43.58333333
10/7/2012,0.043435714,43.43571429
10/8/2012,0.043288095,43.28809524
10/9/2012,0.043161322,43.16132167
10/10/2012,0.043338192,43.33819242
10/11/2012,0.043515063,43.51506317
10/12/2012,0.043691934,43.69193392
10/13/2012,0.043868805,43.86880466
10/14/2012,0.044045675,44.04567541
10/15/2012,0.044222546,44.22254616
10/16/2012,0.044399417,44.39941691
10/17/2012,0.044576288,44.57628766
10/18/2012,0.044753158,44.75315841
10/19/2012,0.044930029,44.93002915
10/20/2012,0.0451069,45.1068999
10/21/2012,0.045283771,45.28377065
10/22/2012,0.045460641,45.4606414
10/23/2012,0.045637512,45.63751215
10/24/2012,0.045814383,45.8143829
10/25/2012,0.045991254,45.99125364
10/26/2012,0.046168124,46.16812439
10/27/2012,0.046344995,46.34499514
10/28/2012,0.046521866,46.52186589
10/29/2012,0.046698737,46.69873664
10/30/2012,0.046875607,46.87560739
10/31/2012,0.047052478,47.05247813
11/1/2012,0.047229349,47.22934888
11/2/2012,0.04740622,47.40621963
11/3/2012,0.04758309,47.58309038
11/4/2012,0.047759961,47.75996113
11/5/2012,0.047936832,47.93683188
11/6/2012,0.048113703,48.11370262
11/7/2012,0.048290573,48.29057337
11/8/2012,0.048467444,48.46744412
11/9/2012,0.048644315,48.64431487
11/10/2012,0.048821186,48.82118562
11/11/2012,0.048998056,48.99805637
11/12/2012,0.049174927,49.17492711
11/13/2012,0.049351798,49.35179786
11/14/2012,0.049528669,49.52866861
11/15/2012,0.049705539,49.70553936
11/16/2012,0.04988241,49.88241011
11/17/2012,0.050059281,50.05928086
11/18/2012,0.050236152,50.2361516
11/19/2012,0.050413022,50.41302235
11/20/2012,0.050589893,50.5898931
11/21/2012,0.050766764,50.76676385
11/22/2012,0.050943635,50.9436346
11/23/2012,0.051120505,51.12050534
11/24/2012,0.051297376,51.29737609
11/25/2012,0.051474247,51.47424684
11/26/2012,0.051651118,51.65111759
11/27/2012,0.051908163,51.90816327
11/28/2012,0.051846939,51.84693878
11/29/2012,0.051785714,51.78571429
11/30/2012,0.05172449,51.7244898
12/1/2012,0.051663265,51.66326531
12/2/2012,0.051602041,51.60204082
12/3/2012,0.051540816,51.54081633
12/4/2012,0.051479592,51.47959184
12/5/2012,0.051418367,51.41836735
12/6/2012,0.051357143,51.35714286
12/7/2012,0.051295918,51.29591837
12/8/2012,0.051234694,51.23469388
12/9/2012,0.051173469,51.17346939
12/10/2012,0.051112245,51.1122449
12/11/2012,0.051147959,51.14795918
12/12/2012,0.051280612,51.28061224
12/13/2012,0.051413265,51.41326531
12/14/2012,0.051545918,51.54591837
12/15/2012,0.051678571,51.67857143
12/16/2012,0.051811224,51.81122449
12/17/2012,0.051943878,51.94387755
12/18/2012,0.052076531,52.07653061
12/19/2012,0.052209184,52.20918367
12/20/2012,0.052341837,52.34183673
12/21/2012,0.05247449,52.4744898
12/22/2012,0.052607143,52.60714286
12/23/2012,0.052739796,52.73979592
12/24/2012,0.052872449,52.87244898
12/25/2012,0.053005102,53.00510204
12/26/2012,0.053137755,53.1377551
12/27/2012,0.053270408,53.27040816
12/28/2012,0.053403061,53.40306122
12/29/2012,0.053535714,53.53571429
12/30/2012,0.053668367,53.66836735
12/31/2012,0.05380102,53.80102041
1/1/2013,0.053933673,53.93367347
1/2/2013,0.054066327,54.06632653
1/3/2013,0.05419898,54.19897959
1/4/2013,0.054331633,54.33163265
1/5/2013,0.054464286,54.46428571
1/6/2013,0.054596939,54.59693878
1/7/2013,0.054729592,54.72959184
1/8/2013,0.054753968,54.75396825
1/9/2013,0.054772642,54.77264239
1/10/2013,0.054791317,54.79131653
1/11/2013,0.054809991,54.80999066
1/12/2013,0.054828665,54.8286648
1/13/2013,0.054847339,54.84733894
1/14/2013,0.054866013,54.86601307
1/15/2013,0.054884687,54.88468721
1/16/2013,0.054903361,54.90336134
1/17/2013,0.054922035,54.92203548
1/18/2013,0.05494071,54.94070962
1/19/2013,0.054959384,54.95938375
1/20/2013,0.054978058,54.97805789
1/21/2013,0.054996732,54.99673203
1/22/2013,0.055015406,55.01540616
1/23/2013,0.05503408,55.0340803
1/24/2013,0.055052754,55.05275444
1/25/2013,0.055071429,55.07142857
1/26/2013,0.055090103,55.09010271
1/27/2013,0.055108777,55.10877684
1/28/2013,0.055127451,55.12745098
1/29/2013,0.055146125,55.14612512
1/30/2013,0.055164799,55.16479925
1/31/2013,0.055183473,55.18347339
2/1/2013,0.055202148,55.20214753
2/2/2013,0.055220822,55.22082166
2/3/2013,0.055239496,55.2394958
2/4/2013,0.05525817,55.25816993
2/5/2013,0.055276844,55.27684407
2/6/2013,0.055295518,55.29551821
2/7/2013,0.055314192,55.31419234
2/8/2013,0.055332866,55.33286648
2/9/2013,0.055351541,55.35154062
2/10/2013,0.055370215,55.37021475
2/11/2013,0.055388889,55.38888889
2/12/2013,0.055597403,55.5974026
2/13/2013,0.055775974,55.77597403
2/14/2013,0.055954545,55.95454545
2/15/2013,0.056133117,56.13311688
2/16/2013,0.056311688,56.31168831
2/17/2013,0.05649026,56.49025974
2/18/2013,0.056668831,56.66883117
2/19/2013,0.056847403,56.8474026
2/20/2013,0.057025974,57.02597403
2/21/2013,0.057204545,57.20454545
2/22/2013,0.057383117,57.38311688
2/23/2013,0.057561688,57.56168831
2/24/2013,0.05774026,57.74025974
2/25/2013,0.057918831,57.91883117
2/26/2013,0.058097403,58.0974026
2/27/2013,0.058275974,58.27597403
2/28/2013,0.058454545,58.45454545
3/1/2013,0.058633117,58.63311688
3/2/2013,0.058811688,58.81168831
3/3/2013,0.05899026,58.99025974
3/4/2013,0.059168831,59.16883117
3/5/2013,0.059347403,59.3474026
3/6/2013,0.059525974,59.52597403
3/7/2013,0.059704545,59.70454545
3/8/2013,0.059883117,59.88311688
3/9/2013,0.060061688,60.06168831
3/10/2013,0.06024026,60.24025974
3/11/2013,0.060418831,60.41883117
3/12/2013,0.060597403,60.5974026
3/13/2013,0.060775974,60.77597403
3/14/2013,0.060954545,60.95454545
3/15/2013,0.061133117,61.13311688
3/16/2013,0.061311688,61.31168831
3/17/2013,0.06149026,61.49025974
3/18/2013,0.061668831,61.66883117
3/19/2013,0.061847403,61.8474026
3/20/2013,0.062025974,62.02597403
3/21/2013,0.062204545,62.20454545
3/22/2013,0.062383117,62.38311688
3/23/2013,0.062561688,62.56168831
3/24/2013,0.06274026,62.74025974
3/25/2013,0.062918831,62.91883117
3/26/2013,0.063097403,63.0974026
3/27/2013,0.063275974,63.27597403
3/28/2013,0.062690476,62.69047619
3/29/2013,0.062,62
3/30/2013,0.061309524,61.30952381
3/31/2013,0.060619048,60.61904762
4/1/2013,0.059928571,59.92857143
4/2/2013,0.059238095,59.23809524
4/3/2013,0.058547619,58.54761905
4/4/2013,0.057857143,57.85714286
4/5/2013,0.057166667,57.16666667
4/6/2013,0.05647619,56.47619048
4/7/2013,0.055785714,55.78571429
4/8/2013,0.055095238,55.0952381
4/9/2013,0.055035714,55.03571429
4/10/2013,0.055003968,55.00396825
4/11/2013,0.054972222,54.97222222
4/12/2013,0.054940476,54.94047619
4/13/2013,0.05490873,54.90873016
4/14/2013,0.054876984,54.87698413
4/15/2013,0.054845238,54.8452381
4/16/2013,0.054813492,54.81349206
4/17/2013,0.054781746,54.78174603
4/18/2013,0.05475,54.75
4/19/2013,0.054718254,54.71825397
4/20/2013,0.054686508,54.68650794
4/21/2013,0.054654762,54.6547619
4/22/2013,0.054623016,54.62301587
4/23/2013,0.05459127,54.59126984
4/24/2013,0.054559524,54.55952381
4/25/2013,0.054527778,54.52777778
4/26/2013,0.054496032,54.49603175
4/27/2013,0.054464286,54.46428571
4/28/2013,0.05443254,54.43253968
4/29/2013,0.054400794,54.40079365
4/30/2013,0.054369048,54.36904762
5/1/2013,0.054337302,54.33730159
5/2/2013,0.054305556,54.30555556
5/3/2013,0.05427381,54.27380952
5/4/2013,0.054242063,54.24206349
5/5/2013,0.054210317,54.21031746
5/6/2013,0.054178571,54.17857143
5/7/2013,0.054146825,54.1468254
5/8/2013,0.054115079,54.11507937
5/9/2013,0.054083333,54.08333333
5/10/2013,0.054051587,54.0515873
5/11/2013,0.054019841,54.01984127
5/12/2013,0.053988095,53.98809524
5/13/2013,0.053956349,53.95634921
5/14/2013,0.053924603,53.92460317
5/15/2013,0.053720089,53.72008929
5/16/2013,0.053697321,53.69732143
5/17/2013,0.053674554,53.67455357
5/18/2013,0.053651786,53.65178571
5/19/2013,0.053629018,53.62901786
5/20/2013,0.05360625,53.60625
5/21/2013,0.053583482,53.58348214
5/22/2013,0.053560714,53.56071429
5/23/2013,0.053537946,53.53794643
5/24/2013,0.053515179,53.51517857
5/25/2013,0.053492411,53.49241071
5/26/2013,0.053469643,53.46964286
5/27/2013,0.053446875,53.446875
5/28/2013,0.053424107,53.42410714
5/29/2013,0.053401339,53.40133929
5/30/2013,0.053378571,53.37857143
5/31/2013,0.053355804,53.35580357
6/1/2013,0.053333036,53.33303571
6/2/2013,0.053310268,53.31026786
6/3/2013,0.0532875,53.2875
6/4/2013,0.052970576,52.9705763
6/5/2013,0.052539367,52.53936688
6/6/2013,0.052108157,52.10815747
6/7/2013,0.051676948,51.67694805
6/8/2013,0.051245739,51.24573864
6/9/2013,0.050814529,50.81452922
6/10/2013,0.05038332,50.38331981
6/11/2013,0.04995211,49.95211039
6/12/2013,0.049520901,49.52090097
6/13/2013,0.049089692,49.08969156
6/14/2013,0.048658482,48.65848214
6/15/2013,0.048227273,48.22727273
6/16/2013,0.047796063,47.79606331
6/17/2013,0.047364854,47.3648539
6/18/2013,0.046933644,46.93364448
6/19/2013,0.046502435,46.50243506
6/20/2013,0.046071226,46.07122565
6/21/2013,0.045640016,45.64001623
6/22/2013,0.045208807,45.20880682
6/23/2013,0.044777597,44.7775974
6/24/2013,0.044346388,44.34638799
6/25/2013,0.043915179,43.91517857
6/26/2013,0.043483969,43.48396916
6/27/2013,0.04305276,43.05275974
6/28/2013,0.04262155,42.62155032
6/29/2013,0.042190341,42.19034091
6/30/2013,0.041759131,41.75913149
7/1/2013,0.041327922,41.32792208
7/2/2013,0.040896713,40.89671266
7/3/2013,0.040465503,40.46550325
7/4/2013,0.040034294,40.03429383
7/5/2013,0.039603084,39.60308442
7/6/2013,0.039171875,39.171875
7/7/2013,0.038740666,38.74066558
7/8/2013,0.038309456,38.30945617
7/9/2013,0.037878247,37.87824675
7/10/2013,0.037447037,37.44703734
7/11/2013,0.037015828,37.01582792
7/12/2013,0.036584619,36.58461851
7/13/2013,0.036153409,36.15340909
7/14/2013,0.0357222,35.72219968
7/15/2013,0.03529099,35.29099026
7/16/2013,0.034859781,34.85978084
7/17/2013,0.03435,34.35
7/18/2013,0.034564286,34.56428571
7/19/2013,0.034778571,34.77857143
7/20/2013,0.034992857,34.99285714
7/21/2013,0.035207143,35.20714286
7/22/2013,0.035421429,35.42142857
7/23/2013,0.035635714,35.63571429
7/24/2013,0.03585,35.85
7/25/2013,0.036064286,36.06428571
7/26/2013,0.036278571,36.27857143
7/27/2013,0.036492857,36.49285714
7/28/2013,0.036707143,36.70714286
7/29/2013,0.036921429,36.92142857
7/30/2013,0.037135714,37.13571429
7/31/2013,0.03735,37.35
8/1/2013,0.037564286,37.56428571
8/2/2013,0.037778571,37.77857143
8/3/2013,0.037992857,37.99285714
8/4/2013,0.038207143,38.20714286
8/5/2013,0.038421429,38.42142857
8/6/2013,0.038707483,38.70748299
8/7/2013,0.038938776,38.93877551
8/8/2013,0.039170068,39.17006803
8/9/2013,0.039401361,39.40136054
8/10/2013,0.039632653,39.63265306
8/11/2013,0.039863946,39.86394558
8/12/2013,0.040095238,40.0952381
8/13/2013,0.040326531,40.32653061
8/14/2013,0.040557823,40.55782313
8/15/2013,0.040789116,40.78911565
8/16/2013,0.041020408,41.02040816
8/17/2013,0.041251701,41.25170068
8/18/2013,0.041482993,41.4829932
8/19/2013,0.041714286,41.71428571
8/20/2013,0.041945578,41.94557823
8/21/2013,0.042176871,42.17687075
8/22/2013,0.042408163,42.40816327
8/23/2013,0.042639456,42.63945578
8/24/2013,0.042870748,42.8707483
8/25/2013,0.043102041,43.10204082
8/26/2013,0.043333333,43.33333333
8/27/2013,0.043564626,43.56462585
8/28/2013,0.043795918,43.79591837
8/29/2013,0.044027211,44.02721088
8/30/2013,0.044258503,44.2585034
8/31/2013,0.044489796,44.48979592
9/1/2013,0.044721088,44.72108844
9/2/2013,0.044952381,44.95238095
9/3/2013,0.045183673,45.18367347
9/4/2013,0.045414966,45.41496599
9/5/2013,0.045646259,45.6462585
9/6/2013,0.045877551,45.87755102
9/7/2013,0.046108844,46.10884354
9/8/2013,0.046340136,46.34013605
9/9/2013,0.046571429,46.57142857
9/10/2013,0.046802721,46.80272109
9/11/2013,0.047034014,47.03401361
9/12/2013,0.047265306,47.26530612
9/13/2013,0.047496599,47.49659864
9/14/2013,0.047727891,47.72789116
9/15/2013,0.047959184,47.95918367
9/16/2013,0.048190476,48.19047619
9/17/2013,0.048375,48.375
9/18/2013,0.047744898,47.74489796
9/19/2013,0.047114796,47.11479592
9/20/2013,0.046484694,46.48469388
9/21/2013,0.045854592,45.85459184
9/22/2013,0.04522449,45.2244898
9/23/2013,0.044594388,44.59438776
9/24/2013,0.043964286,43.96428571
9/25/2013,0.043334184,43.33418367
9/26/2013,0.042704082,42.70408163
9/27/2013,0.04207398,42.07397959
9/28/2013,0.041443878,41.44387755
9/29/2013,0.040813776,40.81377551
9/30/2013,0.040183673,40.18367347
10/1/2013,0.039553571,39.55357143
10/2/2013,0.039590136,39.59013605
10/3/2013,0.039516138,39.51613837
10/4/2013,0.039442141,39.44214069
10/5/2013,0.039368143,39.368143
10/6/2013,0.039294145,39.29414532
10/7/2013,0.039220148,39.22014763
10/8/2013,0.03914615,39.14614995
10/9/2013,0.039072152,39.07215227
10/10/2013,0.038998155,38.99815458
10/11/2013,0.038924157,38.9241569
10/12/2013,0.038850159,38.85015921
10/13/2013,0.038776162,38.77616153
10/14/2013,0.038702164,38.70216384
10/15/2013,0.038628166,38.62816616
10/16/2013,0.038554168,38.55416848
10/17/2013,0.038480171,38.48017079
10/18/2013,0.038406173,38.40617311
10/19/2013,0.038332175,38.33217542
10/20/2013,0.038258178,38.25817774
10/21/2013,0.03818418,38.18418006
10/22/2013,0.038110182,38.11018237
10/23/2013,0.038036185,38.03618469
10/24/2013,0.037962187,37.962187
10/25/2013,0.037888189,37.88818932
10/26/2013,0.037814192,37.81419163
10/27/2013,0.037740194,37.74019395
10/28/2013,0.037666196,37.66619627
10/29/2013,0.037592199,37.59219858
10/30/2013,0.037518201,37.5182009
10/31/2013,0.037444203,37.44420321
11/1/2013,0.037370206,37.37020553
11/2/2013,0.037296208,37.29620784
11/3/2013,0.03722221,37.22221016
11/4/2013,0.037148212,37.14821248
11/5/2013,0.037074215,37.07421479
11/6/2013,0.037000217,37.00021711
11/7/2013,0.036926219,36.92621942
11/8/2013,0.036852222,36.85222174
11/9/2013,0.036778224,36.77822406
11/10/2013,0.036704226,36.70422637
11/11/2013,0.036630229,36.63022869
11/12/2013,0.036556231,36.556231
11/13/2013,0.036580409,36.58040895
11/14/2013,0.036604587,36.6045869
11/15/2013,0.036628765,36.62876485
11/16/2013,0.036652943,36.6529428
11/17/2013,0.036677121,36.67712075
11/18/2013,0.036701299,36.7012987
11/19/2013,0.036884684,36.88468428
11/20/2013,0.03706807,37.06806986
11/21/2013,0.037251455,37.25145544
11/22/2013,0.037434841,37.43484102
11/23/2013,0.037618227,37.6182266
11/24/2013,0.037801612,37.80161218
11/25/2013,0.037984998,37.98499776
11/26/2013,0.038168383,38.16838334
11/27/2013,0.038351769,38.35176892
11/28/2013,0.038535155,38.5351545
11/29/2013,0.03871854,38.71854008
11/30/2013,0.038901926,38.90192566
12/1/2013,0.039085311,39.08531124
12/2/2013,0.039268697,39.26869682
12/3/2013,0.039452082,39.4520824
12/4/2013,0.039685302,39.68530187
12/5/2013,0.03980338,39.80338038
12/6/2013,0.039921459,39.92145889
