date,Inflows_cmd
12/14/2010,6361.09642
12/15/2010,6116.438866
12/16/2010,1017286.112
12/17/2010,446426.6399
12/18/2010,629308.162
12/19/2010,931778.2968
12/20/2010,654850.4107
12/21/2010,23584.98827
12/22/2010,381934.9085
12/23/2010,966739.8613
12/24/2010,404418.9378
12/25/2010,96957.7889
12/26/2010,10153.28852
12/27/2010,10030.95974
12/28/2010,275655.6668
12/29/2010,836753.3026
12/30/2010,178477.6861
12/31/2010,417532.5827
1/1/2011,865671.8255
1/2/2011,583581.665
1/3/2011,233966.0195
1/4/2011,928328.6253
1/5/2011,394485.8411
1/6/2011,1407392.583
1/7/2011,771796.7218
1/8/2011,1377348.635
1/9/2011,86315.18527
1/10/2011,428566.6384
1/11/2011,382571.0182
1/12/2011,381690.251
1/13/2011,525573.3588
1/14/2011,158758.2872
1/15/2011,437937.0228
1/16/2011,373494.2229
1/17/2011,556816.1286
1/18/2011,517621.9883
1/19/2011,566186.5129
1/20/2011,656660.8766
1/21/2011,264132.296
1/22/2011,935864.0779
1/23/2011,143932.0394
1/24/2011,115380.5028
1/25/2011,1077740.994
1/26/2011,1871238.841
1/27/2011,1531776.484
1/28/2011,648146.7937
1/29/2011,937454.3521
1/30/2011,1237747.035
1/31/2011,852362.4546
2/1/2011,586639.8845
2/2/2011,300292.6825
2/3/2011,271569.8856
2/4/2011,584193.3089
2/5/2011,393189.156
2/6/2011,421055.6515
2/7/2011,726559.54
2/8/2011,522759.797
2/9/2011,635864.9845
2/10/2011,692527.6741
2/11/2011,948635.2023
2/12/2011,1145511.137
2/13/2011,360698.6328
2/14/2011,639363.5875
2/15/2011,497315.4113
2/16/2011,579446.9524
2/17/2011,600169.4472
2/18/2011,481314.8072
2/19/2011,783784.942
2/20/2011,632929.0938
2/21/2011,342178.0559
2/22/2011,910713.2813
2/23/2011,219922.6759
2/24/2011,469987.1624
2/25/2011,364784.4139
2/26/2011,482758.2868
2/27/2011,277025.7491
2/28/2011,165584.233
3/1/2011,366741.6744
3/2/2011,560950.8412
3/3/2011,206319.7158
3/4/2011,213390.3191
3/5/2011,245440.4588
3/6/2011,377726.7986
3/7/2011,253049.3087
3/8/2011,163993.9589
3/9/2011,356784.1119
3/10/2011,438499.7352
3/11/2011,375647.2094
3/12/2011,300610.7374
3/13/2011,195359.0574
3/14/2011,263153.6658
3/15/2011,341346.2202
3/16/2011,185058.9743
3/17/2011,332587.4798
3/18/2011,276438.571
3/19/2011,397177.0742
3/20/2011,245244.7328
3/21/2011,236534.9238
3/22/2011,147675.3
3/23/2011,129423.8464
3/24/2011,152641.8483
3/25/2011,180288.152
3/26/2011,368503.2088
3/27/2011,225280.6763
3/28/2011,1436457.9
3/29/2011,1371623.648
3/30/2011,2758758.586
3/31/2011,2586250.544
4/1/2011,2848694.703
4/2/2011,2596477.23
4/3/2011,2290239.369
4/4/2011,2411344.858
4/5/2011,3091101.408
4/6/2011,2469769.082
4/7/2011,2627573.205
4/8/2011,2850603.032
4/9/2011,2376432.225
4/10/2011,2806956.124
4/11/2011,2885319.939
4/12/2011,2601419.313
4/13/2011,2401925.543
4/14/2011,2300441.589
4/15/2011,2645824.659
4/16/2011,2558751.035
4/17/2011,1879092.348
4/18/2011,1815799.439
4/19/2011,2129034.506
4/20/2011,1890371.062
4/21/2011,2798393.11
4/22/2011,2270006.189
4/23/2011,2164583.249
4/24/2011,2377533.184
4/25/2011,2546175.637
4/26/2011,2435370.23
4/27/2011,2768569.354
4/28/2011,3207436.075
4/29/2011,2592048.928
4/30/2011,2319353.618
5/1/2011,2779505.547
5/2/2011,2420176.996
5/3/2011,1960661.177
5/4/2011,1934800.873
5/5/2011,2002032.769
5/6/2011,1828130.18
5/7/2011,2039000.526
5/8/2011,2578078.982
5/9/2011,1915644.187
5/10/2011,1902775.2
5/11/2011,1726426.034
5/12/2011,1651536.357
5/13/2011,1533953.936
5/14/2011,1484288.452
5/15/2011,2869612.924
5/16/2011,1667145.509
5/17/2011,2368016.005
5/18/2011,1706657.704
5/19/2011,1316159.781
5/20/2011,1389287.924
5/21/2011,1184313.825
5/22/2011,1281051.422
5/23/2011,920572.9808
5/24/2011,973003.0947
5/25/2011,815003.246
5/26/2011,541598.4287
5/27/2011,480776.5606
5/28/2011,669407.5352
5/29/2011,679047.0429
5/30/2011,777032.3935
5/31/2011,501425.6582
6/1/2011,347364.7961
6/2/2011,258994.4873
6/3/2011,194894.208
6/4/2011,349150.7962
6/5/2011,256205.3912
6/6/2011,164263.0822
6/7/2011,160054.9722
6/8/2011,139136.7513
6/9/2011,115845.3521
6/10/2011,121350.1471
6/11/2011,134561.655
6/12/2011,296500.4904
6/13/2011,133925.5454
6/14/2011,134439.3263
6/15/2011,132946.9152
6/16/2011,132897.9837
6/17/2011,66669.18364
6/18/2011,3669.863319
6/19/2011,222638.3747
6/20/2011,703708.5243
6/21/2011,380466.9632
6/22/2011,733.9726639
6/23/2011,225084.9503
6/24/2011,327841.1232
6/25/2011,1532510.456
6/26/2011,2974766.741
6/27/2011,2710805.705
6/28/2011,3721681.79
6/29/2011,5337057.759
6/30/2011,5428363.958
7/1/2011,5206704.215
7/2/2011,4853614.431
7/3/2011,4707284.748
7/4/2011,5352666.912
7/5/2011,5857517.776
7/6/2011,5456132.591
7/7/2011,5179400.432
7/8/2011,6560321.067
7/9/2011,5126823.523
7/10/2011,5713243.216
7/11/2011,5865787.201
7/12/2011,7255588.905
7/13/2011,6744768.398
7/14/2011,6566119.451
7/15/2011,8194609.066
7/16/2011,9111463.252
7/17/2011,12359439.08
7/18/2011,10783991.23
7/19/2011,11124652.41
7/20/2011,8814546.843
7/21/2011,7853409.641
7/22/2011,7704241.929
7/23/2011,7686381.928
7/24/2011,6854228.187
7/25/2011,4442051.493
7/26/2011,3620344.631
7/27/2011,4581775.423
7/28/2011,5861530.159
7/29/2011,3897052.325
7/30/2011,2730843.159
7/31/2011,2126661.328
8/1/2011,1356895.264
8/2/2011,1259790.68
8/3/2011,3037154.417
8/4/2011,2162944.043
8/5/2011,1942287.395
8/6/2011,2302570.11
8/7/2011,1426255.68
8/8/2011,2030828.964
8/9/2011,2971977.645
8/10/2011,5090516.341
8/11/2011,5084766.889
8/12/2011,4374599.405
8/13/2011,4215620.926
8/14/2011,5384301.133
8/15/2011,3813232.646
8/16/2011,3954987.234
8/17/2011,3967660.495
8/18/2011,4673301.814
8/19/2011,7327542.693
8/20/2011,8841508.106
8/21/2011,10277060.77
8/22/2011,9573401.181
8/23/2011,8180492.325
8/24/2011,6986612.391
8/25/2011,6375115.298
8/26/2011,7809395.747
8/27/2011,6674894.2
8/28/2011,5478396.429
8/29/2011,4908662.381
8/30/2011,3542372.268
8/31/2011,2755235.517
9/1/2011,3005128.743
9/2/2011,4974597.592
9/3/2011,5134040.921
9/4/2011,5466824.127
9/5/2011,4378367.132
9/6/2011,4649888.086
9/7/2011,6261202.741
9/8/2011,7150508.486
9/9/2011,7073392.425
9/10/2011,8605315.703
9/11/2011,10516458.19
9/12/2011,10390826.54
9/13/2011,10164053.45
9/14/2011,8920336.771
9/15/2011,8794680.65
9/16/2011,8161873.885
9/17/2011,7416157.659
9/18/2011,5945154.112
9/19/2011,4800303.551
9/20/2011,3997166.196
9/21/2011,3666413.648
9/22/2011,3295488.329
9/23/2011,3196548.814
9/24/2011,3351196.854
9/25/2011,4872477.529
9/26/2011,8712598.041
9/27/2011,6658918.061
9/28/2011,6554498.218
9/29/2011,6930977.262
9/30/2011,7739643.877
10/1/2011,8529276.135
10/2/2011,7903344.247
10/3/2011,6852270.927
10/4/2011,5938450.495
10/5/2011,5992421.951
10/6/2011,5242326.354
10/7/2011,4756436.451
10/8/2011,5231732.682
10/9/2011,18384376.02
10/10/2011,31487476.21
10/11/2011,56277867.78
10/12/2011,60636588.91
10/13/2011,60177709.2
10/14/2011,56802584.84
10/15/2011,54003800.28
10/16/2011,49669667.23
10/17/2011,47944953.8
10/18/2011,51539609.39
10/19/2011,62075297.66
10/20/2011,54705918.53
10/21/2011,47347402.19
10/22/2011,42346357.12
10/23/2011,39871352.36
10/24/2011,37272012.64
10/25/2011,35969798.34
10/26/2011,32033013.63
10/27/2011,28838348.68
10/28/2011,26283536.63
10/29/2011,31511697.31
10/30/2011,29532124.1
10/31/2011,27081780.83
11/1/2011,25496448.81
11/2/2011,20747401.02
11/3/2011,16235964.64
11/4/2011,16089072.24
11/5/2011,14073020.6
11/6/2011,10948303.24
11/7/2011,10986714.48
11/8/2011,11377530.45
11/9/2011,9507906.354
11/10/2011,7968178.499
11/11/2011,7520234.983
11/12/2011,7773333.223
11/13/2011,5968372.114
11/14/2011,5194569.2
11/15/2011,5006305.211
11/16/2011,5045034.502
11/17/2011,5028250.994
11/18/2011,4702146.94
11/19/2011,4776669.631
11/20/2011,4450492.179
11/21/2011,4210874.57
11/22/2011,4137795.358
11/23/2011,3907132.216
11/24/2011,3991685.867
11/25/2011,3713779.35
11/26/2011,3540292.678
11/27/2011,3334927.127
11/28/2011,2207936.567
11/29/2011,1317113.945
11/30/2011,1675879.783
12/1/2011,1901747.638
12/2/2011,1659781.316
12/3/2011,1688920.031
12/4/2011,1729117.267
12/5/2011,2092458.202
12/6/2011,1780470.888
12/7/2011,1601283.695
12/8/2011,1112531.298
12/9/2011,1800312.616
12/10/2011,3425499.354
12/11/2011,3967440.303
12/12/2011,3356554.855
12/13/2011,3031894.28
12/14/2011,2961750.959
12/15/2011,1202785.47
12/16/2011,1756347.653
12/17/2011,1775112.888
12/18/2011,1740689.57
12/19/2011,1417399.077
12/20/2011,1543911.498
12/21/2011,1942580.984
12/22/2011,1950801.478
12/23/2011,1746536.885
12/24/2011,1507237.331
12/25/2011,1214284.375
12/26/2011,1376394.471
12/27/2011,1245527.145
12/28/2011,931729.3653
12/29/2011,1075783.733
12/30/2011,991156.6853
12/31/2011,864081.5514
1/1/2012,1726205.842
1/2/2012,18593.97415
1/3/2012,1250126.707
1/4/2012,1216290.567
1/5/2012,1520840.291
1/6/2012,1532608.319
1/7/2012,1041091.292
1/8/2012,993065.0142
1/9/2012,1004074.604
1/10/2012,863787.9624
1/11/2012,1011463.262
1/12/2012,1050290.416
1/13/2012,1001628.029
1/14/2012,1091441.817
1/15/2012,1250395.83
1/16/2012,480140.4509
1/17/2012,943717.5855
1/18/2012,1441106.394
1/19/2012,2632808.877
1/20/2012,2680566.031
1/21/2012,2462404.89
1/22/2012,2161573.961
1/23/2012,1725618.664
1/24/2012,1946911.422
1/25/2012,2116850.56
1/26/2012,1993151.7
1/27/2012,2125682.698
1/28/2012,2289921.314
1/29/2012,1790452.916
1/30/2012,1733643.432
1/31/2012,1634116.739
2/1/2012,1636954.766
2/2/2012,2184645.168
2/3/2012,2002717.811
2/4/2012,1971793.096
2/5/2012,1969786.904
2/6/2012,2038413.348
2/7/2012,1553281.883
2/8/2012,2087540.585
2/9/2012,1979866.795
2/10/2012,1515115.304
2/11/2012,1678399.756
2/12/2012,2198737.443
2/13/2012,1798893.602
2/14/2012,2457193.684
2/15/2012,2220438.569
2/16/2012,2149169.823
2/17/2012,2430721.737
2/18/2012,2191617.909
2/19/2012,2505880.537
2/20/2012,2140337.685
2/21/2012,2051013.212
2/22/2012,2026351.73
2/23/2012,2258727.476
2/24/2012,2605602.957
2/25/2012,2351159.1
2/26/2012,2042107.677
2/27/2012,1875789.471
2/28/2012,1685299.099
2/29/2012,2047318.883
3/1/2012,1911289.282
3/2/2012,2367624.553
3/3/2012,1472275.766
3/4/2012,1701177.375
3/5/2012,1778024.312
3/6/2012,1852302.346
3/7/2012,1528767.196
3/8/2012,1311070.904
3/9/2012,1262702.105
3/10/2012,1701642.224
3/11/2012,1978105.261
3/12/2012,2503923.277
3/13/2012,2012479.647
3/14/2012,1503029.221
3/15/2012,1024234.387
3/16/2012,837903.1931
3/17/2012,1472080.04
3/18/2012,1134770.67
3/19/2012,263324.926
3/20/2012,691916.0302
3/21/2012,1154832.589
3/22/2012,845071.6594
3/23/2012,154794.8348
3/24/2012,725091.5946
3/25/2012,830857.0555
3/26/2012,411073.6233
3/27/2012,257746.7338
3/28/2012,182172.0152
3/29/2012,603888.2421
3/30/2012,347878.5769
3/31/2012,405960.2804
4/1/2012,484617.6842
4/2/2012,259141.2819
4/3/2012,306458.0529
4/4/2012,414670.0893
4/5/2012,237317.828
4/6/2012,333639.5072
4/7/2012,205145.3596
4/8/2012,203090.2361
4/9/2012,181071.0562
4/10/2012,135320.0935
4/11/2012,85409.95232
4/12/2012,246663.7466
4/13/2012,176177.9051
4/14/2012,251972.8155
4/15/2012,377408.7438
4/16/2012,275875.8586
4/17/2012,201132.9757
4/18/2012,59378.38851
4/19/2012,33297.89318
4/20/2012,204166.7293
4/21/2012,760566.9401
4/22/2012,1824974.097
4/23/2012,687438.797
4/24/2012,1512399.605
4/25/2012,1485316.014
4/26/2012,1551031.033
4/27/2012,1062743.486
4/28/2012,1056333.458
4/29/2012,903569.2807
4/30/2012,808911.2729
5/1/2012,505780.5627
5/2/2012,1188864.455
5/3/2012,432309.899
5/4/2012,583190.213
5/5/2012,85679.07563
5/6/2012,921306.9534
5/7/2012,430083.5153
5/8/2012,556008.7586
5/9/2012,1449326.888
5/10/2012,993847.9184
5/11/2012,541500.5656
5/12/2012,1317701.123
5/13/2012,1328955.371
5/14/2012,1475382.917
5/15/2012,1878627.499
5/16/2012,2933003.696
5/17/2012,2681618.059
5/18/2012,2722011.021
5/19/2012,3395895.79
5/20/2012,2561271.008
5/21/2012,2416996.448
5/22/2012,1877746.732
5/23/2012,2950863.698
5/24/2012,1765620.174
5/25/2012,2641469.754
5/26/2012,3024848.142
5/27/2012,2549135.993
5/28/2012,3003440.606
5/29/2012,3022572.827
5/30/2012,3002413.045
5/31/2012,3643880.687
6/1/2012,3480449.441
6/2/2012,3434649.546
6/3/2012,4362635.651
6/4/2012,3916673.86
6/5/2012,2714157.514
6/6/2012,1934336.024
6/7/2012,1982044.247
6/8/2012,2097596.01
6/9/2012,2833477.003
6/10/2012,2559362.679
6/11/2012,2284098.464
6/12/2012,2991819.372
6/13/2012,1729141.733
6/14/2012,2070512.419
6/15/2012,1745068.94
6/16/2012,1642288.301
6/17/2012,1557905.911
6/18/2012,1586653.173
6/19/2012,1469217.547
6/20/2012,1575227.665
6/21/2012,2475591.932
6/22/2012,1717422.636
6/23/2012,3380164.309
6/24/2012,3589835.833
6/25/2012,7965731.924
6/26/2012,10470340.24
6/27/2012,11990593.35
6/28/2012,10683926.29
6/29/2012,9602417.567
6/30/2012,9432331.635
7/1/2012,6071299.547
7/2/2012,4722331.188
7/3/2012,4021803.212
7/4/2012,4602302.192
7/5/2012,4996200.854
7/6/2012,4063835.38
7/7/2012,4318841.949
7/8/2012,3102771.573
7/9/2012,2602397.943
7/10/2012,2658179.865
7/11/2012,2539227.362
7/12/2012,3350389.485
7/13/2012,3666805.1
7/14/2012,3740936.339
7/15/2012,4226263.53
7/16/2012,4750711.464
7/17/2012,7274941.318
7/18/2012,7218058.437
7/19/2012,6194827.146
7/20/2012,4971074.524
7/21/2012,4502946.759
7/22/2012,3706561.953
7/23/2012,8161360.104
7/24/2012,9672193.901
7/25/2012,8398629.001
7/26/2012,7876505.314
7/27/2012,6990575.843
7/28/2012,5312127.155
7/29/2012,3620246.767
7/30/2012,2908562.407
7/31/2012,3116350.068
8/1/2012,3726746.201
8/2/2012,3008529.483
8/3/2012,3021740.991
8/4/2012,2477426.864
8/5/2012,2947438.492
8/6/2012,3588123.23
8/7/2012,2737204.255
8/8/2012,2558604.241
8/9/2012,2401093.707
8/10/2012,2234237.255
8/11/2012,2826063.879
8/12/2012,3540830.925
8/13/2012,2968968.357
8/14/2012,3311733.591
8/15/2012,4224428.598
8/16/2012,4411175.71
8/17/2012,4478236.346
8/18/2012,4793795.66
8/19/2012,5192734.268
8/20/2012,5051738.119
8/21/2012,5399494.368
8/22/2012,12153633.15
8/23/2012,15972908.84
8/24/2012,14932869.57
8/25/2012,13629113.93
8/26/2012,17814446.25
8/27/2012,69268058.51
8/28/2012,87750591.14
8/29/2012,83560169.95
8/30/2012,73971746.79
8/31/2012,67064672.57
9/1/2012,60450526.84
9/2/2012,51215071.14
9/3/2012,42303321.85
9/4/2012,35955192.28
9/5/2012,32015178.09
9/6/2012,34111722.07
9/7/2012,36907375.02
9/8/2012,34986715.35
9/9/2012,31550671.26
9/10/2012,29008361.21
9/11/2012,25050854
9/12/2012,24113448.58
9/13/2012,21807306.47
9/14/2012,19071594.63
9/15/2012,18306305.8
9/16/2012,19191476.83
9/17/2012,19517067.11
9/18/2012,17035383.2
9/19/2012,18904322.26
9/20/2012,19356816.41
9/21/2012,22056979.51
9/22/2012,26317250.44
9/23/2012,26542359.85
9/24/2012,28314757.04
9/25/2012,24709458.85
9/26/2012,25227325.5
9/27/2012,27195742.32
9/28/2012,24453302.39
9/29/2012,21090092.85
9/30/2012,17582755.55
10/1/2012,16981509.61
10/2/2012,17725317.5
10/3/2012,17486458.33
10/4/2012,18005841.86
10/5/2012,19656742.1
10/6/2012,23168972.56
10/7/2012,27119433.63
10/8/2012,29941852.11
10/9/2012,28337045.35
10/10/2012,26150516.32
10/11/2012,23939692.79
10/12/2012,22290456.21
10/13/2012,17982770.65
10/14/2012,16317460.07
10/15/2012,14005470.65
10/16/2012,10854623.86
10/17/2012,11105715.91
10/18/2012,11332244.34
10/19/2012,14207459.92
10/20/2012,13073643.42
10/21/2012,8774251.745
10/22/2012,7721881.739
10/23/2012,7049807.436
10/24/2012,7852284.216
10/25/2012,8139879.171
10/26/2012,7333512.337
10/27/2012,7821335.035
10/28/2012,6990722.637
10/29/2012,5236503.505
10/30/2012,3485636.181
10/31/2012,3177416.593
11/1/2012,3403284.448
11/2/2012,3218201.008
11/3/2012,2503825.414
11/4/2012,2751394.394
11/5/2012,3348897.073
11/6/2012,2851655.059
11/7/2012,2683330.662
11/8/2012,2328503.81
11/9/2012,1375171.183
11/10/2012,568070.3761
11/11/2012,777815.2977
11/12/2012,590481.0081
11/13/2012,1041384.881
11/14/2012,1478392.205
11/15/2012,1985542.85
11/16/2012,1192485.387
11/17/2012,1527690.703
11/18/2012,944255.8321
11/19/2012,602004.3789
11/20/2012,789460.9973
11/21/2012,691475.6466
11/22/2012,1082242.693
11/23/2012,780995.8459
11/24/2012,708259.1549
11/25/2012,720785.6217
11/26/2012,1376125.347
11/27/2012,871274.4835
11/28/2012,1603583.476
11/29/2012,963730.5734
11/30/2012,1044125.046
12/1/2012,1053470.964
12/2/2012,928230.7622
12/3/2012,961112.7376
12/4/2012,759001.1317
12/5/2012,384528.2786
12/6/2012,1063355.13
12/7/2012,496532.5071
12/8/2012,919325.2273
12/9/2012,4730258.093
12/10/2012,6037952.722
12/11/2012,5186373.172
12/12/2012,10480444.6
12/13/2012,11885194.88
12/14/2012,9257377.018
12/15/2012,4703345.762
12/16/2012,4767446.041
12/17/2012,4386758.886
12/18/2012,3247853.503
12/19/2012,2771847.765
12/20/2012,2610838.628
12/21/2012,1783015.327
12/22/2012,1631205.314
12/23/2012,1108616.777
12/24/2012,1762341.763
12/25/2012,920059.1999
12/26/2012,1246554.707
12/27/2012,1957064.711
12/28/2012,939411.6125
12/29/2012,949662.764
12/30/2012,1575668.049
12/31/2012,2222713.884
1/1/2013,2109853.354
1/2/2013,2437205.162
1/3/2013,2260831.531
1/4/2013,2478429.96
1/5/2013,1751821.488
1/6/2013,1026313.976
1/7/2013,1989824.358
1/8/2013,1823995.467
1/9/2013,1712505.019
1/10/2013,1271705.503
1/11/2013,1286531.751
1/12/2013,423991.5422
1/13/2013,1267888.845
1/14/2013,415477.4593
1/15/2013,983963.7532
1/16/2013,688417.4272
1/17/2013,1034461.072
1/18/2013,70999.62235
1/19/2013,641712.3
1/20/2013,1325799.289
1/21/2013,1287069.998
1/22/2013,491786.1505
1/23/2013,670851.0148
1/24/2013,739281.7328
1/25/2013,752762.3641
1/26/2013,1203372.648
1/27/2013,784543.3804
1/28/2013,729055.047
1/29/2013,713029.9772
1/30/2013,629479.4223
1/31/2013,1044247.375
2/1/2013,341101.5627
2/2/2013,895348.7869
2/3/2013,838661.6315
2/4/2013,101165.8988
2/5/2013,12379.67226
2/6/2013,420223.8158
2/7/2013,639779.5053
2/8/2013,649785.9993
2/9/2013,428591.1042
2/10/2013,858429.9619
2/11/2013,607753.8314
2/12/2013,545341.6893
2/13/2013,913942.7611
2/14/2013,1189378.236
2/15/2013,4979833.264
2/16/2013,2558946.761
2/17/2013,1465082.834
2/18/2013,1213746.128
2/19/2013,1673726.797
2/20/2013,638238.1627
2/21/2013,760053.1592
2/22/2013,853194.2902
2/23/2013,1107417.955
2/24/2013,834771.5764
2/25/2013,1052003.019
2/26/2013,1157401.494
2/27/2013,821535.6027
2/28/2013,665077.0965
3/1/2013,563519.7456
3/2/2013,445105.4891
3/3/2013,435539.3787
3/4/2013,377898.0589
3/5/2013,607607.0369
3/6/2013,1079257.871
3/7/2013,757802.3097
3/8/2013,511945.9331
3/9/2013,330312.1645
3/10/2013,315290.1906
3/11/2013,451760.1746
3/12/2013,295570.7917
3/13/2013,366692.7429
3/14/2013,498000.4524
3/15/2013,482587.0265
3/16/2013,354533.2624
3/17/2013,339731.4804
3/18/2013,263129.2
3/19/2013,1009824.057
3/20/2013,1143089.027
3/21/2013,1197672.127
3/22/2013,791369.3262
3/23/2013,842722.9469
3/24/2013,1309431.698
3/25/2013,1214577.964
3/26/2013,682472.2486
3/27/2013,707598.5795
3/28/2013,468519.2171
3/29/2013,387464.1693
3/30/2013,371243.3734
3/31/2013,717384.8817
4/1/2013,528974.0989
4/2/2013,626201.0111
4/3/2013,523322.5093
4/4/2013,691573.5097
4/5/2013,975865.5881
4/6/2013,736272.4449
4/7/2013,538564.675
4/8/2013,612475.7222
4/9/2013,604842.4065
4/10/2013,854980.2904
4/11/2013,447087.2153
4/12/2013,336795.5897
4/13/2013,383794.3059
4/14/2013,421642.8296
4/15/2013,622066.2984
4/16/2013,613234.1607
4/17/2013,611203.503
4/18/2013,786060.2573
4/19/2013,852142.2628
4/20/2013,762915.6526
4/21/2013,874846.4838
4/22/2013,1662007.7
4/23/2013,1160508.645
4/24/2013,854882.4274
4/25/2013,987878.2741
4/26/2013,802207.6559
4/27/2013,1037152.306
4/28/2013,916976.5147
4/29/2013,769032.0914
4/30/2013,1050363.814
5/1/2013,1199409.196
5/2/2013,4010328.772
5/3/2013,3138883.029
5/4/2013,3191117.416
5/5/2013,2156803.139
5/6/2013,2245687.228
5/7/2013,2235338.214
5/8/2013,2458588.232
5/9/2013,1668515.591
5/10/2013,2646509.7
5/11/2013,2719001.733
5/12/2013,3327269.346
5/13/2013,2487629.084
5/14/2013,2547814.842
5/15/2013,2419222.832
5/16/2013,2725925.542
5/17/2013,2545197.007
5/18/2013,2330461.071
5/19/2013,3019588.005
5/20/2013,1732444.61
5/21/2013,2270789.093
5/22/2013,3100447.327
5/23/2013,3530824.431
5/24/2013,2649641.317
5/25/2013,1857366.757
5/26/2013,1565147.774
5/27/2013,1577869.967
5/28/2013,1600207.202
5/29/2013,1579900.625
5/30/2013,1933699.914
5/31/2013,947681.0378
6/1/2013,1185439.249
6/2/2013,1629957.56
6/3/2013,2629114.548
6/4/2013,3343074.224
6/5/2013,2763040.093
6/6/2013,14001947.58
6/7/2013,22048979.21
6/8/2013,22690446.85
6/9/2013,23114952.17
6/10/2013,20856200.23
6/11/2013,14401375.5
6/12/2013,10815062.74
6/13/2013,9126362.897
6/14/2013,8569938.221
6/15/2013,7275332.77
6/16/2013,6490030.952
6/17/2013,5086748.615
6/18/2013,4784474.207
6/19/2013,8749443.468
6/20/2013,13296526.45
6/21/2013,11684869.27
6/22/2013,10748833.94
6/23/2013,9549375.809
6/24/2013,8213667.89
6/25/2013,7785174.648
6/26/2013,10055523.36
6/27/2013,11758070.81
6/28/2013,10380550.92
6/29/2013,11103000.21
6/30/2013,14870188.31
7/1/2013,26568538.21
7/2/2013,34268033.79
7/3/2013,43016914.54
7/4/2013,45121409.9
7/5/2013,44459072.96
7/6/2013,39380911.83
7/7/2013,32670371.02
7/8/2013,24849158.32
7/9/2013,20613597.8
7/10/2013,19412109.01
7/11/2013,18116402.6
7/12/2013,17179755.62
7/13/2013,24522638.34
7/14/2013,31176051.61
7/15/2013,36750965.44
7/16/2013,36464887.37
7/17/2013,35626176.8
7/18/2013,34965894.99
7/19/2013,33989931.54
7/20/2013,32193117.53
7/21/2013,33277978.06
7/22/2013,38500707.34
7/23/2013,36263485.27
7/24/2013,32725565.77
7/25/2013,29502863.06
7/26/2013,36706486.7
7/27/2013,40636763.52
7/28/2013,40360618.54
7/29/2013,38661080.37
7/30/2013,38720507.69
7/31/2013,37038315.74
8/1/2013,32959996.64
8/2/2013,31094287.06
8/3/2013,28436596.51
8/4/2013,28055933.82
8/5/2013,30527072.98
8/6/2013,42325071.91
8/7/2013,37402243.85
8/8/2013,32812517.06
8/9/2013,28910082.27
8/10/2013,26555791.55
8/11/2013,23690802.66
8/12/2013,22144517.98
8/13/2013,20011079.64
8/14/2013,16648212.62
8/15/2013,15141024.22
8/16/2013,14446001.04
8/17/2013,13800276.35
8/18/2013,10014371.96
8/19/2013,11046998.1
8/20/2013,9522120.957
8/21/2013,9766582.786
8/22/2013,11857597.51
8/23/2013,12032747.85
8/24/2013,10884251.89
8/25/2013,10909622.88
8/26/2013,10039669.55
8/27/2013,10646077.76
8/28/2013,12347230.67
8/29/2013,13721985.94
8/30/2013,11606211.87
8/31/2013,11344991
9/1/2013,12107588.6
9/2/2013,13157830.08
9/3/2013,16163692.8
9/4/2013,13575044.61
9/5/2013,13908023.54
9/6/2013,11958616.61
9/7/2013,11872790.74
9/8/2013,11901366.74
9/9/2013,11551335.18
9/10/2013,9778008.294
9/11/2013,10419940.79
9/12/2013,11591067.57
9/13/2013,12500826.69
9/14/2013,12328979.22
9/15/2013,9612472.992
9/16/2013,11902223.05
9/17/2013,13954753.13
9/18/2013,18620715.22
9/19/2013,22175467.16
9/20/2013,22080295.37
9/21/2013,18242743.77
9/22/2013,16292994.32
9/23/2013,14712995.83
9/24/2013,19907173.58
9/25/2013,20073222.66
9/26/2013,16235401.93
9/27/2013,12483211.34
9/28/2013,11735317.66
9/29/2013,12187567.15
9/30/2013,11784249.17
10/1/2013,10432883.17
10/2/2013,9601438.937
10/3/2013,8125028.458
10/4/2013,8429088.866
10/5/2013,8277058.662
10/6/2013,8321635.268
10/7/2013,7304569.348
10/8/2013,6539916.627
10/9/2013,5722613.6
10/10/2013,4514837.116
10/11/2013,2970460.768
10/12/2013,2950178.657
10/13/2013,2703172.39
10/14/2013,2627377.479
10/15/2013,2156167.029
10/16/2013,1814894.206
10/17/2013,2069656.118
10/18/2013,1382510.91
10/19/2013,1579142.186
10/20/2013,2210896.924
10/21/2013,2548377.555
10/22/2013,2026009.21
10/23/2013,1510907.194
10/24/2013,1638887.561
10/25/2013,1738463.186
10/26/2013,1331964.659
10/27/2013,1581099.447
10/28/2013,1378058.142
10/29/2013,1370082.306
10/30/2013,1013518.386
10/31/2013,1070107.678
11/1/2013,850772.1804
11/2/2013,1012857.81
11/3/2013,1463810.615
11/4/2013,1378449.594
11/5/2013,835089.6312
11/6/2013,882112.8132
11/7/2013,943277.2019
11/8/2013,707182.6616
11/9/2013,659816.9591
11/10/2013,829242.3156
11/11/2013,770524.5025
11/12/2013,763404.9677
11/13/2013,1049507.512
11/14/2013,1223140.979
11/15/2013,760102.0907
11/16/2013,965981.4229
11/17/2013,848912.783
11/18/2013,846979.9884
11/19/2013,1330227.59
11/20/2013,866772.7845
11/21/2013,1004245.864
11/22/2013,2520364.265
11/23/2013,2091406.174
11/24/2013,2529147.471
11/25/2013,1200241.031
