Date,S352_Out,S351_O_cfs,S354_O_cfs,RegWCA_cfs,RegWCA_acft
13-May-11,361.87,1609.18,1211.14,3182.19,6311.873865
14-May-11,268.69,920.64,648.97,1838.3,3646.26805
15-May-11,257.05,539.57,356.61,1153.23,2287.431705
16-May-11,159.49,800.84,922.92,1883.25,3735.426375
17-May-11,157.51,721.5,1075.18,1954.19,3876.135865
18-May-11,218.48,1034.3,1196.49,2449.27,4858.127045
19-May-11,320.42,1338.56,1358.72,3017.7,5985.60795
20-May-11,326.88,1405.36,1461.63,3193.87,6335.041145
21-May-11,267.11,1251.24,1053.74,2572.09,5101.740515
22-May-11,252.39,1221.19,625.91,2099.49,4164.338415
23-May-11,268.42,1357.69,775.29,2401.4,4763.1769
24-May-11,363.92,1509.86,669.32,2543.1,5044.23885
25-May-11,292.86,1466.38,740.8,2500.04,4958.82934
26-May-11,236.69,1351.2,572.96,2160.85,4286.045975
27-May-11,247.01,1034.43,836.67,2118.11,4201.271185
28-May-11,0,304.83,843.71,1148.54,2278.12909
29-May-11,0,682.7,1044.19,1726.89,3425.286315
30-May-11,0,889.81,1010.45,1900.26,3769.16571
31-May-11,0,1236.36,954.02,2190.38,4344.61873
1-Jun-11,0,1123.47,935.63,2059.1,4084.22485
2-Jun-11,0,1124.14,489.36,1613.5,3200.37725
3-Jun-11,0,1149.02,1224.66,2373.68,4708.19428
4-Jun-11,0,989.35,1225.55,2214.9,4393.25415
5-Jun-11,0,971.34,1060.69,2032.03,4030.531505
6-Jun-11,0,246.34,1217.32,1463.66,2903.16961
7-Jun-11,0,0,1230.39,1230.39,2440.478565
8-Jun-11,0,0,1125.45,1125.45,2232.330075
9-Jun-11,0,0,762.2,762.2,1511.8237
10-Jun-11,0,0,396.52,396.52,786.49742
11-Jun-11,0,0,338.01,338.01,670.442835
12-Jun-11,0,0,166.89,166.89,331.026315
13-Jun-11,0,0,349.79,349.79,693.808465
14-Jun-11,0,0,428.22,428.22,849.37437
15-Jun-11,0,0,424.52,424.52,842.03542
16-Jun-11,0,0,487.96,487.96,967.86866
17-Jun-11,0,0,320.95,320.95,636.604325
18-Jun-11,0,0,102.05,102.05,202.416175
19-Jun-11,0,0,3.33,3.33,6.605055
20-Jun-11,0,0,56.96,56.96,112.98016
21-Jun-11,0,0,31.37,31.37,62.222395
22-Jun-11,0,0,170.56,170.56,338.30576
23-Jun-11,0,0,178.91,178.91,354.867985
24-Jun-11,0,0,7.69,7.69,15.253115
25-Jun-11,0,0,0,0,0
26-Jun-11,0,0,0,0,0
27-Jun-11,0,0,0,0,0
28-Jun-11,0,0,0,0,0
29-Jun-11,0,0,0,0,0
30-Jun-11,0,0,0,0,0
1-Jul-11,0,0,0,0,0
2-Jul-11,0,0,0,0,0
3-Jul-11,0,0,0,0,0
4-Jul-11,0,0,0,0,0
5-Jul-11,0,0,0,0,0
6-Jul-11,0,0,0,0,0
7-Jul-11,0,0,0,0,0
8-Jul-11,0,0,0,0,0
9-Jul-11,0,0,0,0,0
10-Jul-11,0,0,0,0,0
11-Jul-11,0,0,0,0,0
12-Jul-11,0,0,0,0,0
13-Jul-11,0,0,0,0,0
14-Jul-11,0,0,0,0,0
15-Jul-11,0,0,0,0,0
16-Jul-11,0,0,0,0,0
17-Jul-11,0,0,0,0,0
18-Jul-11,0,0,0,0,0
19-Jul-11,0,0,0,0,0
20-Jul-11,0,0,0,0,0
21-Jul-11,0,0,0,0,0
22-Jul-11,0,0,0,0,0
23-Jul-11,0,0,0,0,0
24-Jul-11,0,0,0,0,0
25-Jul-11,0,0,0,0,0
26-Jul-11,0,0,0,0,0
27-Jul-11,0,0,0,0,0
28-Jul-11,0,0,0,0,0
29-Jul-11,0,0,0,0,0
30-Jul-11,0,0,0,0,0
31-Jul-11,23.43,29.7,0,53.13,105.383355
1-Aug-11,208.99,252.93,0,461.92,916.21832
2-Aug-11,256.5,274.05,0,530.55,1052.345925
3-Aug-11,150.26,106.94,0,257.2,510.1562
4-Aug-11,0,0,134.03,134.03,265.848505
5-Aug-11,0,0,98.08,98.08,194.54168
6-Aug-11,0,0,0,0,0
7-Aug-11,4.78,6.92,151.89,163.59,324.480765
8-Aug-11,112.6,111.97,0,224.57,445.434595
9-Aug-11,0,0,12.66,12.66,25.11111
10-Aug-11,0,0,0,0,0
11-Aug-11,0,0,1,1,1.9835
12-Aug-11,0,0,0,0,0
13-Aug-11,0,0,0,0,0
14-Aug-11,0,0,0,0,0
15-Aug-11,0,0,0,0,0
16-Aug-11,0,0,0,0,0
17-Aug-11,0,0,0,0,0
18-Aug-11,0,0,0,0,0
19-Aug-11,0,0,0,0,0
20-Aug-11,0,0,0,0,0
21-Aug-11,0,0,0,0,0
22-Aug-11,0,0,0,0,0
23-Aug-11,0,0,0,0,0
24-Aug-11,0,0,0,0,0
25-Aug-11,0,0,0,0,0
26-Aug-11,0,0,0,0,0
27-Aug-11,0,0,0,0,0
28-Aug-11,0,0,0,0,0
29-Aug-11,0,0,0,0,0
30-Aug-11,0,0,0,0,0
31-Aug-11,0,0,0,0,0
1-Sep-11,0,0,0,0,0
2-Sep-11,0,0,0,0,0
3-Sep-11,0,0,0,0,0
4-Sep-11,0,0,0,0,0
5-Sep-11,0,0,0,0,0
6-Sep-11,0,0,0,0,0
7-Sep-11,0,0,0,0,0
8-Sep-11,0,0,0,0,0
9-Sep-11,0,0,0,0,0
10-Sep-11,0,0,0,0,0
11-Sep-11,0,0,0,0,0
12-Sep-11,0,0,0,0,0
13-Sep-11,0,0,0,0,0
14-Sep-11,0,0,0,0,0
15-Sep-11,0,0,0,0,0
16-Sep-11,0,0,0,0,0
17-Sep-11,0,0,0,0,0
18-Sep-11,0,0,0,0,0
19-Sep-11,0,0,0,0,0
20-Sep-11,0,0,0,0,0
21-Sep-11,0.03,0,0,0.03,0.059505
22-Sep-11,0.55,0,0,0.55,1.090925
23-Sep-11,0,0,0,0,0
24-Sep-11,0,0,0,0,0
25-Sep-11,0,0,0,0,0
26-Sep-11,0,0,0,0,0
27-Sep-11,0,0,0,0,0
28-Sep-11,0.06,0,0,0.06,0.11901
29-Sep-11,0,0,0,0,0
30-Sep-11,0,0,0,0,0
1-Oct-11,0,0,0,0,0
2-Oct-11,0,0,0,0,0
3-Oct-11,0,0,0,0,0
4-Oct-11,0,0,0,0,0
5-Oct-11,0,0,0,0,0
6-Oct-11,0,0,0,0,0
7-Oct-11,0,0,0,0,0
8-Oct-11,0,0,0,0,0
9-Oct-11,0,0,0,0,0
10-Oct-11,0,0,0,0,0
11-Oct-11,0.07,0,0,0.07,0.138845
12-Oct-11,0,0,0,0,0
13-Oct-11,0,0,0,0,0
14-Oct-11,0,0,0,0,0
15-Oct-11,0,0,0,0,0
16-Oct-11,0,0,0,0,0
17-Oct-11,0,0,0,0,0
18-Oct-11,0,0,0,0,0
19-Oct-11,0,0,0,0,0
20-Oct-11,0,0,0,0,0
21-Oct-11,0,0,0,0,0
22-Oct-11,0,0,0,0,0
23-Oct-11,0,0,0,0,0
24-Oct-11,0,0,0,0,0
25-Oct-11,0,0,0,0,0
26-Oct-11,0,0,0,0,0
27-Oct-11,0,0,0,0,0
28-Oct-11,0,0,0,0,0
29-Oct-11,0,0,0,0,0
30-Oct-11,0,0,0,0,0
31-Oct-11,0,0,0,0,0
1-Nov-11,0,0,0,0,0
2-Nov-11,0,0,0,0,0
3-Nov-11,0,0,0,0,0
4-Nov-11,0,0,0,0,0
5-Nov-11,0,0,0,0,0
6-Nov-11,0,0,0,0,0
7-Nov-11,0,0,0,0,0
8-Nov-11,0,0,0,0,0
9-Nov-11,0,0,0,0,0
10-Nov-11,0,0,0,0,0
11-Nov-11,0,0,0,0,0
12-Nov-11,0,0,0,0,0
13-Nov-11,0,0,0,0,0
14-Nov-11,0,0,0,0,0
15-Nov-11,0,0,0,0,0
16-Nov-11,173.47,0,0,173.47,344.077745
17-Nov-11,810.73,0,0,810.73,1608.082955
18-Nov-11,274.04,0,0,274.04,543.55834
19-Nov-11,0,0,0,0,0
20-Nov-11,0,0,0,0,0
21-Nov-11,0,0,0,0,0
22-Nov-11,0,0,0,0,0
23-Nov-11,0,0,0,0,0
24-Nov-11,0,0,0,0,0
25-Nov-11,0,0,0,0,0
26-Nov-11,171.39,0,0,171.39,339.952065
27-Nov-11,0,0,0,0,0
28-Nov-11,159,0,0,159,315.3765
29-Nov-11,190.53,0,0,190.53,377.916255
30-Nov-11,216.01,65.07,0,281.08,557.52218
1-Dec-11,364.36,0,0,364.36,722.70806
2-Dec-11,406.35,0,0,406.35,805.995225
3-Dec-11,217.42,0,0,217.42,431.25257
4-Dec-11,186.07,0,0,186.07,369.069845
5-Dec-11,285.8,0,0,285.8,566.8843
6-Dec-11,487.34,0,27.16,514.5,1020.51075
7-Dec-11,242.07,50.86,172.79,465.72,923.75562
8-Dec-11,182.9,696.28,293.21,1172.39,2325.435565
9-Dec-11,88.07,240.64,0,328.71,651.996285
10-Dec-11,0,0,0.06,0.06,0.11901
11-Dec-11,0,0,0,0,0
12-Dec-11,0,0,0,0,0
13-Dec-11,0,0,0,0,0
14-Dec-11,0,0,0,0,0
15-Dec-11,0,0,0,0,0
16-Dec-11,0,0,0,0,0
17-Dec-11,0,0,0,0,0
18-Dec-11,0,0,0,0,0
19-Dec-11,0,0,0,0,0
20-Dec-11,264.79,0,38.41,303.2,601.3972
21-Dec-11,295.85,0,95.31,391.16,775.86586
22-Dec-11,138.01,0,0,138.01,273.742835
23-Dec-11,33.31,0,0,33.31,66.070385
24-Dec-11,0,0,0,0,0
25-Dec-11,0,0,0,0,0
26-Dec-11,0,0,0,0,0
27-Dec-11,0,0,0,0,0
28-Dec-11,125.4,0,0,125.4,248.7309
29-Dec-11,367.7,0,0,367.7,729.33295
30-Dec-11,108.44,0,0,108.44,215.09074
31-Dec-11,0,0,0,0,0
1-Jan-12,0,0,0,0,0
2-Jan-12,140.86,0,0,140.86,279.39581
3-Jan-12,334.28,262.15,316.62,913.05,1811.034675
4-Jan-12,343.6,292.12,382.84,1018.56,2020.31376
5-Jan-12,219.79,0,260.52,480.31,952.694885
6-Jan-12,1.72,0,1.41,3.13,6.208355
7-Jan-12,109.77,0,0,109.77,217.728795
8-Jan-12,38.61,0,0,38.61,76.582935
9-Jan-12,0.75,0,0,0.75,1.487625
10-Jan-12,188.86,0,0,188.86,374.60381
11-Jan-12,56.31,0,0,56.31,111.690885
12-Jan-12,103.24,21.38,47.41,172.03,341.221505
13-Jan-12,298.57,313.43,237.05,849.05,1684.090675
14-Jan-12,196.09,167.57,192.68,556.34,1103.50039
15-Jan-12,144.1,136.62,227.8,508.52,1008.64942
16-Jan-12,230.13,183.27,171.68,585.08,1160.50618
17-Jan-12,359.31,469.97,234.29,1063.57,2109.591095
18-Jan-12,532.38,422,443.17,1397.55,2772.040425
19-Jan-12,587.81,128.04,359.04,1074.89,2132.044315
20-Jan-12,373.26,9.65,93.85,476.76,945.65346
21-Jan-12,350.62,0,0,350.62,695.45477
22-Jan-12,221.76,0,0,221.76,439.86096
23-Jan-12,476.98,740.4,212.76,1430.14,2836.68269
24-Jan-12,797.05,1140.22,226.78,2164.05,4292.393175
25-Jan-12,733.41,1121.48,134.3,1989.19,3945.558365
26-Jan-12,307.21,383.32,0,690.53,1369.666255
27-Jan-12,4.31,75.92,0,80.23,159.136205
28-Jan-12,0,0,0,0,0
29-Jan-12,167.78,323.28,0,491.06,974.01751
30-Jan-12,456.47,750.26,12.33,1219.06,2418.00551
31-Jan-12,698.86,956.6,330.79,1986.25,3939.726875
1-Feb-12,766.6,1280.75,665.79,2713.14,5381.51319
2-Feb-12,698.89,1266.74,530.96,2496.59,4951.986265
3-Feb-12,591.11,480.48,165.67,1237.26,2454.10521
4-Feb-12,476.57,192.95,150.81,820.33,1627.124555
5-Feb-12,406.18,0,0,406.18,805.65803
6-Feb-12,148.36,0,0,148.36,294.27206
7-Feb-12,0,0,0,0,0
8-Feb-12,0,0,0,0,0
9-Feb-12,0,0,0,0,0
10-Feb-12,0,0,0,0,0
11-Feb-12,0,0,0,0,0
12-Feb-12,0,0,0,0,0
13-Feb-12,0,0,0,0,0
14-Feb-12,0,465.23,0,465.23,922.783705
15-Feb-12,0,314.89,0.75,315.64,626.07194
16-Feb-12,0,0,0,0,0
17-Feb-12,0,125.21,0,125.21,248.354035
18-Feb-12,0,115.3,0,115.3,228.69755
19-Feb-12,0,188.2,0,188.2,373.2947
20-Feb-12,74.34,247.6,60.85,382.79,759.263965
21-Feb-12,196.51,614.74,114.25,925.5,1835.72925
22-Feb-12,290.91,735.25,0,1026.16,2035.38836
23-Feb-12,265.82,714.69,0,980.51,1944.841585
24-Feb-12,235.2,484.43,0,719.63,1427.386105
25-Feb-12,169.18,341.74,37.05,547.97,1086.898495
26-Feb-12,63.24,46.26,0,109.5,217.19325
27-Feb-12,88.85,274.08,11.09,374.02,741.86867
28-Feb-12,297.89,565.58,186.84,1050.31,2083.289885
29-Feb-12,446.9,766.71,280.26,1493.87,2963.091145
1-Mar-12,325.06,743.03,279.36,1347.45,2672.667075
2-Mar-12,145.62,526.52,276.67,948.81,1881.964635
3-Mar-12,34.01,414.14,291.06,739.21,1466.223035
4-Mar-12,8.11,196.04,71.06,275.21,545.879035
5-Mar-12,141.06,439.38,274.6,855.04,1695.97184
6-Mar-12,374.98,745.73,435.93,1556.64,3087.59544
7-Mar-12,616.47,936.55,701.77,2254.79,4472.375965
8-Mar-12,595.69,965.51,519.7,2080.9,4127.46515
9-Mar-12,41.93,101.36,0,143.29,284.215715
10-Mar-12,0,0,0,0,0
11-Mar-12,0,0,0,0,0
12-Mar-12,0,0,0,0,0
13-Mar-12,0,0,333.47,333.47,661.437745
14-Mar-12,0,190.55,498.22,688.77,1366.175295
15-Mar-12,0,233.1,390.87,623.97,1237.644495
16-Mar-12,0,157.88,122.81,280.69,556.748615
17-Mar-12,0,496.82,241.79,738.61,1465.032935
18-Mar-12,0,520.48,273.63,794.11,1575.117185
19-Mar-12,74.54,729.6,290.4,1094.54,2171.02009
20-Mar-12,266.79,983.67,408.37,1658.83,3290.289305
21-Mar-12,411.43,1073.71,313.07,1798.21,3566.749535
22-Mar-12,623.33,1125.38,531.32,2280.03,4522.439505
23-Mar-12,603.54,1164.84,661.26,2429.64,4819.19094
24-Mar-12,272.48,1042.14,570.61,1885.23,3739.353705
25-Mar-12,196.02,876.72,342.39,1415.13,2806.910355
26-Mar-12,576.26,1153.03,517.32,2246.61,4456.150935
27-Mar-12,822.29,1446.58,707.15,2976.02,5902.93567
28-Mar-12,842.54,1503.53,961.47,3307.54,6560.50559
29-Mar-12,848.39,1510.03,849.3,3207.72,6362.51262
30-Mar-12,803.26,1188.5,396.72,2388.48,4737.55008
31-Mar-12,697.23,1021.66,485.71,2204.6,4372.8241
1-Apr-12,564.57,778.59,159.82,1502.98,2981.16083
2-Apr-12,529.9,971.81,574.63,2076.34,4118.42039
3-Apr-12,745.51,1058.26,297.71,2101.48,4168.28558
4-Apr-12,790.53,1127.19,819.9,2737.62,5430.06927
5-Apr-12,735.08,942.07,665.55,2342.7,4646.74545
6-Apr-12,673.51,897.32,629.65,2200.48,4364.65208
7-Apr-12,474.5,766.96,580.08,1821.54,3613.02459
8-Apr-12,451.11,818.01,585.35,1854.47,3678.341245
9-Apr-12,690.3,1338.56,763.98,2792.84,5539.59814
10-Apr-12,847.19,1541.25,697.89,3086.33,6121.735555
11-Apr-12,871.27,1445.77,748.46,3065.5,6080.41925
12-Apr-12,840.26,1459.32,1049.66,3349.24,6643.21754
13-Apr-12,757.24,1406.4,825.4,2989.04,5928.76084
14-Apr-12,411.67,988.29,318.81,1718.77,3409.180295
15-Apr-12,516.16,778.3,334.66,1629.12,3231.35952
16-Apr-12,608.03,882.19,408.26,1898.48,3765.63508
17-Apr-12,661.42,940.13,374.1,1975.65,3918.701775
18-Apr-12,638.32,1060.92,542.75,2241.99,4446.987165
19-Apr-12,552.2,1052.83,112.13,1717.16,3405.98686
20-Apr-12,201.41,494.79,182.19,878.39,1742.286565
21-Apr-12,0,0,0,0,0
22-Apr-12,0,0,0,0,0
23-Apr-12,363.14,0,0,363.14,720.28819
24-Apr-12,434.59,46.97,0,481.56,955.17426
25-Apr-12,444.35,305.28,71.04,820.67,1627.798945
26-Apr-12,499.09,655.49,264.91,1419.49,2815.558415
27-Apr-12,527.48,706.36,375.08,1608.92,3191.29282
28-Apr-12,52.04,108.23,122.94,283.21,561.747035
29-Apr-12,0,0,128.48,128.48,254.84008
30-Apr-12,110.04,0,0,110.04,218.26434
1-May-12,0,0,0,0,0
2-May-12,0,0,0,0,0
3-May-12,0,0,133.2,133.2,264.2022
4-May-12,0,0,209,209,414.5515
5-May-12,81.4,84.47,466.42,632.29,1254.147215
6-May-12,300.52,640.02,406,1346.54,2670.86209
7-May-12,547.1,667.04,468.68,1682.82,3337.87347
8-May-12,356.44,306.86,174.33,837.63,1661.439105
9-May-12,430.12,13.18,0,443.3,879.28555
10-May-12,0,0,0,0,0
11-May-12,0,0,0,0,0
12-May-12,0,0,0,0,0
13-May-12,0,0,0,0,0
14-May-12,0,0,0,0,0
15-May-12,0,0,0,0,0
16-May-12,0,0,0,0,0
17-May-12,0,0,0,0,0
18-May-12,0,0,0,0,0
19-May-12,0,0,0,0,0
20-May-12,0,0,0,0,0
21-May-12,0,0,0,0,0
22-May-12,0,0,0,0,0
23-May-12,0,0,0,0,0
24-May-12,0,0,0,0,0
25-May-12,0,0,0,0,0
26-May-12,0,0,0,0,0
27-May-12,0,0,0,0,0
28-May-12,0,0,0,0,0
29-May-12,0,0,0,0,0
30-May-12,0,0,0,0,0
31-May-12,0,0,0,0,0
1-Jun-12,0,0,0,0,0
2-Jun-12,0,0,0,0,0
3-Jun-12,0,0,0,0,0
4-Jun-12,0,0,0,0,0
5-Jun-12,0,0,0,0,0
6-Jun-12,0,0,0,0,0
7-Jun-12,0,0,0,0,0
8-Jun-12,0,0,0,0,0
9-Jun-12,0,0,0,0,0
10-Jun-12,0,0,0,0,0
11-Jun-12,0,0,0,0,0
12-Jun-12,0,0,0,0,0
13-Jun-12,0,0,0,0,0
14-Jun-12,0,0,0,0,0
15-Jun-12,0,0,0,0,0
16-Jun-12,0,0,0,0,0
17-Jun-12,0,0,0,0,0
18-Jun-12,5.75,0,0,5.75,11.405125
19-Jun-12,0,116.75,15.52,132.27,262.357545
20-Jun-12,0,0,0,0,0
21-Jun-12,0,0,0,0,0
22-Jun-12,0,0,0,0,0
23-Jun-12,0,0,0,0,0
24-Jun-12,0,0,0,0,0
25-Jun-12,0,0,0,0,0
26-Jun-12,0,0,0,0,0
27-Jun-12,0,0,0,0,0
28-Jun-12,0,0,0,0,0
29-Jun-12,0,0,0,0,0
30-Jun-12,0,0,0,0,0
1-Jul-12,0,0,0,0,0
2-Jul-12,0,0,0,0,0
3-Jul-12,0,0,0,0,0
4-Jul-12,0,0,0,0,0
5-Jul-12,0,0,0,0,0
6-Jul-12,0,0,0,0,0
7-Jul-12,0,0,0,0,0
8-Jul-12,0,0,0,0,0
9-Jul-12,0,0,0,0,0
10-Jul-12,0,0,0,0,0
11-Jul-12,0,0,0,0,0
12-Jul-12,0,0,0,0,0
13-Jul-12,0,0,0,0,0
14-Jul-12,0,0,0,0,0
15-Jul-12,0,0,0,0,0
16-Jul-12,0,0,0,0,0
17-Jul-12,0,0,0,0,0
18-Jul-12,0,0,0,0,0
19-Jul-12,0,0,0,0,0
20-Jul-12,0,0,0,0,0
21-Jul-12,0,0,0,0,0
22-Jul-12,0,0,0,0,0
23-Jul-12,0,0,0,0,0
24-Jul-12,0,0,0,0,0
25-Jul-12,0,0,0,0,0
26-Jul-12,0,0,0,0,0
27-Jul-12,0,0,0,0,0
28-Jul-12,0,0,0,0,0
29-Jul-12,0,0,0,0,0
30-Jul-12,72.01,0,0,72.01,142.831835
31-Jul-12,488.34,0,0,488.34,968.62239
1-Aug-12,496.71,0,0,496.71,985.224285
2-Aug-12,164.54,0,0,164.54,326.36509
3-Aug-12,0,0,0,0,0
4-Aug-12,0,0,0,0,0
5-Aug-12,0,0,0,0,0
6-Aug-12,0,0,0,0,0
7-Aug-12,0,0,0,0,0
8-Aug-12,0,0,0,0,0
9-Aug-12,0,0,0,0,0
10-Aug-12,0,0,0,0,0
11-Aug-12,0,0,0,0,0
12-Aug-12,0,0,0,0,0
13-Aug-12,0,0,0,0,0
14-Aug-12,0,0,0,0,0
15-Aug-12,0,0,0,0,0
16-Aug-12,0.07,0,0,0.07,0.138845
17-Aug-12,0,0,0,0,0
18-Aug-12,0,0,0,0,0
19-Aug-12,0,0,0,0,0
20-Aug-12,64.62,0,0,64.62,128.17377
21-Aug-12,79.8,0,0,79.8,158.2833
22-Aug-12,0,0,0,0,0
23-Aug-12,0,0,0,0,0
24-Aug-12,0,0,0,0,0
25-Aug-12,0,0,0,0,0
26-Aug-12,0,0,0,0,0
27-Aug-12,0,0,0,0,0
28-Aug-12,0,0,0,0,0
29-Aug-12,0,0,0,0,0
30-Aug-12,0,0,0,0,0
31-Aug-12,0,0,0,0,0
1-Sep-12,0,0,0,0,0
2-Sep-12,0,0,0,0,0
3-Sep-12,0,0,0,0,0
4-Sep-12,0,0,0,0,0
5-Sep-12,0,0,0,0,0
6-Sep-12,0,0,0,0,0
7-Sep-12,0,0,0,0,0
8-Sep-12,0,0,0,0,0
9-Sep-12,0,0,0,0,0
10-Sep-12,0,0,0,0,0
11-Sep-12,0,0,0,0,0
12-Sep-12,0,0,0,0,0
13-Sep-12,0,0,0,0,0
14-Sep-12,0,0,0,0,0
15-Sep-12,0,0,0,0,0
16-Sep-12,0,0,0,0,0
17-Sep-12,0,0,0,0,0
18-Sep-12,0,0,0,0,0
19-Sep-12,0,0,0,0,0
20-Sep-12,0,0,0,0,0
21-Sep-12,0,0,0,0,0
22-Sep-12,0,0,0,0,0
23-Sep-12,0,0,0,0,0
24-Sep-12,0,0,0,0,0
25-Sep-12,0,0,0,0,0
26-Sep-12,0,0,0,0,0
27-Sep-12,0,0,0,0,0
28-Sep-12,0,0,0,0,0
29-Sep-12,0,0,0,0,0
30-Sep-12,0,0,0,0,0
1-Oct-12,0,0,0,0,0
2-Oct-12,0,0,0,0,0
3-Oct-12,0,0,0,0,0
4-Oct-12,0,0,0,0,0
5-Oct-12,0,0,0,0,0
6-Oct-12,0,0,0,0,0
7-Oct-12,0,0,0,0,0
8-Oct-12,0,0,0,0,0
9-Oct-12,0,0,0,0,0
10-Oct-12,0,0,0,0,0
11-Oct-12,0,0,0,0,0
12-Oct-12,0,0,0,0,0
13-Oct-12,0,0,0,0,0
14-Oct-12,0,0,0,0,0
15-Oct-12,0,0,0,0,0
16-Oct-12,0,0,0,0,0
17-Oct-12,0,0,0,0,0
18-Oct-12,0,0,0,0,0
19-Oct-12,0,0,0,0,0
20-Oct-12,0,0,0,0,0
21-Oct-12,0,0,0,0,0
22-Oct-12,0,0,0,0,0
23-Oct-12,0,0,0,0,0
24-Oct-12,0,0,0,0,0
25-Oct-12,0,0,0,0,0
26-Oct-12,0,0,0,0,0
27-Oct-12,0,0,0,0,0
28-Oct-12,0,0,0,0,0
29-Oct-12,0,0,0,0,0
30-Oct-12,0,0,0,0,0
31-Oct-12,0,0,0,0,0
1-Nov-12,0,0,0,0,0
2-Nov-12,34.67,0,0,34.67,68.767945
3-Nov-12,112.05,0,23.61,135.66,269.08161
4-Nov-12,135.28,0,0,135.28,268.32788
5-Nov-12,95.64,0,0,95.64,189.70194
6-Nov-12,414.58,143.56,360.48,918.62,1822.08277
7-Nov-12,485.39,426.5,0,911.89,1808.733815
8-Nov-12,399.02,204.67,237.42,841.11,1668.341685
9-Nov-12,389.97,373.06,68.8,831.83,1649.934805
10-Nov-12,172.55,245.28,300.88,718.71,1425.561285
11-Nov-12,55.96,127.97,741.86,925.79,1836.304465
12-Nov-12,170.46,431.14,1216.92,1818.52,3607.03442
13-Nov-12,245.57,1014.61,1167.06,2427.24,4814.43054
14-Nov-12,162.58,1303.76,1156.03,2622.37,5201.470895
15-Nov-12,67.57,1410.78,1105.87,2584.22,5125.80037
16-Nov-12,323.58,1351.91,1152.8,2828.29,5609.913215
17-Nov-12,421.09,1196.42,1022.55,2640.06,5236.55901
18-Nov-12,231.61,951.12,1104.36,2287.09,4536.443015
19-Nov-12,417.99,199.77,618.32,1236.08,2451.76468
20-Nov-12,470.69,225.42,260.63,956.74,1897.69379
21-Nov-12,470.56,908.71,282.01,1661.28,3295.14888
22-Nov-12,189.86,215.79,129.99,535.64,1062.44194
23-Nov-12,138.68,76.87,266.68,482.23,956.503205
24-Nov-12,136.72,401.11,259.62,797.45,1581.742075
25-Nov-12,53.73,293.29,257.89,604.91,1199.838985
26-Nov-12,510.25,401.64,334.16,1246.05,2471.540175
27-Nov-12,350.33,729.35,506.42,1586.1,3146.02935
28-Nov-12,154.42,521.08,904.93,1580.43,3134.782905
29-Nov-12,30.04,188.34,829.71,1048.09,2078.886515
30-Nov-12,0,143.42,920.01,1063.43,2109.313405
1-Dec-12,0,217.5,1006.11,1223.61,2427.030435
2-Dec-12,0,93.11,820.33,913.44,1811.80824
3-Dec-12,0,128.13,784.76,912.89,1810.717315
4-Dec-12,0,983.04,597.74,1580.78,3135.47713
5-Dec-12,301.68,1024.14,277.64,1603.46,3180.46291
6-Dec-12,350.26,963.9,274.17,1588.33,3150.452555
7-Dec-12,320.91,772.23,234.18,1327.32,2632.73922
8-Dec-12,37.4,190.85,0,228.25,452.733875
9-Dec-12,0,55.68,0,55.68,110.44128
10-Dec-12,51.43,0,0,51.43,102.011405
11-Dec-12,0,0,0,0,0
12-Dec-12,0,0,0,0,0
13-Dec-12,0,0,0,0,0
14-Dec-12,0,0,0,0,0
15-Dec-12,0,0,0,0,0
16-Dec-12,0,0,0,0,0
17-Dec-12,0,0,0,0,0
18-Dec-12,0,0,0,0,0
19-Dec-12,0,0,0,0,0
20-Dec-12,0,0,0,0,0
21-Dec-12,0,0,0,0,0
22-Dec-12,0,256.91,197.81,454.72,901.93712
23-Dec-12,0,88.84,122.33,211.17,418.855695
24-Dec-12,0,75.5,78.71,154.21,305.875535
25-Dec-12,0,29.36,77.87,107.23,212.690705
26-Dec-12,0,200.45,179.48,379.93,753.591155
27-Dec-12,0,422.24,11.51,433.75,860.343125
28-Dec-12,0,261.66,104.44,366.1,726.15935
29-Dec-12,0,0,54.86,54.86,108.81481
30-Dec-12,0,88.04,222.64,310.68,616.23378
31-Dec-12,0,39.06,113.12,152.18,301.84903
1-Jan-13,0,146.48,181.24,327.72,650.03262
2-Jan-13,0,169.28,118.69,287.97,571.188495
3-Jan-13,0,236.6,215.5,452.1,896.74035
4-Jan-13,0,329.88,146.68,476.56,945.25676
5-Jan-13,0,119.72,38.32,158.04,313.47234
6-Jan-13,0,26.02,125.11,151.13,299.766355
7-Jan-13,0,218.57,40.75,259.32,514.36122
8-Jan-13,0,,0,0,0
9-Jan-13,0,,0,0,0
10-Jan-13,0,,72.34,72.34,143.48639
11-Jan-13,0,,379.87,379.87,753.472145
12-Jan-13,0,,53.63,53.63,106.375105
13-Jan-13,0,,120.54,120.54,239.09109
14-Jan-13,0,,513.93,513.93,1019.380155
15-Jan-13,0,,547.86,547.86,1086.68031
16-Jan-13,0,,426.59,426.59,846.141265
17-Jan-13,0,,525.02,525.02,1041.37717
18-Jan-13,0,,529.72,529.72,1050.69962
19-Jan-13,0,,629.78,629.78,1249.16863
20-Jan-13,0,,770.1,770.1,1527.49335
21-Jan-13,0,,1215.74,1215.74,2411.42029
22-Jan-13,0,,892.67,892.67,1770.610945
23-Jan-13,0.07,,562.73,562.8,1116.3138
24-Jan-13,0,,478.63,478.63,949.362605
25-Jan-13,0,,565.8,565.8,1122.2643
