,date,Net_Inflow,LOSA_dmd_SFWMM,C44RO,C43RO,WSM_Zone,Max_Supply,LOSA_Supply,Cut_back,% Demand_Not_Supplied,NI-Supply,Zone_Code,Zone,DecTree_Relslevel,DayFlags,PlsDay,Release_Level,7day_dh,Fraction_of_Zone_height,S80_Mult,S80_Mult2,S80RS,S308RG1,Sum_S308RG1,S80BS,S308BK,ROeast,S308BS,Sum_S308BK,S308RG,S80,S77BSAP,S77_Mult,S77_Mult2,S77RS,Sum_S77RS,S77BK,ROwest,S79BS,S77BS,S77EWS,S77REG,S79,TotRegEW,RegWCA,RegL8C51,TotRegSo,Stg2ar(ac),Stg2mar(ac),ET(af),WSA_MIA_cfs,WSA_NNR_cfs,Simulated DSto (af),Storage (af),Sim_Outflows(acft),Stage
713,2009-12-12,581.3240940000001,62.8,0.0,320.0,0,2726.0,62.8,0.0,0.0,518.5240940000001,3,D0,-1,2009-12-12,0,-1,0.013118550245954097,0.28183724379912645,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0,0,0,320.0,650,330.0,0.0,0.0,320.0,0.0,400.0,275.71875,1340.288140625,400849.7613985397,46004.78711037194,1854.2389920000003,0,0,3764.8598593749994,3166836.9378906717,1403.088140625,13.140758224618832
714,2009-12-13,391.2849445,22.67,0.0,654.0,0,2726.0,22.67,0.0,0.0,368.6149445,3,D0,-1,2009-12-13,0,-1,-0.009805780188361979,0.2832392502802822,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0,0,0,654.0,650,0,0.0,0.0,654.0,0.0,720.0,277.8163452,1979.1687207042,401249.66517307615,46138.05053981532,3643.891811,0,0,-2209.1022205042,3164627.8356701676,2001.8387207042001,13.135473291076956
715,2009-12-14,509.8982094,1.06,0.0,186.0,0,2726.0,1.06,0.0,0.0,508.8382094,3,D0,-1,2009-12-14,0,-1,-0.030793555468877187,0.28349405111278086,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0,0,0,186.0,650,464.0,0.0,0.0,186.0,0.0,720.0,277.9841919,1979.5016446336501,401015.01412381686,46059.85572011643,4093.8244979999995,0,0,-2990.1386442336493,3161637.697025934,1980.56164463365,13.12831984934434
716,2009-12-15,564.3651179999999,42.22,0.0,0.0,0,2726.0,42.22,0.0,0.0,522.1451179999999,3,D0,-1,2009-12-15,0,-1,-0.030911241583243765,0.2894464643117787,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0,0,0,0.0,650,650.0,0.0,0.0,0.0,0.0,0.0,279.7987976,554.9809150396001,400697.4013108887,45954.01482692899,2342.1257149999997,0,0,794.2120849603998,3162431.909110894,597.2009150396001,13.130219878255728
717,2009-12-16,1070.3954939999999,15.79,141.0000001,0.0,0,2726.0,15.79,0.0,0.0,1054.605494,3,D0,-1,2009-12-16,0,-1,-0.039394966368412554,0.2893560978148071,1,1,0,0,0,0,141.0000001,0.0,0,141.0000001,0,0.0,0.0,1,1,0,0,0,0.0,650,650.0,0.0,0.0,0.0,0.0,185.0476074,280.78179930000005,923.9726281894501,400781.76259455434,45982.12727469611,3155.241491,0,0,-3249.5064311911005,3159182.4026797027,939.7626281894501,13.122445939425127
718,2009-12-17,1004.979806,14.72,180.0000001,220.0,0,2681.8571428571427,14.72,0.0,0.0,990.259806,3,D0,-1,2009-12-17,0,-1,-0.03069606284204518,0.29656254087305556,1,1,0,0,0,0,180.0000001,0.0,0,180.0000001,0,0.0,0.0,1,1,0,0,0,220.0,650,430.0,0.0,0.0,220.0,0.0,701.1358642999999,281.8868713,1949.8255960625997,400436.59971047565,45867.1056305463,2328.088315,0,0,1532.3225384357502,3160714.7252181387,1964.5455960625998,13.126111782818514
719,2009-12-18,1222.510152,14.87,293.0000002,884.0,0,2681.8571428571427,14.87,0.0,0.0,1207.6401520000002,3,D0,-1,2009-12-18,0,-1,0.04129703465678958,0.3316776979963264,1,1,0,0,0,0,293.0000002,0.0,0,293.0000002,0,0.0,0.0,1,1,0,0,0,884.0,650,0,0.0,0.0,884.0,0.0,0.0,300.0,595.0500000000001,400599.363157142,45921.34471622617,972.4950467,0,0,19619.5132996967,3180334.2385178353,609.9200000000001,13.173048417506783
720,2009-12-19,1583.963293,0.26,183.0000001,2030.0,0,2681.8571428571427,0.26,0.0,0.0,1583.703293,3,D0,-1,2009-12-19,0,-1,-0.008253229271671714,0.3106828448848934,1,1,0,0,0,0,183.0000001,0.0,0,183.0000001,0,0.0,0.0,1,1,0,0,0,2030.0,650,0,0.0,0.0,2030.0,0.0,706.0472412,300.0,1995.4947029202,402683.3497373011,46615.809775746864,3144.708823,0,0,-16947.150462721853,3163387.0880551133,1995.7547029202,13.13250499534716
721,2009-12-20,814.5636243,0.25,260.0000001,1559.0,0,2681.8571428571427,0.25,0.0,0.0,814.3136243,3,D0,-1,2009-12-20,0,-1,-0.01750569146305203,0.30633584326904867,1,1,0,0,0,0,260.0000001,0.0,0,260.0000001,0,0.0,0.0,1,1,0,0,0,1559.0,650,0,0.0,0.0,1559.0,0.0,720.0,300.0,2023.17,400883.2217934139,46015.93741015752,2813.3281260000003,0,0,-6076.63141650165,3157310.456638612,2023.42,13.117967599613904
722,2009-12-21,607.5061624,0.23,130.0000001,702.0,0,2681.8571428571427,0.23,0.0,0.0,607.2761624,3,D0,-1,2009-12-21,0,-1,-0.02691341410460346,0.3005953597633734,1,1,0,0,0,0,130.0000001,0.0,0,130.0000001,0,0.0,0.0,1,1,0,0,0,702.0,650,0,0.0,0.0,702.0,0.0,720.0,300.0,2023.17,400237.7614228573,45800.845010367404,2507.082709,0,0,-6922.5667084016495,3150387.88993021,2023.4,13.101406435239737
723,2009-12-22,898.4061139,0.24,1.9999999940000002,359.0,0,2681.8571428571427,0.24,0.0,0.0,898.1661139,3,D0,-1,2009-12-22,0,-1,-0.04323220719329157,0.29618704454090117,1,1,0,0,0,0,1.9999999940000002,0.0,0,1.9999999940000002,0,0.0,0.0,1,1,0,0,0,359.0,650,291.0,0.0,0.0,359.0,0.0,720.0,300.0,2023.17,399502.4457246443,45555.8093345201,2564.230499,0,0,-6027.043426111901,3144360.8465040983,2023.41,13.086987671062436
724,2009-12-23,1319.364552,0.82,0.0,600.0,0,2681.8571428571427,0.82,0.0,0.0,1318.544552,3,D0,-1,2009-12-23,0,-1,-0.031574015970345926,0.3039146156365208,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0,0,0,600.0,650,50.0,0.0,0.0,600.0,0.0,720.0,300.0,2023.17,398862.2525951722,44958.75833850242,3219.090837,0,0,1623.6174999999998,3145984.4640040984,2023.99,13.090871923454781
725,2009-12-24,646.124996,0.94,0.0,536.0,0,2655.8571428571427,0.94,0.0,0.0,645.184996,3,D0,-1,2009-12-24,0,-1,-0.02741267874093367,0.31440745865832415,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0,0,0,536.0,650,114.0,0.0,0.0,536.0,0.0,720.0,300.0,2023.17,399034.7134013923,45130.76967198319,3600.532,0,0,3271.761500329999,3149256.2255044286,2024.1100000000001,13.09869910407758
726,2009-12-25,745.6966978999999,1.59,85.00000006,357.0,0,2655.8571428571427,1.59,0.0,0.0,744.1066978999999,3,D0,-1,2009-12-25,0,-1,-0.08262870665164535,0.31415885675474653,1,1,0,0,0,0,85.00000006,0.0,0,85.00000006,0,0.0,0.0,1,1,0,0,0,357.0,650,293.0,0.0,0.0,357.0,0.0,720.0,300.0,2023.17,399382.2402210446,45477.3907563844,2171.666369,0,0,-3460.7863669809904,3145795.4391374476,2024.76,13.090419710855137
727,2009-12-26,855.9792093,0.23,54.00000004,276.0,0,2655.8571428571427,0.23,0.0,0.0,855.7492093,3,D0,-1,2009-12-26,0,-1,-0.060741438821976246,0.30682936506406444,1,1,0,0,0,0,54.00000004,0.0,0,54.00000004,0,0.0,0.0,1,1,0,0,0,276.0,650,374.0,0.0,0.0,276.0,0.0,720.0,300.0,2023.17,399014.63516196806,45110.74376109366,2589.661841,0,0,-7798.272509920661,3137997.1666275267,2023.4,13.071763556525184
728,2009-12-27,234.94538930000002,0.23,0.0,273.0,0,2655.8571428571427,0.23,0.0,0.0,234.71538930000003,3,D0,-1,2009-12-27,0,-1,-0.05458812228926391,0.30644637616813736,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0,0,0,273.0,650,377.0,0.0,0.0,273.0,0.0,720.0,298.7454529,2020.68160582715,398186.3019097182,44284.569336835615,2108.830715,0,0,-3504.54510582715,3134492.6215216997,2020.91160582715,13.06337947732464
729,2009-12-28,624.7228769999999,29.24,0.0,66.0,0,2655.8571428571427,29.24,0.0,0.0,595.4828769999999,3,D0,-1,2009-12-28,0,-1,-0.06420713494937758,0.2937311170842313,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0,0,0,66.0,650,584.0,0.0,0.0,66.0,0.0,720.0,300.0,2023.17,397814.048793214,43913.2863980296,2871.058341,0,0,-10943.31400033,3123549.30752137,2052.41,13.037199300290359
730,2009-12-29,105.56171940000002,45.84,33.00000002,0.0,0,2655.8571428571427,45.84,0.0,0.0,59.72171940000001,3,D0,-1,2009-12-29,0,-1,-0.08175699824399274,0.2767753387912344,1,1,0,0,0,0,33.00000002,0.0,0,33.00000002,0,0.0,0.0,1,1,0,0,0,0.0,650,650.0,0.0,0.0,0.0,0.0,720.0,300.0,2023.17,396651.64893289196,42753.91602052669,4065.2390130000003,0,0,-13362.88628326033,3110186.4212381095,2069.01,13.005230672818444
731,2009-12-30,666.6940072000001,127.48,0.0,0.0,0,2655.8571428571427,127.48,0.0,0.0,539.2140072000001,3,D0,-1,2009-12-30,0,-1,-0.0803659707315525,0.28575616726348574,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0,0,0,0.0,650,650.0,0.0,0.0,0.0,0.0,720.0,300.0,2023.17,395232.2418731389,41338.20826378261,3558.520857,0,0,2205.0670002000006,3112391.4882383095,2150.65,13.010505952723229
732,2009-12-31,649.9928940000001,203.68,0.0,0.0,0,2655.8571428571427,203.68,0.0,0.0,446.3128940000001,3,D0,-1,2009-12-31,0,-1,-0.0884005149899263,0.2909919071543646,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0,0,0,0.0,650,650.0,0.0,0.0,0.0,0.0,720.0,300.0,2023.17,395466.46430091135,41571.82025374874,3341.9354120000003,0,0,-86.67799967000064,3112304.8102386394,2226.85,13.010298589087654
733,2010-01-01,518.2288998,46.51,11.00000002,0.0,0,2646.1428571428573,46.51,0.0,0.0,471.71889980000003,3,D0,-1,2010-01-01,0,-1,-0.0864462188826991,0.28878168605078014,1,1,0,0,0,0,11.00000002,0.0,0,11.00000002,0,0.0,0.0,1,1,0,0,0,0.0,650,650.0,0.0,0.0,0.0,0.0,720.0,300.0,2023.17,395457.2573554918,41562.63730375792,1076.371099,0,0,-2643.89059416033,3109660.919644479,2069.6800000000003,13.003973491972438
734,2010-01-02,390.2930852,0.83,141.0000001,136.0,0,2646.1428571428573,0.83,0.0,0.0,389.4630852,3,D0,-1,2010-01-02,0,-1,-0.09608188206436097,0.27070737145306734,1,1,0,0,0,0,141.0000001,0.0,0,141.0000001,0,0.0,0.0,1,1,0,0,0,136.0,650,514.0,0.0,0.0,136.0,0.0,720.0,300.0,2023.17,395176.42304357624,41282.53491099685,3729.8308869999996,0,0,-11047.79330260165,3098613.1263418775,2024.0,12.975681674460823
735,2010-01-03,568.0147915,17.43,0.0,0.0,0,2646.1428571428573,17.43,0.0,0.0,550.5847915,3,D0,-1,2010-01-03,0,-1,-0.10737555185474967,0.25859849299660903,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0,0,0,0.0,650,650.0,0.0,0.0,0.0,0.0,720.0,300.0,2023.17,394445.5421777068,40029.65204829753,1833.5969760000003,0,0,-7595.6111105,3091017.5152313774,2040.6000000000001,12.95600392546989
736,2010-01-04,712.3540102999999,90.85,0.0,0.0,0,2646.1428571428573,90.85,0.0,0.0,621.5040102999999,3,D0,-1,2010-01-04,0,-1,-0.10251646396650571,0.24508913959720946,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0,0,0,0.0,650,650.0,0.0,0.0,0.0,0.0,720.0,300.0,2023.17,393996.8895007135,39158.237036620834,3762.9204200000004,0,0,-8229.940410370002,3082787.5748210074,2114.02,12.934682836323853
737,2010-01-05,213.68237620000002,120.77,0.0,0.0,0,2646.1428571428573,120.77,0.0,0.0,92.91237620000003,3,D0,-1,2010-01-05,0,-1,-0.09231510148111965,0.231028723588631,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0,0,0,0.0,650,650.0,0.0,0.0,0.0,0.0,720.0,300.0,2023.17,393510.7686681839,38214.04788390249,3231.853657,0,0,-8402.164284800001,3074385.4105362073,2143.94,12.912915571337324
738,2010-01-06,57.24373227,232.57,0.0,0.0,0,2646.1428571428573,232.57,0.0,0.0,-175.32626772999998,3,D0,-1,2010-01-06,0,-1,-0.12333699268054055,0.21377341924972487,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0,0,0,0.0,650,650.0,0.0,0.0,0.0,0.0,720.0,300.0,2023.17,393014.475026491,37250.10015384728,3393.5097299999998,0,0,-9938.19195973,3064447.2185764774,2255.7400000000002,12.887168960042688
739,2010-01-07,43.53783792,537.53,0.0,0.0,0,2646.1428571428573,537.53,0.0,0.0,-493.99216207999996,3,D0,-1,2010-01-07,0,-1,-0.1245739077895518,0.21447223767687668,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0,0,0,0.0,650,650.0,0.0,0.0,0.0,0.0,720.0,300.0,2023.17,392427.45228897326,36109.929924402415,4005.010499,0,0,-557.4915954099997,3063889.7269810676,2560.7,12.885724681298102
740,2010-01-08,160.8220684,702.08,69.00000004,0.0,0,2650.714285714286,702.08,0.0,0.0,-541.2579316,3,D0,-1,2010-01-08,0,-1,-0.1261565691886375,0.2102903534805273,1,1,0,0,0,0,69.00000004,0.0,0,69.00000004,0,0.0,0.0,1,1,0,0,0,0.0,650,650.0,0.0,0.0,0.0,0.0,720.0,300.0,2023.17,392394.52273359674,36045.97107526487,3314.835534,0,0,-3052.39478652066,3060837.3321945467,2725.25,12.8778169227838
741,2010-01-09,240.51898870000002,130.68,0.0,70.0,0,2650.714285714286,130.68,0.0,0.0,109.83898870000002,3,D0,-1,2010-01-09,0,-1,-0.14733095222495152,0.17431352825263438,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0,0,0,70.0,650,580.0,0.0,0.0,70.0,0.0,720.0,300.0,2023.17,392214.22583947063,35695.78165668596,457.6540472,0,0,-19093.9534115,3041743.3787830467,2153.85,12.828350722235871
742,2010-01-10,636.7231658,1.02,0.0,0.0,0,2650.714285714286,1.02,0.0,0.0,635.7031658,3,D0,-1,2010-01-10,0,-1,-0.16167364467235856,0.1496127053248332,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0,0,0,0.0,650,650.0,0.0,0.0,0.0,0.0,720.0,300.0,2023.17,391086.3964669779,33505.20641619798,3707.847368,0,0,-13131.8903952,3028611.488387847,2024.19,12.794330280797531
743,2010-01-11,501.68667239999996,0.25,0.0,0.0,0,2650.714285714286,0.25,0.0,0.0,501.43667239999996,3,D0,-1,2010-01-11,0,-1,-0.12405855801836907,0.1635563850239789,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0,0,0,0.0,650,650.0,0.0,0.0,0.0,0.0,720.0,300.0,2023.17,390310.7304021837,31998.63554841745,3896.4936909999997,0,0,6289.483038070001,3034900.971425917,2023.42,12.810624278305484
744,2010-01-12,683.0775942,17.75,13.00000001,346.0,0,2650.714285714286,17.75,0.0,0.0,665.3275942,3,D0,-1,2010-01-12,0,-1,-0.09341982028696982,0.17192878649182478,1,1,0,0,0,0,13.00000001,0.0,0,13.00000001,0,0.0,0.0,1,1,0,0,0,346.0,650,304.0,0.0,0.0,346.0,0.0,720.0,300.0,2023.17,390682.23354536504,32720.20355069226,3588.547578,0,0,3424.3884795198346,3038325.3599054366,2040.92,12.819495751050354
745,2010-01-13,305.736648,150.42,120.0000001,937.0,0,2650.714285714286,150.42,0.0,0.0,155.31664800000001,3,D0,-1,2010-01-13,0,-1,-0.07055265608249428,0.17116301429066072,1,1,0,0,0,0,120.0000001,0.0,0,120.0000001,0,0.0,0.0,1,1,0,0,0,937.0,650,0,300.0,0.0,1237.0,0.0,720.0,300.0,2023.17,390884.50312394806,33113.07036331003,3777.2803689999996,0,0,-1111.4665768016494,3037213.893328635,2173.59,12.816616303960194
746,2010-01-14,535.9416671,204.68,173.0000001,753.0,0,2650.714285714286,204.68,0.0,0.0,331.2616671,3,D0,-1,2010-01-14,0,-1,-0.07024007066356042,0.17177692582885837,1,1,0,0,0,0,173.0000001,0.0,0,173.0000001,0,0.0,0.0,1,1,0,0,0,753.0,650,0,300.0,0.0,1053.0,0.0,720.0,300.0,2023.17,390818.85173029243,32985.556112526014,3871.556333,0,0,-436.83362370164923,3036777.0597049333,2227.85,12.815484610634542
747,2010-01-15,1598.9784650000001,303.34,7.50000002,557.0,0,2668.4285714285716,303.34,0.0,0.0,1295.6384650000002,3,D0,-1,2010-01-15,0,-1,-0.0657285756820567,0.17058043973316714,1,1,0,0,0,0,7.50000002,0.0,0,7.50000002,0,0.0,93.0,1,1,0,0,0,557.0,650,93.0,0.0,93.0,650.0,184.4655,720.0,300.0,2023.17,390793.0491224676,32935.4398846464,2584.126225,0,0,-1310.9577236603295,3035466.101981273,2510.9755,12.812088347101744
748,2010-01-16,745.4389452,640.1,0.0,491.0,0,2668.4285714285716,640.1,0.0,0.0,105.33894520000001,3,D0,-1,2010-01-16,0,-1,-0.00994357332013962,0.17724655875404027,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,159.0,1,1,0,0,0,491.0,650,159.0,0.0,159.0,650.0,315.3765,720.0,300.0,2023.17,390715.61431391974,32785.038788085316,1126.2050769999998,0,0,2439.0575002000005,3037905.159481473,2978.6465,12.818407148915732
749,2010-01-17,809.0299139,105.62,208.0000001,652.0,0,2668.4285714285716,105.62,0.0,0.0,703.4099139,3,D0,-1,2010-01-17,0,-1,0.041594098211719555,0.19320467760193116,1,1,0,0,0,0,208.0000001,0.0,0,208.0000001,0,0.0,0.0,1,1,0,0,0,652.0,650,0,300.0,0.0,952.0,0.0,0.0,300.0,595.0500000000001,390859.6829952787,33064.862397943136,2700.652619,0,0,6761.650816098349,3044666.810297571,700.6700000000001,12.835924379009251
750,2010-01-18,1041.71425,83.59,153.0000001,629.0,0,2668.4285714285716,83.59,0.0,0.0,958.12425,3,D0,-1,2010-01-18,0,-1,0.026540237073893636,0.19600373130046442,1,1,0,0,0,0,153.0000001,0.0,0,153.0000001,0,0.0,21.0,1,1,0,0,0,629.0,650,21.0,0.0,21.0,650.0,41.6535,0.0,300.0,595.0500000000001,391259.0758414109,33840.60037861973,3827.104636,0,0,478.69263886835006,3045145.5029364396,720.2935000000001,12.837164515379378
751,2010-01-19,836.9179127,114.84,121.0000001,366.0,0,2668.4285714285716,114.84,0.0,0.0,722.0779127,3,D0,-1,2010-01-19,0,-1,0.0065806696655474894,0.18857162018721713,1,1,0,0,0,0,121.0000001,0.0,0,121.0000001,0,0.0,284.0,1,1,0,0,0,366.0,650,284.0,0.0,284.0,650.0,563.314,0.0,300.0,595.0500000000001,391287.3509506498,33895.5189290064,3264.935055,0,0,-4280.00454010165,3040865.498396338,1273.204,12.826076420715902
752,2010-01-20,896.3435708999999,189.86,90.00000006,229.0,0,2668.4285714285716,189.86,0.0,0.0,706.4835708999999,3,D0,-1,2010-01-20,0,-1,0.008873078716897354,0.18984138813795035,1,1,0,0,0,0,90.00000006,0.0,0,90.00000006,0,0.0,421.0,1,1,0,0,0,229.0,650,421.0,0.0,421.0,650.0,835.0535,0.0,300.0,595.0500000000001,391034.54239232256,33404.490603302205,4114.280345,0,0,-226.5966829809904,3040638.901713357,1619.9635000000003,12.825489382677091
753,2010-01-21,1076.604079,236.36,47.00000004,0.0,0,2668.4285714285716,236.36,0.0,0.0,840.2440789999999,3,D0,-1,2010-01-21,0,-1,0.02237429984586292,0.20214638232730198,1,1,0,0,0,0,47.00000004,0.0,0,47.00000004,0,0.0,450.0,1,1,0,0,0,0.0,650,650.0,0.0,450.0,450.0,892.575,0.0,300.0,595.0500000000001,391021.15792503767,33378.49404446407,2994.133268,0,0,4774.637732079338,3045413.539445436,1723.9850000000001,12.837858910480405
754,2010-01-22,1048.6761529999999,300.18,35.00000001,0.0,0,2699.5714285714284,300.18,0.0,0.0,748.4961529999998,3,D0,-1,2010-01-22,0,-1,0.02423483744606969,0.20275582985459262,1,1,0,0,0,0,35.00000001,0.0,0,35.00000001,0,0.0,450.0,1,1,0,0,0,0.0,650,650.0,0.0,450.0,450.0,892.575,0.0,300.0,595.0500000000001,391303.1831589532,33926.26971840555,2551.384912,0,0,-592.7902099801656,3044820.749235456,1787.805,12.836323184547814
755,2010-01-23,935.2399916000002,370.09,1.800000005,0.0,0,2699.5714285714284,370.09,0.0,0.0,565.1499916000002,3,D0,-1,2010-01-23,0,-1,0.020356257307236447,0.20682104426071243,1,1,0,0,0,0,1.800000005,0.0,0,1.800000005,0,0.0,450.0,1,1,0,0,0,0.0,650,650.0,0.0,450.0,450.0,892.575,0.0,300.0,595.0500000000001,391268.16860769014,33858.26119608434,1746.0801510000001,0,0,941.9255666099175,3045762.674802066,1857.715,12.838763406222968
756,2010-01-24,828.9244623,386.02,0.0,327.0,0,2699.5714285714284,386.02,0.0,0.0,442.9044623,3,D0,-1,2010-01-24,0,-1,0.018020998354391082,0.22210965883328912,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,323.0,1,1,0,0,0,327.0,650,323.0,0.0,323.0,650.0,640.6705000000001,0.0,300.0,595.0500000000001,391323.80566188367,33966.32466414303,2300.9299739999997,0,0,5860.240860299999,3051622.915662366,1621.7405,12.853945377363642
757,2010-01-25,1587.037853,205.66,8.199999998,643.0,0,2699.5714285714284,205.66,0.0,0.0,1381.377853,3,D0,-1,2010-01-25,0,-1,0.017643163279590368,0.22505094216594793,1,1,0,0,0,0,8.199999998,0.0,0,8.199999998,0,0.0,7.0,1,1,0,0,0,643.0,650,7.0,0.0,7.0,650.0,13.884500000000001,0.0,300.0,595.0500000000001,391669.95460389106,34638.64737569512,1910.1977829999998,0,0,332.8482999960361,3051955.763962362,814.5945,12.854807678658968
758,2010-01-26,1410.169315,36.31,71.00000003,168.0,0,2699.5714285714284,36.31,0.0,0.0,1373.8593150000002,3,D0,-1,2010-01-26,0,-1,0.020430914981822923,0.21987770207165325,1,1,0,0,0,0,71.00000003,0.0,0,71.00000003,0,0.0,450.0,1,1,0,0,0,168.0,650,482.0,0.0,450.0,618.0,892.575,0.0,300.0,595.0500000000001,391689.6150734245,34676.83377057605,4095.4119979999996,0,0,-3203.9323830404946,3048751.8315793215,1523.935,12.846507335697725
759,2010-01-27,1151.917602,30.82,113.0000001,1028.0,0,2699.5714285714284,30.82,0.0,0.0,1121.097602,3,D0,-1,2010-01-27,0,-1,0.008150805779695958,0.2104866555333337,1,1,0,0,0,0,113.0000001,0.0,0,113.0000001,0,0.0,0.0,1,1,0,0,0,1028.0,650,0,300.0,0.0,1328.0,0.0,720.0,300.0,2023.17,391500.36725390813,34309.2590311165,4280.1026520000005,0,0,-4966.718835001651,3043785.1127443197,2053.9900000000002,12.833640188456787
760,2010-01-28,926.0564929,52.87,0.0,1238.0,0,2699.5714285714284,52.87,0.0,0.0,873.1864929,3,D0,-1,2010-01-28,0,-1,-0.010380668915068725,0.20700749915157185,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1,0,0,0,1238.0,650,0,300.0,0.0,1538.0,0.0,720.0,300.0,2023.17,391206.99629681476,33739.446637007095,4457.98,0,0,-2378.5115000999995,3041406.6012442196,2076.04,12.827478241565336
761,2010-01-29,1646.424034,210.48,0.0,429.0,0,2746.285714285714,210.48,0.0,0.0,1435.9440339999999,3,D0,-1,2010-01-29,0,-1,-0.008241782361492866,0.20967646698988054,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,221.0,1,1,0,0,0,429.0,650,221.0,0.0,221.0,650.0,438.3535,720.0,300.0,2023.17,391066.50390768965,33466.56923498112,3342.853896,0,0,232.81999970000015,3041639.4212439195,2672.0035000000003,12.82808140218632
762,2010-01-30,1573.966776,291.61,109.0000001,417.0,0,2746.285714285714,291.61,0.0,0.0,1282.356776,3,D0,-1,2010-01-30,0,-1,-0.005713185337429039,0.216455312651284,1,1,0,0,0,0,109.0000001,0.0,0,109.0000001,0,0.0,233.0,1,1,0,0,0,417.0,650,233.0,0.0,233.0,650.0,462.1555,720.0,300.0,2023.17,391080.25596984813,33493.27977081633,2052.462446,0,0,1917.96401789835,3043557.385261818,2776.9355,12.83305022088554
763,2010-01-31,1062.679903,323.11,151.0000001,547.0,0,2746.285714285714,323.11,0.0,0.0,739.569903,3,D0,-1,2010-01-31,0,-1,-0.05397883637188983,0.1876641148508038,1,1,0,0,0,0,151.0000001,0.0,0,151.0000001,0,0.0,103.0,1,1,0,0,0,547.0,650,103.0,0.0,103.0,650.0,204.3005,720.0,300.0,2023.17,391193.5450361903,33713.32034592448,844.2631822000001,0,0,-12770.30043900165,3030787.0848228163,2550.5805,12.799966540991752
764,2010-02-01,2131.508671,73.47,48.00000002,376.0,0,2746.285714285714,73.47,0.0,0.0,2058.0386710000002,3,D0,-1,2010-02-01,0,-1,-0.033010600700274395,0.21034496246737971,1,1,0,0,0,0,48.00000002,0.0,0,48.00000002,0,0.0,274.0,1,1,0,0,0,376.0,650,274.0,0.0,274.0,650.0,543.479,0.0,300.0,595.0500000000001,390439.23713461193,32248.233291798715,680.4354142000001,0,0,8426.587269239673,3039213.672092056,1211.999,12.821797077958694
765,2010-02-02,2371.988308,22.06,103.0000001,328.0,0,2746.285714285714,22.06,0.0,0.0,2349.928308,3,D0,-1,2010-02-02,0,-1,-0.000976056194474495,0.23533349387227676,1,1,0,0,0,0,103.0000001,0.0,0,103.0000001,0,0.0,322.0,1,1,0,0,0,328.0,650,322.0,0.0,322.0,650.0,638.687,0.0,300.0,595.0500000000001,390936.9733774582,33214.98297616156,1301.169386,0,0,9161.40179619835,3048375.0738882544,1255.797,12.84553127950325
766,2010-02-03,1918.103976,37.37,178.0000001,511.0,0,2746.285714285714,37.37,0.0,0.0,1880.7339760000002,3,D0,-1,2010-02-03,0,-1,-0.002876220971158361,0.22356035525774795,1,1,0,0,0,0,178.0000001,0.0,0,178.0000001,0,0.0,139.0,1,1,0,0,0,511.0,650,139.0,0.0,139.0,650.0,275.7065,0.0,300.0,595.0500000000001,391478.1131726741,34266.03508205113,3685.784189,0,0,-5700.182438801649,3042674.891449453,908.1265000000001,12.830763967485629
767,2010-02-04,2049.98695,33.66,0.0,343.0,0,2746.285714285714,33.66,0.0,0.0,2016.32695,3,D0,-1,2010-02-04,0,-1,0.013393317889205392,0.2358916244125259,1,1,0,0,0,0,0.0,0.0,0,0.0,0,0.0,307.0,1,1,0,0,0,343.0,650,307.0,0.0,307.0,650.0,608.9345,0.0,300.0,595.0500000000001,391141.41845867236,33612.07525259104,3414.4706770000003,0,0,3901.5304999999994,3046576.4219494527,1237.6445,12.840871559454541
