Date,TP_Loads_In_mg,Atm_Loading_mg
10/9/2009,44354702.07,95890410.96
10/10/2009,85409903.4,95890410.96
10/11/2009,74842458.57,95890410.96
10/12/2009,76560541.82,95890410.96
10/13/2009,55561290.29,95890410.96
10/14/2009,18705733.73,95890410.96
10/15/2009,33797532.85,95890410.96
10/16/2009,43070249.9,95890410.96
10/17/2009,30599760.75,95890410.96
10/18/2009,56952608.87,95890410.96
10/19/2009,37470038.48,95890410.96
10/20/2009,13857697.49,95890410.96
10/21/2009,25114636.24,95890410.96
10/22/2009,19226707.53,95890410.96
10/23/2009,20274820.49,95890410.96
10/24/2009,19562720.21,95890410.96
10/25/2009,3801978.402,95890410.96
10/26/2009,17987468.08,95890410.96
10/27/2009,13445645.23,95890410.96
10/28/2009,11151099.89,95890410.96
10/29/2009,30172295.07,95890410.96
10/30/2009,13701508.11,95890410.96
10/31/2009,19148612.84,95890410.96
11/1/2009,45814867.28,95890410.96
11/2/2009,43094911.38,95890410.96
11/3/2009,35809498.72,95890410.96
11/4/2009,13476472.09,95890410.96
11/5/2009,21330126.39,95890410.96
11/6/2009,11617612.92,95890410.96
11/7/2009,23544521.92,95890410.96
11/8/2009,12437607.18,95890410.96
11/9/2009,18781773.3,95890410.96
11/10/2009,15095909.37,95890410.96
11/11/2009,24424114.75,95890410.96
11/12/2009,9374445.66,95890410.96
11/13/2009,11420321.06,95890410.96
11/14/2009,16859205.3,95890410.96
11/15/2009,16490310.64,95890410.96
11/16/2009,10484212.33,95890410.96
11/17/2009,11434706.93,95890410.96
11/18/2009,28287746.86,95890410.96
11/19/2009,10969221.46,95890410.96
11/20/2009,18377941.54,95890410.96
11/21/2009,33603323.69,95890410.96
11/22/2009,16589984.12,95890410.96
11/23/2009,8100269.115,95890410.96
11/24/2009,14301604.16,95890410.96
11/25/2009,9969403.902,95890410.96
11/26/2009,32722703.29,95890410.96
11/27/2009,48339586.46,95890410.96
11/28/2009,18245386.07,95890410.96
11/29/2009,23229060.46,95890410.96
11/30/2009,16243695.82,95890410.96
12/1/2009,19831941.38,95890410.96
12/2/2009,12726352.02,95890410.96
12/3/2009,12238260.2,95890410.96
12/4/2009,51634976.93,95890410.96
12/5/2009,76394076.8,95890410.96
12/6/2009,79655557.73,95890410.96
12/7/2009,76486557.35,95890410.96
12/8/2009,66079412.16,95890410.96
12/9/2009,45611410.06,95890410.96
12/10/2009,67964987.92,95890410.96
12/11/2009,48315952.53,95890410.96
12/12/2009,29964727.6,95890410.96
12/13/2009,20490608.45,95890410.96
12/14/2009,29020398.37,95890410.96
12/15/2009,28716240.1,95890410.96
12/16/2009,48741363.11,95890410.96
12/17/2009,47494930.72,95890410.96
12/18/2009,34562038.78,95890410.96
12/19/2009,46074840.4,95890410.96
12/20/2009,45573390.28,95890410.96
12/21/2009,33101873.56,95890410.96
12/22/2009,36684981.31,95890410.96
12/23/2009,53327371.09,95890410.96
12/24/2009,30736426.46,95890410.96
12/25/2009,38838750.69,95890410.96
12/26/2009,45135648.99,95890410.96
12/27/2009,7258696.057,95890410.96
12/28/2009,24997494.2,95890410.96
12/29/2009,14702353.23,95890410.96
12/30/2009,55810987.78,95890410.96
12/31/2009,41146654.35,95890410.96
1/1/2010,25246164.14,95890410.96
1/2/2010,16001191.26,95890410.96
1/3/2010,31498877.27,95890410.96
1/4/2010,27884942.66,95890410.96
1/5/2010,17011284.44,95890410.96
1/6/2010,18602977.56,95890410.96
1/7/2010,15752521.32,95890410.96
1/8/2010,18471449.66,95890410.96
1/9/2010,12373898.35,95890410.96
1/10/2010,35656392.02,95890410.96
1/11/2010,29899991.21,95890410.96
1/12/2010,34177730.69,95890410.96
1/13/2010,17392509.84,95890410.96
1/14/2010,30067483.77,95890410.96
1/15/2010,71239827.17,95890410.96
1/16/2010,40603074.19,95890410.96
1/17/2010,51748008.71,95890410.96
1/18/2010,51675051.82,95890410.96
1/19/2010,42709575.73,95890410.96
1/20/2010,48796851.43,95890410.96
1/21/2010,55890110.05,95890410.96
1/22/2010,49088678.95,95890410.96
1/23/2010,41183646.55,95890410.96
1/24/2010,45704918.18,95890410.96
1/25/2010,62899108.62,95890410.96
1/26/2010,67822156.85,95890410.96
1/27/2010,59815395.85,95890410.96
1/28/2010,48230664.91,95890410.96
1/29/2010,78812957.11,95890410.96
1/30/2010,80334776.04,95890410.96
1/31/2010,55063950.4,95890410.96
2/1/2010,107687441.7,95890410.96
2/2/2010,114826940.6,95890410.96
2/3/2010,91316328.23,95890410.96
2/4/2010,93300549.95,95890410.96
2/5/2010,121433135,95890410.96
2/6/2010,115269819.7,95890410.96
2/7/2010,104544130.4,95890410.96
2/8/2010,127665296.9,95890410.96
2/9/2010,111487365,95890410.96
2/10/2010,159787904.1,95890410.96
2/11/2010,122949816.1,95890410.96
2/12/2010,192698651.2,95890410.96
2/13/2010,221281308.3,95890410.96
2/14/2010,290694130.7,95890410.96
2/15/2010,294103580.5,95890410.96
2/16/2010,333277316.3,95890410.96
2/17/2010,288547554.2,95890410.96
2/18/2010,257624111.5,95890410.96
2/19/2010,263988828.9,95890410.96
2/20/2010,259122296.5,95890410.96
2/21/2010,271054343.3,95890410.96
2/22/2010,265140725.6,95890410.96
2/23/2010,260478678,95890410.96
2/24/2010,271685266.2,95890410.96
2/25/2010,252123573.6,95890410.96
2/26/2010,232914334.6,95890410.96
2/27/2010,249422113.8,95890410.96
2/28/2010,269433878.5,95890410.96
3/1/2010,224539706.5,95890410.96
3/2/2010,190628114.3,95890410.96
3/3/2010,209516754,95890410.96
3/4/2010,189249126.5,95890410.96
3/5/2010,186837439.1,95890410.96
3/6/2010,155603672.8,95890410.96
3/7/2010,160617146.4,95890410.96
3/8/2010,164884610.3,95890410.96
3/9/2010,143843228.8,95890410.96
3/10/2010,156107178,95890410.96
3/11/2010,164713007.5,95890410.96
3/12/2010,577893523.9,95890410.96
3/13/2010,796823770.9,95890410.96
3/14/2010,657465849.1,95890410.96
3/15/2010,720343378.8,95890410.96
3/16/2010,761248556.4,95890410.96
3/17/2010,705620474.5,95890410.96
3/18/2010,646639458.9,95890410.96
3/19/2010,605200976.9,95890410.96
3/20/2010,583748570.7,95890410.96
3/21/2010,523485157.8,95890410.96
3/22/2010,582902887.4,95890410.96
3/23/2010,452147712.3,95890410.96
3/24/2010,365293057.1,95890410.96
3/25/2010,435870107,95890410.96
3/26/2010,523827335.9,95890410.96
3/27/2010,638167212.1,95890410.96
3/28/2010,741144311,95890410.96
3/29/2010,1599302214,95890410.96
3/30/2010,1340287811,95890410.96
3/31/2010,1123676771,95890410.96
4/1/2010,1110305110,95890410.96
4/2/2010,1025756304,95890410.96
4/3/2010,951218003.4,95890410.96
4/4/2010,912954687.3,95890410.96
4/5/2010,865268630.1,95890410.96
4/6/2010,828501443.7,95890410.96
4/7/2010,678286304.7,95890410.96
4/8/2010,686574617.9,95890410.96
4/9/2010,614799430.8,95890410.96
4/10/2010,563318588.2,95890410.96
4/11/2010,548060324.2,95890410.96
4/12/2010,553309109.7,95890410.96
4/13/2010,476838993,95890410.96
4/14/2010,400827169.3,95890410.96
4/15/2010,388610487.9,95890410.96
4/16/2010,346683914.2,95890410.96
4/17/2010,333671900,95890410.96
4/18/2010,304418245.1,95890410.96
4/19/2010,325552107.2,95890410.96
4/20/2010,398170922.2,95890410.96
4/21/2010,618741157.8,95890410.96
4/22/2010,505047617.7,95890410.96
4/23/2010,358165889,95890410.96
4/24/2010,384795151.2,95890410.96
4/25/2010,445918633.1,95890410.96
4/26/2010,685289138.1,95890410.96
4/27/2010,729387977.3,95890410.96
4/28/2010,639508180.3,95890410.96
4/29/2010,536219730.3,95890410.96
4/30/2010,600665319.4,95890410.96
5/1/2010,545819212.1,95890410.96
5/2/2010,557430659.7,95890410.96
5/3/2010,480947184.8,95890410.96
5/4/2010,458516539.9,95890410.96
5/5/2010,432581909.5,95890410.96
5/6/2010,415988842.6,95890410.96
5/7/2010,358119648.7,95890410.96
5/8/2010,333576336.8,95890410.96
5/9/2010,335344770.5,95890410.96
5/10/2010,336242859.4,95890410.96
5/11/2010,332531306.5,95890410.96
5/12/2010,316953470.7,95890410.96
5/13/2010,276026714.5,95890410.96
5/14/2010,256719857.2,95890410.96
5/15/2010,229912826.8,95890410.96
5/16/2010,233105461.1,95890410.96
5/17/2010,294289569.1,95890410.96
5/18/2010,351090098.9,95890410.96
5/19/2010,351918313.7,95890410.96
5/20/2010,362971795.2,95890410.96
5/21/2010,347428896.5,95890410.96
5/22/2010,268108323.8,95890410.96
5/23/2010,277112847.3,95890410.96
5/24/2010,241001245.4,95890410.96
5/25/2010,234707429.8,95890410.96
5/26/2010,228096097.6,95890410.96
5/27/2010,215435509.6,95890410.96
5/28/2010,226373904.2,95890410.96
5/29/2010,203641156,95890410.96
5/30/2010,173416455.3,95890410.96
5/31/2010,174982459.4,95890410.96
6/1/2010,238960507.8,95890410.96
6/2/2010,230530391.4,95890410.96
6/3/2010,299938076,95890410.96
6/4/2010,383307241.8,95890410.96
6/5/2010,306889531.1,95890410.96
6/6/2010,400893960.8,95890410.96
6/7/2010,337662949.8,95890410.96
6/8/2010,265585659.8,95890410.96
6/9/2010,212053803.9,95890410.96
6/10/2010,129608416.1,95890410.96
6/11/2010,69743697.29,95890410.96
6/12/2010,71194614.46,95890410.96
6/13/2010,85622608.68,95890410.96
6/14/2010,78651629.92,95890410.96
6/15/2010,69773496.59,95890410.96
6/16/2010,44380391.11,95890410.96
6/17/2010,18118995.98,95890410.96
6/18/2010,30791914.79,95890410.96
6/19/2010,58698436.24,95890410.96
6/20/2010,78669098.47,95890410.96
6/21/2010,109586375.8,95890410.96
6/22/2010,96261982.84,95890410.96
6/23/2010,46180679.26,95890410.96
6/24/2010,45965918.85,95890410.96
6/25/2010,39324787.4,95890410.96
6/26/2010,48462893.88,95890410.96
6/27/2010,39784107.49,95890410.96
6/28/2010,12052271.53,95890410.96
6/29/2010,23799357.22,95890410.96
6/30/2010,56007252.09,95890410.96
7/1/2010,119373901.3,95890410.96
7/2/2010,196596192.8,95890410.96
7/3/2010,231632965.1,95890410.96
7/4/2010,276774779.5,95890410.96
7/5/2010,593915266.3,95890410.96
7/6/2010,1057334303,95890410.96
7/7/2010,919966768.6,95890410.96
7/8/2010,878301195.6,95890410.96
7/9/2010,784313206.8,95890410.96
7/10/2010,836956221.9,95890410.96
7/11/2010,668202841.6,95890410.96
7/12/2010,642610389.2,95890410.96
7/13/2010,417534295.5,95890410.96
7/14/2010,255148715.3,95890410.96
7/15/2010,247067969.9,95890410.96
7/16/2010,212469966.4,95890410.96
7/17/2010,182979972.3,95890410.96
7/18/2010,89092684.66,95890410.96
7/19/2010,94306532.88,95890410.96
7/20/2010,128675390.1,95890410.96
7/21/2010,151601319.8,95890410.96
7/22/2010,118997813.7,95890410.96
7/23/2010,150665211.1,95890410.96
7/24/2010,241719511,95890410.96
7/25/2010,129293982.2,95890410.96
7/26/2010,128023915.9,95890410.96
7/27/2010,122456586.4,95890410.96
7/28/2010,37006608.13,95890410.96
7/29/2010,34198281.93,95890410.96
7/30/2010,30542217.29,95890410.96
7/31/2010,42093038.69,95890410.96
8/1/2010,77363067.5,95890410.96
8/2/2010,64592530.33,95890410.96
8/3/2010,55294124.24,95890410.96
8/4/2010,47603852.26,95890410.96
8/5/2010,55875724.18,95890410.96
8/6/2010,77194547.39,95890410.96
8/7/2010,70839078.08,95890410.96
8/8/2010,166164952.2,95890410.96
8/9/2010,162088614.8,95890410.96
8/10/2010,168692754,95890410.96
8/11/2010,141977176.7,95890410.96
8/12/2010,156732963.1,95890410.96
8/13/2010,159628632,95890410.96
8/14/2010,131480633.6,95890410.96
8/15/2010,106695844.7,95890410.96
8/16/2010,116542968.7,95890410.96
8/17/2010,165293579.8,95890410.96
8/18/2010,123331041.5,95890410.96
8/19/2010,130486981.4,95890410.96
8/20/2010,92874111.82,95890410.96
8/21/2010,173786377.6,95890410.96
8/22/2010,267496924.6,95890410.96
8/23/2010,421471912,95890410.96
8/24/2010,435904016.5,95890410.96
8/25/2010,440952427.3,95890410.96
8/26/2010,355892922.4,95890410.96
8/27/2010,336812128.7,95890410.96
8/28/2010,343697819.8,95890410.96
8/29/2010,367745847,95890410.96
8/30/2010,351379871.3,95890410.96
8/31/2010,289646017.7,95890410.96
9/1/2010,250174289,95890410.96
9/2/2010,238320336.9,95890410.96
9/3/2010,219940340.2,95890410.96
9/4/2010,181707850.9,95890410.96
9/5/2010,198536229.4,95890410.96
9/6/2010,304966963.1,95890410.96
9/7/2010,446478654.3,95890410.96
9/8/2010,497426192.4,95890410.96
9/9/2010,355385306.9,95890410.96
9/10/2010,375190531.7,95890410.96
9/11/2010,345725199.1,95890410.96
9/12/2010,315044261,95890410.96
9/13/2010,208583727.9,95890410.96
9/14/2010,176461120.7,95890410.96
9/15/2010,182526817.6,95890410.96
9/16/2010,183868813.2,95890410.96
9/17/2010,154920344.2,95890410.96
9/18/2010,144724876.7,95890410.96
9/19/2010,96237321.36,95890410.96
9/20/2010,81280132.82,95890410.96
9/21/2010,58163076.6,95890410.96
9/22/2010,109504170.8,95890410.96
9/23/2010,62130492.43,95890410.96
9/24/2010,111735007.4,95890410.96
9/25/2010,96477770.81,95890410.96
9/26/2010,44348536.69,95890410.96
9/27/2010,125536189,95890410.96
9/28/2010,184525425.2,95890410.96
9/29/2010,227982038.3,95890410.96
9/30/2010,159413871.6,95890410.96
10/1/2010,111169848.4,95890410.96
10/2/2010,109883341.2,95890410.96
10/3/2010,108160120.1,95890410.96
10/4/2010,48077558.21,95890410.96
10/5/2010,51609287.87,95890410.96
10/6/2010,51760339.45,95890410.96
10/7/2010,69206282.5,95890410.96
10/8/2010,72211900.57,95890410.96
10/9/2010,38457525.3,95890410.96
10/10/2010,26952944.17,95890410.96
10/11/2010,49358927.67,95890410.96
10/12/2010,26117536.48,95890410.96
10/13/2010,16593066.81,95890410.96
10/14/2010,35421080.39,95890410.96
10/15/2010,25361251.05,95890410.96
10/16/2010,26298387.35,95890410.96
10/17/2010,27516048,95890410.96
10/18/2010,26412446.7,95890410.96
10/19/2010,25391050.34,95890410.96
10/20/2010,8208163.097,95890410.96
10/21/2010,13250408.51,95890410.96
10/22/2010,52208356.35,95890410.96
10/23/2010,11698790.29,95890410.96
10/24/2010,996734.8775,95890410.96
10/25/2010,13304869.28,95890410.96
10/26/2010,22450168.67,95890410.96
10/27/2010,14972601.97,95890410.96
10/28/2010,22808787.71,95890410.96
10/29/2010,18863978.24,95890410.96
10/30/2010,5886901.153,95890410.96
10/31/2010,8413675.446,95890410.96
11/1/2010,9858427.233,95890410.96
11/2/2010,41058284.03,95890410.96
11/3/2010,28162384.33,95890410.96
11/4/2010,14208096.03,95890410.96
11/5/2010,45488102.64,95890410.96
11/6/2010,8735302.264,95890410.96
11/7/2010,27461587.23,95890410.96
11/8/2010,1504350.371,95890410.96
11/9/2010,9218256.28,95890410.96
11/10/2010,21341429.56,95890410.96
11/11/2010,24328551.52,95890410.96
11/12/2010,10997993.2,95890410.96
11/13/2010,883703.0882,95890410.96
11/14/2010,47080823.33,95890410.96
11/15/2010,27262240.25,95890410.96
11/16/2010,19748708.88,95890410.96
11/17/2010,11427514,95890410.96
11/18/2010,10571555.08,95890410.96
11/19/2010,12689359.8,95890410.96
11/20/2010,19754874.26,95890410.96
11/21/2010,27788351.86,95890410.96
11/22/2010,14956160.98,95890410.96
11/23/2010,25670547.13,95890410.96
11/24/2010,3334437.815,95890410.96
11/25/2010,26654951.27,95890410.96
11/26/2010,1849611.114,95890410.96
11/27/2010,13488802.83,95890410.96
11/28/2010,9754643.498,95890410.96
11/29/2010,12251618.5,95890410.96
11/30/2010,15411370.82,95890410.96
12/1/2010,36819591.9,95890410.96
12/2/2010,13289455.85,95890410.96
12/3/2010,4829540.131,95890410.96
12/4/2010,4020849.046,95890410.96
12/5/2010,2142466.207,95890410.96
12/6/2010,8419840.817,95890410.96
12/7/2010,23913416.58,95890410.96
12/8/2010,4363027.104,95890410.96
12/9/2010,28263085.38,95890410.96
12/10/2010,2055123.459,95890410.96
12/11/2010,2260635.804,95890410.96
12/12/2010,822049.3843,95890410.96
12/13/2010,4292125.346,95890410.96
12/14/2010,0,95890410.96
12/15/2010,996734.8775,95890410.96
12/16/2010,34602113.69,95890410.96
12/17/2010,15037338.35,95890410.96
12/18/2010,6414040.316,95890410.96
12/19/2010,29915404.64,95890410.96
12/20/2010,19073600.83,95890410.96
12/21/2010,2305848.522,95890410.96
12/22/2010,17052386.91,95890410.96
12/23/2010,44136858.99,95890410.96
12/24/2010,20787573.79,95890410.96
12/25/2010,167492.562,95890410.96
12/26/2010,2472313.52,95890410.96
12/27/2010,0,95890410.96
12/28/2010,11166513.32,95890410.96
12/29/2010,35534112.18,95890410.96
12/30/2010,349370.9864,95890410.96
12/31/2010,17550754.34,95890410.96
1/1/2011,16982512.71,95890410.96
1/2/2011,18531048.24,95890410.96
1/3/2011,979266.3278,95890410.96
1/4/2011,26146308.21,95890410.96
1/5/2011,14100202.06,95890410.96
1/6/2011,51852819.99,95890410.96
1/7/2011,21326016.14,95890410.96
1/8/2011,31388928.16,95890410.96
1/9/2011,3450552.288,95890410.96
1/10/2011,9347729.055,95890410.96
1/11/2011,16211841.41,95890410.96
1/12/2011,21354787.87,95890410.96
1/13/2011,24982080.77,95890410.96
1/14/2011,6082137.879,95890410.96
1/15/2011,17797369.16,95890410.96
1/16/2011,15368213.23,95890410.96
1/17/2011,19389062.28,95890410.96
1/18/2011,11290848.29,95890410.96
1/19/2011,23153020.89,95890410.96
1/20/2011,22000096.63,95890410.96
1/21/2011,10525314.8,95890410.96
1/22/2011,40508538.52,95890410.96
1/23/2011,784029.6012,95890410.96
1/24/2011,2333592.686,95890410.96
1/25/2011,33752320.13,95890410.96
1/26/2011,44932191.74,95890410.96
1/27/2011,40137588.73,95890410.96
1/28/2011,21857265.56,95890410.96
1/29/2011,32300375.42,95890410.96
1/30/2011,41516576.57,95890410.96
1/31/2011,25801047.47,95890410.96
2/1/2011,24651205.9,95890410.96
2/2/2011,12807529.4,95890410.96
2/3/2011,9556324.088,95890410.96
2/4/2011,26180217.75,95890410.96
2/5/2011,16924969.25,95890410.96
2/6/2011,8230769.454,95890410.96
2/7/2011,30578181.95,95890410.96
2/8/2011,19744598.64,95890410.96
2/9/2011,26311745.65,95890410.96
2/10/2011,29827034.33,95890410.96
2/11/2011,35130280.41,95890410.96
2/12/2011,43356939.62,95890410.96
2/13/2011,15012676.87,95890410.96
2/14/2011,28424412.57,95890410.96
2/15/2011,21812052.84,95890410.96
2/16/2011,25468117.47,95890410.96
2/17/2011,25618141.48,95890410.96
2/18/2011,20419706.69,95890410.96
2/19/2011,33854048.75,95890410.96
2/20/2011,27600308.06,95890410.96
2/21/2011,15358965.18,95890410.96
2/22/2011,39297043.23,95890410.96
2/23/2011,9165850.631,95890410.96
2/24/2011,20479305.27,95890410.96
2/25/2011,15598387.06,95890410.96
2/26/2011,16134774.28,95890410.96
2/27/2011,12005003.69,95890410.96
2/28/2011,9027129.794,95890410.96
3/1/2011,14778392.8,95890410.96
3/2/2011,22241573.64,95890410.96
3/3/2011,8306809.024,95890410.96
3/4/2011,12589686.31,95890410.96
3/5/2011,12117007.92,95890410.96
3/6/2011,17190080.18,95890410.96
3/7/2011,10386593.97,95890410.96
3/8/2011,6620580.225,95890410.96
3/9/2011,17309277.34,95890410.96
3/10/2011,19742543.51,95890410.96
3/11/2011,19096207.19,95890410.96
3/12/2011,13149707.45,95890410.96
3/13/2011,19191770.43,95890410.96
3/14/2011,17618573.42,95890410.96
3/15/2011,14973629.53,95890410.96
3/16/2011,8902794.826,95890410.96
3/17/2011,15366158.11,95890410.96
3/18/2011,12022472.24,95890410.96
3/19/2011,21439047.93,95890410.96
3/20/2011,9858427.236,95890410.96
3/21/2011,7562854.329,95890410.96
3/22/2011,6264016.304,95890410.96
3/23/2011,6144819.143,95890410.96
3/24/2011,7172380.873,95890410.96
3/25/2011,8250293.127,95890410.96
3/26/2011,12075905.45,95890410.96
3/27/2011,16609507.8,95890410.96
3/28/2011,65859513.93,95890410.96
3/29/2011,52617325.93,95890410.96
3/30/2011,111499695.7,95890410.96
3/31/2011,99843035.49,95890410.96
4/1/2011,128645590.8,95890410.96
4/2/2011,126251371.9,95890410.96
4/3/2011,93223482.8,95890410.96
4/4/2011,108058391.5,95890410.96
4/5/2011,116865623.1,95890410.96
4/6/2011,101120294.7,95890410.96
4/7/2011,111216088.7,95890410.96
4/8/2011,117477022.3,95890410.96
4/9/2011,97888613.07,95890410.96
4/10/2011,114649172.4,95890410.96
4/11/2011,116456653.5,95890410.96
4/12/2011,117894212.4,95890410.96
4/13/2011,96174640.09,95890410.96
4/14/2011,100697966.8,95890410.96
4/15/2011,110888296.5,95890410.96
4/16/2011,103768321.3,95890410.96
4/17/2011,75191829.58,95890410.96
4/18/2011,75903929.84,95890410.96
4/19/2011,89441028.09,95890410.96
4/20/2011,88469982.23,95890410.96
4/21/2011,124388402.5,95890410.96
4/22/2011,98433220.77,95890410.96
4/23/2011,97735506.35,95890410.96
4/24/2011,106186174,95890410.96
4/25/2011,113998725.8,95890410.96
4/26/2011,103405592,95890410.96
4/27/2011,101380267.8,95890410.96
4/28/2011,103016146.1,95890410.96
4/29/2011,109264749,95890410.96
4/30/2011,97353253.38,95890410.96
5/1/2011,103947117,95890410.96
5/2/2011,95028908.75,95890410.96
5/3/2011,84152167.84,95890410.96
5/4/2011,81365420.45,95890410.96
5/5/2011,84060714.87,95890410.96
5/6/2011,81660330.67,95890410.96
5/7/2011,81546271.29,95890410.96
5/8/2011,81175321.54,95890410.96
5/9/2011,81348979.46,95890410.96
5/10/2011,77606599.63,95890410.96
5/11/2011,71725863.85,95890410.96
5/12/2011,69062423.87,95890410.96
5/13/2011,64282206.71,95890410.96
5/14/2011,62959734.74,95890410.96
5/15/2011,73132595.87,95890410.96
5/16/2011,50465611.67,95890410.96
5/17/2011,72132778.29,95890410.96
5/18/2011,65197764.19,95890410.96
5/19/2011,56122339,95890410.96
5/20/2011,58333651.83,95890410.96
5/21/2011,44384501.35,95890410.96
5/22/2011,43932374.2,95890410.96
5/23/2011,38660982.53,95890410.96
5/24/2011,40865102.44,95890410.96
5/25/2011,34231163.9,95890410.96
5/26/2011,22747134.01,95890410.96
5/27/2011,20778325.74,95890410.96
5/28/2011,25443455.99,95890410.96
5/29/2011,26670364.69,95890410.96
5/30/2011,30891588.28,95890410.96
5/31/2011,18391299.84,95890410.96
6/1/2011,14590349,95890410.96
6/2/2011,10877768.47,95890410.96
6/3/2011,8181446.492,95890410.96
6/4/2011,14639671.97,95890410.96
6/5/2011,10624988.28,95890410.96
6/6/2011,6899049.452,95890410.96
6/7/2011,6722308.835,95890410.96
6/8/2011,5843743.558,95890410.96
6/9/2011,4865504.791,95890410.96
6/10/2011,5096706.18,95890410.96
6/11/2011,5651589.515,95890410.96
6/12/2011,12453020.6,95890410.96
6/13/2011,6600028.991,95890410.96
6/14/2011,7085038.128,95890410.96
6/15/2011,6816844.515,95890410.96
6/16/2011,5581715.317,95890410.96
6/17/2011,2819629.387,95890410.96
6/18/2011,5713243.216,95890410.96
6/19/2011,935081.1736,95890410.96
6/20/2011,7133333.526,95890410.96
6/21/2011,2004772.933,95890410.96
6/22/2011,11642274.4,95890410.96
6/23/2011,21116393.55,95890410.96
6/24/2011,7943052.171,95890410.96
6/25/2011,39841650.95,95890410.96
6/26/2011,26084654.51,95890410.96
6/27/2011,11251800.94,95890410.96
6/28/2011,41974869.1,95890410.96
6/29/2011,58562798.1,95890410.96
6/30/2011,58010997.45,95890410.96
7/1/2011,66796650.24,95890410.96
7/2/2011,54968387.19,95890410.96
7/3/2011,80769434.64,95890410.96
7/4/2011,124420256.9,95890410.96
7/5/2011,137423023.1,95890410.96
7/6/2011,133628237.6,95890410.96
7/7/2011,105324049.7,95890410.96
7/8/2011,140044333,95890410.96
7/9/2011,90376109.26,95890410.96
7/10/2011,138108406.7,95890410.96
7/11/2011,123391667.6,95890410.96
7/12/2011,168994857.2,95890410.96
7/13/2011,134415349.9,95890410.96
7/14/2011,177494847.8,95890410.96
7/15/2011,247754381.1,95890410.96
7/16/2011,292207729.1,95890410.96
7/17/2011,354203610.9,95890410.96
7/18/2011,333982223.6,95890410.96
7/19/2011,320033073.2,95890410.96
7/20/2011,242215823.4,95890410.96
7/21/2011,220313345.1,95890410.96
7/22/2011,264705039.4,95890410.96
7/23/2011,220543518.9,95890410.96
7/24/2011,202807803.5,95890410.96
7/25/2011,115920266.3,95890410.96
7/26/2011,93241978.92,95890410.96
7/27/2011,135329879.8,95890410.96
7/28/2011,153442710.4,95890410.96
7/29/2011,92863836.21,95890410.96
7/30/2011,85356470.2,95890410.96
7/31/2011,62903218.85,95890410.96
8/1/2011,33163527.27,95890410.96
8/2/2011,31435168.44,95890410.96
8/3/2011,93858515.96,95890410.96
8/4/2011,64706589.68,95890410.96
8/5/2011,67736869.23,95890410.96
8/6/2011,82756739.04,95890410.96
8/7/2011,75969693.79,95890410.96
8/8/2011,96894960.88,95890410.96
8/9/2011,112129591.1,95890410.96
8/10/2011,146979347.1,95890410.96
8/11/2011,165805305.6,95890410.96
8/12/2011,163942336.2,95890410.96
8/13/2011,153189930.3,95890410.96
8/14/2011,194081749.3,95890410.96
8/15/2011,129528266.3,95890410.96
8/16/2011,137265806.1,95890410.96
8/17/2011,133739214.2,95890410.96
8/18/2011,153690352.8,95890410.96
8/19/2011,229382604.9,95890410.96
8/20/2011,267327376.9,95890410.96
8/21/2011,315011379,95890410.96
8/22/2011,276212703.2,95890410.96
8/23/2011,207221181.1,95890410.96
8/24/2011,174466623.4,95890410.96
8/25/2011,196558173,95890410.96
8/26/2011,242290835.4,95890410.96
8/27/2011,203718223.2,95890410.96
8/28/2011,215736585.2,95890410.96
8/29/2011,198798257.6,95890410.96
8/30/2011,145886021.5,95890410.96
8/31/2011,122510019.6,95890410.96
9/1/2011,123207734.1,95890410.96
9/2/2011,214985437.5,95890410.96
9/3/2011,208142904,95890410.96
9/4/2011,202328959.7,95890410.96
9/5/2011,183295433.8,95890410.96
9/6/2011,196768823.2,95890410.96
9/7/2011,236802628.2,95890410.96
9/8/2011,268264513.2,95890410.96
9/9/2011,225213787,95890410.96
9/10/2011,247561199.5,95890410.96
9/11/2011,345956400.5,95890410.96
9/12/2011,336811101.1,95890410.96
9/13/2011,320595149.4,95890410.96
9/14/2011,317647074.8,95890410.96
9/15/2011,307313914.1,95890410.96
9/16/2011,336712455.2,95890410.96
9/17/2011,328242263.8,95890410.96
9/18/2011,278972734,95890410.96
9/19/2011,231327779.3,95890410.96
9/20/2011,205533924.8,95890410.96
9/21/2011,188844267.1,95890410.96
9/22/2011,141077032.6,95890410.96
9/23/2011,144847156.6,95890410.96
9/24/2011,128752457.2,95890410.96
9/25/2011,208479944.2,95890410.96
9/26/2011,319047641.5,95890410.96
9/27/2011,247076190.3,95890410.96
9/28/2011,220385274.4,95890410.96
9/29/2011,229036316.6,95890410.96
9/30/2011,268240879.3,95890410.96
10/1/2011,336340477.8,95890410.96
10/2/2011,320740035.6,95890410.96
10/3/2011,268480301.2,95890410.96
10/4/2011,243554736.3,95890410.96
10/5/2011,249734492.6,95890410.96
10/6/2011,224082441.5,95890410.96
10/7/2011,230795502.3,95890410.96
10/8/2011,230115256.5,95890410.96
10/9/2011,778502345.2,95890410.96
10/10/2011,1268428365,95890410.96
10/11/2011,2378495081,95890410.96
10/12/2011,2607314582,95890410.96
10/13/2011,2605281037,95890410.96
10/14/2011,2442184384,95890410.96
10/15/2011,2346932495,95890410.96
10/16/2011,2168863240,95890410.96
10/17/2011,2085701642,95890410.96
10/18/2011,2215966669,95890410.96
