,Date,Flow_In_cms,Flow_cmd
6836,2009-09-09,119.64037590000001,10336928.48
6837,2009-09-10,114.27886409999998,9873693.858
6838,2009-09-11,143.7295154,12418230.13
6839,2009-09-12,135.8531865,11737715.31
6840,2009-09-13,107.01899109999998,9246440.827
6841,2009-09-14,145.2648553,12550883.5
6842,2009-09-15,136.9091217,11828948.11
6843,2009-09-16,98.65815779,8524064.832999999
6844,2009-09-17,107.86708059999998,9319715.763
6845,2009-09-18,112.6047706,9729052.176
6846,2009-09-19,110.913407,9582918.363
6847,2009-09-20,107.9155024,9323899.409
6848,2009-09-21,106.2269689,9178010.109
6849,2009-09-22,95.59427416,8259345.288
6850,2009-09-23,91.06159849,7867722.11
6851,2009-09-24,86.53968126,7477028.461
6852,2009-09-25,84.11972354,7267944.114
6853,2009-09-26,58.68723094,5070576.7530000005
6854,2009-09-27,73.59973185,6359016.832
6855,2009-09-28,65.38246372,5649044.865
6856,2009-09-29,64.60573504,5581935.507
6857,2009-09-30,55.65364715,4808475.114
6858,2009-10-01,53.72272138,4641643.127
6859,2009-10-02,26.52014269,2291340.328
6860,2009-10-03,28.83249639,2491127.688
6861,2009-10-04,33.88677034,2927816.957
6862,2009-10-05,34.18664574,2953726.192
6863,2009-10-06,30.99703614,2678143.923
6864,2009-10-07,15.41342443,1331719.871
6865,2009-10-08,12.54068185,1083514.912
6866,2009-10-09,8.003756695,691524.5784
6867,2009-10-10,21.46954993,1854969.114
6868,2009-10-11,20.0016046,1728138.6369999999
6869,2009-10-12,21.86683403,1889294.46
6870,2009-10-13,15.13195675,1307401.063
6871,2009-10-14,7.70388154,665615.3651
6872,2009-10-15,9.163048642,791687.4027
6873,2009-10-16,12.48206498,1078450.414
6874,2009-10-17,8.432473752,728565.7322
6875,2009-10-18,15.15659215,1309529.562
6876,2009-10-19,10.32573812,892143.7732
6877,2009-10-20,1.4268898380000001,123283.28199999999
6878,2009-10-21,3.364613568,290702.6123
6879,2009-10-22,9.421584702999999,814024.9183
6880,2009-10-23,4.287739053,370460.6542
6881,2009-10-24,5.324699945,460054.0752
6882,2009-10-25,0.981462013,84798.31792
6883,2009-10-26,4.980933278999999,430352.6353
6884,2009-10-27,3.705259377,320134.4102
6885,2009-10-28,3.0729441939999997,265502.3784
6886,2009-10-29,5.116288496,442047.3261
6887,2009-10-30,3.087670087,266774.6955
6888,2009-10-31,3.596240655,310715.1926
6889,2009-11-01,11.35703878,981248.1503
6890,2009-11-02,9.065073142000001,783222.3195
6891,2009-11-03,9.297837523,803333.162
6892,2009-11-04,2.8563212160000004,246786.1531
6893,2009-11-05,2.478857484,214173.2866
6894,2009-11-06,2.8710458080000003,248058.3578
6895,2009-11-07,6.0515940079999995,522857.7223
6896,2009-11-08,2.996772586,258921.1514
6897,2009-11-09,5.0180286469999995,433557.6751
6898,2009-11-10,5.463167071,472017.6349
6899,2009-11-11,6.594710406,569782.9791
6900,2009-11-12,2.583345916,223201.0871
6901,2009-11-13,2.684720545,231959.8551
6902,2009-11-14,2.16227486,186820.5479
6903,2009-11-15,2.4120294280000003,208399.3426
6904,2009-11-16,1.973402544,170501.9798
6905,2009-11-17,1.84569421,159467.9797
6906,2009-11-18,6.583668831000001,568828.9870000001
6907,2009-11-19,1.983596815,171382.7648
6908,2009-11-20,2.025222377,174979.2134
6909,2009-11-21,5.36292896,463357.0621
6910,2009-11-22,2.347467914,202821.2278
6911,2009-11-23,1.642378074,141901.4656
6912,2009-11-24,3.29409935,284610.1838
6913,2009-11-25,2.532092778,218772.81600000002
6914,2009-11-26,6.120969436,528851.7593
6915,2009-11-27,11.19081765,966886.645
6916,2009-11-28,4.876161338999999,421300.3397
6917,2009-11-29,5.170656492,446744.7209
6918,2009-11-30,6.022142278,520313.0928
6919,2009-12-01,4.85294134,419294.1318
6920,2009-12-02,1.98274685,171309.3278
6921,2009-12-03,3.835798441,331412.9853
6922,2009-12-04,15.556421900000002,1344074.852
6923,2009-12-05,23.97728327,2071637.275
6924,2009-12-06,20.42125728,1764396.629
6925,2009-12-07,23.29626605,2012797.386
6926,2009-12-08,19.54938235,1689066.635
6927,2009-12-09,12.37898841,1069544.598
6928,2009-12-10,20.21879221,1746903.6469999999
6929,2009-12-11,16.80519307,1451968.6809999999
6930,2009-12-12,9.007021336000001,778206.6434
6931,2009-12-13,6.265667211,541353.647
6932,2009-12-14,9.17663854,792861.5699
6933,2009-12-15,9.104713729,786647.2662
6934,2009-12-16,15.53886555,1342557.9840000002
6935,2009-12-17,14.34729469,1239606.261
6936,2009-12-18,15.46977307,1336588.393
6937,2009-12-19,20.79079079,1796324.325
6938,2009-12-20,11.49352029,993040.1526
6939,2009-12-21,8.672880668,749336.8897
6940,2009-12-22,12.82582713,1108151.4640000002
6941,2009-12-23,16.68343446,1441448.737
6942,2009-12-24,9.592329941000001,828777.3069
6943,2009-12-25,11.21205359,968721.4305
6944,2009-12-26,12.70151846,1097411.195
6945,2009-12-27,3.6118111319999997,312060.4818
6946,2009-12-28,6.739971786,582333.5623
6947,2009-12-29,3.0361301430000003,262321.6444
6948,2009-12-30,11.01865116,952011.4606
6949,2009-12-31,10.46873739,904498.9102
6950,2010-01-01,8.219528987999999,710167.3046
6951,2010-01-02,6.024972453999999,520557.62
6952,2010-01-03,8.930282432,771576.4021
6953,2010-01-04,9.245164679,798782.2283
6954,2010-01-05,4.6079993219999995,398131.1414
6955,2010-01-06,2.742768652,236975.2115
6956,2010-01-07,1.867496218,161351.6732
6957,2010-01-08,2.664047334,230173.6897
6958,2010-01-09,3.9717177439999998,343156.4131
6959,2010-01-10,10.08107814,871005.1514
6960,2010-01-11,7.926735116000001,684869.9140000001
6961,2010-01-12,10.57294224,913502.2097
6962,2010-01-13,5.157629839,445619.2181
6963,2010-01-14,8.444083184,729568.7871
6964,2010-01-15,21.59272498,1865611.439
6965,2010-01-16,11.12342333,961063.7754
6966,2010-01-17,11.9463103,1032161.21
6967,2010-01-18,15.23984203,1316722.351
6968,2010-01-19,12.07543496,1043317.58
6969,2010-01-20,12.79638185,1105607.3909999998
6970,2010-01-21,15.73793627,1359757.6930000002
6971,2010-01-22,15.33923157,1325309.607
6972,2010-01-23,13.351675,1153584.72
6973,2010-01-24,12.1170615,1046914.1140000001
6974,2010-01-25,20.20689934,1745876.1030000001
6975,2010-01-26,20.13186194,1739392.872
6976,2010-01-27,16.44500834,1420848.72
6977,2010-01-28,13.22056952,1142257.207
6978,2010-01-29,23.50468202,2030804.5269999998
6979,2010-01-30,22.47026758,1941431.119
6980,2010-01-31,15.43721128,1333775.054
6981,2010-02-01,30.54028397,2638680.535
6982,2010-02-02,33.86298414,2925761.829
6983,2010-02-03,27.38323974,2365911.913
6984,2010-02-04,27.00039683,2332834.286
6985,2010-02-05,33.98899329,2936649.02
6986,2010-02-06,33.32609705,2879374.785
6987,2010-02-07,29.80602887,2575240.894
6988,2010-02-08,35.19925624,3041215.7389999996
6989,2010-02-09,31.62368834,2732286.672
6990,2010-02-10,44.10915184,3811030.7189999996
6991,2010-02-11,33.78624504,2919131.5710000005
6992,2010-02-12,53.82522718,4650499.629
6993,2010-02-13,62.1716184,5371627.83
6994,2010-02-14,80.08542245,6919380.5
6995,2010-02-15,81.18864728,7014699.125
6996,2010-02-16,91.97538320000001,7946673.107999999
6997,2010-02-17,79.47123008,6866314.279
6998,2010-02-18,71.00222751,6134592.457
6999,2010-02-19,72.47866805,6262156.92
7000,2010-02-20,71.38677033,6167816.957
7001,2010-02-21,74.59535236,6445038.444
7002,2010-02-22,74.71739509,6455582.935
7003,2010-02-23,71.89902175,6212075.478999999
7004,2010-02-24,74.8204712,6464488.711
7005,2010-02-25,68.96851188,5958879.426
7006,2010-02-26,64.4791569,5570999.156
7007,2010-02-27,68.61879859999999,5928664.199
7008,2010-02-28,73.00847638,6307932.359
7009,2010-03-01,61.50362445,5313913.152
7010,2010-03-02,55.02954278,4754552.496
7011,2010-03-03,59.00353003,5097904.995
7012,2010-03-04,53.06661989,4584955.958000001
7013,2010-03-05,51.59414386,4457734.029
7014,2010-03-06,43.03254521,3718011.9060000004
7015,2010-03-07,44.06384534,3807116.2369999997
7016,2010-03-08,45.34631514,3917921.628
7017,2010-03-09,38.75953336,3348823.682
7018,2010-03-10,39.12227195,3380164.297
7019,2010-03-11,41.39469723,3576501.841
7020,2010-03-12,188.5814117,16293433.97
7021,2010-03-13,341.3216334,29490189.13
7022,2010-03-14,246.41630959999998,21290369.15
7023,2010-03-15,217.3278301,18777124.52
7024,2010-03-16,215.936907,18656948.76
7025,2010-03-17,202.8984157,17530423.12
7026,2010-03-18,179.0176885,15467128.28
7027,2010-03-19,166.944798,14424030.55
7028,2010-03-20,159.33634740000002,13766660.41
7029,2010-03-21,145.3500887,12558247.66
7030,2010-03-22,169.7716658,14668271.93
7031,2010-03-23,126.15013200000001,10899371.41
7032,2010-03-24,102.2442018,8833899.035
7033,2010-03-25,120.1141168,10377859.69
7034,2010-03-26,150.3817066,12992979.45
7035,2010-03-27,169.1829644,14617408.12
7036,2010-03-28,205.85186230000002,17785600.9
7037,2010-03-29,434.7352286,37561123.75
7038,2010-03-30,364.78950710000004,31517813.41
7039,2010-03-31,310.6898891,26843606.42
7040,2010-04-01,302.2223029,26112006.97
7041,2010-04-02,280.7983437,24260976.9
7042,2010-04-03,257.5779654,22254736.21
7043,2010-04-04,248.92490350000003,21507111.66
7044,2010-04-05,238.11069640000002,20572764.17
7045,2010-04-06,227.5326585,19658821.69
7046,2010-04-07,180.65157040000003,15608295.69
7047,2010-04-08,184.3027447,15923757.14
7048,2010-04-09,173.3370438,14976320.58
7049,2010-04-10,153.4206749,13255546.31
7050,2010-04-11,143.1637467,12369347.72
7051,2010-04-12,147.5474763,12748101.95
7052,2010-04-13,127.9777051,11057273.72
7053,2010-04-14,107.9087064,9323312.232
7054,2010-04-15,105.7597409,9137641.614
7055,2010-04-16,96.38403185,8327580.352000001
7056,2010-04-17,91.90006032,7940165.212
7057,2010-04-18,83.88950758,7248053.455
7058,2010-04-19,91.43509770000001,7899992.441000001
7059,2010-04-20,108.99805549999999,9417431.992
7060,2010-04-21,174.9502546,15115702.0
7061,2010-04-22,140.25277490000002,12117839.75
7062,2010-04-23,96.83568584,8366603.257
7063,2010-04-24,98.56726186,8516211.425
7064,2010-04-25,114.2032582,9867161.51
7065,2010-04-26,201.993122,17452205.74
7066,2010-04-27,202.8338513,17524844.75
7067,2010-04-28,175.2917539,15145207.54
7068,2010-04-29,154.3704189,13337604.19
7069,2010-04-30,166.37138269999997,14374487.46
7070,2010-05-01,147.8858641,12777338.66
7071,2010-05-02,147.9337196,12781473.37
7072,2010-05-03,130.0898559,11239763.55
7073,2010-05-04,123.1513817,10640279.38
7074,2010-05-05,119.2184534,10300474.37
7075,2010-05-06,114.6353733,9904496.252999999
7076,2010-05-07,101.1316345,8737773.221
7077,2010-05-08,95.66251974,8265241.705
7078,2010-05-09,91.04064403,7865911.643999999
7079,2010-05-10,89.15106085,7702651.657000001
7080,2010-05-11,91.69901071,7922794.525
7081,2010-05-12,86.91516335,7509470.114
7082,2010-05-13,75.4122943,6515622.227000001
7083,2010-05-14,66.36251325,5733721.145
7084,2010-05-15,62.50575874,5400497.555
7085,2010-05-16,63.61436327,5496280.987000001
7086,2010-05-17,79.33445769,6854497.143999999
7087,2010-05-18,97.34822062,8410886.261
7088,2010-05-19,97.34737211,8410812.95
7089,2010-05-20,98.91527489,8546279.75
7090,2010-05-21,91.72109786,7924702.855
7091,2010-05-22,72.07118848,6226950.685
7092,2010-05-23,76.36487193,6597924.935
7093,2010-05-24,61.72450073,5332996.863
7094,2010-05-25,60.62637233,5238118.569
7095,2010-05-26,62.86878075,5431862.657000001
7096,2010-05-27,59.294627299999995,5123055.799
7097,2010-05-28,62.38257942,5389854.862000001
7098,2010-05-29,53.88101256,4655319.485
7099,2010-05-30,43.36215355,3746490.067
7100,2010-05-31,50.00443626,4320383.2930000005
7101,2010-06-01,75.54056317,6526704.657000001
7102,2010-06-02,70.34272599,6077611.526000001
7103,2010-06-03,86.68267908,7489383.472999999
7104,2010-06-04,109.48142140000002,9459194.811
7105,2010-06-05,85.45146306,7383006.408
7106,2010-06-06,111.2401834,9611151.843
7107,2010-06-07,96.87476099999999,8369979.35
7108,2010-06-08,74.63244725,6448243.443
7109,2010-06-09,58.80417685,5080680.88
7110,2010-06-10,35.71660496,3085914.6689999998
7111,2010-06-11,19.95459682,1724077.165
7112,2010-06-12,18.96803971,1638838.631
7113,2010-06-13,22.57588912,1950556.82
7114,2010-06-14,14.6324538,1264244.008
7115,2010-06-15,14.57581812,1259350.685
7116,2010-06-16,12.08846182,1044443.1009999999
7117,2010-06-17,0.915483651,79097.78745
7118,2010-06-18,2.8336645839999997,244828.6201
7119,2010-06-19,16.17571545,1397581.815
7120,2010-06-20,21.67909459,1873073.773
7121,2010-06-21,30.94096755,2673299.597
7122,2010-06-22,26.527221899999997,2291951.972
7123,2010-06-23,12.7261572,1099539.982
7124,2010-06-24,12.66697499,1094426.639
7125,2010-06-25,10.46420811,904107.5806
7126,2010-06-26,12.77203146,1103503.518
7127,2010-06-27,10.40445987,898945.3327
7128,2010-06-28,2.79855481,241795.1356
7129,2010-06-29,10.63864011,919178.5054
7130,2010-06-30,14.96658688,1293113.106
7131,2010-07-01,32.48678611,2806858.32
7132,2010-07-02,54.05232966,4670121.283
7133,2010-07-03,65.9810817,5700765.459
7134,2010-07-04,76.23291403,6586523.772000001
7135,2010-07-05,166.8666463,14417278.24
7136,2010-07-06,301.84738819999995,26079614.34
7137,2010-07-07,263.46390519999994,22763281.41
7138,2010-07-08,248.19970690000002,21444454.68
7139,2010-07-09,219.8287772,18993206.35
7140,2010-07-10,225.7260437,19502730.18
7141,2010-07-11,181.6582344,15695271.45
7142,2010-07-12,175.48232869999998,15161673.2
7143,2010-07-13,112.48187709999999,9718434.182
7144,2010-07-14,68.74480851,5939551.455
7145,2010-07-15,65.37765228,5648629.157000001
7146,2010-07-16,55.84421953,4824940.568
7147,2010-07-17,49.68643806,4292908.249
7148,2010-07-18,22.39522765,1934947.669
7149,2010-07-19,25.98835231,2245393.64
7150,2010-07-20,31.299176899999996,2704248.8839999996
7151,2010-07-21,40.80854071,3525857.917
7152,2010-07-22,32.41174643,2800374.892
7153,2010-07-23,42.1071511,3638057.855
7154,2010-07-24,65.09533332,5624236.799
7155,2010-07-25,35.62995541,3078428.148
7156,2010-07-26,35.27995919,3048188.474
7157,2010-07-27,33.74575243,2915633.01
7158,2010-07-28,10.19802914,881109.7174
7159,2010-07-29,9.42412972,814244.8078
7160,2010-07-30,4.04705091,349665.1986
7161,2010-07-31,5.953343124,514368.8459
7162,2010-08-01,17.91494177,1547850.969
7163,2010-08-02,16.82134117,1453363.8769999999
7164,2010-08-03,12.28215391,1061178.098
7165,2010-08-04,11.64643826,1006252.266
7166,2010-08-05,12.35747686,1067686.001
7167,2010-08-06,20.12251943,1738585.678
7168,2010-08-07,16.8992152,1460092.1930000002
7169,2010-08-08,41.36440472,3573884.568
7170,2010-08-09,53.00290374,4579450.883
7171,2010-08-10,51.04394593,4410196.928
7172,2010-08-11,43.62748241,3769414.48
7173,2010-08-12,48.67127671,4205198.308
7174,2010-08-13,45.71669935,3949922.8230000003
7175,2010-08-14,36.25519139,3132448.5360000003
7176,2010-08-15,29.40251451,2540377.254
7177,2010-08-16,35.84034757,3096606.03
7178,2010-08-17,53.65645997,4635918.141
7179,2010-08-18,36.76177977,3176217.772
7180,2010-08-19,42.53360262,3674903.267
7181,2010-08-20,27.13263499,2344259.663
7182,2010-08-21,47.89086682,4137770.893
7183,2010-08-22,80.55803057,6960213.841
7184,2010-08-23,115.97475859999999,10020219.15
7185,2010-08-24,121.8001018,10523528.8
7186,2010-08-25,125.0117971,10801019.27
7187,2010-08-26,97.05712441,8385735.549
7188,2010-08-27,91.63529652,7917289.619
7189,2010-08-28,92.78439543,8016571.765
7190,2010-08-29,98.70289955,8527930.521
7191,2010-08-30,97.63053925,8435278.591
7192,2010-08-31,81.58338359,7048804.342
7193,2010-09-01,66.48200945,5744045.616
7194,2010-09-02,63.35752865,5474090.475
7195,2010-09-03,60.73737084,5247708.84
7196,2010-09-04,47.60458371,4113036.0330000003
7197,2010-09-05,54.61498539,4718734.737
7198,2010-09-06,84.81008409999998,7327591.266
7199,2010-09-07,121.3427825,10484016.41
7200,2010-09-08,136.8420083,11823149.52
7201,2010-09-09,100.2000112,8657280.969
7202,2010-09-10,105.18603859999999,9088073.731
7203,2010-09-11,91.22668569,7881985.643999999
7204,2010-09-12,84.4793475,7299015.624
7205,2010-09-13,55.80938733,4821931.065
7206,2010-09-14,45.637128999999995,3943047.9460000005
7207,2010-09-15,47.56692211,4109782.07
7208,2010-09-16,48.03868077,4150542.018
7209,2010-09-17,43.69317584,3775090.392
7210,2010-09-18,37.16925919,3211423.994
7211,2010-09-19,23.94982252,2069264.666
7212,2010-09-20,22.10299827,1909699.051
7213,2010-09-21,17.62015896,1522381.7340000002
7214,2010-09-22,27.63639391,2387784.434
7215,2010-09-23,17.42109142,1505182.2980000002
7216,2010-09-24,31.73497411,2741901.7630000003
7217,2010-09-25,23.63578953,2042132.216
7218,2010-09-26,9.710130741,838955.296
7219,2010-09-27,24.00334118,2073888.678
7220,2010-09-28,51.40838579,4441684.532
7221,2010-09-29,68.80115816,5944420.065
7222,2010-09-30,43.27776934,3739199.271
7223,2010-10-01,29.02335193,2507617.607
7224,2010-10-02,30.280903100000003,2616270.027
7225,2010-10-03,27.27138863,2356247.978
7226,2010-10-04,13.31401494,1150330.8909999998
7227,2010-10-05,14.22213621,1228792.568
7228,2010-10-06,19.57968404,1691684.701
7229,2010-10-07,16.21309445,1400811.36
7230,2010-10-08,18.84684533,1628367.437
7231,2010-10-09,9.216852676,796336.0712
7232,2010-10-10,6.102848962,527286.1503
7233,2010-10-11,12.35237688,1067245.362
7234,2010-10-12,6.010818982000001,519334.76
7235,2010-10-13,3.4464452060000004,297772.8658
7236,2010-10-14,8.736315202,754817.6335
7237,2010-10-15,6.139093744,530417.6995
7238,2010-10-16,6.419713656,554663.2599
7239,2010-10-17,6.772541537,585147.5888
7240,2010-10-18,5.81769854,502649.1539
7241,2010-10-19,6.657859877999999,575239.0935
7242,2010-10-20,0.7348246829999999,63488.85261
7243,2010-10-21,2.928812635,253049.4117
7244,2010-10-22,14.33653635,1238676.741
7245,2010-10-23,3.4801399139999996,300684.0886
7246,2010-10-24,0.010760836000000001,929.7362304
7247,2010-10-25,2.777884115,240009.1875
7248,2010-10-26,5.141774727,444249.3364
7249,2010-10-27,3.586612754,309883.3419
7250,2010-10-28,6.0481957710000005,522564.1146
7251,2010-10-29,6.374688342000001,550773.0727
7252,2010-10-30,1.453504015,125582.7469
7253,2010-10-31,1.3804478169999999,119270.6914
7254,2010-11-01,1.9833131430000002,171358.2556
7255,2010-11-02,11.57139578,999768.595
7256,2010-11-03,8.348656517,721323.9231
7257,2010-11-04,5.298648336,457803.2162
7258,2010-11-05,12.53530165,1083050.063
7259,2010-11-06,1.019689646,88101.18541
7260,2010-11-07,7.5676772560000005,653847.3149
7261,2010-11-08,0.414558634,35817.86598
7262,2010-11-09,2.54030431,219482.2924
7263,2010-11-10,5.2581552469999995,454304.6133
7264,2010-11-11,5.684890126,491174.5069
7265,2010-11-12,2.152929847,186013.1388
7266,2010-11-13,0.24352488100000003,21040.54972
7267,2010-11-14,9.29302272,802917.163
7268,2010-11-15,3.1748861560000003,274310.1639
7269,2010-11-16,3.460886623,299020.6042
7270,2010-11-17,3.5444190389999997,306237.805
7271,2010-11-18,3.799836187,328305.8466
7272,2010-11-19,4.844727068,418584.4187
7273,2010-11-20,5.9224676810000005,511701.2076
7274,2010-11-21,7.77297234,671584.8102
7275,2010-11-22,4.946385408,427367.6993
7276,2010-11-23,8.477495227999999,732455.5877
7277,2010-11-24,1.934322121,167125.4313
7278,2010-11-25,7.931547771,685285.7274
7279,2010-11-26,0.793437575,68553.00648
7280,2010-11-27,5.475342567,473069.5978
7281,2010-11-28,4.214960103999999,364172.55299999996
7282,2010-11-29,3.594256981,310543.8032
7283,2010-11-30,4.24214679,366521.4827
7284,2010-12-01,10.14649248,876656.95
7285,2010-12-02,2.727761834,235678.6225
7286,2010-12-03,0.509703239,44038.35985
7287,2010-12-04,1.108038207,95734.50108
7288,2010-12-05,0.5904062520000001,51011.10017
7289,2010-12-06,2.320282412,200472.4004
7290,2010-12-07,6.589896542999999,569367.0613
7291,2010-12-08,1.202333307,103881.5977
7292,2010-12-09,7.78854866,672930.6042
7293,2010-12-10,0.147814628,12771.18386
7294,2010-12-11,0.622970625,53824.662000000004
7295,2010-12-12,0.226534773,19572.60439
7296,2010-12-13,-1.590552709,-137423.7541
7297,2010-12-14,-0.360756265,-31169.3413
7298,2010-12-15,0.274673412,23731.7828
7299,2010-12-16,8.625596143,745251.5068
7300,2010-12-17,2.687554309,232204.6923
7301,2010-12-18,0.695180349,60063.58215
7302,2010-12-19,8.343558689,720883.4707
7303,2010-12-20,5.840631717000001,504630.5803
7304,2010-12-21,0.8478065509999999,73250.48601000001
7305,2010-12-22,4.949218084,427612.4425
7306,2010-12-23,11.23442516,970654.3336
7307,2010-12-24,4.533527142,391696.7451
7308,2010-12-25,0.632315184,54632.0319
7309,2010-12-26,0.39813486299999995,34398.85216
7310,2010-12-27,-0.087782224,-7584.384154
7311,2010-12-28,3.066148151,264915.2002
7312,2010-12-29,9.792248726,846050.2899
7313,2010-12-30,-0.350561826,-30288.54177
7314,2010-12-31,4.954315289,428052.841
7315,2011-01-01,4.231102794,365567.2814
7316,2011-01-02,4.836233233,417850.5513
7317,2011-01-03,0.9409676570000001,81299.60556
7318,2011-01-04,11.18883483,966715.3289
7319,2011-01-05,4.177866681,360967.6812
7320,2011-01-06,13.14468002,1135700.354
7321,2011-01-07,8.509494317,735220.309
7322,2011-01-08,10.23569054,884363.663
7323,2011-01-09,2.613078605,225769.9915
7324,2011-01-10,4.073944721,351988.8239
7325,2011-01-11,5.175470055,447160.6128
7326,2011-01-12,4.270746806,368992.524
7327,2011-01-13,4.647360865,401531.9787
7328,2011-01-14,1.401400739,121081.0238
7329,2011-01-15,5.439666234,469987.1626
7330,2011-01-16,5.424375137,468666.0118
7331,2011-01-17,6.249244878,539934.7575
7332,2011-01-18,3.001019403,259288.0764
7333,2011-01-19,7.290738496,629919.8061
7334,2011-01-20,6.006003166,518918.6735
7335,2011-01-21,2.9004945980000003,250602.7333
7336,2011-01-22,11.16306727,964489.0123
7337,2011-01-23,-0.548497318,-47390.16828
7338,2011-01-24,0.628917163,54338.442879999995
7339,2011-01-25,9.417333676,813657.6296
7340,2011-01-26,14.619138399999999,1263093.557
7341,2011-01-27,12.98638902,1122024.012
7342,2011-01-28,6.179019099,533867.2502
7343,2011-01-29,8.89998489,768958.6945
7344,2011-01-30,11.44085554,988489.9182
7345,2011-01-31,7.98789926,690154.4961
7346,2011-02-01,7.98251906,689689.6468
7347,2011-02-02,3.5294117610000004,304941.1762
7348,2011-02-03,2.633466735,227531.5259
7349,2011-02-04,7.21456618,623338.5179999999
7350,2011-02-05,4.664067805,402975.4584
7351,2011-02-06,2.268179413,195970.7013
7352,2011-02-07,8.426527214,728051.9513
7353,2011-02-08,5.441082076,470109.4914
7354,2011-02-09,7.250811742000001,626470.1345
7355,2011-02-10,8.219531065,710167.484
7356,2011-02-11,9.678415002000001,836215.0562
7357,2011-02-12,11.94801026,1032308.0859999999
7358,2011-02-13,4.13709129,357444.6875
7359,2011-02-14,7.833006108999999,676771.7278
7360,2011-02-15,6.01081703,519334.5914
7361,2011-02-16,7.018330432000001,606383.7493
7362,2011-02-17,7.059673028,609955.7496
7363,2011-02-18,5.627123758,486183.4927
7364,2011-02-19,9.329268284,806048.7797
7365,2011-02-20,7.605905,657150.192
7366,2011-02-21,4.232519063,365689.64700000006
7367,2011-02-22,10.82921165,935643.8865
7368,2011-02-23,2.525862718,218234.5388
7369,2011-02-24,5.643547529,487602.5065
7370,2011-02-25,4.298497315,371390.16799999995
7371,2011-02-26,4.446311253999999,384161.2923
7372,2011-02-27,3.30825719,285833.4212
7373,2011-02-28,2.487634974,214931.6618
7374,2011-03-01,4.05865355,350667.6667
7375,2011-03-02,6.354866317999999,549060.4499
7376,2011-03-03,2.776750248,239911.2214
7377,2011-03-04,2.90247771,250774.0741
7378,2011-03-05,3.339122552,288500.1885
7379,2011-03-06,4.73712527,409287.6233
7380,2011-03-07,2.862266856,247299.8564
7381,2011-03-08,1.040928464,89936.21929
7382,2011-03-09,3.334594219,288108.9405
7383,2011-03-10,5.020860861,433802.3784
7384,2011-03-11,6.253492405,540301.7438
7385,2011-03-12,4.105093252,354680.05700000003
7386,2011-03-13,2.632617229,227458.1286
7387,2011-03-14,2.386828454,206221.9784
7388,2011-03-15,2.86311844,247373.4332
7389,2011-03-16,1.504192454,129962.228
7390,2011-03-17,3.247660016,280597.8254
7391,2011-03-18,3.085970318,266627.8355
7392,2011-03-19,4.007401675,346239.5047
7393,2011-03-20,2.518783683,217622.9102
7394,2011-03-21,2.652154918,229146.1849
7395,2011-03-22,1.326361753,114597.6555
7396,2011-03-23,1.3555280019999998,117117.6194
7397,2011-03-24,1.9765158930000002,170770.9732
7398,2011-03-25,2.00936387,173609.0384
7399,2011-03-26,2.642527892,228314.4099
7400,2011-03-27,2.567488434,221831.0007
7401,2011-03-28,16.30908804,1409105.206
7402,2011-03-29,23.22575827,2006705.515
7403,2011-03-30,38.42850936,3320223.208
7404,2011-03-31,31.02535299,2680590.498
7405,2011-04-01,33.32751261,2879497.09
7406,2011-04-02,27.79723247,2401680.885
7407,2011-04-03,25.42654607,2196853.581
7408,2011-04-04,27.81280674,2403026.502
7409,2011-04-05,32.20503282,2782514.835
7410,2011-04-06,27.46960655,2373374.006
7411,2011-04-07,29.68539981,2564818.543
7412,2011-04-08,32.99648766,2850896.534
7413,2011-04-09,27.51349679,2377166.122
7414,2011-04-10,32.38710934,2798246.247
7415,2011-04-11,31.35609306,2709166.44
7416,2011-04-12,30.10986878,2601492.662
7417,2011-04-13,26.32475645,2274458.957
7418,2011-04-14,25.99401568,2245882.955
7419,2011-04-15,30.55784185,2640197.536
7420,2011-04-16,28.59576755,2470674.316
7421,2011-04-17,19.5284301,1687256.36
7422,2011-04-18,20.65940495,1784972.5869999998
7423,2011-04-19,24.64754963,2129548.288
7424,2011-04-20,21.67286489,1872535.5259999998
7425,2011-04-21,32.2223061,2784007.247
7426,2011-04-22,26.10331871,2255326.736
7427,2011-04-23,24.92562106,2153573.659
7428,2011-04-24,27.34784412,2362853.732
7429,2011-04-25,29.34786299,2535655.3619999997
7430,2011-04-26,28.49580908,2462037.904
7431,2011-04-27,29.8915464,2582629.609
7432,2011-04-28,30.91066969,2670681.861
7433,2011-04-29,30.04332485,2595743.267
7434,2011-04-30,27.62081852,2386438.72
7435,2011-05-01,25.58681943,2210701.199
7436,2011-05-02,25.87593443,2235680.734
7437,2011-05-03,22.82196252,1971817.562
7438,2011-05-04,22.42212865,1937271.915
7439,2011-05-05,23.13656269,1998999.017
7440,2011-05-06,21.22913991,1834197.688
7441,2011-05-07,22.50028314,1944024.4640000002
7442,2011-05-08,24.44819903,2112324.3959999997
7443,2011-05-09,23.62134671,2040884.355
7444,2011-05-10,22.70048221,1961321.6630000002
7445,2011-05-11,20.15366543,1741276.6930000002
7446,2011-05-12,18.97030492,1639034.345
7447,2011-05-13,17.77873204,1536082.448
7448,2011-05-14,17.35001508,1499041.303
7449,2011-05-15,20.74803668,1792630.369
7450,2011-05-16,14.37731259,1242199.808
7451,2011-05-17,20.10043003,1736677.154
7452,2011-05-18,18.09871229,1563728.7419999999
